author,message
charl steyn,HAHAHA - DO YOU WANT ME TO BELIEVE THAT CRAP ??????????
Raven Penny,they are the small fish
Hans Gunter,"Really "well give them a little credit. Amazing they gone for every institution "In 1994 the ANC took over this country. one of the richest countries in the world. including SAA "yes not a padded headboard "do you know "in the world "Siphon is running from a black mamba snake yes those exams for new scholars are heavy😂👍 Siphon went for Palish.
Yusuf Jibrin,j
Bernard Matolino,@Hans Gunter This country is drawing its last breath I am not a lawyer but the DCJ's questions are disappointing. They exhibit a certain lack of basic awareness
Paul Buchel,"I had to get 3 quotes for anything over R5000 "@Sipho The Xing​ "Save yourself the stress "@Piet Theron Spears and shields and half bricks..... "@Piet Theron "This guy eats well We have load shedding because Jan van Riebeek arrived here 2000 years ago. "@mehamed jon​ Many more thousands of rand gone again today......
Lucky Mtshali,request for a high report in explanation for all detail...alsi index and other documentries on economics and issues in south africa as an example in dialect a liitle more expnsive i mean for a cup of coffee and a setting for ordinary citizens to follow the route as this is a route if u use telkom network we are an example of america but we are in a position on the end of the page what a wait weight...instagram third view against skin deep if u have that college degree exit point if u listen to ft news on you tube private equity videos..prima facie... its been 8yrs and someone was replaced after for the decision...in a two week time..and the cost..makes u know u can do the same not murder a contract follow the story of mandela arrving on the drive to towards on route telkom from that point anyone on his position is supposed to get that glass of water as on nkonyeni position i did not say down like on the heat movie for dinner..if u have beeen a prisoner in south africa with a condition that represents not what u should know no camera please exit im out raekwon break up and make up loo school belive to make rest in peace chris kross kross that is real bro chris is black no he is coloured in a coloured world so much about colour not politics and an economist chris watched my back lenvin is the name of those pants if u can wear them...wall street pants is the name...being high an econmmomist..he sold me his tele what i mean is kriss kross is the name of that company saxonworld gupta line..chris will tell if he was around that company and that line that weather for that song...not a long story..it looks cold...we did that before...me and my girl in my mind we had something goin... raekwon break up and make up how do u define a piece of chicken from whos pocket kfc the reason for the commision is the point look at the work we have done to define the economist money from china documentary on you tube...how u can buy that softdrink..etc use a toilet like using a scanner..get in and out..might take time u can see what direction we are heading clener toilets a cellphone with scanner to use a toilet etc from the shop from that documentary we can start somewhere we were there yestrday when i had homework to do just a differenyt challege not a boer now u have been informed on the clarity of the replacements in that time not first aid u are n ot somwhwerre in the world i think u like the waether topless a black president from zondo position we had obama...china is the example as in the president line for the new rope for what i did ask he is on let him finish more companies should come in..where is 7777 for soft drinks thts our companies abroad proudly south africa eustacice mashibye the journalist on buisness times for defence sipho for support at least he is in not a sheriff for the point...and not just a person then we can move waves people that u know thats enough imf compiance reserve bank..balance of payments are not paid to our bak avccount u cant even ask an agent or an auditor for that.. back of house being more practical...i have to attend games such is usual not stale they can get zinedane for oil now what the point...he wont refuse..with his smile when he couches..naught crude
mehamed jon,true all will be lost in 2020 smear your face with black polish we need to enslave them first and me too whos been eating since 1450 years? stay lucky are you scared of them? no only bizos including you now come guys lets stop killing each other who are these indians? sharia law needed in this country that one is a criminal and his descendants wheres sipho? so lets listen to this new fellow on the block implicating the indians again madoo and panday heroes
Robert Russell,Lucky..... Dude go have another joint I have not been able to find a job in 8 years mainly because I'm white.....and because of BEE.... now that's what you call privilege !!!!! EISH......Lucky..... more zoll for you bud????? Lucky....... needs help @Jacob Zuma....... yes we all need to forgiven.... but not if you are JACOB ZUMA.... he destroyed this Country!!!!!! LUCKY move AWAY from the keyboard.... you are wasting space here I agree @Stronger together....then there is LUCKY the handicapped person..... what do we do with him????? Like LUCKY knows where he is..... LOL !!!!! No he invented OROS @Phillip Cwazibe ..yes and that's why it has become increasingly more difficult for each President after Mandela...as the ANC corruption spreads deeper and deeper this time we fill the Vaal Dam..... forget the river @Stronger together VBS?????...explains A LOT @Sipho The Xing OMF..... gas in the boer war.... Piet you are way to koind OMF..... Lucky is back..... Lucky is the on-line reporter for the SABC.... makes no sense and only a noise.... sound like a ANC cadre deployment by any chance???? "@Stronger together....the problem is with the notion of """"Thought"""" that requires a brain... something that is sorely lacking in Luckies case" Especially in sub zero temperatures.... brings out the best in the presenters...@Piet Theron Yeah.... Yeah.... chuck your panties in the air.... LUCK for President.... Wait till they come to White Hart Lane...... Piet.... I used to like you..... it's called U turns.... Yip if you can count to 3..... you qualify to vote for the EFF...... count to 4.... vote for the ANC.....
Kevin Simon,This is very damaging to the implicated parties. Wow!
