author,message
Brian Ndlovu,...
Sir Dini Yalezo,SABC why you late when we about to hear abt your corruption 🤔
Jacqui Baumgardt,have we started yet? Please take this conversations somewhere else and focus on the state capture enquiry please bring Ms Hofmeyr back as evidence leader
Donnex Vuma,send them all corruption people to jail
Born free,This is taking forever.. I am going to watch The Ndlovu Youth Choir on America's got Talent.. they are amazing and in the Finals. I say if foreigners can start small businesses.. why can't black South Africans do the same or is it because they are too lazy? Have you ever noticed the difference in service between foreign Africans and African South Africans. There is an enormous difference in their attitude. It's an excuse to loot driven on by that mad hatter.. Malema and BLF The LOCALS want everything for nothing that's why they loot and steal and are a problem that must be dealt with quickly. Not all of them No-one is forced to buy drugs or expired goods. It's the Locals that have the problem. Target the ANC government for they should be held accountable for everything that has gone wrong. Then target Government buildings. Malema is behind the attacks on foreigners. He has to be sworn in and take the oath. They left because they had fake resumes Xenophobia has always existed and especially Tribal and Religion. You could be right 👉 "Aparheid had nothing to do with religion and religious differences but Xenophobia pertains to religious xenophobia Locals are also druglords Like the Democrats in America.. Same story Yes and just look at the Congo Africa is xenophobic to black people religious or otherwise. "Sudan What is the difference between Racism and Xenophobicism? It's nothing new. Pastor J. Stop blaming colonization . Xenophobia has always existed since the beginning of mankind. Tribalism is the old term for xenophobia. When Tribes wiped out other tribes. You can't attach white people who were born in South Africa. That's pathetic "Tribalism Ghana is making alot of progress its turning its economy around. The United Nations is watching this country and the government. 👎👎👎 Julius Malema is a circus and knows nothing about governance. True.. Paul They are wonga street thugs that started the attacks and looting. The police must use REAL bullets. Drug lords and Taxi owners Hi JACOB.. did you see Watson in an open casket yesterday.. you were talking as if he is still alive and in hiding??? Zuma.. you even said he could be at your Nkandla home. Ja.. Julius is a skelem South Africa first Love the Trump. Jacob.. you thought you were on America's Got Talent at the Watson funeral. They had to tell you enough is enough of the singing 😂🤣 🤣🤣🤣Sure Jacob you are a better singer than a politian.
Baby Smither,foreigners refuse to leave our land so what do you say?
Keith Hodgson,After more than 12 months you would expect them to have achieved some consistency in document numbering and presentation such as font size etc.
William Pieters,@Yin Yang thank you for been so aware.
Derrick saperstein,"BORN FREE
adrian albertyn,all foreigners dont start businesses they dont pay tax and sell expired goods that is crooked acumen loot the government what is the difference between xenophobia and apartheid
Instablogspain,💔💔
Antonie Engelbrecht,zondo backing off zondo showing true colours
Henry Mayambu,But the sad thing is that the looting of shops affects not only foreigners but also the local South African who will lose their jobs as a result. The standard of living for all is affected sadly. @Jack Sparrow I agree with you. Objectively we should all condemn xenophobia the way we condemn racism. If Nigerian are doing that they are equally wrong to target innocent business organisations in their country. "We are all Africans. People try to make it in life by coming to RSA. If they follow the law of the land "In line with @Pastor J 's view What South African nationals should bear in mind is that things can change. The vibrant economy RSA has today might be the preserve of another country in the region. South African will also need help
Lehlohonolo Mohapi,If you are a foreigner in South Africa and you are not happy with anything. How about you go back to where you are from! nobody is forcing you all to stay
Raymond Montshusi,The looters must take out their frustration on the government and leave the foreigners alone The Anc Gov never bothered to get foreigners documented since the dawn of our democracy and it is coming back to bite them Let us go and loot Luthuli House. Anc made all kinds of problems for our lovely country Xenophobia is a serious sickness entrenched by apartheid regime. I can't believe that black on black violence is still rife in 2019 ANC failed the people Africa belongs to all Africans. There must be a free movement within our borders but everyone who comes to another country must be well documented Stop the Xenophobic attack's on black brother and sisters. Follow your family history and you will find that your great grandfather is from Zambia
Sithembile Dodo,Zondo 🤔 but I understand Zondo's point
John New-world,"@Henry Muyambu
Jack Sparrow,xenophobia is the brother of racism xenophobia is no different from racism
Kudzanayi Muhlanga,Shame on you all South Africans.
Cerebis,@adrian albertyn Too late....the ANC has already done that!🤔🤔🤔😎😎 @Born free That you as a taxpayer pay for? What is the DCJ doing now? This whole argument is stupid and destroying the commission's reputation??? That is why the DCJ has a chamber...go there for that type of discussion? "@Henry Mayambu I agree @Pastor J 🙏🙏🙏👏👏👏 Agree...Sad "Most countries in the Wold has at one stage been colonized....UK
