author,message
Indoda Yamaqiniso,As we wait😎 🏄🏿‍♂️ 🚣🏿‍♂️ 🏇🏿 🤸🏿‍♂️ Zondo eats too much die man🤐😖 Who has electricity and who do not? "Cyril Ramaphosa amended the references to allow these people to lie and never go to jail for it. He was actually protecting himself ...the terms of reference "@Nelly Mfeka They apologize like Telkom Customer Care Zondo doesn't play. He'd play too nice while engulfing you😎 He should be in retirement or running a farm. Do you see that the wars we think we are fighting are not ours?🤷🏿‍♂️ You pay a bond for 450 000 house for 20 years when it was paid off within 10 years🤣🤣🤣 White people would one day need to wake up and realize that we are actually together on the issue of land. "Not White people needs a true leader who will open their eyes because the one they have are puppets of Israel. "Yes. It belongs to Africans "Being African for whites is conditional "I don't see white people exposing white racists. Instead Black people actually don't hate white people. We are the greatest people they've ever seen. We just want them to be consistent and be realistic. They're just pretenders who always criticize everythin "Yes "We don't talk about FW de Klerk corruption Why are white people defensive on land issue when they themselves do not have land. Only a handful of white families own farms completely. She wanted to be famous The banks are criminals and you should not be buying land from the banks. Where did they get the land from? You should be leasing the land from the state at lesser price and get discounts based on your harvests and what you make from the farm. @jeevan singh those calculations are flawed. Banks should never own the land. Where and how did they get the land? They're leading her for her to expose herself and for everyone to see through her lies. "Yes Zuma will leave this commission as laughing as always The obsession with Zuma is shocking. "The commission doesn't get the records from the Guptas Obviously these people were paid and deceived to lie "Is Vodacom Thuli Madonsela is lap-puppy for Johann Rupert. "I ask you a question that you fail to answer and all in a sudden you have no time to ""asinine"" people like myself.😂😂" "It is state owned and it's not a ""government department""" "Vodacom has an agenda. Remember The state is not the government. The state is made up of: The state is not the government. The state is made up of the 1 Executive 2 the Judiciary 3 The Parliament Know your politics "The government is falling under one of the arms of the state @Jeevan and that is? 🤣 "Vusumuzi "Guess what The Secretary of the Commission is on special leave after it emerged that he's captured and now ask yourself who else? 🤔 Whybis is this guy dancing? Cameras can give you fever and the foreknowledge that you're live on TV😂 They shouldn't be afraid because the EFF will never ever took over the government. "Was the ""state"" ever captured? If so "Too many sober questions needs to be asked out of this madness. But "If the state was ever captured Zondo is now driving This lawyer is brutal😂😂😂 "Not intimidating her Cross-examinations are not the same as nursing a cookie. It's more the same as impounding it🍆🍑💦💦💦 I put it to you... 😎 We've just had a lawyer🏄🏿‍♂️🚣🏿‍♂️ They thought it would be easy "Who has Zuma killed before Zondo🤣🤣🤣🤣😂 This commission is gonna be lit It might even unseat the president People's personal hate for Zuma exposes their stupidity here on the comments She's not lying when she proves to everyone that she's lying. Live on TV...😂😂😂 People lie for what motives kanti? 🤷🏿‍♂️ They just want Zuma guilty😂 What is a state? "If the state was captured "So Ungaphikisani nesiwula esiphethe iboza "Why ""14 December"" 🤔" Can't remember the gender🤯 That dude is actually you """... I concede""" Mr. Siwela is at work and you're busy staring at the screen calling him Uncle Ruckus He's an embarrassment because he doesn't make them fart better Some people are important on the comments here. They can even tell who they want and do not want to see... Talking about being a legend in your own mind🤔 Hamba!! A fat gotz She even got a donation from United States so that she finish off. What do you call that? An office of the Public Protector in South Africa getting compromised in that way.... 🤔 uSithole i-network idonsa kahle la kuye? Senzeni pho thina. Go!! 🤷🏿‍♂️ A Commander In Chief is a Commander of all Armed Forces in the country and Julius is none of that. He's a CIC in his own mind. The attitude is based on what is a Commander In Chief. Why are you fools laughing at that word? Hearing it for the first time? Isithakathi umtshikizane🤯😂😂 Lento etshikiza endunu uma kushona ilanga "Go back to Europe
sakhile RAZO,🍃 ✨🍃
Cameron Kim,@Indoda Yamaqiniso yes 🛶🕑 💭💭💭💭💭💭💭 🚫🔞 🚷⛔ 🕒? "No  We are not waiting for Vytjie ...we are waiting because of her.
Dudu Mthimkhulu,🤓🤓🤓
saleem26355,waiting while we are waiting - let us pray for this wonderful country of ours. Please. Can we stick to the subject. ie The Zondo Commission jeevan. stick to the subject. jeevan. are you listening to the Zondo Commission jeevan. we all listening and commenting on the Zondo Commission. you are going elsewhere. thanks jeevan for sticking to the subje Siwela likes to say 'whats your comment' ya his excuse 'due to time constraint' go sofia
Abel Manyedi,are we there yet this advocate is spot on...i love his style of questioning
nkule mngomezulu,"Mentor is busy saying ""Through you chair i would like to finish this salad if i may; i dont mean to waste time""" She understands the question clearly she is just buying time nje so that she can plan more lies lol the attitude wont get her anywhere She is cracking already The guy didnt ask any difficult questions Mr Sewela but loosen the tie Sewela needs to loosen the tie its strangling him Zondo has already indicated that it is going to be a problem that MEntor is questioning all the records put before her So its difficult to remember that you had a meeting with a Male or Female heheheh engazodlala You meet with 3 people and you forget whether the 3rd one was a male or female
Lolos Mccall,@saleem. amen
peter sikoshule,what's happening now
Desmond Masilela,when is the inquiry resuming? @Lebo Pie. You here now you left Sono @Lebo Pie LOL She's going to cry now? @John-Basel Ioannou You giving me 10 min? @John-Basel Ioannou AS I said. She going to cry now. The adv is justifying now Let them adjourn this for today Guys I'm just watching my CIC Malema will be back now. Please help Chair Eish this chair..... Salute Who is this Feti Mbombom @Bongani Dube 😂😂😂😂 @Nomvula Dlamini. Point taken. Eishhhh..... This guy seems stupid... @Nqobile Ndimande... 😂😂😂 his not comfortable Lawyers are always like this
Lebo Pie,"Hallo julle Okay Okay. Adv mare you said it's there.... 🙄 Did Adv just laugh? 😶 @Desmond Lol. Yip... was passing time. Who's this guys? I like his phase... 😅 Nhlanhla i think so "Moghel!! A re 🤦‍♀️ I thought we were getting somewhere Pants on fire @Indoda 😭😭😭😭 🙄 Ms Lezothi messing up there 🤣🤣🤣🤣🤣🤣🤣 🙌🏼 @SofiaSofia 🤣🙌🏼 Tjonna No correlation here Ms Mentor 😱🤔 "How old is she guys.... Maybe ke old age I get her point with phone records though Vodacom must also tell us why they can get records for some people and not Ms Mentor 🤔 Lol Chair But Vodacom & SAA must come tell us He looks like he could have received a black security bag at some point 🤔 🙄 Per.... whaaa? Dilly Dally 🤣🤣🤣🤣 Who's handwriting is this? 🙄 Not the hawks anymore? 🤦‍♀️ Mr Siwela 😏 Is Mr Siwela getting somewhere or am i just tired? 🙄 He's a comrade lawyer 🤞🏼 Eish Chair is lit yong!! Mr Siwela trying to be smart.... It looks like 🤦‍♀️ Mr Siwela vs Ms Buthelezi? 🤷🏽‍♀️ Uncle Ruckus aka Mr Siwela Chair is laughing at Mr Siwela what went down 🤔 Gangsta! Mr learnered friend 😶 Why did he change his voice though 🤦‍♀️😅😂😅 "@SofiaSofia did you hear that sudden drop down of tone "I'm stuck at ""Ms Meetsooo"" 🙄🙌🏼🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️" "Bye guys. I'm done to finish. I'm gonna have wine so i see this hungover tomorrow. Conclusion of the day. ALL CORPORATE COMPANIES THAT WORK WITH GOV TENDERS MUST BE INVESTIGATED The list goes on and on...... "@SofiaSofia Let's go home "She got stuck after She's didn't lie the whole time but scared cause she's implicated. Bye Ms Mentor Not sitting tomorrow 😭😭😭😭😭😭 Ms Buthelezi 🙄
Maanda Manyatshe,when is cross examination commencing?
Charles Nell,afternoon start same as the morning - let's fool around with bundles and mumble for a while
John-Basel Ioannou,"hi "boooorrrriiiinnngggg thanks she's off is this a x ? she can't recall freshair Desmond 10min "Desmond desmond.lol no clue "conspiracy u can't take a grade 1 to write a grade 12's exams what a joke stupid no so useless now Felix not willie Hofmeyr at the Mogkoro inquiry was a 100xworse "she's needs a retirement letterhead doff "done already she's botched it "at least "Sofia bi polar both theives "spacemax "load shedding
R R,his fedup with them
Felix Muyoba,"let us go half an hourrrr "eish he must kneel down and be straight with the mic.. she is going to be more confused now why cant this guys just confirm with her instead of reading? the trick of legal matters is just to confuse someone..ms mentor will be real confused.. the voice of this old guy is too faint @jeevan singh his ancestors farm what is the point of this guy re reading? but is this not her affidivit? "@Makhosi Ngobe hahaha this lawyer is hopeless..it is just a skin colour.. septemberrrr/octoberrr turned around!! instead she should say retracted @nkule mngomezulu true and she was already fumbling!! she is a double agent..she can sell the country out that is judgement already again this guy "eish @Amanda Bentsile hahaha "first lounge
