author,message
Handsome dube,who is on the hot seat today
Martin Fuller,still waiting to hear. just know its about PRASA today
Joshua Borias,"""LOOKS LIKE ATTORNEY WHO CHAIRED PRASA DC""" """ ACTIO POPULARIS / CLASS ACTION 4 LOOTERS 2 APPEAR IN COURT"""
Arthur Dell,Late as usual Yet another witness that does not turn up!!! This is a HUGE waste of money!!! Lucky no te ban of tobacco and alcohol was to please Kopdoek and the Hat Cele!!!
Wendy Greeff,Mr Madimpe Mogashoa of Prasa will take the hot seat
Peter Lukas,"Sorry but to me seems like is commission is only for show chairman repeat yourself
Leemisa Maoke,another waste of taxpayers money.
Ch Ch,500 billion
George Madiele Thapedi,this commission is not helping.
kim polly,Is this another expensive white wash excercise 2 years .. to what end? ANC ARE the law they busy with tenders - they cant come to court ANC has fallen hahaha self enriching or self correcting?
Cain Chunda,lord Gordhan will get what he wants as usual Gordhan uyadelela Lord Gordhan 😂😂😂
funicanz,ENCA people where are you? Which minister is supposed to appear? @Maryann Diamond I am with you. Uyasiqhela moss uGordan Moyane made noise like Mr Tsotsi and now hey do not want to be cross examined. "@Maryann Diamond  "@makhosi nobhatyi don't you miss our ""home"" ENCA?" "@makhosi nobhatyi 
Christian W,You trolls can run from the truth but eventually the truth will catch up with you.
Jacqui Baumgardt,a summons is in order "make a finding now Disappointed in Gordhan - for the first time. what cheek he has in doing this @Andre Van Zyl - I so agree with you
Maryann Diamond,morning All "yes we dont like SABC Gordan wow 😘 "orclurse they will never appear  🤣🤣🤣🤣Mike 💥 gordan is above the law this this absolutely nonsense .... another way of looting our monies 🤢🤢🤢 so who is this on the stand ? 🤣🤣🤣@Funicanz
surita koen,wow
Theresa Govender,yes absolutely
refilwe pal,The commission is doing a great work it need our patiency and support as South Africans
Mike Newlands,No ways I dont belive this Zondo has been given two fingers what disrespect is this? Whatever powers DCJ has he had better let him have it with both barrels this is disgusting but then this is the ANC NO NO Judge you must summons him and now this is not some banana republic or Cuba well ok we are a banana reprublic but we dont need confirmation @Siyabonga Dzingwa wellsaid comrade Well Gordhan is a card carrying comunist so this is the way a commie country operates "The ANC steals approx R375 A Quick Poll top chat users if u dont vote ANC will you (A) Abstain (B) Back another party (C vote ANC) 😀 here we go 100% B so far😀 Interesting thanks guysI hope Cyril is watching the chat line 😂 @FieliesSA yup that a reallity call alright
Siyabonga Dzingwa,Morning to you all South Africa has been captured We need decisive leadership with balls. This wishy-washy nonsense is not taking us anywhere. Gordan has learnt the State's weaknesses and he is capitalising on it. He can't be put to jail until proven guilty in front of the Court.
Thulani Bukani,hes lying An actual minister interested in combating corruption is too busy to make it to the inquiry.
Taylor Duvernay,who pulled a no show?
Kevin Simon,Summon him!!!! Wasting time.
