author,message
Cordelia Mabena,morning
Future Seokotsa,Third of the Gordan lecture
Aza Bam,bn
Frans Phala,"he looks tired "eff is playing mind games on him zuma and bathabile did say should any member of the anc reveal his\her dirty laundry they will reveal their dirty laundry ANC is bad the anc is divided into two parties within itself "is it possible that pravin testimony is the same story "@Thando Nkutha he is leading the question of the commission huh
Marvel Ramatshela,what now SABC??
Egbert Mkoko,what???
benjamin Maluleke manyunyu,"he is shaken by malema Gordhan must clarifies the allegations that he was involved in fund raising for the Zuma's re-election in 2012 &we all know that the Gupta funded the campaign the mandate of Gordhan is to tries all by means to implicate JZ and this strategy is not going to work since judiciary inquiry relies on the principle of res ipsa loquitor.
fiks Bodyfiks,"Hayi I dont think he is shaken
Ibutho Khumbane,I never seen him shaken at all
Yoliswa Jebe,"He is not shaken at all if they have anything tangible they must bring it to the commission
Diketso Moyo,Third and last day for PG in the hot seat haven't heard anything I have never heard before
Peter Sant,guys Malema is confused he went to court when PG was fired now he is against pg I m not expecting any Zuma surname to support this zone I comm malema can not be taken serious. @Tharp M only knowledge you have is white @Thato m yes @Thato m why always you attack white people?
Bruce Andrew,EFF have nothing meaningful to say or to contribute to the debate. Most of the comments in the last two days have been mindless
Thato M,"He wouldn't appear shaken obviously "His family has been portrayed as holier than thou "Even his inner circle comrades are shook. His defense has only been the WMC media. they know Julius has dirt on him "When acusations were levelled against some family members no commissions were established but were instead labelled thugs without evidence. Enter Gordhan "So this Commission lead investigator provided pro bono legal services to Adrian Lackay "@Zeno of Elea it was wholly inadequate response one would expect from a Deputy Chief Justice @Zeno of Elea Zondo's response on the matter will draw him unnecessary criticism. Zondo took sides of the lead investigator without allowing the complainant to fully ventilate their concerns "@Zeno of Elea our Constitution requires evidence to be led on both sides of the plaintiff and defendant "@Zeno of Elea which evidence was led @Zeno of Elea what are you saying? An inquiry is a rugby game to you "@Zeno of Elea I also do not follow your logic on the legalities (oaths "This man is pap "@Zeno of Elea thanks for the unsolicited legal treatise. Make your point then "@Zeno of Elea going circles. I was simply pointing out his hypocrisy in dealing with those alleged to have done wrong & how media runs with that narrative "Mpofu will take him to taks @Zeno of Elea no stress. @dave east wow.. This man is on his way out. He will prove to costly for the ANC in the upcoming elections. His daughter Anisha and uncle Ketso Gordhan business dealings will be his albatross. He knows branches and structures of the ANC will be meeting to deal decisively with these matters and calling for the ANC Intergrity commission to investigate while he recuses himself. Days numbered "The pace of his speech is telling. Remember this is the chief witness @Aidan Bain your forefather broke Africa "Anisha Gordhan "@Aidan Bain we move forward in our terms. We inherited a broken system under the guise of a rainbow nation "DCD Group which Anisha Gordhan sits on the board provides services to Kusile @Louis Eloff no why? I see JSE top 40 & all share index & seeing lilly white boards and Exco's @Thando Nkutha 😀 what ar ethey saying? @Knight Wolves United FC what are you on about? @Louis Eloff what about it? @Louis Eloff I can arrange a drone to go there in the next hour or so. "Let it die "@Louis Eloff will lead to a mass exodus "Gordhan is talking about fear when cabinet memebrs @Louis Eloff so what needs to happen then? @Louis Eloff 😀😀😀 you are joking. @Thando Nkutha absolutely The London trip were he was recalled We have the massive coal reserves. Which countries / economies have the highest Co2 emissions? @Kevin Davis same way Anisha Gordhan is owned by Stephen Koseff "Gordhan reallly likes Twitter "@Kevin Davis not until you submit yours. Wait not until Gordhan provides something concrete to the commission "@Kevin Davis what is a tone @Kevin Davis Don''t understand anything you are saying @Peter Sant I don't expect any white person "@Kevin Davis time wasting. I'll tell you fro free @Kevin Davis therefore your argument and rationale falls flat. @Peter Sant were you meant to tag me or nah? @Kevin Davis you are still on emails. Chief. You need professional help. "@Peter Sant ok @Walter Spatula 😀😀😀 evidently "@Kevin Davis no you wouldn't be "@Peter Sant becacuse you are here claiming moral superiority when the banking "@Adrian Fry dirt = Anisha Gordhan That clown Adv Motau is there as well. These jokes write themselves Did Zondo have coffee or a dop of whisky? @Info Eict Vytjie Mentor 😀😀😀 "@Hendrik Botha I am not EFF I want Malema to deal decisively this crook names Joshua Doore @Mahlasela Kilson same way he has been dealing with all other politicla figures. Not rocket science. @Mr Q Passop! @Thando Nkutha true that. Even on the Mining Charter he is dithering @Mahlasela Kilson hayibo. U phuma phi kanti wena @Trevor mokobake power @muwanga soul roy DD Mabusa @Mahlasela Kilson which radio station adn TV news program do you watch / listen to It is these white owned media that messes people's consciousness @Mahlasela Kilson CNN? Did you ever hear Malema talk about ANN7 just an example @Zizoh speak your mind. Don't cower to any man's opinion especially @Mahlasela Kilson then me and you cannot be friends. Goodbye. @Walter Spatula o wa reng na? "That's how I test whether somebody is black or white "I may disagree with a black person on politics (EFF "@Thando Nkutha I do @Thando Nkutha Frantz Fanon: Blacks can't be racist. @Walter Spatula articulate your points properly so we can engage better. @Thishan Naicker you don;t seem to understand racism in context of South Africa and Africa as a whole. You have a bookish approach to understanding racism in the African context. @Thishan Naicker you are the same people who argue BBBEE is racist? Ahem @Thishan Naicker Dar! Now that is a revelation @Thando Nkutha you can't quote a dictionary to the exclusion of lived daily realities of how racism manifests itself @Wilhelm5381 so are you. "I am an African first. All settler minorities come last. In America blacks born there are referred to as African Americans My FIRST love is Africans from Cape to Cairo @anton arjunan how about you tell all listed companies in the JSE who fail to transform their comp 24 yrs in? @Aneila Maharaj 😀😀 @Thando Nkutha its an assumption my brother. But I forgive you @Aneila Maharaj Gordhan's brass band is here for the lullabies. @Aneila Maharaj somebody is touch touchy over political engagements but claims superior logic. Mayibabo! "@Motsamai Shale What do you think about Anisha Gordhan @Ewald Kruger and the rest don't. You guys are amazing "@singhashon she will be an exceptional case "@Ewald Kruger tell me how Anisha Gordhan can score huge gov contracts through CDC @Ewald Kruger Pravin Gordhan & Mcebisi Jonas were the head of National Treasury. "@Ewald Kruger if you are insinuating that the then President would've sight over all SOE deals "@Ewald Kruger hypocritical. We didn't do that for other families. The commissions isn't the be all and end of dealing with the issue. Pravin must be dealt first "@Ewald Kruger this is a political terrain @Ewald Kruger just put your points across man and engage. We will name call when we are done on materiality of arguents *arguments @Ewald Kruger explain the rationale that a political contestation must be taken to the Commission as Gordhan alleges? Please tell me on what basis this should be done "@Ewald Kruger and that is supposed to a logical "Key moment @Thando Nkutha my point exactly. The entire national spend @Ewald Kruger what are you saying? What are you arguing? Say it. Let's engage "@Ewald Kruger don't tag my responses "@Ewald Kruger great How did Gordhan reach the R100bn losses he purported to have caused the country without citing financial flows or atleast one contract? Was it a thumbsuck? @Keryn where's proof of his allegations? We must just take his word for it? Unfortunately Anisha Gordhan is heavily involved and he didn't disclose this. His words are empty rhetoric! "@Ewald Kruger I see you are sidestepping. When all else fails @Wilhelm5381 in your view blacks and Indians were treated the same? Muppet! ANC must boot him out. He is not a man of integrity! Kettle calling the pot black @Walter Spatula for enriching his daughter over millions of people. Afriforum and DA will thank him. "THis is not even a lecture since a lecture is substantiated with facts @Walter Spatula a criminal standing for another criminal. Your logic is amusing! ANC Intergrity Commission must move with speed to deal and look into the allegations of a multi millionaire daughter. "@Walter Spatula political contestations aren't fought in a Commission "Under cross examination He talking politics in a commission. This won't save him. This is politics boss! You did the same to Zuma. Take it from whence it comes "Gordhan forgets he remains a deployee The fact that he is addressing these factional issues here are testament of the balance of forces within the ANC. Branches and provinces won't take this lying down. Especially the aggrieved post Nasrec faction. Chickens will come home to roost "No He did the same to Duduzane & Thuthukile Zuma "Which have state contracts and signed multimillion ran deal while you were a Minsiters "Anisha's rise to Investec Exco is amazing "He is playing pity party Is this in the terms of reference of the commission. Zondo shouldn't be allowing this. This is not a family function. He banna! Zondo object to this trash man!! "It is his reading of the political landscape A family is given leeway to air their personal views. goshhh and we fund this rubbish. Stand up fightters!! EFF got him on Anisha Gordhan. "People are dying in over crowded hospitals "Zondo "It is normal. Now we must all sung the same chorus from the same hymn book @singhashon poems chief!
Nyiko Given Zitha,"Real thugs are committed to their duty
Robert 1,this is boring.
Houws Houlinou,"""How can Pravin be part of the corrupt ANC and not be rotten himself? Why do you say the ANC is corrupt and then say Pravin and Cyril are different? They are the same THIS while Julius was part of the corrupt ANC? He must think we are dumb SABC go and borrow a little bit of money from China and sort yourself out. This live feed is horrible @Zeno of Elea The fact that Zuma and the Guptas got rid of him illustrate to me that he was unwilling to cooperate with them @Zizoh Haw you vote for everyone? @Zizoh When you wear an ANC T-shirt everyone will tell you they will vote ANC. That is human nature We should stop looking at everything in the collective. That is the real problem in South Africa @Thando Nkutha You want to send new thieves with empy pockets to Treasury? @Zizoh Economics 101 is a very interesting read. I suggest you buy yourself a copy @Zizoh So you say no to knowledge. Go figure
