author,message
Adrian Fray,Who else thinks yesterday was lit That lawyer lady lacks decorum. Backyard lawyer. Jirre would not want to be her husband. She makes no sense in her arguments But they really have it in for Ms. Hofmeyer. But she stood her ground well. Loool @kieron I don’t think she has friends thats why she could meet everyone And mbanjwa is incoherent Nou gaan die kk spat On another note is MeteoFile paying for this free advertising
Phil Rambau,at some stage I felt shaim for her maaaan . anc is a joke shame this mama she's tired man.
Dr T Z,Hofmeyer is well grounded and articulate Ms Kwinana is the Manager of the week. kkkk Whoever wrote those statements for her should feel ashamed
Joshua Borias,"""lotshani bakhozi !! let us accept dat by pushing the likes of mev.vetkoek paleis in top- notch positions we shot ourselves in de brain """ """ we embraced mediocrity(mediocre) & frown upon meritocracy ( merit) """ """ ADVOCAAT KATE gaan nou die VETKOEK PALEIS goed TAKEL """ """what a turn-off dat de likes of mev. vetkoek paleis can give foreigners PUBLIC MONEY so they can build a paradise in de desert ( DUBAI) """
Pastor J.J,Yes both the CA and Liar (a.k.a Lawyer at times) are both highly qualified. The high comes from the college being on the 12th floor of an abandoned building in Hillbrow. @Maryann Diamond and @Cruda Bex Greetings to you too @Person of Interest Greetings my Precious friend @Valencia J There is toooo many clowns in that circus already. Even a few skelms toooo @Nicolas Cocolas At the local Spaza @Yolo More Do you see me now? @Yolo More Yes I do @zip reeper Sharp bro @zip reeper The mound is under construction bro. The Free State team are the builders @Simphiwe Kubheka Morning my Dear Friend @Louis C I accept. Any tenders in the pipeline I need to attend to? @Elvis Malakoane Greetings bro @Andre Gerber And that person would be 100% right @Emma nuel Whats that? @Emma nuel I am waiting for your response> @Louis C I accept Sir @elton van neel Greetings brother @MCEBISI MBUSI eFF *FF @MCEBISI MBUSI SAME ONES THAT STOLE FROM THE OLD vbs PENSIONERS? @Louis C 8643. Thats 1 seat already bro @zip reeper They are paid spoilers. Kota and a Kool Aid @Person of interest Yoh. This getting bad. You are Blessed. @Lex Luger ...My Precious Friend. Blessings and Greetings Prof @Person of interest Her family disowned her yesterday. this 2 slept in the car MBANJWA FELL ASLEEP. TALK SOFTLY SO SHE DOES NOT WAKE UP Is Nyaope a comfort break? @Kgothatso Manale Dr Dhawa is a legal citizen @Rene Ngwenya Some on this chat are extremely intolerant yet we fight for equality as Africans. Its painful but true sadly I suspect Mbanjwa and Kwinana are paid up EFF members. The behaviours is a give away I now know why Goat has not been on the chat for 2 days. She is in the Witness Box @ALTA Are you on Live Chat? @Naledi Barron Greetings my Precious Sister. Welcome to the Land of the Corrupt and Unbelievable @Valencia J Darling of mine. I greeted you at 9.43 this morning @Valencia J We are better off on the Whatsapp group @ALTA I sent you 5 messages today. hahahahahaha I now know why Kwinana's children disowned her yesterday @Mike Clark The Nkandla Rapper still owns that record @Mike Clark They know now...she is the deep one now. hahahaha @Mthokozisi Molefe I am a retired Pastor "@Mthokozisi Molefe Absolutely. Forgiveness is for those who confess @Mthokozisi Molefe That is a subject of personal views and the Laws of the Land. I dont have a view @Mthokozisi Molefe Unfortunately and as a personal choice with respect to others on the chat I chose not to discuss religion on these chats. @Mthokozisi Molefe Religion is a matter for personal interaction and not on something like what we are on now. Likewise you will not be expected to discuss your sex life on this forum. @Jos Hille I was convinced this morning that something like you would make an appearance. @Annie Van Niekerk Welcome back @Anne M. Greetings Anne. I apologise for not sending one earlier. @SanFran Arnold I am missing you much today. Where are you? Please talk softly. MBANJWA FELL ASLEEP AGAIN. Let her sleep. Shem @Anne M. Could be that Lion fellow @Elvis Malakoane I did ask for everyone to talk softly...You see now @Anne M. We should have chatted softly. @Simphiwe Kubheka I tried but ended up damaging the laptop screen. Wii try again soon Praying for Kwinana and Mbanjwa will be akin to an attempt on the Guinness World Record. 2 days is not enough
Deon Visser,Today our Kate is going to use a flame thrower... so that evidence was false This is happening fast and we're not yet with the 4.3 million "Dudu
oom blik,Hi There everybody. Were they not supposed to start @9? 👍 More time wasting ⚡⚡⚡⚡⚡⚡☔
Cruda Bex,GM committee and Yakhe vetkoek Kwinana "Yolo More  Ms Kwinana is speaking to white madam not you black chair Singamahashe Private jat comrades "Jet  Kuyanyiwa SAA another 10 billion on it's way to you. line up pockets rogue unit Mango tender and banana tender The death of Bbbeeee
Kieron Sinewave,9:30 yesterday was so lit holy moley "the witness was pretty righteous about her errors 😆meeting with tenderers when does the lawyer get to cross-examine? she does indeed .. thats the afterparty "@phillip ooooh yes owlrighty then "the black card been her motivation for looooong time @tommy exactly fatcakes i always thought advocate Kate was more of a Karen ye today gonna be even more juicy .. i wonder if zondo going to have the same patience with witness @portia i wish she still said that 😆 oh dear .. she speaks well that was interesting how can you accuse someone under oath without any proof .. deception i tell you "ive said it before but there are no commissions for people who do their job correctly  15minbs @thembelani this is true .. nothing wrong with water until you drink too much you know @russel they forget @ clive thats it Shot down Kevin 🤣🤣👌 Sweeeet I think they only now reach juicy stuff Trollololol
Christy,Hibiri! We are here! imagine being Kate's husband and he cheats and he can't even lie. He must just confess and hand himself over I'm sure Kwinana wished she had Covid-19 right now to avoid testifying Tchini!! own prerogative!!! They must get all the money back from this msunu. Start off by repossessing those nails
