author,message
Amanda Welthagen,"Thugs
Tebogo Radebe,Hello
clive oconnell,Twice the population and half the service under PRASA in 25yrs Banana 🍌 Republic 🚂 in full view The appointees of board still counting our money at home💰💰
Sifiso Dlamini,"PRASA failed
Ta Xitsonga Ntsena,This state capture nonsense is still going on?
Kwanele Sosibo,FIKILE MBALULA
Luisa Ibague,descuided racionabilithy spamish friensd the elitte death estadoa unidos searchs juice hi the thuth shall speak for wasah hello The Trutho ocupation live person i am for you hello truth srak speak speak no whe looking engreído the trull sufferimg? it is afrika sata where to stay illete. deat
Person of interest,"Fear is still keeping important witnesses out. subpoenas must go out "Is there no courage "Fooled or not "We need to find out where all the money went
497zebulon,A R400million TV show
Mtokozisi Baleni,@Hebert i fully agree my brother....the system was created to block anyone except the privileged There is no 9yrs of money stealing ....money started being stolen since Cecil Jones Rhodes landed here and today its still being stolen.
Krabie Padie,Anc must fall
Martin Mgaga,"Let commission finish its work
HALO,South Africa had the highest crime rate in the world only after 1994. This is what happens when unholy people run governments "Whatever the case with this country The whole world is being deceived "The Rothschild family in London own the reserve banks. Only North Korea "But you dont only blame governments for the state of the world One person can get killed for exposing the truth. Therefore we must all unite and make a change on this world for the better. Stand up and take charge. Dont get influenced by pop culture. Wake up. "But words alone cannot make you believe "I'm not even religious but I will quote the bible Read the 7 deadly sins and resist them. Read the 12 commandments from the bible and obey them. Read the 99 commandments from the quran and obey them. This will give you some understanding. "You don't need to follow religion. Religious TEACHINGS were meant to guide people towards thr truth and to be better learn* Keep peace of mind This life is an gift meant to be enjoyed. Humans caused alot of suffering so our cosmic parent has to exercise discipline. Think about the wonders of creation. We dont keep creation running. Majority of the body's functions we dont control. Life is meant to be beautiful but humanity has been horriblly misbehaving. repent your sins. I hope the truth gets revealed to you Spread love and positivity. This is how we heal each other and this planet.
Chris Mayer,Waste of time really. What is parliament going to do? Most culprits are sitting there anyway. It also seems the judiciary is captured too. Waste of time this
Gordon Nkgathi,"always proud to call cde Popo my leader as he's one of the very few principled leaders with whom we entrusted state power. always willing to defend the truth
Doro Mulondo,"Why is Pravin not being invited  @Margareth Waterboer That was not evidence it was pure BS!! he has to explain what he really does behind closed doors was@Dave van David is it 9 wasted years because white people weren't benefiting more? "The apartheid regime had a blast when they stole @Dave van David a bit hypocritical for an apartheid apologist to tell me to go read the bible
Margareth Waterboer,@Doro Pravin was one of the first to give evidence
Dave van David,horrible stories of the Wasted 9 years... 9 years of shame... Systematic Stealing of public money there's a difference between stealing and benefitting... "@doro "horrible stories of 9 years of shame the so called ret gang thought and still think they are entitled to looting State Money Police killed people who killed police and innocent people "dali mpofu and his gang failed to proof anything
Gomby Pumpkin,And the various communities when they say it doesn't just blame us
Diana Sekatane,"it's not because of who benifits here corruption knows no colour race gender or greed.
Dylan Mosehla,Government still wasting money o this nonsense???
Kgaogelo Sekhaolelo,please read the letter in full it is sata afrika
Raven Penny,everything are controlled by the masters of the third world order there are those that want to do right but the majority are compromised than we as the people must make it our mission to keep them accountable we have to change the government hence i say that the people must rise up poor people will believe anything as long as they get a grant this commission is dead covid killed it there is worse comming be prepared that makes my blood boil stronger together but they will not allow us to do that stronger together than we have to go that route of secession but what part of the country wil i live in im colored i reside in pe stronger together ok than how and what must i do eish why couldn't we have just stay in a united S.A. my people fought so hard to be free but the ANC government don't see us the ANC are using the majority to hate all other people i don't think our current president wil be able to get us ou of this mess Cyril is compromised the wealth of this country are in the hands of a few whites not all of them are super rich this ANC government are in trouble they know the only way out is to tell the majority the whites have it all i just wish all this can come to past no racism job's for everyone houses and peace it's sad what is happening now I'm out this is just to much and nog covid ook to much yes guy's watch OODEZZ that guy knows what is going on behind our backs but why can't our colored people get job's and what is going to happen after covid but why must there be bee after 25years there are those that weren't even borne during apartheid
Masale Selematsela,"Thanks for reading the letter it does to a certain extend expose the truth that as a nation we want to know  "Portfolio commitees members who were in office for those years 
Mohamed Mia,@raven change is overdue
rebbeca roseby,yeet yeet
Metro Pictures's 2th Channel,hI Hi
Zolisa Thutyana,I want to see many arrest
TheVaultdweller,Secession for the WesternCape is not the best idea. It will just make SA weaker @Stronger together How will splitting off be a solution to the problems of the country? "If we vote out the ANC @ ncamisile Radebe True words spoken Yes like the EFF
P B,crime though...... "I'm back living in the UK now "do people honestly still vote ANC Form a new party! "I noticed that ""some Africaans"" white people (around 2000) have their own ""white town"" in northern cape "I agree "I feel sorry for everyone not if there is no jobs?. "nobody cares anymore! n look at the taxi leader "if there's no respect "I agree with you Radebe "I agree about the 3 trillion but as it stands today "that's the best comment ""strongertogether"" EFF is a waste of time! I cannot believe they are still a party! note I didn't say political!" "Mozambique pity for your country! we may have different skin colour but we ALL the same underneath! makes me sick to see your coun5being run on REVENGE... "I lived 2 years in CT and was region manager for a foreign company "So I understand that's mostly why the country's a mess! unqualified people running businesses and also the government!
PC.61,Mr Molefe my utmost respect for being a brave citizen. One suggestion though is don't rely on CNN and MSNBC SABC eNews etc for news about Trump-FAKE NEWS. Watch Fox on youtube for a balanced view
ncamisile Radebe,"at Phil Parties have been formed but all are worse than them "Yes the ANC have been corrupt and so forth Apartheid was a massacre against humanity or call it crime "Well Phil "On the rich mineral issue "Raven "@Dominic "@ Stronger together "@ Dominic "You go to countries in Europe and USA "@ Dominic  "@ Stronger together "@ Stronger together "@ Dominic "am refering during the days of apartheid "@Dominic "@Raven
Gerda 7,Mafia state Spoilt by GREED!
Joon Mason,The current president doesn't run the country.
JANCO MOATSHE,true radebe
Dominic Przybylski,The people who have money and land (i.e. the rich) are a minority in every country. "Labor "@ncamisile Radebe History is in the past (by definition). In the present we are heading into a situation where human labor will no longer be needed or wanted Looks like we will all become unemployable and will all have to live on subsistence grants. Robots are cheaper and more reliable than humans. "@ncamisile Radebe If you are online the amount of free training on the Internet is awsome. The training I got in 1982 was free and available to black and white at the ""height"" of apartheid." All that was needed was to pass an aptitude test. @ncamisile Radebe Hey that's company politics... It happened to me. It happens to people regardless of race. It's why I went independent and worked freelance. Yup @Phil Boyd I remember. I was advise to leave the country for the sake of my career by the biggest employment agency (I remember them saying they could not even offer jobs to coloured women).
Deborah Ramaphala,what about the vaccine covid vaccine trials in south africa
bongani nsele,shabby write up
Lienky Olwage,New world order DEZZ001 Stonger together DEZZ001 Stonger together DEZZ001 Raven now you talking put phone one playlist
Thinker Bud,watching here from Philippines watching now:dothefive::dothefive::dothefive::dothefive::dothefive::stayhome::stayhome::stayhome::stayhome::stayhome::stayhome::stayhome::stayhome::stayhome: stronger stronger yes:dothefive::dothefive::yt:
Annette Ackermann,ģ3
Masuku William Masuku William,"It is on mature reflection that I render this useless. I think there is something that is kept from us
