author,message
Pitso Mosetlhe,😳😳😳😳😳😳😳😱 🕙 here we go .... Hello SABC the captions on the bottom of the screen are not in line with the evidence. they are too forward please recheck
Lucky23Gal,Why not playing????
Cassius Mngomezulu,Still having coffee "#Edwell Mbhele​CR wl is our president "We will always remember Marikana EFF 🐍 I know And I won't Vote EFF "Cyril is in Davos EFF 6% EFF hooligans Shame DA #Thabo Mabotja​EFF? Hope? How?-hooliganism not for me shame-anc my home
Mengo Andiswa,there we go... I also have "thank you Mr Zondo hey wena Cassius that's stereotype talking I wish kungako awards for our political parties and am certain that EFF would claim a bigger prize shame Sway you don't have to be rude or arrogant to get the message across or voicing out your opinion
StarManRSA,Anyone else having sound issues or just me? Never mind He must tell us how these leaks occur from the commission. Grazie ragazzi Agrizzi "I remember people saying that when Zuma was voted in the first time I was still in school. I remember it so clearlyo. EFF doesn't believe in democracy though. I like democracy. ATM?! HAHHAHAHAHAHA Those are not exclusive Thembi
KidK Mohlala Vlog,ANC Must Fall
Peter du Plessis,no sound thr we go
lucky Molepo,whats the latest relax maan ppl have the right to vote whatever party they want Zondo is taking time deal with this tjatjarag meda can Agrrizzzz take a stand DCJ wasting time all this media houses are uselss we know they think they are bigger than this county "the Media ba phapha maan
TUMZA GAEREETSE,we are here
SIBULELE MFUNDISI,MAGRIZZI LETS VOTE ATM "ANC IS FATIGUED NOW www.atmovement.org "INNOCENT "ATM PRESIDENT IS VUYOLWETHU ZUNGULA "VUYO ZUNGULA IS THE YOUNGEST LEADER IN SA VOTE ATM 2019 "@Innocent @Zola Marali check our youtube videos AFRICAN TRANSFORMATION MOVEMENT "PEACE IN OUR LAND WE NEED TO GOVERN THIS COUNTRY WITH PEACE @Innocent Madamalala ATM IZOPHATHA ISEKHONA I UDM? GENERAL UMKHAYA WAM ATM is a party to take SA forward "@Sinethemba Anta ATM is no church its a fast growing party in SA WE BELIEVE THAT THERE IS ONLY ONE HUMAN RACE "@Jack Sparrow  EFF IS A PARTY FORMED BY ANGER @Jack Sparrow
NOBS Entertainment,then people still gone vote ANC!!! 🙊 the right to steal from the poor.....lol innocent???he still have to go to court !!! remember? most of yall are on public wi fi ....your limited is almost done! bye bye!! "that mf that dislike the live video must be ""Zuma vetkop"""
