author,message
melds melds,so the whole economy comes to a stand still in wait for the budget speech? Irony in business today the CA corrects No redbull only Energade Earlier this someone said Mr soni should be given redbull "this morning "I want to go to Nkandla on tour MR soni is no fool "I have a zoom at 2:30......will catch up "Hi all Who is the witness?? sorry just got back HELLO anybody??? ALL??? who is the witness? TNX @Yolo More  she looks very sweet "@Lerato Moleke shampies I think she was too sweet ssa yes Also a Dipuo Minister of ssa and deputy minister of public service administration TOO MUCH POWER "@Yolo More that my friend "@Pancho Mulongeni she is trying at least Thieves were deployed it is amusing yes Minister of state security agency and before that deputy minister of public administration "I do not think she had the capabilities to do the job properly
Andre Gerber,@melds melds it's called Africa Time @Heather Durr 🤣🤣🤣🤣🤣🤣🤣🤣🤣😂😂😂😂😂😂😂😂😂😂😂😂 Hope they not clapping hands @Pastor J.J looking at property there buy a plot and build @Pastor J.J . Been doing some rechearch "@Pastor J.J will do  Over R10 billion put aside for vaccine over next 2 years @Pastor J.J If only it could be tomorrow Hi @Antoinette Meyer  waiting for the COVID19 to simmer down @Louis C yip Buenas tardes  when one of them say comtitty then we will know who's looking
Heather Durr,Oh my Russel Crowe in Gladiator. Be still my ovaries  Austin Powers....Oh Behave ....LOLOLOL "I was so lucky-I got to see Rome "Ski in Northern Italy where I could speak German @Pastor J.J Unglaublich @Jenny Whitewaves Ancient cities are my absolute obsession-they fascinate me  @Celeste Breytenbach WITH HINDSIGHT ............no...?? "@melds melds I see Adv Soni was the head of the SIU and then resigned to look after his wife @Antoinette Meyer Hi there Koko is going to pounce on that statement DCJ Is Masaba not on the phone yet wanted to turn states witness Now THAT is an important point-step right away from Paw Paws version/s Mtimkulu LOLOL @Stix Mtolo Yes Please distinguish Popo's evidence from what Sack's can independently determine as Popo is well...... Apparently the Rand loved the speech  Soni is very 'protective' of DCJs need for added and extra detail Adv Soni is lovely that way Hahahahahahahahahahaha Adv Soni looks up for a second at DCJ after each 'point' Uh Oh here comes that disruptive weather Dingiswayo as in King Dingiswayo Ugh Can we see the screen please The UK guy let us see the workings. Is that now beyond the limits of reality This is why we need to see the sheets @Sal SA Remember with that UK guy it was 800 billion total flows of which only 270 mill came from Estina and I cant remember the figure from Transnet Eh leave me out of it LOL Now we have a Zombie Apocalypse according to our local conspiracy theorists @Lerato Moleke I wondered about that and it is not so removed from reality IMHO DCJ wants a break I sooooo foresaw that LOLOLOLOL Oh Lord these two  Oh that is my evening's entertainment sorted I miss Adv Chaskalson-Russel Crowe as a Gladiator reminded me of him. Hmmm @Sal SA plus 10 minutes for the 2nd bladder @Christy Ahhhhh LOOOOOL @Christy There has been many a day that I have wished Kate or Myburgh there Speaking of Zweli Mhkize-he looks like a man you do not want to tangle with @Christy she has some SAA to finish and then SAAT so she will be back Tito is glowing over all my local channels. Is this a webinar thing  "@Christy Cruella has a special charm and is highly sought after by JUSUS Seems like he also did VBS Hi Mr Mashaba Still watching LOOOOOOOKL Why can we not see this bloody spreadsheet-I can do my own calcs LOOOOOOOOOOOOOOOOOOOOL This guy is trying to secure his next job from DCJ  I need to change my friends Oi vey "NOTE Based in South Africa since 1978 Hahahahahahahaha too funny JUSUS LOOLOLOLO @Valencia J I love it when she is here but hey some days the witch challenges us @Valencia J Ahhhhhhh-I dont drink at all but have a longing for gin when it gets really hot-The Bi Polar is the witch we battle @Valencia J DCJ needs to know we are here for him Awwwwww. Slide into his DMs again plz Awwwwwwwwwww my poor DCJ-Its all too much for his goldehn heart today *golden Sound  Enca has sound Lets just pop out the chat @Anne M. Thanks Still sleeping on the left hand side and no I hated that 'pass the doubie???? from the left hand side'UB40 side.I hate UB40 HATE Sickening is the word Those thin little blue books filling the bookshelves are not to be taken lightly  Here we go Nooooh sit back lady you are compounding the problem Noooooooooh  Oi Vey Gewalt And he moves closer looking down  Oh dear what to do what to do @Andre Gerber I cant even scold you LOOOL This Lynne Brown has caused CHAOS fire and brimstone will follow Dont give her options DCJ !!!!!!!!!!!!!!!!!!!!! Thus Done Hahahahahaha Those are lovely earrings Awwwwwwww he really stresses about this-poor Barry White Nite my bunnies chat tomorrow
Pastor J.J,@Heather Durr I will Pray for those Ovaries to behave @Andre Gerber Heather will tell you that is a possibility @Heather Durr Not JZee or Julius next...tell them to behave "@Heather Durr ..Ja @Heather Durr Es ist tatsächlich @Andre Gerber Costa Rica is enthralling. It is somewhere that I will like to go to as well. My bucket list is growing @melds melds naughteeeeeee @Andre Gerber If you go a few kms out of the city it will probably cost less than 25% here @Andre Gerber compared to here @Antoinette Meyer Greetings Antoinette. You have been MIA @Sal SA Ja Ja. Next Valentines day we should take the wives to Parys @Andre Gerber Once you done please invite me over @Antoinette Meyer Thats heavy stuff Antoinette. I did a few where killings happened and it is draining @Andre Gerber Brilliant. I will keep you in Prayer @Louis C He was there for a very short while and left to take care of his wife who passed on  @Andre Gerber Life is full of possibilities. Some unexpected too @Jenny Whitewaves Thankfully for me 0x5% is still 0.00 @Lerato Moleke Brilliant...hahahahahaha @Previous Nkopodi Greetings Bro @Louis C Bra. You should be equally interested what the taxes are on all that poached crayfish..hahahaha @Louis C NO @Anne M. Correct. I think it was Bombardier. and then we had China South and China North @Sal SA  @Sal SA Indeed correct but it all comes together in the bigger plan @Roza E I could have sent my donkey and cart but hey that would have taken a while @Roza E I stand to be corrected by I think the CAA says that SAA is not allowed to fly @Louis C Blame it on that Monis Premium @Roza E  @Roza E Thankfully you missed it all. At 83 I am really scared of what could have happened had you been around.@Louis C  @Roza E You was 83 last year so just change it to 84 now @Tsietsi Van Vuuren Greetings my friend @Louis C @Roza E What day in March @Roza E Thats exactly what I was about to say. I have a sister born on the same day @Tsietsi Van Vuuren True she is and smokes a pipe toooo @Valencia J What are you serving with that curry?  @Valencia J That sounds nice. @Mmakwena Mansey You are recognised @Mmakwena Mansey What is your point of order? @Stix Mtolo wena bra. seat down mfuwethu. Your point on the EFF being skelms is taken @Mmakwena Mansey khuluma maan @Lerato Moleke Blame it on the Monis Premium which puts me in naughteee mode @Mmakwena Mansey We must impeach him hon member @Lerato Moleke I drank it all before Tito came and took the nip away Yoh @Roza E 83 last year
Sal SA,"Most memorable trip was Egypt @Pastor. Travel to Bethlehem is cheap. via Harrismith "@Pastor. For sure "@Heather. Anita Soni "Risk was probably mitigated with Back to Back Letters of Credit. Guarantees Prasa received the goods & the supplier received payment. So Prasa guarantees Swifambu This was common in pre 1994 Name the Prasa officials please if mentioned so far in documents @Stix. Oh ok "@Previous "So Eskom paid up front in full So Swifambo did not have the financial capacity to buy the locomotives and then lease to Prasa. Wow R99m So that would have been for freight costs So was it market related n what should it have been? @Valencia. Did u get your spices? "@Valencia J. Pity no jazz festival this year Wow R335million to upgrade system @Danile. I think from Europe No he mentioned it was suitable for Europe specs. I don't think so "And they refused to take them back "@Pastor. The China deal was via the Gupta's Where does Vosloo fit in? "@Tommygun. Made R118mil for basically no work @SABC OFFLINE @Christy. I'm paying for You Tube. How do u get it free So its the total account activity R4.9billion @Lerato. And we had ISIS mentioned earlier @Heather. Its crazy amounts involved "Break DCJ this is how tenders work in SA Hi Atul 😁😁😁 This is happening with tender at all levels of government. That is why twnders must be centralized under National Treasury @Tommygun. Correct @Tommygun. But the current process suits the ruling party from a funding point of view @Heather Durr. He's at a tea party in Nkandla Hope SARS is watching "So who invoiced Prasa R27mill to keep quiet @Heather. Thanks for the info. SANCO is that the taxi association??? Thank u 5pm DCJ We the public demand to know DCJ @Xolile. Some if our people don't mind being looted and kept subjugated by politicians I'd love to know what is the total figure that we lost to state capture. Will definitely be in DCJ final report. @Valencia. Don't worry skat there'll be another bigger commission as long as ANC are in power "@Vencia. Just had sardines @Valencia. Apologies for the typo Yes it was
Celeste Breytenbach,@Heather Durr why on earth did u come back!!! such privilege wow
Jenny Whitewaves,Wish I had seen those sunken churches in Ethiopia but did get to sail up the Nile  personal income tax up by 6% 5% sorry no specs on  Was anything kosher about this contract?
Tommygun,THey added value to their shareholders.... Like drawing teeth...wheres @Heather Durr  "Also the trains were actiualy unimportant to them why is 118 a very important number? Hes said it twice now? @Sal SA They must be open to the public to scrutinise. Public funds after all. impressive cv... Ms Brown does indeed have problems all te time.. Sounding credible so far... @Lee D. Hendrix Counterparts are maybe Zim and N.Korea
Lerato Moleke,Exactly DCJ draw parallels between Blackhead & Sifambu  Greetings @Antoinette  "@Stix "@Stix - with immediate effect or ""with immediate effect at midnight"" as per Cyril" "@Stix was just seeking clarity on ""immediate effect"" - not worried "Heya @Previous .. @Mfundo "@Louis C Adv Soni's Colgate smile is priceless  "@Previous am ""doing my best"". Cyril said private sector should create jobs but all I hear in meetings is budget cuts/cost saving🤷🏽‍♀️" "Yazi wena @Akhonamandla Hahaha @Akhonamandla - we should have a closing party a MA lots of hotels & apartments  "@Stix "@Ndumie hello 😂😅 @Valencia you know after the Commission they are going to hunt us down and order hits on us  "@Kevin W and slay queens ""slush fund""" @Danile - refund njani😂😁 "@Danile andazi yazi @Danile based on Martin's response maybe those railway lines vandals also scored some scrap material for sale Cheers @Previous  Iyooh @SABC - why multichoice drama now 😂🤣 @Danile you've just added Boko Haram to the list of people who'll hunt us down @Heather - there's no leaving out. Someone's been quietly writing down the noise makers list from day 1 Play safe and say 20:00 adv Soni  "@Zweli The PPE looters will probably try to pin it on Diko should it go to trial  "@Stix They can't use trains - rails have been vandalized and Siphiwe Nyanda had a PRASA security tender  @Walter - what happened to JZ & Nyanda i.e cause of the fallout? @Danile - you saw that last night😳😳 in broad daylight nogals "@Stix "@Danile - I was speechless "@Deborah hello "@Christo - clearly the omega 3 from all the pilchards he's been eating haven't done much for Tito's memory - it's our money "Yeah @Valencia hence the ""garlic breath"" utterances " "@Pastor JJ "@Stix with all the sin tax savings Wena DCJ I never got to see the parly video that you said should be shown publicly  "So the R5M kitchen comes with stove "Thanks for laughs guys - be safe & blessed .. @Ndumie "Ooh evening session - mhh "@Valencia - they must be grateful for small mercies @Akhonamandla - been thinking about sheep trotters and dumpling so planning to buy trotters on my way from boxfit tomorrow morning  @Anne Tito didn't allocate @SABC a bailout in his budget so they are sulking  "@Stix looks like it Haaa @brutos17 😳😳 @Fana the money looted thus far = a bloated waistline  @Valencia just drawing parallels  "Oops pure ""monopoly capital"" " Hey mara @Martin 🤣😂 "Tjoo "Yeeyii @Christy 😂 "Get discouraged to act against arrogance and opposed to dealing with the arrogance by the book/rules
Louis C,"@melds melds Go now while there;s no admission fee "If Soni was Head of SIU Hi@Antoinette Meyer  @Pastor J.J Really sorry for his loss. I guess I've just become a skeptic. I do respect him and I like his style @Previous Nkopodi Hi Buddy. You heard Tito. We all have to tighten our belts. Lie on the conveyer belt for 20 min. Sin tax app;ies to massages as well "@Pastor J.J I never dealt in drugs "@Previous Nkopodi I'm angry because the conveyer belts are' heavily guarded' but 'sub standard' coal was fed into our power generating system "@John Everitt Very noble of you  @Andre Gerber Ole! "@Andre Gerber Sorry @Lerato Moleke ASIS🥵 Hello @Roza E @Pastor J.J was in a naughty mood today @Roza E Bless you Dear Impressive witness this Yiddishse boy! @Pastor J.J 13 "@Roza E see what I mean It's getting late Ray Everybody must get stoned ...Dylan harry POTter
