author,message
Justin Damons,Dis aan in Japan!!! Looks like he is gonna get it postponed want Agrizzi arrested? Chairman is too smart for this:elbowcough: 🤣🤣 :elbowcough::elbowcough::elbowcough: Tjo does Mpofu have a comeback for this 🤣 Everyone can also choose to remain silent then stutter stutter stutter Stutter:elbowcough::elbowcough::elbowcough: his client is Tim mokhetsi Chair denied leave to postpone so tea break is longer so they can prepare cos Pretorius about to rattle things You 2 should just meet and fight this out 😑😶
Les Modibane,here we go
NPA,I also want to know
Hosia Mahlatsi,"Hebanna
PHILANI MADLALA,Mpofu who holds majority shares in the EFF Mpofu cost 100k per day
Thabo Mokoaleli,Mpofu is not smart enough to represent Mokgetsi who is Ace crony🤷🤷
Nkululeko Njapha,mpofu is a lawyer not your political friend.
Lee D. Hendrix,"...Anon ...Agrizzi is a real chess player of a sorts. Not even the Law can displace his version as the format of the corruption in Africa.
Anti Suz,Mpofu? Going to take the whole day just to bring an application postpone or something. "Watch Mpofo now. Going to jump up with each question """Fruitful"" parapraxis. Fruitfull for the corrupt."
Margareth Waterboer,This is an advocate who can’t be concise...long winded saying little..He’s another time waster "@Exactly "I’m not underestimating his legal brain "I agree Mpofu argued the same thing in a previous commission where Tom Monyane was to appear. In the end they said they didn’t accept that commission as a legitimate body. It’s Dali’s tricks I can’t remember the name of that commission C’mon judge..assert your authority Dali is a delinquent lawyer..always fighting for his client NOT TO answer questions at a commission..Sickening.. a snake when it comes to how his clients were involved in corruption "@Bev
Nondumiso Soko,mpofu don't postpone!!!!! our Tax money.... 😭😭 it's just entertainment.. nomvula makonyane should be arrested SARS is scam.... Y'all remember Mr nzeku got 28 million but never paid tax they ware'nt even doing a follow up zondo commission is captured mpofu is overrated!! Thabo but this looters should be arrested... even if we want change whom are we going to vote for.????...I'm a black person but imma tell you this I DON'T TRUST A BLACK MAN IN POWER. pretorious is spitting facts!! "let the man come to the stand...this ""right to remain silence"" thing is raising eyebrows" COVID is not real wena HE CAN'T HAVE THE RIGHT TO REMAIN SILENT what's mpofus problem kanti???? just advise your client otherwise. Zuma was the best president I'm telling you mpofu is talking nonsense.... everyone who's taking a stand here is not charged we are gathering evidence hence we need cooperation "we don't care bring him we've had one of those the ""I DON'T REMEMBER GANG "" before" chair bring that man to the STAND...!!! as SA'ns citizens one day we must take a stand and boycott the ANC looters guys... demand removal Attie tell us more I'm around Cape Town.... we are tired of this people they chowed 500 billions in 1 month..... mpofu loves rights!!!! brace yourselves for another I DON'T REMEMBER GANG what's ime are we coming back? mpofu is protective let the law rule this man is guilty he doesn't want to talk we can't be here wasting time listening to people stating their names.... mpofu is crazy rights are killing the country Meyer no the thiefs eyes
Greener Pastures,The advo just want to spend alot of time in here just to charge alot of money @abc it doesnt even require a research it is common couse to everyone
Joshua Borias,""" IT LOOKS LIKE MR ASBESTOS ?? WANT QUESTIONS IN ADVANCE """ """ MR ASBESTOS MUST ONLY CLARIFY THE PORTIONS OF DE EVIDENCE WHERE HE IS IMPLICATED"""
KidK Mohlala Vlog,WHAT A WASTE OF STATE MONEY 2mil going in the account and you dont notice hahahahaha i agree its captured someone was getting R2mil per annum for just reading a newspaper hahahaha eish. grill him
Jan Venter,yo
Nobuhle Cynthia,U remember mr Nzeku i saw the judge becoming irritated because of mr Nzeku not knowing over 2 million which went to his account if it was us poor people we would have been behind bars but because this are rich fat cats they keep on waisting more tax payers money Mr Ndzeku when did u get married? Answer . I don't know. Mr Ndzeku do u remember the 2.8 million that went to your account. Answer. I don't remember This commission is just a joke at its best. I just wondering what action is going to be taken after this
Jozua Malherbe,This is almost like accepting that there is something to hide and he's saying - I dont want to have to talk about something that I might be hiding or not hiding.
Makhaya Matshaya,eish our tax what a waste his is so nervous lol
Martin Chauke Bedfordview SA,Is Mpofu the best legal brain? Well said!
Thabiso Moabelo,"We shall when the commission ends Mpofu won so many legal cases Senior councils are too expensive Captured by who??? 😂😂😂 Lol 😂 but the commission is still hearing evidence and crossing examining some of the accused "@Giovanni Moshozi aowa kea gana
Rosemary Rosinah Morero,"they came to steal
Giovanni Redcliffe,SARS must give all my vokken tax back. I tired of these people stealing my money! "When I get arrested there we go @Sergio De Matos my question too Who wants to take a bet on what his next answer will be? I don't think he understands.
Herman Grobler,When will these crooks be prosecuted and locked up. We as tax payers are paying millions for a reality show!
thabiso mngadi,mayb he is cheap captured how.explain its only recent that the commission has been given rights to share whatever information they have with the police.people will b arrested watch the space ndumieh must b living in a different country
The Don,Mpofu gets the bag in all angles... The commission has cost thus far 700 MILLION RANDS 🤦‍♂️ And counting
Lawrence Goldstone,Don’t ever underestimate mpofu The man has a legal brain Legal people are word peddles
Pa Maskus,wasting money this the real corruption actually. leave zuma alone you jealous people. Zulus must realise and stand up in Natal.
Wendy Greeff,This scene has been repeated over and over ..... Mpofus arguments just waste time Blah...blah...blah He is repeating himself He is trying to sound intelligent Once more Mpofu has succeeded to unleash an legal debate that just stall the proceedings Here we go again .... blah...bla He is boring us to death now.
Thabo Mogale,captured by who? "not every suspect/accused will get arrested. by the way @Ndumieh Mokoena why are you saying that? agree @Ndumieh
Michael Holmes,comrades in comments sometimes things like nyoape boys comrades are captured in the comments
Hloniphani Ndlela,das true it's captured..just think of the building they're renting..very funny
Bokamoso Booysen,"get involved in bitcoin now chat mrs Rose for more info
Angelo Doubel,🤣🤣🤣 we want answers for our tax money's that they stole. 😠😠😠
Derek Govender,Strangely enough the main whistle blower Mr Agrizi was arrested guys.He is out on 20K bail!!! Elderly couple out on R100k bail each for allegedly defrauding SARS of R53m. If these people were arrested why are these govt thieves not being arrested. @Ndumieh exactly @Donald - Julius Malema can answer that for you @Mike have you seen the audit reports?? @Nkululeko You hit the nail on the head "@Mike seeing that you are adamant the audit report is reliable  @ Mike again the question arises why are they not being arrested???? Cos they are politicians right @jabu - Mokgetsi On a lighter note folks am curious to know how many sheets of paper was used thus far cos theres millions of pages of evidence and how many trees does that equate to!!!! @William i have my doubts @Jabu offcourse i do!!! Zondo is racist keeps talking about black number hehehe @ Gift give that man a bells he will be louder than ever @Gift you forget asbestos affects the lungs @Jeff not old they just dont know what they do @Maledu what will you do with the land by the way??? This thief is mumbling cant hear a word he says @Roy this thief is nervous @Maledu ok.The govt gave working farms away which turned into shacklands are you aware of that??? @Simon your words are too gentle my frend.its inexplicable my man @Salmaan WHICH PLANET ARE YOU LIVING IN?? @sALMAAN FEEL FREE @Sergio you spot on.Remember they attend the ANC political school so stealing is what they learn @Maledu stolen land?? Who stole it?? @Maledu you just like JUJU serious @Dennis you will only confuse this guy further.they don't understand the word buy or work for it @Maledu go do your homework on the land issue if you so wish to challenge me ok
XhosaChick TV,wish Dali Mpofu could stop trying to sound intelligent and be simply.
Fuad Crombie,everyone will use that excuse from now on exactly my point
Amornrat Sudwiset,Human rights come first I am watching corruption politic or equal right of human Equal right Don’t betray your own black nation☝🏼👊🏼✌🏼 Bring freedom to people before I lost my temper Make Africa be better country I will watch out in every step of this hearing day Death will be the sentence of whom is hurting innocent African people. COVID is coming to bad people and for who has betrayed his own black nation. "No more jail time Truth or Dare COVID is here waiting to give for ppl who is bad ones To the chairman I hope you being fair equal for justice. Children should have better life and nothing is impossible. "Stick with rule Fake information The judge is watching Get in the point Who are behind this fake role played will be suffer from COVID and die. "Stop playing fake role Money gold diamonds Equal or death
Sihle Charlie Nxumalo,"This commission has been very helpful by opening the eyes of lay south africans as to the extent of the rot in government. I can now make a wiser choice with my vote
Jacqui Baumgardt,@Luthando Xhamlayo - Pretorius agrees @Derek Govender -exactly @Luthando Xhamlayo - Mpofu has his own agenda a Mr Nxesi? Hawks must dive NOW
Luthando Xhamlayo,Jacqui thanks. It is very true. I will be very disappointed at the reasoning abilities of the Chairperson if he doesn't forsee the danger
Maritime Studies,Mpofu is overconfident .There is a collection of many words in his sentences. He is not my best lawyer really. I wish he could articulate and be brief to the point without loosing the context.
akhona mashaya,who will have the Netflix rights to this fiasco? I hope it'll be the state because we can use that to invest in our people and country
Tumelo Themba,Mpofu NOT my best lawyer #mpofunotmybestlawyer @Daniel 😂😂😂 "@Zweli EFF is lead by corrupt people 
madzi Kuse,"Mpofu must get lost 
Yaj Koob,งานแห่งคนลง ด้านหลังกองลม
Talent P Sibisi,Jail is not for Rich People here in South Africa qhubekani niVote asinamona mnxn
Bleza Tijolojolo,"so Mpofu cant even make a clear point "this shows that the world we live in is F**d up
Donald Makena,When did Mpofu start representing thieves?
Deon Visser,"Donald As a company? What a stupid comment. Watson as the CEO was supposed to come and died just before? Agrizzi? All the other workers.
nkosingiphile ndlovu,It's a shame to FS people 💔 They deserve justice. "Adv Mpofu's plot is not convincing at all
Daniel Norman,"😂😂😂@Tumelo...to delete a tweet....is equivalent to ""Chechela morago""=ho haleya" 😂😂😂🤣 Who believes DA🤔maar?you can't be a player and be referee at the same @Mike I've been in long in this country and i know and understand whats happening in both private and government sector. @Derek enkosi!!! In all these activities in this commission did the commission summoned Bosasa to come and make submissions 🤔? @Deon ....as a company that was at center of all the controversy not its employees coming to testify against certain members...
alpheus masango,Mpofu will politicize facts presented He is repeating himself again
