author,message
Graham Jackson,Hi again DJP Zondo treated another Zuma with kid gloves.
G T,Morning. Advocate Louw is first up this morning. A no nonsense seasoned man. Should be interesting!! Only a fool judges a matter he has not heard in its entirety. Since when does a young boy mediate between two grown men in our culture? These are not his parents and in fact he had never met Mr. Jonas before. I guarantee you Mr. Jonas only agreed to meet him because he was the Presidents son. This is his advocate. His sole reason for being there is to make DZ look credible!
funicanz,dudu myeni the legend
Person of interest,I hope Zondo saw Madonsela's comments Duduzane is a smooth operator "don't doubt Zondo LL = Lekker Lieg!
Patrick Raphuti,I guess he saw it Agreement Mokoena you have a problem Mr DCJ? Agreement you have a problem with DCJ/ OK Lets share the concern?
TheC4RB1N3,"They should jail the corrupt people "Getting rich by stealing tax payers money 🤑 - Duduzane 🤔 "WMC is Bell & Pottinger  and lying with a straight face "Eskom is corrupt You can use common knowledge Zondo was picked out by Zuma yes go check appointed by Mogoeng "Zuma put the names forward Zuma knew he was gonna get Zondo Duduzane Zuma lied to Zondo commission -Thuli Madonsela yeah lol 🤯
Thulani Mthembu,Msholozi💪🏾
Annalie Elizabeth,Why was Duduzane reading off his tablet during testimony yesterday? It looked as if someone was sending him messages His tablet looked as if it was behind the folders and he was scrolling on something which looked like a tablet I am not mad-JUST VERY OBSERVANT Thank you Celuthando Go and look at the recording Wise timing for Thuli to announce the lie Duduzane clearly went to a private school Go through the recording 50:00 and further Why do Duduzane only have white lawyers? Printing? I thought he had a concern about the environment
Sthakathi Khumalo,"Lols... you guys are mad "Haaai maan "Lols Celuthando "But you are not listen to Zondo Thuli Madonsela is no Hero suka!! "Lols.. you don’t have to insult "Journalists have always been captured There is nothing to celebrate about Madonsela!! She had an agenda "Heat the English of this young man I am not saying English is a measure before y’all pounce on me Where is celumusa?? The same people who were saying the young man reads from a tablet🤷🏽‍♂️ A smart individual thinks before they talk!! Very respectful young man-uncle Fana he says🙌🏻 Where is Celumusa and that Elizabeth lady who were seeing tablets?? "Lucky Benya it’s not his fault he was born into a silver corrupt spoon The term WMC does not mean one hates white people in general..!! Hoerskool lols Where is the Tablet😏??? "Guys stop acting like "Don’t come with that ageism thing wena You appoint whom ever you want as your lawyers!! GT you asked how can a young man mediate and I gave you my scenario.. you are just not being genuine to this conversation!! Thandeka why are you like this?? Corrupt money apparently makes people attractive😝😝 "I man confused "Thulz Nkoni you are spot on Derek Main The young man has learned a lot from his daddy😂😂😂😂 "That isn’t water "Forget it "Songezo that’s is scientifically correct The problem with him is he also adds accent to his teachings and ziyanyisa lezizinto😂😂 Mlamuli yes!! They are dealing with credibility and right now he is painted as as more honest than Jonas Nope was nearly followed by My Guy haha Zondo feeling left out shame "Like father like son.. but lentwana yona iyasginqa isingisi!! Anyways "I agree people don’t listen "The lawyer is doing the things hey The poor young man was not given a chance😝 "Well rehearsed or not Zondo feels left out even!! So now they are bringing Gupta statements... or am listening to something else CR17 is apologizing in Nigeria Nebraska making all sorts of promises 1988 and 35🤷🏽‍♂️ The problem is y’all don’t listen. The boy is clear and Zondo understands!! Ayanda Lools.. "The way Zondo is probing on the office space "There is something I don’t understand guys "Is State Capture only limited to Guptas and Zuma or they are looking at this thing holistically.. I am even confused Dankie Cheese boy!!
bongile sango,Lorraine Naido she is lying and she is acting (Dudu Myeni)
Zamankwali Ngema,😂😂😂😆😆 Pls conclude without anymore explanations... Pls 😆😆😆😆 🙆🙆🙆true... Dt @i am free Which one???? 😂😂😂😂😆😆😆😆😆
Bongumusa Khumalo,where ndunduza zuma today
Singi Mathebula,miyeni just became broke overnight!!😪🤣😭 Zuma has totally destroyed the future of this boy😪 who is the author of the document in the business day? time is now to deal with journalists like these who continue to tarnish the image of the profession. Thuli has never and will never seek attention from the media. people hate her because of the stealing work she did during her time as PP. Rubbish is what you just said. i am not your twin as a result i will never think like you do@Jane.Blamire sure@philip Du Plessis "spinning or not "Zuma's family hate white monopoly capital with passion. but today
Celuthando Celuthando,hi everyone 👋 i don't get it why you being so sure of what you saying please don't embarrass your self@sthakathi khumalo that true@iam free I don't do stupidity to correct you yes I was watching yesterday that why we don't get justice it bcz of ppl like you@sthakathi khumalo
Raven Penny,when you in bed with guptas you can't be honest some journalists are also captured all over the world government's makes use of media houses that plea wil fall on deaf ears now this lawyers wil start spinning yes this is so sad he's cut out of the same cloth as he's old man again eh eh eh eh eh eh eh eh agree Derek i wonder if uncle fana is married to one of his aunt's there's a lot of paid zuptas on live chat today the whole democracy are corrupt
Masoul Mt,Zondo dealing we media propaganda you see media propaganda false reporting by the media thank you Zondo for setting the record straight MEDIA PROPAGANDA AGAINST ZUMA EXPOSED Sthakathi yes people will overlook what Zondo has just said Yes media CHECK YOUR FACTS AND BE FAIR
Speckled Trim,Was News24 one of those? The media is not free to do as they please. Capture must be investigated there as well. Why did they move all historical news articles to the dark web? All SA Press Association news articles published between 1998 and 2015 have been removed from the internet to hide history. "Guptas "The country is captured by a new group every year
Muzamani Ronald,Zuma's ar going to jail This advocate is marvelous
makhosi nobhatyi,Uyadelela ngoku Zuma rhaaaaaa Please mr not uncle Fana here call him mr Duduzane Zuma planned this with uncle Fana Did Duduzane sort rumors before with other people? Why this two comrade? "@Zakes Om remember it was not Zuma who wanted this commission Zuma didn’t want these proceedings happened I believe he still does  Zuma was hiding himself with privilege to appoint and fire without disclosing reasons. When a company fire you must give you reasons Lie he runs away when Hawks was looking for him and Guptas Comfort break
Greg Rowles,"@Rock882 Josh well obviously the Guptas did nothing wrong "@Enzo2000 YES what's the opposite of White Monopoly Capital? @Greg Rowles is it (black) Economic Vandalism? "@Ryan SA Ah "i'll bet the Gupta's ""facilities"" all had recording devices for black mail" "White Monopoly Capital is also brainwashing African children under the guise of ""education""" @Eliot Chauke - pls share the link that gave you that information? I'm sure it's not correct "@Rock882 Josh this country is k##ked "@nkagisang Hilda Masha best at stealing @rosalind gerber it's as absurd as black economic vandalism nepotism is awesome dude "going to fail BIGTIME in DUBAI he is much better "ha ha "Duduzane wasn't present for the entirety of that meeting !!! YESSSSS Did everyone miss that? DUDUZANE LEFT THE MEETING TO WORK ON ADMINISTRATIVE ISSUES with ONE OF THE GUPTAS "DUDUZANE left the meeting he actually might be innocent ha ha sure "he was happy to be used "@Robert Russell he wasn't present for the offer to buy Nene Nepotism is for wankers and weaklings who are afraid to stand on their own 2 feet i hate children of politicians who benefit from it give up on this country going "we're all grown up now "tell you what - you get your ancestors and I'll get my ancestors "@Moses Sandile  "whites should only sell their lands to coloureds @Moses Sandile do you know what the population chart looks like for the different races from 1950 onwards? The African population continues to grow at an unprecendented rate; it's rediculous "we have over population "@Moses Sandile "You going to hurt yourself @Bheki Mdletshe white privelege is used by people who have nothing better to do that work harder *than "@les gp yes @Moses Sandile i don't like gluten @les gp it means AIDS will take care of the problem ? what? change what "@Moses Sandile yes it is "@Moses Sandile YES "@Moses Sandile control yourself man "BEE = race based quotas @les gp i guess it was optimism "now reality has set in save yourself from the ANC RWC about to kickoff Duduzane said previously we left the meeting for some administrative issue (with one of the Guptas) *he left @Bev Daniels not everyone was brought up that way head over to RWC Nkosi just scored
thando cezula,THULI MADONSELA - OUR HERO! @Khulekani Thabethe: Blind loyalty! Were you invited na? This guy is mad! He wanted us to wait for him to come back to the country? YOU'RE A CRIMINAL!
Slindile Ngcobo,@Rock882 Josh ...not her...you curries "@JoziTube ....housing @Khulekani Thabethe ...and you are a judge "@Moses Sandile ....DZ employs a white Advocate @I Am Free ....all Zulus are Royalty "You controlled the SAPS
WALTER MPENYANA,The Zuma surname is a damage to the ear
Derek Main,"If I had a choice of who to believe - Thuli Madonsela or Duduzane Zuma @MCEBISI MBUSI Why listen to a racist fascist? @Sthakathi Khumalo Yes - Modonsela's agenda was told hold criminals to account. You have to be a complete idiot to think Duduzane is innocent. @Eliot Chauke Are you a Guptoid? @Muzi Ntuli Uncle Fana is a crook. He's lying - his lips are moving. @Sthakathi Khumalo Pull the other one. @zakes om BS - Thuli Madonsela ordered that Zuma could not appoint judge or set up commission because he was implicated. @TheC4RB1N3 No he wasn't - that's BS. @TheC4RB1N3 You go and check. Madonsela ordered that a commission be set up and that Zuma could not select because he was implicated. Check. @TheC4RB1N3 Exactly. @SACR FOUNDATION Zuma appointed Zondo as a judge but didn't appoint him to run this commission. @TheC4RB1N3 Zuma was not allowed to put names forward because he's a crook. @Sthakathi Khumalo Yes - you can't trust anything about him - not even his accent. @TheC4RB1N3 BS Did Duduzane search the whole house to see if the Guptas were there? @Sthakathi Khumalo Yes - both consummate liars. @TheC4RB1N3 No surprise. @Eliot Chauke Is that state capture? @nkagisang Hilda Masha Yes - they both have the criminal gene. @Eliot Chauke And you have evidence of this? @Eliot Chauke Sounds like BS to me. @Eliot Chauke Duduzane is testifying under oath and lying through his teeth. What's your point? @Samkelo Nxele Yes - there is plenty of evidence that has been voiced here. He also fought tooth and nail to stop spy tapes. Schabir Shaik was found to have a corrupt relationship with Zuma. Plenty. "@Eliot Chauke ""Duduzane is an honest man"" - only to fools." @Samkelo Nxele His day is coming - it's an avalanche right now. @Eliot Chauke Jonas is ANC as well so I don't trust him either. They're all corrupt. "@Samkelo Nxele Yes - that's what I'm saying. And furthermore @Eliot Chauke I am more inclined to believe Jonas because he had nothing to gain by making his statement. Zuma has everything to lose if Jonas is correct. @JoziTube To put the guilty in jail. @JoziTube I tend to agree with you but am hoping that's not the case. @Parabridge I'm too honest to succeed in that way. @Bongani Ntuli It's meant to start at 12h15 @Bongani Ntuli No problem - enjoy the game. @Charlene Botha It's always been like that though - look at Rupert and Oppenheimer's - same thing. @Luckey Binali 🤣 Bring on the next liar.
mickey smith,journalists need to look at themselves in their ethics mirror
Jane .Blamire,"Madonsela says Duduzane Zuma lied to the commission when he testified that she had failed to give him the opportunity to respond to damaging state capture claims against him Business Day reported. Madonsela reportedly said that investigators had even offered to travel to Dubai to speak to him @Singi Mathebula You talk rubbish Twin??? LOL Zondo will see through all his charm and lies Agree Derek Thuli Madonsela offered to send her investigators to Dubai. He has no excuse Here we go...blame media for yoor corruption He is so smooth he slides uphill VERY well rehearsed Agree @Ewald Kruger and barman. LOL
R B,@Greg Rowles it is called Black privilege.. agge shame.. You don't have a choice.. you need to answer.. 🤢😷🤢
Lucky Benya,@GT Well said "@Sthakathi Khumalo Of course his English gigantic because it was paid for by the whole country
Thomas T Uunona,an auditor without a legal degree.....
Ariel Cohen,auditors have accounantant degrees @nkululeko njapha are you telling me a CA can't be an auditor?
nkululeko njapha,@Ariel Cohen Law Degree
Pheladi Lamola,Hi everyone. What happened? What's Zondo talking about?
Philip Du Plessis,@Singi Mathebula It's Sterling Work not Stealing Work!
Thami Ngwenya,Today we have lot of howling "Thinking and english  Zondo has long suffering even if doesnt make sense
Onkgopotse Moteka,We want to hear Duduzani "Low on petrol while working with Gupta family True :@Jason Mclari a blatantly convincing lie mark my words his days are numbered Were you invited? really now how can you support corrupt people 🤥
Damaking Alie,"@Sthakathi "@JoziTube "@Elliot Mr...Jonas must come back.....Why is he wasting governments time and money..with this lies.. @Peter Sant Why was he not put in jail...when he ws arrestee.. "@eugene Zondo still looking for Curry stories... "Yes
Linda Dlalis,Guys get popcorns and listen to Zondo comm Small zuma is nevours
MAZISI NDUMISO MBATHA,Mr Zuma is innocent.
Zolani Chosi,"lol is going to be like his dad ""i do not know or i can not remember""" @zakes om remember Zondo was appointed by ZUMA and zuma knows that chair will never drag him under the bus
eugene de vis,Duduzane looks very nervous.. I would like to know what powers did he have to call Ministers to meetings.. agreed @Heather Cotton "if he claims Mr. Jonas is lying crime and corruption has no colour...crime is crime finish en klaar.. how can so many people implicate you....hiding behind politics... we are not all stupid....why did the Guptas run away..he does not dispute what Mr. Jonas except the bribing... We are not all fools the truth will come out...its clear he benefited from his corrupt relations with the Guptas.
Ukondi Sibonisiwe,Guptas house??????
Aleczandra Mafoko,The truth shall set us all free Go bokke
Tulonga Henoch,Whose lawyer is this one? @Heather Cotton so he has 2 of them yesterday? "@nkagisang Hilda Masha that was my sentiments yesterday With money everything is possible @Thokozani Ngidi Yes and wants to claim he never said that he won't be coming...for the fact that he was out of the country stacking the moola underground. "Fact: Capturing was taking place
Tumi Sereme,Is he now evidence leader? rehearsal at play we are taken for a ride here. struu. is he leading evidence now? next time he will be chairperson of the commission. don't support crooks. you are criminal doomkop. please conclude.
Robert Russell,Prefixed with LL..... = Liar Liar Yeah can't have you crooks seen together in public @Eliot Chauke...... I don't do stupid..... you are blocked. LL1= Jacob...... LL2= Duduzane......LL3= Edward Yesterday he said he had not been given a opportunity..... go join the dots Building a victimization card here He lives in a R18 MILLION apartment in Dubai.... not bad for a computer salesman @Greg Rowles .....if he is innocent.... I guess you believe in the tooth fairy as well? And what did blacks ever do for us from 1994..... steal our money @Moses Sandile @Greg Rowles ....he needs to be shot...... never mind nap
Margareth Waterboer,His lawyers said yesterday they thought it would be one day only and today they have other commitments. That’s y the asked Dudu questions yesterday already.. Oh Eliot is there only this one song you can sing...it has lost weight
Zama Kubheka,@Rock882 Josh lol polished English
Andy Selepe,we heard this yesterday
Leshope Gerald,@Eliot Chauke what has you stupiod comment got to do with this if i may ask
Muzi Ntuli,We respect even in Commissions. Uncle Fana is a very correct reference
Aaron Rathbone,🤣 huge conflics of intrests being descussed here professional lying right here 🤣😂 he must like curry too
Nduh Majoka,you can tell this young Zuma spends a lot of time with adults
Xhanti Silvester,@makhosi nobhatyi what's wrong with uncle @Thandeka Pretty Nhlabatsi i'm also cute @Jane .Blamire what lies @rosalind gerber are you sure thul is credible?
pule tsotetsi,Haibo @Eliot Chauke Zondo should stop interjecting. We want answers
Vusumzi Ngcoza,exactly whats wrong with addressing him as uncle Fana
Humani Duncan,"This fool "@Eliot Chauke Why not question Duduzane and Jonas together in front of everybody?? that way the other can refute/engage the claim in real time as we're been give 2 versions of same event. Can the Zupta apologists engage on the facts and not try to take us on a tangent or chase our tales. @Damon Radebe you are very gullible if not a fool if you believe this criminal.
Wildthing,please keep the chat free of disrespect to others race baiting. and fake comments. stay on the subject of today's enquiry or get blocked. Eliot if you know the best practice of business you would know that Exdom had a perfect business set up. to get coal at the lowest price from a mine that supplied the coal at a guaranteed price. let's go Bokke
Zephania Mavhunga,"is respectful only in reference to uncle fana
Vic SetheMasewawatla,perhaps thos 7 white lawyers are not WMC
Karen x,Singi Mathebula they are NOT Lawyers they are Advocates and SC big difference dude This oke just loves himself...he loves listening to his voice.. so he is saying Thuli lied!!!!
Tshepiso Dumasi,"@Elliot who is guilty then? The country is in a mess almost bankrupt "@Elliot Chauke those 90 year contracts did not create 400bn debts in Eskom
BIG D,wolf in sheeps clothing clothes and manor and the queens english does not make a honest man he was the boy to the guptas that is why
Jabu Malinga,this guy was in meetings but never heard or saw anytin the Jonas issue was just 1 of many corrupt deals dudu was involved with liar liar pants n fire. if u innocent u would have went straight to the pp. u didn't have even an hour free from ur illegitimate businesses "so old man Jonas and Dukwane and Booysen etc all lied. all these old men are liars this dudu should becom a mediator. he mediated many deals
potwana potwana,Uncle Fana 😂🤣
Sandie Sikhothe,Duduzani Zuma for president
Martha Motuba,"duduzane too young to be involved in this matter Sam he is 35 born 1988 like my son ijooooooooo Sorry 1984
Viral Videos,100% bullied in school "Is the commission going to do some independent investigations? Like tracking cellphones But yesterday he said Thuli never gave him an opportunity to tell his side of the story?
Roger Maponda,live th boy alone
Ngcebo Arthur Madziba,This guy is lying through his teeth 😂 Zondo is talking at a snails pace 😏
Dean marais,He is the Guptas right hand man and gave the Guptas the key of South Africa with all these meetings he never had at the same venue Don’t get how he organized all these meetings but never attended 😱 Ofcourse he was paid that’s why the Guptas are his guys He is Guptas ice boy Ull had an entire day to sort this out 🙄unorganized these people Another one who can’t remember a couple years back but can remember 2012 down till 1994 🙈 No but I can remember what I ate if I had a 5 course meal my friend @samkelo Where u praying Zuma ? 🤣 Guptas will never return to SA they living the life in Dubai with our money Mr Zuma helped them take form us while filling there pockets WE DONT BELV U Especially after that laugh 🤣 Ish you might have got away with murder but sounds like you might sit for fraud my friend 🙈 The more you talk the more you implicating yourself DZ 🙈and your not looking honest with your odd smiles and laughs when answering serious questions This lawyer just letting him talk more and more he’s smart
Kapn Krunch,the debt started as soon as communist morons took the reigns of the country the nation of incompetence will be swollowed whole by any one with the money Eskom is corrupt its not rocket science its a fact eskom used to own its own coal mines what happened they are all crooks and not very intelligent ones either but thats no sweat most of our people arent very intelligent either majority of SA is preeeeettttyyyyy stooopid the police and the hawks are in the corrupt governments pocket duuuuuhhhhh this all stems from the point the SCORPIONS got disbanded and we let them do it its our fault at the end of the day us south Africans can point fingers but the true people responsible is ourselves we enabled them to do this you voted for this so own it
Thokozani Nkosi,lying Why did he stay in the room? but you eplain I don't support a thief mina
Rudi Haywood,"I’m coloured @Bev Daniels thanks I didn’t know that @Bev Daniels thanks will do 👌🏽 @I Am Free 😂 This guy should get an Oscar for this performance 🤦🏽‍♂️😱 The South African Stefano DiMera 😱 This convo is going downhill fast...🤦🏽‍♂️ And DZ hasn’t even arrived yet Here trouble is coming 👌🏽 He’s the last Cheese boy
Jack Sparrow,WMC!!!!!!!! "Ruppert's rich WMC!!!!!! moron @Samkelo Nxele gordhan and mboweni are just about the only anc members that aren't corrupt @Eliot Chauke why not? he's a national hero @Samkelo Nxele there's no such thing as wmc "@Eliot Chauke without him zuma would still be in charge
Keith Carolus,"He doesnt know he is lying The rumour was Jonas's allegations that duduzane was involved with criminal activities with the guptas you will definitely have your chance to say plenty when you face corruption charges liar
Emanuel Sono,Duduzane rehearsed his answers
nhlanhla nkosi,r we in a court now is this about estina
watson mutanga,"He wanted to have this meeting in an office environment? With printers "He looks smart and confident since he went to private schools
Daniel Modubu,The Commission never send 80 questions to former president as indicated by media last weekend.Again this is a testimony of how the media mislead & feed us with lies due to bias in reporting. Who is this guy cross examining Duduzane? "@Eliot Chauke you are 100% correct "@Zolani Chosi Zondo was not picked up by Zuma
Refiloe Nkabinde,Tumi they are really rehearsing for the real trial
Lutho Jonas,Zondo loves Duduzane and Jacob Zuma Yes Zondo was apointed by Zuma this commission was appointed by Zuma "Bottom line is under Zondo
Mpho Mola,zondo pls shut up
NKAGISANG HILDA MASHAPHA,🙄🙄 why is nobody asking about the content of the so called rumour? Duduzane learned from the best! like father like son "according to Duduzane "he is taking his father's line! Oh I am a victim spoilt brands tendecies🙄🙄🙄 he is going onto the victim mode but you are a criminal and a face of corruption
Futhi Johnson,leave Duduzane alone Dudu looks smart and confident
Tshepo Mathe,Today KzobaLit "@TheC4RB1N3- ​Eskom is corrupt
Simphiwe Dube,who woudnt? @theka Mercury exactly @Sthakathi Khumalo kodwa waba njani uZondo abuye angasizwa kahle isilungu 😂😂
Senzelwe Mate,@Eliot Chauke valid points you are raising my brother
Taimi Haufiku,he is starting to sound like the GUPTA's iceboy... he is a lambchop this one this thing of pages also now
Sipho D,The rumour story just doesn't make a sence
nonhlanhla ntombela,Zolani you are lying Zondo was not pointed by Zuma stop lying please do some check up don't rush to comment
Hlemphe Abiel Semelane,he's a billionaire broke people please listen ANC PEOPLE OLD MAN CONTROL BY DUDUZANE 😂😂😂😂😂😂
fikile mbokodi,hey people
Jason Mclari,Dudu has been trained how to lie .
rosalind gerber,Pretoris Boys High is not a private school Madonsela has refuted claims made yesterday by DZ regarding the PP report @Xhanti Silvester he is not credible environment - have you seen the water he drinks? the reference to WMC is absurd - what about BBBEE major conspiracy surrounding DZ??? and he has no idea why @Danie Nilsen - catch ag shame DZ - did you have to leave your Rolls in SA "@JoziTube - what ‘White monopoly capital’: an excuse to avoid South Africa’s real problems DZ does not seem like the kind of man to take the bull by the horns - i cannot imagine him brokering a deal between two ANC heavy-weights @Ngoako Decent Ramaphakela - there is no such thing as a free tea "yes meeting of what nature? what side of the story? @Paul Buchel - Yes and I'm trying very hard to get some work done @mandisi ntauzana - can you imagine how much preparation and planning does into this commission? *goes
Thandeka Pretty Nhlabatsi,"I'm not even focusing on what he's saying @xhanti😂
Siphiwe Masobelle,Zondo was appointed by mogoeng we don't care boy Uphi u dz
Sparkie M,People are hurt here cause there are no explosives...
Ozzy Ozzy,This is just a waste of time.. And a waste of tax payers money Stories Stories Just a waste
Amadu Sy,mac
Tshidiso Edgar Mofokeng,@khumalo thats so true 😂😂
SACR FOUNDATION,"n June 2017 "Zuma appoints state capture commission
Danie Nilsen,die ver;ore seun is terug die laaitjie kan baie mense leer om hoe vir hulle self te sorg word president seuntjie by the pp "we all know he is daddy this state capture thing is world wide new type of busness pholofsify as in the now rich big 6 in the anc NEC SAME WC big 6 we will be screwed STILL CORRUPT throw the 1st stone who is clean he has a box of tissues underneath the bench for later @Nkululeko c220 are you mentaly incasipated no he was removed by anc with little help from the vbs looters in mampoerie he is going to be much more abused lol en pappa zuma het by atul se skouer gehuil sy laaitie is unemployed gupta sop chicken en curry dudzane was the set up man for the nene finance minister and the fukups after that he was tinding on his phone lol standing on his phone He was maybe not there but he knew was to benifit from it i sell my house to the best offer @dada ngova yes cloned pink tell me what your clone is plz 7 pink heavy weights laywer ag shame ek is die dief en het die kerk kolekte gegaps ek is n pink en oud wat maak dit my
Pandy london,this young guy is very pompous "does he have a wife or kids look who is talking imagine msholozi singing mchini wame next to Oscar pistorius in jail
Thulz Nkoni,There is no state capture by the Guptas but they had favor and potential to rival replace the old apartheid companies that monopolize eskom tenders She rushed the report There was no need because many of her other reports released and finilized by the current PP
