author,message
Zs H.H.,Can somebody open the door please? "oops wrong door "eish I saw nothing. i saw nothing. i promise ok judge just went in im out technicians are suspect!!!! come people its obvious the techs are interfering with the sound equipment!!!!!!! surely they can hear the feedback on sound "fire the technicians
Matsontso Mathebula,Hahahahaha!!!
Kwame Okyere-Boateng,@Zs H.H. You too early... stick to the time 😃
Derrick saperstein,Waiting to hear the evidence against Bheke Cele!
Robert Russell,Does the Colonel have a paper bag over his head?
kaizer mosia,ya democratic south Africa........ the picture is not visible on screen...... ok they hide the witness I get it now......
Mahlomola Blou,i m waiting for mr beki cele
Alogeng Ditire,can't see the witness
johannes seekoei,instead of fixing the problem of the country they printing fingers its 10 steps back he don't want to be seen jah don't think so true and murders poor guy but still in danger
zintle ndzwangu,South Thug Africa Even Indians are looting... What is to become of this country mara? @peter sikoshule I agree. I dont understad why they have to hide them. This would have been fun had this witness came out like Agrizzi. We want to see him.. He was also corrupt mos. Why is he even in protection and not in Prison cells? @Eliot Chauke I too dont get it. What a waste of our time. He's a thug too.. He cant even remember certain details of his evidence. Haisuka... Kudlalawa ngathi @Immanuel @Yolo More Why are we even protecting criminals in the 1st place? Is he crying? Lol @Lorna Kavanagh thank you!!!! @Gee Peex1 Agent of what maybe? @Gee Peex1 Oh yes i am! @Heather Cotton I doubt it. Who is Ranjeni? If i may """im not sure"" ""I can not recall"" ""I can not remember""" What can this witness RECALL? @Sihle Xhakaza Injalo nje!
Salmaan Abrahams,I dnt like this advocate the witness is in protection guptas wanna do it from another country on their terms the name is fake migoeng I also wanna loot 🤣 "fmo1....02 the names are already provided but because of witness sensitivity the codes must be used "I'm dik of shamila too "leave naidoo "crooks of note  no geepeex be must also fall I want all of them to fall ya zintle are u an agent geepeex what is Islamic geepeex 🚶🏽‍♂️ that may very apply when we live amongst ppl who give respect and take care for the lives of others our leaders are living in safety so that's of no concern to them no Islam teachers to obey the leaders here my leaders are the leaders of the country oooh media being exposed now ulama and its definition is relative 1🚶🏽‍♂️ @yin 100% we already know his house is in kempton park
Peter Machailo,what let's wait for tribunal tomorrow to recover all these monies in corr0tion corruption
johanna mogoeng,Who’s the witness? Can’t see his face 😵 It’s Col Naidoo So why hide the face but mention the name 😴 I wanna watch his body language.. People really get emo when the safety of their loved ones gets threatened 💔 This commission won’t end well Blood will be shed
sifundo mlondi,they refuse Gupta this privilege of testify through this process AI state capture inquiry is a joke
Yolo More,Johanna Mogoeng. It's MZEKEZEKE😂😂😋😋 Guptas are not on protection. Yes Elliot Zintle they tried to kill him many time because he spilled the beans now he must be protected. He is not lying. Zintle he is the state witness. Gee Nomgcobo Jiba killed all the evidence. Batohi must start afresh. He is crying "Ace Gee😂😂😂😂😋😋😋😋 Shame poor wife.She had to suffer this much because of corruption "Ace Mzilikazi waAfrica Sindiswa😂😂😋😋 Ranjeni again? Zintle she is Sunday Times journalist The Chair is in charge and I like it.😆😆 "Gee Sindi and he is doing perfectly fine. DCJ at his best✌️✌️✌️
