author,message
Lavhelesani Ramudingane,back live 27 people I cast my vote base on the performance of the political party. ANC didn't perform well in this term. then ANC will not get my VOTE
Ban Vzibm,"correct chair
Ben Etsane,vote anc out we tired of corruption we suffer because anc corruption
Zanele Lukhele,Ola
Gudani Simani,Mara my Anc
Cosmicnomadzaa,Hes not so bright eyed and bushy tailed today... Angelo looking warn out ;/ @Pholani O ok as I wasn't watching earlier
Yandi Masina,👀 @Mengo Andiswa Hey 👋👋 These SABC streets have too many technical problems. "@Mengo Andiswa He's fooling around today "@Mengo Andiswa Yo @Mengo Andiswa I'm 🐌🐌🐌 @Mengo Andiswa He has to ask for them first😆😆😆 "The volume is low @Mengo Andiswa Are you serious??? "@ST James Rama They did @Michael Michael 😆😆 It's teaching crooks new criminal ways. @Nolan Valensky😆😂😂💀 😂😂 "My new line ""I reject your comment""" @Mengo Andiswa I die. Grizzly had me distracted maybe. 👀 R7 234.50 "@Sthakathi Khumalo Yes Sorry not R but USD. 7 234.50 USD Check ZAR to USD rate. @Thando Yes. Grizzly has recordings! Lady 1.2.3.4 etc A real 🐀🐀🐀 Ayeye😂😂😂😂💀💀💀💀 😂😂😂😂 I die💀💀💀 Grizzly 😂😂😂 My G😂😂😂😂 Grizzly 😂😂😂😂 He's been planning this for a very long time. Lawd🙆‍♀🙆‍♀🙆‍♀🙆‍♀ Is that Mti or Zuma??? @Amanda Bantsile 😂😂😂😂 we need the FBI to come help. So Breytenbach is a crackhead??? A mess 🙆‍♀🙆‍♀🙆‍♀ @Moeta I swear they hurt his feelings @Michael Wild Dr Dre must sort him out. @Amanda😂😂😂 We believe you Grizzly. @Sendo Sityebi Hi 👀 @sibusiso madondo Watching underground. But here. @Sendo Sityebi I live😊😉 😀😀😀 @Sendo Sityebi Heard a few bits on Radio 702. You mean the one with Eusebius? "@Sendo Sityebi No @Jane 😂😂😂💀 This is Zizi's Karma for how he played Penny Lebyane.
Mengo Andiswa,Yandi Masina hello @Yandi Masina did you greet your man @Yandi Masina call his name please tday provide him with your digits so that you continue outside the internet he did sweety days back heee perhaps you weren't paying attention @Yandi Masina I even provided mine bcz he said you don't want to provide him with urs so I suggested that you gimme yours then I will give him.He loves you hle
Thapelo Motabogi,can someone do something about the volume please "etv is gone
Kids Collie,VOLUME @SABC Digital News .iIll I am beginning to suspect that the Special Commercial Crime unit has pursuaded him to help them build a case against the corrupt officials. Maybe they are fed up that all their cases gets side tracked by corruption @Yose Human For the sake of everyone's sanity . . . PLEASE STOP @Yose Human Do you think we are morons? We read your comment the first time you posted it I blocked him. I know I am not that clever but FAAAAK this guy is irritating On the outskirts of KZN I think it is time to beef up his protection Glynnis Breytenbach was removed most probably because of this Glynnis Breytenbach was notorious of not bending to anyone It is Mti in the recording I think Julius is laughing is ar$e off #BringbackBreytenbach @Myka'Al Daud Remember Julius supported Zuma to become president @STSHEPANA THE DUDE Nope @Myka'Al Daud And Julius was silent while in the ANCYL @Mamphela Matlawa Which they put in office in the first place. You can't be this blind cANCer @Mamphela Matlawa Do you know how much money he must have recieved if he owed Sars R16 Million? @Desmond Masilela But Cyril was Deputy President. Was he blind and deaf? "Agrizzi is showing us how he connected the dots. We can't now have dots and refuse to see the connection. Cyril Much respect for Zondo I guess if the ANC vilify anyone it is an indication that they are not corrupt Who stole more? Bosasa or Guptas? We need a whistle blower like Agrizzi who worked with the Guptas
Pholani Ndlovu,"Maybe Angelo ate too much during lunch He was on fire in the morning 😉😉 They are in Mti's office and that is Mti not Zuma
Victor Malatji,volume
Mzalwane Mzala,Volume please Jackie Lepinka Advocate Nomgcobo Jiba of the NPA Leornard Mrhwebi Linda Richman Mti The president is not in the meeting Malema believes the rogue unit story Tom Moyane has been peddling this rogue unit story. Linda Mti speaks isixhosa and so do the Watson brothers Malema brought us Zuma. @Tholithemba Ntsele Was Malema not one of them? Malema led the charge to remove Mbeki before the end of his term. @Mncedisi Sibula The Watsons were part of the anti apartheid struggle and so they were always close to ANC structures Nongcobo Jiba is not an ANC leader Lauwrence Mrwebi is not an ANC leader
david jacobs,these crooks need a jail
Rengqu Tulani,volume plzzz dont take this to race plz why do u critise our culture to dat manner. u dnt have to . bcs it has nothing to do with it. agriizzi agriizi
Sthakathi Khumalo,"Camera man So there is a commission on the other guys that are involved here thixo!! Guptas were just small fishes yazi!! Emtee with his smaller nyana shaft has been stealing money!! Haaaaah Agrizzi tjoooo Lomkhulu tjooooooo what does Zuma say??? They were practising comrades for the meeting with Nxamalala Camera man please zoom net just one last time for that force of nature near Pretorius That you camera man Thank you
BlazerMax18,Volume is fine "if the volume is not great "On FB "I told him its an unspoken agreement
Amanda Bentsile,Nyusani ivolume @Yose Human unya ngomlomo mgoku kwedini yose is so bitter he must be from Limpopo I just love it when he looks around Bosasa done played these idiots Bayakaka ngoku Sicela amasoja agade u-Agrizzi AKA 🐘 elly he needs that kinda protection ppl listen carefully theres no Zuma in that meeting they actually talking about the president Guys were is Gavin watson @Khanya Gabela very manipulative so @ST James Rama its MTI Give that man a Bells ...Agrizzi ofcos Akadiki u Yose bafana yaziba sistshisa Sicela baxelel lamfana uthanda uvela emva kwa chair la cameraman uba atshintshe iskipa ebesinxibile izolo Agrizzi mtakabawo noba ungamtswebela angavele adize nje ayotsho @Buyiswa Mnyani 😀😀😀😀 Zondo ave ethanda uphazamisa
ST James Rama,ENCA not covering this today? Did everyone see the belt that Agrizzi is wearing? LV Louis Viutton. Goes to show that Agrizzi was well looked after I think the ANC is being run by other individuals. The President and the ministers are just front men If some government official approached you and said i want to transfer 10 million into an account of someone who already has a tender can you help me... What would you guys do? Michael Wild 10M is a lot of money Before the elections a lot of money is going to go missing... Mark my words Yose you are reffering to King Dalinyebo Vote Individual and not Party Where does Agrizzi stay? Where does he stay Yoh wow Did Zuma ever decide things on his own 🐁 Those 👀 James Bond kinda spy 👀 I also want to hear Zuma Zuma is laughing in the background Haaaaa ene uye U zuma That is definately Zuma's voice Zuma had Flue The Xhosa guy who is he Julius Malema protected Zuma because he was fed lies... Only later he realised that he supported a wrong horse Trully speaking i also supported Zuma because i saw this ANC leadership being Xhosa after Xhosa "We supported Zuma to cut the Xhosa lineage that the ANC was following... Mandela No Peter it wasn't a racist thing... The ANC was off path Mbeki warned us yes but he also wanted to impose that lady on us... I wonder how many fake ballot papers have been printed by now... The only way the ANC will win is through fake ballots More like a 🎺 blower I will correct my 5years ago mistake this coming elections Zizi Kodwa? Zizi is there to take notes Was Pule Mabe found guilty of sexual harrasment? Hahahahaha Sibusiso🤣🤣
Israel Molapisi,put on your headphones true Michael
Michael Michael,to minister of higher education can u pls close this corruption university .is destroying our lovey country.just demolish it. pricely no "if u accept bribe u are guilty as the giver.punishment must be same.i mean one spoon npa shame thats painfull we are busy cleaning the top.we must also clean the bottom.worse criminal. i mean local goverment yose human can u pls talk sense.and introduce ur self if u dont mind.crap. agree u turn to be a fool like him not from limpopo waste of time peter sant fully agree will follow i block him no Npa lets change the way of electing president.head of states wild card no i block him former head of state luck little education.means he dont understand the economy.Russians. musa really collie he is a fool if ever the is a he stays there. he never took decision of his own.is a shame patsa go for it and be honest.this we have enough orange overalls video sound yes crazy man ntlemeza tjooo 27 question all of them sir davido who will kill him pls lets protect this guy lets protect him mti 18000000 house Thanks Agrizzi Russia difficult to hear jullias wn is he coming.bcz he is alfa and omega of all news Mashigo just block that fool Sant correct shawn fat chek thats all masikane correct ntlemeza big boss 27 points Sibula no yes means nothing hw much did they steal?? bee shame Musi will follow Buyiswa unpredictably he is like a chameleon no he wz just powerless Ntsele no anc yesssssssss new party??really no peter yes yes truth yes Ntlemeza there u will never hear ryt thing.criminal in profession. jiba guys woman.ooooh noo this bosasa wz just everything.they were highest court in land. shame Zizi no pls guy which chauke chairman i rest my case.cant be him and Vincent Smith.tronk toe not anc individual will answer no anc dont mention Themba Goddi pls no rights to misuse money for the poor still here we will send u to Dubai poor Zizi Masikane ewe yes they are not ANC yesssssssss
Magda Seguin,Zuma's relationship with Bosasa and specifically Watson corrupted the entire ANC and even the NPA in relation to tebders.Rotten to the core. Anyone who still votes for the ANC would seem to be ok with corruption. Its about how the NPA dicerted and squashed the Bosasa cases *diverted The ANC manifesto is a load of hogwash...promises and nothing else Yose Human there were news24 inestigative articles for more than teb years but nobody took action...that is why the NPA was bribed by Bosasa to squash the evidence Apologies for the typos Mrwebi and Jiba are under investigation currently Mrwebi and Jiba was this week on the PIC hearings ....is right here on YT Agrizzi said it is role play by Watson before going to see Zuma Its role play!! Practising before going to see Zuna Breytenbach was proven to be innocent...he was set up.Dont you guys follow what is happening in SA? This is the reason why Zuma got rid of Breytenbach and Dramat...they were vilified Most public servants that were honest were submitted to smear campaigns by the ANC corrupt crooks Watson is evil personified Imagine Watson and the Guptas were running the country...they were telling Zuma what to do Bosasa stole tenders for 17 years Zuma must be charged with treason...many many lives destroyed with no healthcare arc. Zizi is implicated too... Children are still being taught under trees and dilapidated schools Carlotta Wilson Amen If Agrizzi didnt blow the whistle this will never have come to light "Desmond Masilela he has concrete evidence...numbers Smith even had his father bought a house by Watson in a retirement home SA's must let the ballot box do the talking...ANC must fall I shudder to think some may walk free and still get fat pensions from taxpayers money Michael Wild they will put a spin on it and people will fall for it Zizi Kodwa says the ANC is incorruptible....spin to the nth degree The evidence is mounting.... The US can extradite Mansell One can live royally in the US with monthly $7k payments This is the longest testimony at the Commission so far
BALOYI JUSTICE,poor sound
Londiwe Nomusa Tsosane,@ST James Rama.... it's the cheapest belt he could find on his wardrobe 👀 usecasukile ubaba Agrizzi.... it's been a long day 😁 @🤣🤣🤣🤣🤣thilivhali naho yebo all ladies a well trained spy..... say that again nobody answered who agrizzi's boss is.... now that's a dangerous person
Alfred medico,"Jiba the Snake was just let off  prosecution kinda boring today. little china pop firecrackers ive just been told no fireworks because the toilets are locked out how does one collect that much documentation? yes yes yes yes yes yes the weasel will get away AceHole is tgat also uncorroborated evidence ? if he has this tb there is surely more to come more tapes please "Agrizi is behaving like a man ready to die toni Eff off trolls. tgis is the start. Juliarse will get his too more tapes. Thats why he is so comfortable well well well. this guy is just too well versed to act this out. there is something he knows that gives him this level of calm the anc will win the vote. the public wont see all this collecThieve you mean
Simnikiwe Mabala,did he bring the black book today or this afternoon? why would Xhosa speak soft to Zulus... stop tribalism pleaded Yose Human Yose Human.... you are Yose Animal Agrizzi and evidence sound
David Zikhali,no wonder Senzo meyiwa's case is still unsolved the dude you like a clown now please stop it
peter sikoshule,"but this guy say he didn't see jiba and mrwebi accepting any money. so it's a hearsay evidence and it's not admissible in court. it's not what u heard  which Chauke is this is Watson still in the country ?
Musa Bakiti,Let Malema take over no need for elections. Whites will never respect black leaders as long as they can be bought . Bosasa paid a snake to do what? i was bitten by a snake and i did not know bosasa paid it to bite me.Devil Sangoma is offering a service to remove your name from Agrizzi list.Pay 10% what you received and your name can be removed😥😥😥 AWB its your chance now to buy South Africa .Afrikaans😎😎😎 @Lesley Nkoana Black people are perfect by me.What is not perfect is Afrikaans who don't want to go back home. I don't trust this white .where is his boss? Agrizzi whyyyyyyyyyy mara WHYYY Please chair give Agrizzi a bells not water because water make him dangerous 2019 AWB😷😷😷
Philani Hlela,yose human I assume that u a white
Danie Nilsen,there are coruption in all racis in the world
wild card,ANC is a corrupt organisation. SA has gone downhill since 1994. They wont stop until everything is destroyed then they will beg for money. Useless vermin "The ANC makes me sick. Corrupt 
Peter Sant,some comments sounds racist don't belong to S.A. @yose human. your comments create racism guys what is fruit of poison tree ohk thanks friend guys I am a ANC voter but now I don't know who to blame ANC or delegates or Zuma after hearing this evidence. please comment or deployees the mistake we made putting Zuma whilst we were told by Mbeki Zuma is corrupt.here we are today.but let's support ramaphosa @ST James rama. no malema was corrupt like Zuma. that's why he didn't pay tax ST James Rama. your racist attitude put you are today mncedisi sbula yes Ramaphosa is a solution now
Fikile Simama,peter sant I agree with you
Ray Legodi,never respond to a racist True
Thabang M,let's us respect each other in this platform
kevindbn007,No respect for any colour that can be bought is this the death of the anc? The ANC's case is these corrupt individuals acted in their own capacity and not represented the anc's values....
Wildthing,say no jail is a bad place just block yose it will make your day better It is wrong to take part in any means of corruption. helping move money is know as money laundering. It has jail time too. to stop prosecution $1 = R13.8 just think if South Africa produced goods to sell how well we would do with.such a low R. but guess what we buy more than what we make and sell. he is on the phone call that's him he had a cold at the time give Zonda a beets headset Ha ha yes many must say sorry to Breytenbak all block yose now we know why Breytenbag withdrew from NPA roll something bigger was coming and she knew. now she can be a witness. I hope the women down in Natel is not our new NPA now quiz question. how many times did Zuma shuffle his parliament Zuma Ambassadors recalled yesterday. No real reason given. now we know why. The tin soldiers are falling one at a time. owe no withdrawn issues waiting until Monday
Kenny Mataboge,your forefathers screwed my ancestors
eyethelight,huh pad - student?
melanated prose,100 thousand rand is how much in us dollars? ok $7234.50 So is Agrizzi both corrupt and a whistleblower regarding corruption? I just hope the African continent can stop all the corruption. It along with Colonialism keeps Africa behind. The ANC has to go. True South Africa must get their import and export issues solved.
Anne M.,@Peter Sant We blocked him on enca. @Musa Bakiti to not prosecute @melanated prose yes @Sofia Sofia yes they are - that's why there's the other commision of enquiry "@ST James Rama Trolls are like bullies. Ignore them @Thando Nkutha Yes @Kids Collie Agree @Lesley Nkoana Yes!
rohan barnard,"@Yose "@Yose @Given Rofhiwa Malumedzha apparently he has protection
Sterling Cooper Kabani,USD14 000
Khalid Mather,helping move money is know as money out of government affects the taxpayer @Musa Bakiti 🤣🤣🤣 materialism keeps humanity behind divide and conquer is a strategy of the mineral imperialiststs! its their most powerful and simplisitic tool for polarization sound up Zuma on the phone.... that was Mthi Zuma was on the phone with GW the rogue unit at SARS ??? lol] lol he sniffs cocaine is that a new party @Sabelo Sigudu yes is that berning ntlemeza? there is no party for us can we begin a commentors party? Bye Jiba :( yes @Makho Theo GW is a psychological bully @excellentson serunwa lol dying in pit latrines it was dying a long time ago this transcript is trash Where is Danny Mancil now?
Thilivhali Naho,bosasa paid a snake to bite or...
Khanya Gabela,fruit of the poison tree this guy is unleashing evidence recorded conversation Agrizzi is grizing he was trusted man no honour among thiefs Gavin sounds like a bullying guy role playing 😅😅😅 moving people 😅😅😅 people moved around in government that's why anc change.congress resolutions.becahse they are caucused by corrupt people
Jngle Pssy,African National Corruption like I don't know lol all the other South African cultures are so cool but joh the Xhosas and Zulus...theu just want attention shem they should have a mixed race president ...that will balance the issue lol @Nico Liebenberg 😉 x lol Yose you need to rethink that sentence yes you a human first before your skin colour* hmmm now this will hit headlines SABC make those headlines big and bold hahaha indian woman? it sounds like Zuma joh people watching now over 3000 this is what State Capture has been waiting for....da meat whats the time in SA? thankS! ACM FFS SNCF "We need a Trump perspective for SA...close those borders @Lew464 nice would like to see your horn then Joh u zizi! You've definitely exposed yourself "im sure Agrizzi has dual citizenship in some other country  CR should give Agrizzi some type of medal of honor @Lew464 im sure it does … il be sure to service that horn until explodes PS : Im not in SA @Lew464 me to
Sofia Sofia,ANY SHOCKING NAMES PULLED OUT THE BLACK BOOK Like isn't the NPA supposed to be like honest ? like @Jngle Pssy lol @Anne M. oooh "making ""Matchy matchy "" Docs" small firecracker ... just happened smaaaalllll one I feel more coming .... He even recorded thing ... Yummy I like the sound of this now .... Ho many wives does Zuma now have ? PRIVATE SCHOOL SPY SCHOOL ! YIKKKES HIGH FIVE GRIZZI ! is this a PHONE CALL ? IS it me or can you only hear 1 person talking ? I cant hear Zuma ? So it was a Phone call Role Play not phone call ? IS that that Emtee person They should have initially employed Grizzi and the Spy..... I wonder were is his Safe house Y was Zumas sons case been dismissed ? Honestly is Grizzi dies Ill be sad ... usd 7000 - almost 100k zar
vummy,EY SAZE SANESCEFE LESFEBE ESI BUSY NAMAZULU WIGOLO WENA NHLUNU KANYOKO
Lesley Nkoana,let justice run its course saints "no one is perfect "@musa colour aside
Roma Media [South Africa],what did I miss?
mthobisi myende,@Kabelo you missed millions of rands broe.hahaha
Louie,Agrizzi...you being cocky again. CAREFUL !!! Jngl Pssy...They also call me Jngl Rhino "Jngle Pssy "Jngle Pssy 
Andrew Mabele,"buthelezi slaughtered ppl in Boipatong +100s 😂😂😂 Aggrizzi is that Uncle with files for the entire family
Nico L,"Great idea Jngle Pssy
MASIPA ITUMELENG,President Zuma was a big head of state Agrizzi mara ke snitch yerrrr play the recording Lol Zuma was not part of this meeting ba fishe Agrizozo💣💣💣💣 "@moeta "@Nozipho
Zama Kubheka,Dropping names lol his mind is too FRESH!!! what is Zizi doing there??
siyabonga yaso,Agrizzi is not tired of agrizzing comrades..... how tight is Agrizzi's security.....I'm sure he is the most wanted man
Buyiswa Mnyani,this man has an elephant brain Angelo's dietician advised him to put himself under pressure then he will lose weight. i dont understand his motives now. @MASIPA ITUMELENG a big RAT no wonder Guptas took people's phone during their meetings i want to hear Zuma's voice @Peter Sant blame the delegates SPY FROM RUSSIA UNDER COVER FBI "CAN PEOPLE STOP PRAISING JULIUS @Amanda Bentsile jonga anga describer ne gauva yakho yuuuu unezothe lo angelo people is Mbaks corrupt too? i hope not @Michael Michael eish "guys Cyril cant fire people he is not yet president zizi is pro active he wants when this RAT mentions his name to defend himself right there can this Agrizzi pass out already he is an irritant to the core i vote for anc "im sure the world is laughing at us now
MIKE DURBAN,Aaaaaaah......Zumatjie is mentioned....nou gaan die poppa dance... Ooooooh Yeeeeah... Guys....Uncle Trumps Marines are coming to sort them out..... @Carlotta....Spot On...
deco collen,hehehe did he say Zuma?
Maposa Isaac,yose human: some of things you are writing its true
Yolanda Tom,"lady 1
Mooks689,"breakfast with lady1 Thanks Agrizzi 💪💪 MASIPA ITUMELENG​ba fishe Agrizozo💣💣💣💣😁😁😁😁😁😁 Myka'Al Daud that is y EFF they were buttered 😁😁😁 sandile mabika ZIZI KODWA Is there too? Prescott Smith enjoy man. Jane .Blamire😀😀😀
Isaac Patsa,He just mentioned the for president Mr JG Zuma "Is this serious maar "The president Zuma is in the bloody meeting  There is that name Barney Ntlemeza
Zack blade,"Eff please please come and save us "Eff please please come and save us Viva eff viva Eff Eff Eff Eff Eff Eff Eff Eff Eff Eff Eff Eff Eff Eff
Madoda Biyela,😁😁😁😁😁 😁 rehearsal session
emmanuel zungu,lady1👩lady2👩 lady3👵😂 Kusazonyiwa🤔
Makho Theo,After noon been watching a movie ParkTown boys LLbs Sideways sidelines 👌🏽💭☑️ NPA is Responsible for this prosecution Factually Go Agrizzi Grizz them no oil Zuma is considering migration but The is only migraine @ home. Affairs Plot Sound !!!!! Bullocks Mates? Agrizzi is surprised that everyone is stunned Verification of fraudulent activity Plot to meet Zuma The Presidential Post is a Shareholding enterprise Cyril was told by Gavin not Guptas That’s why he seemed sa’ innocent 😇 Zondo Audiobooks Julia has a week to campaign legitimately Cyril this weekend to avail himself to the Citizens "Agrizzi Understands ANC this is my 🎁 "I’m becoming President as we speak or as I text 15:25pm #PhuzaThursday 🍻🥂🍷🥃🍺🍸🥤🍶🍼🥛 No gramma Bosasa Prisoners Dead 💀 rate StatsSA InActive Africans Greedy Chiefs: BEE 🐝 status Zuma was informed not ordering about the State Passive Grilling Agrizzi won’t change the current Play segments Allow Agrizzi to maybe Narrate The sound engineering Sabc Tech Constast surveillance Quest "I can 🔥 Cyril next week "Mabree Weekend Spare Upper echelon Gavin He suffocates them virtually just verbally Sabc Nomvula? Amnesia neh? That’s ordinary South Africa ANC are Bullies but more towards Blacks Agrizzi doesn’t want to assume He’s under Oath remember @Zondo No one ☝️ but all not Patriots parliamentary cabinet Agrizzi is not wrong they forget this part Thats why they are there @ parliament Daud tell Stellar Groove Andries CFO to COO After election 🗳 👌🏽 Duduzane? What’s been up? DD He said Makho was .... Go Grizzly No drifting Protocol Zondo get out of la familiar Zuma how much ? What my boy? Not ready Zuma nxt maybe sick Nomvula is died Chronic illness ANC will promise them StarterPacks lonyaka Zondo izinyoka nyoka sa’ Faith Muthambi Ghosting the National TV 📺 Sabc please broadcast this Inquiry
David Davido,in deed this guy talk with confident No Zuma his not there look at him this guy his not gonna last his dead ths is beacuse of money ya ne all the ppl that his implicating Ayeye Zizi kodwa Zizi his the acting spokesperson for the ANC Dats why his there too hear it live still waiting for the outcome of the hearing still pending Nope I don't agree this guy his also corrupt u can't trust him
Motshile Moledi,playing the recording
Mahlori Mathebula,Angelo “The Mafia” Agrizzi Yhiiiiiiiiii 🔥🔥🔥🔥🔥🔥🔥🔥 Heeee Chauke banna
Modiegi Sebidi,the recording
Khayelihle Mbatha,this is what we get for doing dodgy dealings with oppressors. they snitch badly "sounds like a well thought out plan to ""Kill Zuma by any means necessary"" he wouldve been a fool to fall for these traps"
Granny Mokwena,yesses he got them kill me now clap once!! Ntlemeza too
Rato Madise,Agrizzi now drops bombs mates "Agrizzi
Gumani Theophilus Mbedzi,#Myka'Al Daud very true
Ellen R Casey,what was that? that is Watson He taped the meeting Yes Magda
Phineus Mothabeng,Bakhiphe Agrizi
Fezile Mfengwana,Yho!
Nooneisnoone,what going on now... haybo
lucky Molepo,wow Agrizzzz mean business can we conclude with Agree Testimony
sidney khuzwayo,Hi
thedr3am28,🙄🤨🤔 yoh lomfo madoda Bossasa keep praying
gadima sekele,i rest ma case "agrizzi my Agrizzi
conscious Mind,😂😂😂😂
lxole,waaait what's happening anc says it's not on trial. lol my hope is that the herd finally sees the corrupt and downright criminality in anc and vote with their brains
Thamsanqa Nomayela,Agrizzi is a spy how can you do this to your boss. "here its Watson
what?,YAAAAAS
Asiphe Mntuyedwa,I'm whistling!!! Watson didn't see this one coming haybo Yes Kaloku 😂😂😂 yhooo this Watson 🙎🙎🙎 who is Danny? Is Danny still in the U.S? yhoooo silence cost R100 000. per month 🙆🙆🙆🙆
Tshepo Mahlangu,You protect Jiba by putting the right person as the head of NPA. Tjoooooooo
Desmond Masilela,Is Zuma in the meeting as well? Sound like Zuma Thats Zuma in deed Agrizzi is so comfortable Lets give Agrizzi Bels🍾 Mtui Mti I think they must give Zondo some earphones EFF The whole Zuma cabinet was corruptions. Ramaphosa must get rid of all these useless people Zuma had. @Kids Collie. Eishhhhh on point Collie. sorry for my statement. Actually we need to have new party to lead us. Yes lets allow the man to explain according to the clip @Mncedisi Sibula. I must be honest with you. ANC will say it was fabricated. trust. @mnci @Mncedisi Sibula. They always have something to hide with. hahahha......Zizi Kodwa is there. I want to hear what is he going to say after. I trust Agrizzi. "@Magda Seguin. Agrizzi has everything @Jane .Blamire 😱😱 really???
Insomnia by Night,Too wild... ..snitchin to save his own tail
Grafton Cele,🙆🏿‍♀️
MONGEZI MKULA,i am worried the way he sings people's names out he might mistakenly mention my name as well😁😁😁
