author,message
Thabo Ndlovu,Whats happening
Vincent Nthomang,you can say that again @Thabo Ndlovu there you go bro @Sthakathi Khumalo dont think so @Lex Luger funny when you point it out like that...but yes they will @Sthakathi Khumalo not for a few corrupt folks @David Fine but they say he is cousins with Zuma LET ME CONCENTRATE FOLKS...CHATTING CN DISTURB LOL BUT LETS NOT MAKE ANY RULINGS GUYS...THERE IS STILL A LONG WAY TO GO ITS NOT A J.V MY LEARNED LADY CONSORTIUM @Born free YES HE JUST GOT GOT HE IS FIRED WHATS THE SCORE FOLKS????? @DJ DJ simple they should just present big figures before him and ask him to read out BUT THIS GUY IS FIGHTING WE MUST ADMIT THE WOMAN IS SCRATCHING BUT THIS GUY IS TRYING TO SURVIVE @Owen Nyilika OH ok @Thembisa Odendaal comparing rates with rates and so on I THINK I UNDERSTAND THIS GUY ON THE ISSUE OF RATES YOU CANT GIVE A COMPREHENSIVE AMOUNT UNTIL YOU KNOW THE AMOUNT OF WORK IN TOTAL HOURS SO I AGREE WITH THE GUY This guy is not lying he was deceived She is loading guys booooooom why that question chair??? @Thando Nkutha why???? why the qualif I want to do MBA @Sipho Sepale oh ypu mean he flunked it @Thando Nkutha tru @Thando Nkutha i see thanx for the lesson @Pastor JJ oh ok thanks for being here this world needs people like you "@Pastor JJ wt do you think mfundisi @Yolo More nooooooooooooo please @Pastor JJ oh ok i see @Yolo More she makes me cry...she not bad tho I REALLY ENJOYED THE Ms Mzimela testimony yesterday @Pastor JJ i wish she could come run air Botswana here...its a disgrace @Mzalwane Mzala we are all guilty of that sin this is T.K.O he is done for...poor guy THIS GUY SHOULD JUST ADMIT THAT HE MADE A MISTAKE @TSATSI PLEASE STAY @TSATSI it gonna get messy @Sthakathi Khumalo hahahhahaha OH MY HE THOUGHT HE HIT A SCORE @roberto wilco HOW OLD IS HE DO YOU THINK??? WE ARE BACK @TSATSI its gonns be dramatic how old?? she is loading and ready she is goin in for the kill booooooooooooooooooooom bye
Tony Better SA,DCJ Zondo having a bite to eat before he eats witness.
Vuyisani Sikobi,"Witness evasive
Peet Venter,Mahlangu is going to be in that seat for a long time if he doez not realize his pants is on fire Mahlangu is about to lose another tooth. @Jayden Bango His wisdom tooth is about to be extraced with a blunt spade! for sure. Economy is tight Leonard Save me from myself! Zondo - HAHAHAHAHAHA!! Maglangu's wisdom tooth is now hurting Get this guy a gum shield! gum guard please! @Felix Muyoba He definitely falls in the first category. @Sindiswa Moolman Agreed. Same goes for criminals who are brave enough to murder but cant be brave in court and admit their wrongdoing outright When I send an email I dont use my CEO's template. Call the Medics. His mouth is bleeding profusely! @Zeekat You missed the funniest evidence thus far. MBA degree First semester Lesson 1. Do NOT let other people sign on your behalf When Miss Hofmeyer grins like that then you must pack your suitcase and report yourself at the nearest SAPS office @TSATSI you need to break a limb. Zuma's interrogation is going to take at least 3 weeks! @Yolo More More time for him to reflect whilst serving a life sentence FSP - Financial Service Provider Oeps! Oeps!!! Daar klap nog 'n tand! Bring a mop! He is sweating a bit. One front tooth gònè!!! eyaShaya mpundu stiff upper lip spells fear Can you guys imagine how the comments are going to fly here while Zumpalumpa testifies. chow guys
Margareth Waterboer,😂😂😂😂😂👏🏽👏🏽👏🏽👏🏽 @Tony batter SA Zimbabweans are well educated and the Englisg English I heard by some a "And he says
Bernard Matolino,till six. sorry sonny Mahlangu will overtake Mabhena we will finish him😀😀😀😀 @Vincent Nthomang English is something and they will finish him like Mugabe is finished😀😀😀😀 through you chair when the chair is the one talking to you? @Vincent Nthomang Yes where is Mufundisi. @Pastor JJ Hawu Mufundisi you are here🤗🤗🤗 @Thembisa Odendaal 😀😀😀😀😀😀 @Sofia Sofia is also here🤗🤗🤗🤗🤗 @Sofia Sofia Welcome!! @Yin Yang Dont say that about mufundisi @Pastor JJ is a very upright man. Very upright @Thembisa Odendaal I agree just like anyone who says I will be brief before they give a speech. you can be sure the opposite will happen was this witness subpoenaed or he came voluntarily - literally through your thieving eyes wena @Pramodpatel Pramodpatel Don't harass @Sofia Sofia Please don't do it. I beg you!!! @Pramodpatel Pramodpatel Don't stalk @Sofia Sofia PLEASE @clive oconnell 😁😁😁😁😁😁 @Thembisa Odendaal Uzoyicamela Uzosuza. Hayi you are on fire😁😁😁😁 @Thembisa Odendaal 😀😀😀😀😀😀😀😀 The witness is afraid of Justice Zondo. @adrian albertyn 😀😀😀😀😀😀😀😀
Sindiswa Moolman,This woman has a lot for Mahlangu. His lawyer didn’t prepare this guy properly. I would fire him if I were Mahlangu Buy @Jayden Bango his attorney should have taken him through possible questions based on what happened during the awarding of the tender and their involvement in those irregularities But @Jayden Bango I agree @Jayden Bango. It’s clear This man looks young. It’s clear he lacks experience on this corruption project. Hence he’s fumbling on the stand Unyanisile @Jabulile Mazwane and @funicanz No what @Jabulile Mazwane? It’s hard after the fact @Peet Venter. One needs to admit before it’s proven. I guess one has to be mature enough to know they can and can’t do. I know and agree with you all @Phillip Cwazibe @funicanz Hope the DCJ will do the same with JZ Yaaa @Abel Matshidiso And the bus is still moving on a high speed @Wilson M Yes...@Wilson M Hope he declared that his evidence may incriminate himself just as Agrizzi did. Hahahah@Thembisa Odendaal Soo young @Yolo More... I feel so bad for him. Shuuu... All the reasons to stop feeling sorry for this guy. He looted so much from our purse Hi my comrade @Keith
Sthakathi Khumalo,mr through you is from zim?? Vincent Nthomang But would be so urgent fro him to be in Zim where there is no currency even.. Kwasha omthini omanzi!! Jabulile Mazwane Wadlala ngenkotha manje Jabu!! "I do also feel like he is confused by these questions Through you chair hayi sizwile namuhla Kusha uswazi kuDanyiel bakwethu!! She is fine on State capture and NOT PUBLIC PROTECTOR!! "Come on now Francois Cape Town Stop lying.. Gerrie Nel is potent ad well seasoned lols "Kushile mfanakithi... bakubambile Tooo much money!!
Jayden Bango,so mr through you is still yet to grill.the adv. just establishing a basis for attack at lest he knows meaning of 11th hr "@Jacqui Baumgardt wait until the ""i put it to u"" starts" @Jacqui Baumgardt thats when he will have nothing to explain.she will devour her you cant fool this lady is this 15billion rand we talk about kkkkkkkkkkkkkk booom he is gonna fall from his chair like Nene @Msawenkosi Majila difficult to prepare for Adv. Hofmeyer booooooom again there we go the scoreboard is almost full nowhere to write @Sindiswa Moolman he went fopr the cheap lawyers that look in his face and the lips are dry a few minutes after lunch the guy is full of himself he thinks he is a highflyer but adv. will climb him down this woman is a relentless attack dog why is he looking around I put it to you and the fire work starts @Peet Venter and no anesthetic please booooooooom @Thembisa Odendaal LOOOOOOOOL kkkkkkkkkkkkkkkkkkkkkkkkkk fee and rate are closely related whats the issue hence i say closely related boooooooooooom no there is no such oversight thru u chair my foot @Lex Luger i asked the same too...he is not thinking or does not know when to use it boooooooooooooooooooooom not a valid answer is he now saying sir of chair not perhaps @Thembelani Mayoli he is wetting his pants i agree......and shutup he is foolish @funicanz in hindsight me too hindsight thruogh you chair apples to aplles 11th hr....pheeew...i learnt a lot today why are these guys required to stand throughout the procedings please help booooooooooom @Yolo More lol thanks @Modieha Bibi exactly the impression i got the first 5min cut one of my guys nonsense when u start a sentence by saying to be honest with yuo...then i smell a dead rat booooooooooooooooooom @Sofia Sofia please i wanna know what he drives anyone knows? there goes the hackers he is awake boooooooooooooooooooooooooooom blink blink lol this woman FALSE @Thando Nkutha she has the whole scope of the days proceedings in the head and does not need to be reading stuff lol the wife just called please remind me who mabena is he seems famous @Tebogo Nhlapo nooooooooooooooo u are not following rfp not frq booooooooooooooom again whaaaaaaaaaaaaaaat? @Yolo More i am with you man. @Norman Zwane the best entertainment @Raymond Fitzgerald i been asking about his since morning nobody answered let me ask auntie Gugu @Norman Zwane man dont even go there i have invested so much time in this zondo thing its just addictive @Norman Zwane lol....full recording baba guys why was license suspended i missed it "@Francois Cape Town If gerrie nel has a masters i smell jail jail the npa has the docket ready heebanna that look i feel sorry for him @Josias Smith the press is saying charges already being prepared by NPA ignorance has no defense lie he lies cheers guys thanks to the trio and thanks to u for the live chats
babette fagan,Is this guy from ZIMBABWE Thank you Anne
Anne M.,Tomorrow's witness is from Zimbabwe @Sthakathi Khumalo 😃 @Raymond Fitzgerald He has/had his own company\ @KQ Proud American Woman What hand signals? "@Thembelani Mayoli Director of BNP Capital @watson mutanga Obviously he (or his lawyers) haven't watched any of the commission proceedin
