author,message
carnoth ngomane,MORNING
Nhlanhla Hobongwana,mrngz I have no confidence on her absolutely my friend n cultulation are correct
Raven Penny,morning all the real detectives were dropped so that all the crooks can steal it's stil happening now this commission wil never finish because corruption is still going as we watch this charade if this was the normal man on the street we would have rotten in jail long time ago thats how this people steal they chow big cause they don't care in the police every day it's going on this is not only a Zuma thing there are big families involve he was only the keys to the vaults there are a lot of big fishes they got extended families now the big question is when are we going to have an arab spring because time is not on our side billions are stil getting stolen start in your communities speak in your churches but do something but we the people must rise up the masses over powered apartheid they don't want to get involved because it's their government so many case numbers billions of tax payers monies south Africans please wake upwhy can't we do something as the citizens most of us who are following this wil not see justice stronger together may i ask why i am also ready to do anything to save my beloved S.A. i don't believe in political parties anymore they are a greedy breed so true frans i see only one way it's to rise up we have to change the government please not for another bunch of thieves i don't care who governs but please let us build all south Africans and stop the greed yes i agree stronger together the anc must just go they are incompetent they know nothing of running a country where we look there is decay of a once prosperous south Africa let's make a move for the sake of our children and grandchildren
wysany ysan,Morning everyone
ronnie madondo,morning
vincent malatji,she must just relax
bongile sango,Molweni bantwana benkosi yam endiyithandayo
Psy Man,why hasnt anyone been arrested yet despite all this evidence
Moshoeu Mabusela,"This is what we do best in SA
Oscar Maela,2000% profif
Tristan Loock,absolutely
Jeffrey Kangara,"R5000. 00 buying price
Robert Russell,Zuma is/was on his payroll and therefore protected
Lorna Kavanagh,Imagine how this fraud has impacted on SARS. ??
Elvis Malakoane,How can some people say there was no state capture when u had individuals ripping off the state like this a guy in Natal who is Edward Zuma business partner redriger very much so Bianca Arnold morning Bianca I have not seen Pastor j this morning Maria Raboshakga I wonder how much money were this corrupt people wanted to make before they could stop maybe pastor is relaxing today redringer money and evil same wattsapp group Pastor j morning pastor j no I did not see you my brother politicians and diapers have one thing in common :They should be changed regularly and for the same reason current government is not turning blind eye only they drive blind as well redriger what is that redriger OK thanks i did know it redriger yes my grandfather was a big fan of Elvis presley so he blessed me with the name this is not a waste of time this man is giving evidence with facts not name dropping clap trap piet Theron I pray for people to be calm in 2020 me and pastor j George you must remember all broke loose after formation of BRICS countries all crooks in one house pastor j Doom is working like a bomb redriger springboks must just be careful Danie is taking a nap today colonel van loggenberg pleasure sir thanks jacqui and same to u homeland for criminals is jail
Maria Raboshakga,Can I be enlightened here please. Who are they talking about? "Thanks. I smelt a rat anyway
"Prolific Lamb, Sent By Hymn Godspeed."
pheello vilakazi,Zuma must just get arrested.
Ricus Ellis,How does anyone become a pastor? Booming business to be a lawyer now The lawyers will be paid with stolen state money
Pastor J.J,@Elvis Malakoane I am right here bro. Not sure why you didnt see my messages earlier We have very few respectable and honest Policemen left. What a shame. Who is suspicious and who is suspect. He is implicating a few corrupt fools. Quite a few actually We never stop praying @Elvis Malakoane Otherwise we bring out the Doom spray@Elvis Malakoane Long since we had the Bots and Cockroaches @redriger Are u quiet today or is it just me? Where is Danie tpday? Bianca Arnold also seems to be MIA today. Blessings Salmaan I did and Pray you did too @Salmaan Abrahams . May this year be a blessed year for you and your family It is guaranteed that we will have major arrests this year @Salmaan Abrahams Not a chance. Why should I @Frans Hanoshike He will actually say that just after he dies@Bianca Arnold @Bonang Sithole ....Yoh. Nad the poor continue to suffer and die. What a shame Blessings @Jacqui Baumgardt . How are you doing my friend "Blessings to you If we convert Parliamnet and Govt buildings into Prisons we may have a quick solution to all our current problems. The Politicians are already Gangsters and Crooks moulded into one @redriger @redriger We have created one already. Pollsmoor. Pretori Central. Suncity etc. We just need to get the transfer letters sorted out. Are we brave enough to Invest in anything whilst the ANC oversees Investments. Can we trust them with something as big and expensive as another Power Plant? @abinetoshumba .....Absolutely on point. well said
Nielan Nagan,all contracts same process.
Smart Guys,5 minute break is over
Mohamed Mia,@raven . Current government still turning a blind eye
Sabelo Sabelo,we here again 🤔
Kabelo Katjedi,"If nothing happens to this criminals
Eliot Chauke,better join now who is this guy implicating? We need only 2 parties... we need Nuclear power... agree. but we must invest more in nuclear 1st move: Remove ANC from Union Buildings SA is not liberated the priority is to change the system.
Jabulile Mazwane,who is this
André du Plessis,suspicious lies
Piet Theron,Maia we love you stop being so toxic please "I’m going to be honest
Johann van Heerden,what a waste of time is this the best they could get Eventually they will just be released on medical parole eish
makhosi nobhatyi,You are correct @ redriger "That Edward was defending his father and fight Boyseen until he was fired
clive oconnell,8 yrs for Zuma SAPS justice to restart
