author,message
SanFran Arnold,"On the stand today the former Denel Land Systems Former Chief Operations Officer and a Current General Manager of Combat Systems "@anele nkuhlu gm @anele nkuhlu always a pleasure @Salmaan Abrahams gm "Yes Adv. Kennedy "@RICHARD LEVI it would be nice for the nation "@RICHARD LEVI no @Salmaan Abrahams this is Adv. Paul Kennedy @Salmaan Abrahams always a pleasure @ALTA more sé my vriendin 😘:virtualhug: "@Lwanda Mayela gm "@thando cezula gm @Pastor J.J 👋👋 @Karen x because he has a friend like me to let him know. why you stressing @thando cezula always a pleasure "Adv. Pretorious SC @Annie Van Niekerk :virtualhug::virtualhug: hello skat "@thabiso mngadi gm "@Samuel Skosana gm @Samuel Skosana always a pleasure "Yes DCJ "@Mbuso Ndlovu Corruption: dishonest or fraudulent conduct by those in power @Mbuso Ndlovu State capture is a type of systemic political corruption in which private interests significantly influence a state's decision-making processes to their own advantage. Zondo was in his 30's when he had this relationship. Zuma was not even in a relationship with her sister.
anele nkuhlu,is the cross examination of Pravin not today? thanks Arnold.
Heather Durr,Bravo DCJ Euuuwwww that tie So much fuss over 1 page @sanfran and DCJ together with the evidence leaders must consolidate the evidence and make recommendations. Hi @ALTA and all other dear friends @zip reeper and he has long service certificates and a watch at 25 years service @zip reeper Lol that happens in every company @Goaten - Zondo feels f**** for Malema @Goaten - Proof that Zondo is scared of Malema. I'll wait ! @Goaten - Zondo said he was CONSIDERING and subpoena's require time and research as to what specifically you want Does this guy know he is supposed to be throwing all under the bus-I much prefer that lady yesterday @Goaten - A lawyer has no rights in this commission other than the technicalities. Very very few have lawyers-you have such a crush on Malema @Goaten - Malema's current lawyer has been with him for 10 years and is used when he wants to throw mud and is known to act for people of questionable character "HAH 'Hind sight""" @Goaten - Maybe that is why he picked a white lawyer @Goaten - you mean Malema and the evidence leader Someone on this forum just said that Zondo swatted him. @Goaten - its a wonder Zondo got the job @Goaten -You see thats not how it works-the witnesses get grilles by specialised x examiners. Zondo listens and enforces the rules.This is tiring. All these Malema puppy dogs hanging on his every word *grilled @Thanda Sibisi True. But will a woman work GOTCHA If I can just give context The technical guys were honest and great at their jobs. THIS guy had a problem with taking instructions from black people. He is the odd man out There it is-he just said it. I did not respect his abilities "I am a qualified attorney BA LLB Dip Financial Management and advanced Financial Management Tax @RduP @Fred Desrosiers Because I am Bi-Polar and predominantly depressed I have to phone mom regularly so that she can be sure I have not killed myself which I would love to do but for my cats @Tebogo Sibilanga Only if you love Roger Federer Who is Dudu
Thami Mhlomi,Pravin and Moyane end of November
Salmaan Abrahams,Morning How we looking I hate this degree of incompetence Kick out this team plz We paying for this ? Like paying TV license to watch anaconda every second day ( bad tv) Lennon 🤣 Looking for a story ? ( lazy journalisms) Who is this advocate... To put it to them ... Thanks SanFran Morning to those who just entered Kan ons almal Afrikaans praat Ek sikel so bietjie Ok baie lol French is not an accepted lingua franca in ZA Chair notices everything Heather ; ek sal net Afrikaans praat When I can actually @heather 😂 My hair not long enough to be blown back I kinda like how afrikaaners sound when they speak English Yes the “black lawyers he hired ... The problem with politicians is the people who keep believing them Barry white is an all time classic Malema is preparing his praise sayers for when he has to appear So when a black lawyer makes a mistake the entire law firm is termed incompetent Pastor dagse
Anne M.,Morning Salmaan "@sammy sammido As far as I know GM @ALTA 👍 @Pastor J.J "Hello @ALTA Come on @zip reeper Do you think the Finance Minister presents a budget without Presidential approval? @Vuyisani Sikobi Agreed Hello @Annie Van Niekerk 😀 "That's a start @Mzalwane Mzala . Hopefully Ja nee @Teunis van Ree . That fine is only about insider trading. He still has to answer to more serious charges resulting in the collapse of Steinhof which impacted on pension funds etc. @Pastor J.J You're giving away your secret that your yacht is a seaplane in disguise 😉 😂 You need to be a bit more specific @Louis C . Due to absconding or ill health? Golf is a tremendous healer @Pastor J.J . Medically proven that the Durban golf courses do a wonderful job. "Without sounding like a conspiracy theorist Correction - I don't think it was racially motivated @Aubrey De Bliquy "@Minnib Prince He was dying True @Themba Mpumelelo Sibukwana "@Jabu Malinga Yes @Mbuso Ndlovu DCJ had a relationship with a lady whose sister married Zuma years after the relationship ended. "Do you really think Agrizzi is faking it? He's previously had heart problems. Not to be nasty @Tebogo Sibilanga 😆
Forever RL,Judge Raymond Zondo should take a day or two and address us ( the nation) on his views and findings and what at still need to be done. Just brief us. I want to hear his views. "SanFran Arnold "Your answer is fair
Lennon Marks,"GM
Melaku Markos,dou.you.porbilmi.this.police.men.corpishine
Remegio Mautjana,"@sammy 🤣😂🤣... oh please
zip reeper,Teubes has a mechanical degree and supplies well structured answers Celia? oho "@ALTA up early hi @Salmaan Abrahams ... and every one else "Kennedy has been working hard the past few days "Daar is geen Is and Are @Salmaan Abrahams .. is chipper today Teubes is born and bred Denel. Even his shower mat has a Denel logo @Heather Durr .. if you park in his designated spot there's a disciplinary Hiya @Paul Buchel @ALTA Theres a tea break now @Pastor J.J ... where? In the Cape. Coming to Gauteng for Xmas though. What ye up to? "@Pastor J.J .. I'm in Snor City "@Rubin Naidoo ... Generally @Pastor J.J .. I remember when Halfway House was a cafe and a hotel @Pastor J.J ... Midrand used to be called Halfway House @Louis C I only remember the Fountains axe man who killed couples smooching in their cars @Thanda Sibisi Jamnadas sent SA over the cliff with his socialist Budgets @Anne M. Jamnadas was an accomplice Zondo is constantly belittling Kennedy @Heather Durr @Kerry van Schalkwyk Previously Zondo censured Kennedy on his mic position and made remarks about his sight. There's a pattern @Louis C Declined because jy rol in die pitte @Yolo More ... Oh so there a jocular familiarity "@Yolo More It's not what you know @Bennie Deysel het jy al n paar happe in? "@Pastor J.J .. Or bennie can join Sanral "@ALTA nie jou nie "@Louis C .. the day he died @ALTA Jys in jou Vrydag mood @Pastor J.J I've only shown respect. Agrizzi bail ruling on SABC news channel now What does that portend? "@Pastor J.J .. no respect for men of the cloth That Agrizzi magistrate can barely read "Shall we have a quick bet "No @Pastor J.J You're right. the Bench is captured bail denied The Agrizzi magistrate is first reading War and Peace @Buyani Mhlongo y He failed his reading at school. Licks his fingers to turn pages Love the way the magistrate pronounces cannon-drum "Agrizzi: Sorry @Teunis van Ree Really? I thought his company Steinshof was fined "The agrizzi judge looks ominous @Teunis van Ree Y9ure right - Jooste fined R122m Agrizzi gets bail State agents would have killed Agrizzi in prison @Pastor J.J We wuz wrong about bail Agrizzi can slip onto @Pastor J.J 's yacht for safe passage to the Caribbean "@Pastor J.J ... OK There's a media scrum at the hospital where Agrizzi is expected to wave from the balcony
Akhonamandla Gala,@Durr😂😂😂😂😂 lol shame Dudu must organize a doctors certification or else she will regret it
