author,message
Sthakathi Khumalo,Zuma is here hehe people are clapping on EWN People are screaming Zuma on EWN hehe He is smiling as usual!! Zuma won't speak mxm!! Zondo is nervous!! Siseko Davani listen to Skhakhane then.. you will see he won't speak today Zuma won't speak today aowa!! Peter pott Rogue Unit hahah But Skhakhane is a legal mind shame!! "Zuma will not speak today "Skhakhane is hitting hard Ehhhh Skhakhane "This feels like a movie tjerrrr Skhakhane already poked a number of holes.. now they are arguing with one another.. Zondo is nervous today and I am worried!! Already started the argument Aziginqane manje But law is super nice bafethu!! Zondo is nervous bafethu!! Skhakhane is chowing him now!! Mgedlela izinja madoda Sworn by Zondo himself!! I also missed this comrade though!! He must speak Zulu!! That test shame Drinks water Already... laughing Lets hear these two have a chat over whisky hehe Kingpin you mean Is he wearing. Rolex??? Foreplay us Msholozi!! Mention her name looks He is spitting muthi nje "So now That middle finger shame "Gordhan was connecting also "GORDHAN WAS CONNECTING DOTS ALSO WHAT IF THIS HISTORY ALSO HAS ZONDOS NAME?? History is important bafethu!! Xman Mkhulu Its busy outside Parktown What is state capture?? WHAT IS STATE CAPTURE?? I am loving this lecture!! The same building they are in is owned by the character assassinators hehe.. Listen to these dots people!! Conspiracy theories which also GORDHAN WAS CONCOCTING HMM "10K STREAMERS...WOOOOW THABO MBHEKIS NAME COMES UP CONNECT THE DOTS GUYS WHEN IS LUNCH? I AM ENJOYING HISTORY AND POLITICAL THEORY HERE!! "THE WATCH 783 LOLS "MBEKI EVEN SAYS "Bulelani Ngcuka Who was that president?? "NOW THESE ARE DOTS TAHT WE CAN CONNECT I AM SURE PRISTORIUS IS FUMING HEHE I MUST BECOME A CHANCELLOR AT WITS GONNA HIRE HIM FOR POLITICAL THEORY "Sing Nxamalala Nkandla nkandla!! This a nice documentary yazi!! WHAT IS STATE CAPTURE?? BUT ZUMA IS INTELLIGENT SUKA MADODA "HE WANTS TO DANCE ON THE CHAIR SHAME SHAYA ZUMA SHAYA!!! HE IS SPEAKING SHAME!! ABAMYEKE LOBABA BUT HIS STORY IS CONVINCING SHAME!! HE KNOWS IT OFF BY HEART!! HE IS NOT WHALING LIKE PRAVIN "Mbeki "There is no bankruptcy here Zuma is an intellectual.. I have always asked why Thuli said this hmm GUPTAS BUT THE CONSPIRACY IS MAKING SENSE... ZUMA MUST FALLL VIDEO "SHAYA BAFO WOZA BABA!! SHAYA SHAYA Ngcuka comes up again!! "This is a nice story Let me go bath... Nxamala is serving us we are back More stronger with Thabo hehe does he have cols sore now!! Ngoako is being chowed hehe Even his lip is growing lies hehe he is speaking from his head!!! no lies here for me fresh air "The truth is dancing in our eyes 14K PEOPE LOLS Matthew Adams the problem is you are not listening ZUMA CONSPIRACY!! TOP SIX?? WHO WERE THEY GUYS??? CAN WE HAV ZUMA FINISH HIS TERM!! UBABA UBABAB WETHU "That is true Mbalula Rupert hehe ZUMA WE WANT YOU BACK AT PRESIDENCY BABA IS SINGING!! translation Ehhhhh a spie I HATED ZUMA FOR NOTHING YAZI Redi tali
Jack M,Lol
Ray Maluleke,I see ya'll been camping here
Talent P Sibisi,Qina Msholozi Qina State Capture with Msholozi soke sizwe today kuzokwenzakalani Qina Nxamala Qina 10 min late Hhayi lo Zondo wenu mnxn
Magda Seguin,The Zuma foundation has beencasking for donations to ferry in his supporters @Nkosy Blessing readvtge World Bank 2002 definition of state capture online. @Michael Wild 😀 Adv Pretorious is leading evidence So why dud you want questions upfront? SAs are not idiots Preaching Please stop the diatribe International journalists here I liked how Adv Trengrove exposed this lawyer in the PMB court with Zumas last court appearance Playing the victim game "Zuma made SA a failed state Coward He said the Guptas was his friends finish and klaar Bravo Mr Pretorious Commission procedure says if you have the intention to implicate people that they should be informed invadvance @Anne M what is the rule? Up to now nobody insulted the DCJ and the commission like this Must be Carl Niehaus and the YOUNG MK veterans clapping But you danced yesterday...liar Victimhood "No Kwezi is turning in her grave You sold out your country to foreingners So his reasoning is thats it a conspiracy against him You violated the constition @Yin Yang exactly Hahaha ! what did I say about pkaying the victim? he says there is a conspiracy Yirre history lesson Zuma style Tell us how you gave orders to have comrades to be killed in Angolan camps.Ramathlodi told us everything "Lots of us were in exile Karma is coming for you "Very confusing Indirectly targeting Mbeki He is still bitter that Mbeki recalled him a Deputy President He is referring to ANC stakwarts saying they conspired against him Mbeki recalled himcand he never got over it.If he has proof he must show it "No @David Tuer its disgusting that hecis given so much rope Who are THEY??? "There you have it "No @Sofia Sofia you are very funny 😅 First he said here were dpues now he says there could have been spies Who character assinated him?andcwhere is the proof? "@ramatodi moraba is that the pruce of bread? I am livibg in Europe I had a shower afterwards Judge Shabir and Chippy who was head of intelligence under Zuma and sacked by him are both coming to testify Give us the evidence...liar We need to see that letter "@Dean Cohen Filibustering par excellence "He had spy training in Russia @Peet Venter the Schabir brothers are still coming "Shabir paid for your childrens school fees The ANC is imploding "Whenvis he going to mention Kwezi Let Adv Pretorious ask some questions He desyroyed the country now he is destroying the ANC "The fire pool comes to mind You benefited directly The people around Nkandla still lives in abject poverty I am now convinced this man is suffereing from persecution complex one and a half hour of trash talk Tell us about your Gupta friends I wonder how the people how the people who were hounded out of jobs and their livelihoods destroyed must feel watching this thief He expunged that friends criminal record The DCJ is giving him a rope to take him down Eish he is attacking Thuli Victim again shame He set up the commission because of opposition pressure not because he wanted to "The Guptoids are busy on thisctgread "Eceryone in public office that had integrity is against him Saxonwold shebeen visits please Zuma is a clown making a mockery of this commission Nearly two hours if nonsense he is taking SAs for idiots He will not plead flu when he sing and dance in front of his supporters this afternoon He never had the interests of the country at heart. "Edward stole the Aurora mine money and people died and otgers are starving "Excuses "Last time I looked A lot of youngsters openctgeir own businesses without help Yooooohhh!!!! His daughter Duduzile recieved millions for her SABC projects "Only indoctrinated people believe Zuma A great president that sold the country to the highest bidder?What nonsense @xolani sibisi which people? Dream on You are delusional @Xolani Sibisi The constitutional court foubd Zuma to have violated the constition...read up on it.There are even parliamentary debates right here on YT to explore @goolamv is your profike hacked too? I block all the Zuptoids no time for paid trolls "Zumas lawyer is implicated himself So now he wants to be a joker/conedian "Heclies The Guptas were selling stuff out of the boot of their car in Joburg and later had a clothing shop White monopoly capital is the internationally disgraced Bell Pottinger jargon who was paid by the Guptas to divide South Africans Liar liar Typical Zuptoid behaviour...alwsys insulting others I block the Zupta idiots You spent billions in that free newspaper and ANN7 breakfasts taking money from municipalities impoverishing SAs The Guptas are currently to capture the state in Uzbekistan ANN7 was given SABC archives by Hhlaudi for free...it is priceless "Thank you for your patience DCJ Taxpayers money I am ordering Thai food and wine Show us tge transcripts of those NEC meetings ALL SOEs are bankrupt "@Niek tbl you are spot on Mkwekebani only allowed ANN7 to be on in her officed Evidence please The ANC is imploding Isnt it your wife who was supposed to have poisoned you? "His wife was thrown out of Nkandla "I think he needs a psych evaluation Where is tge proof that the Where is the proof that the Ruperts are backing Gordhan He thinks he is talking to his fumb supporters Zuma gave the poor struggling Guptas the country on a platter More waste of taxpayers hard earned money going down the drain...this is a circus Ramathodi said Zuma has blood onchis hands Yes wherevis the R36m given to Ladysmith Black Mabaso He seems to have been the most marked man in Africa Whocon earth believe this crap? Who are the enemies? "Agrizzi had proof "For starters you put Moyane in charge of SARS and consotlrted with gangsters and cigarette smuggler not to pay tax "I also think this is going too far "@Ben Cole I admire Redi
welton paulse,Zondo is always late jirrrr uBaba Ka Duduzane "Hey old man "Why did they remove Mr Maleka eish u Baba sounds sick Thank You very much Bathong In a corrupt way This old man only came here to drink water he just spit What is going on here now? eish shots fired at Zondo and the commission eyoooooooooo Razzmatazzzzz
refilwe masege,SABC ya baiza mos so might as well
Noluvuyo Mtsatse,let it roll da se
Zaku Zaku,kushubile
Herold Makena,yah capturing everything now "This old madala lawyer should relax hand him over mahn halala Jacob spil the beans take ur time bra Jacobos flue halala yatsamaya tshelete king of corruption this guy okgama ke maaka maaka ona asatlo mokgama 10k i dont understand how this character assassination let him into corruption finally Nkandla now hes talking i take things literally mbaks MR NASty Csss ayeye Cr kushubile aphuma ama rodo fear so RAMS was a spy files eh otshwa maaka nah
