author,message
noko yamebetlwa,Themba we.r waiting for ur truth i will b back abdul who is grigamba boss melusi Gigaba is the blood of this country n he deserve respect no matter he have made some mistake Zuma n Gupta's Gupta's. family was governing the country n appointing ministers siphiwe mathibela human being deserve respect bra no matter what they do he is not a criminal boss he made mistakes yes Abdul they will come answer the question mathibela this people were used bra n u can't tell me u never make corruption on steal in ur life bra there is no one will have criminal charges here is just inquiry Abdul over my dead body no one will pay here boss Abdul boss this is south Africa that I know man this won't go anywhere man if they wanted to arrest people they should have lock all this people who involved n take them to court not inquiry no one Frog hahaha Segwagwa Marikana commission was worse coz they wasted the millions after it government had to pay those families Mr Jackie Ramaphosa how a u n Ndaa Abdul inquiry is a waste money bra while we know who is guilty Mathibela Zuma is the main man Abdul and Mathibela Zuma is the one who is guilty here coz he fails to govern the country n gave Guptas powers to control everything Jakobo Zuma must b locked up Abdul remember Zuma was sending Guptas to those people have piece of pie Zuma was worse @J Ganasan J Ganasana even thought I can't vote white party I will b making very big mistake Ganasana w cant take power back to white see Gasanan u cant write my name correct but u want me to vote for u Africa was for black until ship arrived through the sea st Kyei hahaha makhula were controlling the government kwado where do u come from when u plea us to vote out and? anc which party do u support Kwado hahahahahaha Kwdo u r son of the ANC brother is just u r stil confused kwado I'm Anc boy my blood is Anc colours Ncube u r wrongly wrong bra u can't compare ANC n ZANU pf bra ur ZANU pf is foolish kyei will never happen ANC will rule forever Ganasan u r out order kwado she died coz it was the time do die man she was sick now the President is a Limpopo bloody poi all Limpopo will vote for ANC bra Ganasan DA is party of the killers bra I won't that true Orifile Ganasan like Helen Zille is most corrupt lady she placed Mmusi maimane at front to gain more vote why can't Zille let Mamaine to be premier of western cape?@Ganasan never over my dead body I wnt do that mistake Ganasan never hahahaha that won't happen with DA boss for now everyone n be valued let them win u will see their real colours @ Ganasan
Sindiswa Moolman,There we go.... "If subpoenaed  I think it was mentioned that Gigaba and Pravina will appear here either later today or tomorrow @siphiwe mathibela @siphiwe mathibela The inquiry is based on the recommendations from the PP which are enforceable. The President had no option Saxonworld was a regular cabinet meeting venue. "I always wonder why the BLF continue doing so "Ouch...@Thando Nkutha "This is the best testimony so far. It is specific and makes it easy to have the links @Lorna Kavanagh Can you please stop campaigning guys? We want to focus on why we are here. I will get her number for you @J Ganasan Or the madam @J Ganasan He fired Themba @Auti Mjita I agree @makhosi nobhatyi Now I understand why the departments were instructed to use the New Age to advertise government events and vacancies. Jimmy Manyi must come and testify here. Its no longer about the organisation now @Sipho Mahlangu. Its about the country and the fact that he sold us to foreigners. An assassination called car accident @happymaboane. The other party in that accident must come and explain. Jimmy changed to Mzwanele. and they love him too @Thando Nkutha "two of those ministers died.... mhmmm Yes Zumas cabinet was 90%corrupt @kwado kyei . But I can say now 10% of CR cabinet may be corrupt because there are ppl who remained from the previous order. Heeee what happened to Baloyi kakade? Who is next??? I believe so too @Mbongiseni Jonase
zamo Maluka,what a cool guy themba and truthful waiting to see Gigamba😁😁😁😁 "your president is implicated mos 
Thana Ndlovu,sound is horrible mmhhhh chair is slowly today @Abdul ..i wish people were saying the same thing about Mentor cant wait for Gigaba lol yes I want to hear what he has to say Ajay Gupta though Former Minister of Finance Ajay even promised Mentor that sge will be the Minister Nothing can justify corruption And go to jail We must strike..shut down everything if nobody is going to jail People stop undermining Mentor..she tried her best @Mzala ...thank you very much.. people much listen carefully Maseko is mentioning Gigaba... meaning this thing is new I want Malema to cross examine Gigaba after his whitness🤣😂😂😂😂😂 He got Nkandla😂🤣🤣😂😂 benylin😂🤣🤣🤣
makhosi nobhatyi,We are listening carefully Mr Maseko we are behind have a courage to tell truth Mhmmm Gordhan that father is so brilliant All of this is about 8 years ago "Where are they? You won’t find Gupta here I assumed if they will come to testify "Maseko is competent and confident
Thabang Khalienyane,we only need the truth nothing else..
cris calvins,strong man n courageous is Mr Maseko grigamba is coming too???? Melusi the home affairs guy @GEORGE SOLOMON BANDA do you watch Izikhokho they usually joke using that word @noko yamebetlwa respect I agree but they have cases to respond too regardless of position they hold in gvt so everyone In jail is not a criminal bt made a mistake???? @ noko come my guy anyone who holds a higher office must conduct him/herself in a justified manner "corruption is corruption its not a mistake @ nomthandazo true that imagine how many RDP houses would b built with all that money @noko yamebetlwa with guidance from the PP and recommendations from the judge they can open a case my guy @noko yamebetlwa I agree but rightfully a criminal has a place in jail or payback the money eg check the Marikana Inquiry @noko yamebetlwa so you agree an inquiry produces some results @noko yamebetlwa now you talking my guy who is guilty @noko yamebetlwa is it only JZ? I guess also some of his ministers also got pieces of the pie baked by e guptas wats happening thre @ Marvell? eish or they disrupted it intentionally
Ndlela Mkhululi,Ronweni mbhele
Domenico Tomé,Lucky for the country numerous government officials will face criminal and civil charges for their actions and to recover the stolen tax payers money before Inquiry is completed. "These Ministers and other government officials who signed any documentation that allowed corruption and fraud with state funding to happen
siphiwe mathibela,Will Zuma come to testify? Will Gigaba come to testify? I'm not sure Guys Why did the president agreed to this inquiry... I think this inquiry will course peoples lives? What do you think "Yes "They say he was born in KZN...but we don't believe it Guptas...are controlling the country guys...WOW NOW WE KNOW.. Every department there's a Gupta brother.. @noko yamebetlwa...What RESPECT are you talking about baba? We are not going to respect criminals "Yes The truth will come out very soon... I agree @abraham rambuda @Mohammed Abdul tell them guys!! corruption is not a mistake @noko yamebetlwa Why do you allow to be Used on that office? @noko yamebetlwa Now you're taking...Who is guilty vele? Minister Chabane now....that means all our minsters are employed by the Guptas.. Bostol...for the one with flu Who is this Millicent now...lol We're back
Joseph Thobejane,yes he will where its cigaba born ajay guptar its a stering
Lutendo Siphugu,Is he testifying today?? Gigaba I mean???
Marc de Montbron,Nomthandazo Ndlovu​cant wait for Gigaba yea...
Matshidi Letsoela,😂😂😂
GEORGE SOLOMON BANDA,is mr Melusi also featuring here? how ones appearance has no space and credence in this world of today colonil mental inculcated into poor africans by their masters as way of dividing us grigamba ia a racial foul word whose hidden or open meaning insinuate hared and rejection along ethnical or tribal lines.i guess so "ooh no
