author,message
Giovanni Redcliffe,who is on today?
SD Gudunkomo,let's wait and see """I can't discipline my boss"" who was his boss" Nah he understand him very well it's just that he don't want the chair to drive him to a certain point/answer Ozzy you mean he's not sticking to the script😊 who are they looking for🤣 This would not be a success if Ace's name is not mentioned.i guess🤣 Carmen but this makes it clear that the commission is aiming at prosecution Zuma and his allies not that they are trying to find the real truth☺ "evidence leader wants the name "Singi Did u hear That?🤣 "Singi The under tree courts in rural areas are far better than these modern courts. Nhlakanipho Guptas are not evwn fighting.they fled out the country with the money. has not resume as yet I note that🤣 Mbuso Ndlovu 🤣🤣 can somebody explain to me the diff btwn war( not sure) room and boardroom Mokesi was not listening☺ Tebogo it happens everywhere.even in the private sector "@Lienky Olwange do you blame him
Thulani Ndzuzo,Waiting patiently
Craig Johnson,R 1Billion Housing Free State Project related evidence from the Head of Department; Human Settlements Free State Provincial Government; Mr Nthimotse Mokhesi and Mpho Gift Mokoena Pak slaag so vroeg in die oggend
tebogo lucas seanego,Ppl r getting fat and fat evry day at our expenses
Fred Desrosiers,"@Craig "sorry the DCJ is not having it today? "excuses "yep ouchhhhh! this guy is incompotent what????? "I am glad at the DCJ. Today "this witness knows the subject question Why SA? Why letting this type of looting to continue? Are they kidding? money willl never be recovered. do not hold your breath that any money will be covered from anyone who got part of the loot. I counted R 1B + 600M. the DCJ is on point today
CB Vex,huh
Elisah Livhuwani,Mornings friends
Kgotso Mpete,morning friends "no man i dont know the chair is angry today that R600 Million not accounted for yesterday made the chair angry 😂😂😂 @Mthobisi Dlamini 😂😂😂 the chair is not taking any prisoners and leaves no witness today kushubile "@Mthobisi Dlamini indeed "certain people are charged and dismissed (scapegoat) 😂😂😂 😂😂😂take it easy you can't discipline your boss😂😂 "@Nhlakanipho Matsenjwa yes i know "indeed chair @George Sekhukhune some of these guys are being appointed to positions based on political proximity not competency "yes @Cerebis yes he is still employed "@George Sekhukhune he should know the truth ​two people of the same offence but charge and dismiss one: it is called procedurally fair but substantially unfair dismissal "@Blake Yogi indeed flames are coming 💥💥💥💣💣💣 this man is confessing to corruption:elbowcough::elbowcough: money is being paid even before any job can be done @sicelo mtshiza yes he does not want to mention names of politicians his life will be gone some materials were purported to be delivered but was not. the money was out and gone!!! South african government . "@Canis Africanis some of the suppliers did not really exist
Mzamo Isaac,Goodmorning everyone
Kevin Simon,Fred. This is not a court of law. Wait for the names today!😇
