author,message
Desmond Masilela,Morning guys Hope today SABC will not sabotage us Thank you SABC for Audio. Guys what is Dinell I'm going to block someone here I give him / her 2 min @Yin Yang. Thank you Yin. Are they also been capture by Gupta I just heard the name Gupta? @Madelein Huxtable. Thank you Madelein. "@Yin Yang. Jerrrrrrrrrr....... This Gupta!!!!! They Captured our President @Yin Yang 😂😂😂 No I did but I never thought they could also capture Denel. @Yin Yang 🙄🙄 why china? @Yin Yang. I must tell that all those investment are not legit. I'm telling you. Was this guy been subpoena or it was his will?? @Anne M.. Thank you so much Anne. @Madelein Huxtable . Thank you Madelein. I am sure our Ex president is also implicated in this Denel issue. Guys are we expecting any bomb? @Yin Yang. Exactly my point. I'm curious for a bomb. @Yin Yang. the guy dont look like someone who can drop any bomb. @Yin Yang. Who could be? 👂👂 is it my ears who heard it wrong or what? did I hear Malusi Gigaba name? "Bomb is coming up just now Load Shedding SABC what is going on? Who employ those ppl who do not qualify for the job? @makhosi nobhatyi. So he employ ppl who are unqualified so he can tell them what to do and not to do. This is corruption Seems like this guy is telling the truth. @makhosi nobhatyi. I get you. This is why we had minister of Finance for 3 days (Des Van Royen).
Tile Thandile,morning Yin yes they are there we go
Edwin Arthur,morning everybody
Yonam Daudi,is it due to loading shading thus why are late
Madelein R,Here we are! 😂 Denell is SA Government Arms Manufacturing "@Yin Yang Denel was making arms for everyone who wanted it. I have checked and cannot see if he was subpoenaed Shame Ramaphosa went for a train ride and got stuck because of load shedding @ @Anne M. from Mabopane to Bosman I hope President Ramaphosa now knows how the people feel. When they need to get to work and the trains or any transport don't work well. When are we hearing the juicy stuff?? It's from Twitter Twitter also died Tlhakudi says there was no complaints raised against the Exco at the time. He says Minster Brown was aware that exco was critical in the transition of the new board.
Peter Lukas,morning from the Netherlands
D M,THE AUDIO OF EVIDENCE LEADER AND JUDGE IS TERRIBLE "CAN HEAR IMPROVED THANK U
funicanz,Morning
Molokela Modiba,Much better indeed
THANYANI NORMAN MABUDA,we on
Chris Welensky,"@MUKWANO TYJ do you do ""Fix this Country"" spells?"
Ntokozo Cele,@MUKWANO TYJ futeg
Cassius Mngomezulu,Yes -thats why they have Cannon at their home This guys finished Us Thuma mina has a lot to fix Shame- But I will vote him Yes Way @Afr24News Channel -You are lying shame He is in a train asa we speak Tjooo this person is lying-@Afr24News Channel-Go to bosman station now and see how many people are there singing for the arrival of My President. STOP LYING He was in the train and the train stop for some hours The last time i checked Cyril is the ANC and SA president @Afr24News Channel​CCTV News: Zuma's convoy is showing no sign to resign watch it here after this-FAKE NEWS "@psyfrequency Techno​screw the ANC 2Nosiphiwo Zantsi​11 Million black people will vote for the ANC again.-HAAAAALAAAAAAAAALA @psyfrequency Techno​stupid is what stupid does -jULIUS IS COMING FOR U @psyfrequency Techno​SA africa will never be a rainbow nation with fools like you guys still thinking we stold your land-JULIUS IS STILL COMING FOR U U MUST PRAY JULIUS IS NOT PRESIDENT @John James​Cassius UMASENDE WENA -WHY NOW "2psyfrequency Techno​time will tell 1 AGAINST 40000 psyfrequency Techno​is that all you can say fool @Cassius Mngomezulu-YES @Afr24News Channel​Latest: Pres C. Ramaphosa became Low shedding victim this morning after Train stuck while enjoying Train few hours ago. twitter trending-YOU ARE LATE YES AGAIN @psyfrequency Techno​load shedding proudly brought to you by the ANC shame MR President who was so shocked-JUJU IS WAITING FOR U @John James​JU JU SE MOER- HAAHHHAHAHAHAHA YOU FORGOT DINGAANS DAY NE
david jacobs,Morning All Thuma Mina is the word for the next 5 years No way @Cassius Mngomezulu ANC everywhere involved in SOE's but not helping and asssiting the people what were they doing besides stealing "and im saying it again there is no sickness or ailments  "They are healthy when they steal  Must confirm their health status at commission@Bridgette Kekana everyone looks fresh and healthy now @Slindile Ngcobo people to scared to say ZUMA is the architect of corruption "no need to connect dots  say it for what it is we are where we are because of number 1 thief All the long liberation years is F#@$%d up in a matter of 25 years @Skhumbuzo Nkosi did you get a sweater Guptas & Zuma made the whole ANC fools i think ANC collective scared of Zuma & crew high time @Anne M. Im telling you when the will go to jail theyll all have some dreaded disease Healthy when they steal sick when they need to go to jail
Richardt Human,The Guptas captured to entire Denel Asia expansion. What a prime business to have as RSA is manufacturing of the best military equipment if the world. Don't have to stand back for anybody. Can we perhaps fast forward. This guy is going to take the entire morning to get through the introduction. For sure Has CR arrived at his destination
Bridgette Kekana,@Jacobs 😂😂😂😂
velaphi msimang,he is highly educated (Oxford)! oh I didn't know! then this chap must be a thief?
Lucky123 Thwala,almost all the theives are highly educated.
Mash TV,@Lucky123 Thwala 😂😂🤣🤣
Anne M.,@Desmond Masilela Don't know if he was subpoenad as load shedding caused me to log on after his evidence started. He is currently Deputy Director General of Department of Public Enterprise @Madelein Huxtable Really? Where? Ta "@Phillip Mphalo Correct "@david jacobs Yes @SABC Digital News Are you aware the broadcast has stopped?
Phillip Mphalo,Lucky 123 Thwala who said that man is a thief. Listen to his testimony before jumping to conclusion Let's note that not everyone who appears at the commission is an accused. Some are called through to corroborate the information already received "Yes Anne
Afr24News Channel,Headline: President Ramaphosa to address ANC members in Pretoria Train station 5 minutes ago only about 150 people were attending him. Report by: Afr24News Top story: People in Pretoria seems not be shaken by President Ramaphosa's visit in Pretoria 14 minutes ago. street people appear busy buying Amagwinya & pass. Monitors believing he came early. News Hour: The ANC's manifesto flyers appeared at Park station near Pres: Ramaphosa's venue teared up people received flyer & dusting it without binning. Witness Latest News: President Ramaphosa to call South Africans to grow South Africa together and build better life for all International Headline: SABC Digital News Live streaming is trending online. Speeding 1600 views per hour following State Capture Inquiry CCTV News: Zuma's convoy is showing no sign to resign watch it here after this Latest: Pres C. Ramaphosa became Low shedding victim this morning after Train stuck while enjoying Train few hours ago. twitter trending Latest Report: 87% comments for all online political videos favors the EFF while 7% favors the ANC 3% The DA do your own research {News monitors} Top comment: If you still backing Zuma is knowingly that your lover is cheating on you but you can't even see {facebook trending} Top story: Afr24News to force door of State Capture Room to get more news for you on whats going on inside. Due to technical problems stay tune we soon be enjoy this progrum All technical engineers can be seen busy fixing this problem sorry inconvenient
SOTECK,is he gonna spill any beans...???
