author,message
Kabelo Legodi,We are waiting
Mfundo Kunene,i enjoy coming here did they steal equipment today even? some members went to hide in shadows during Zumas reign of terror
Khaya Mseswa,South African Airways today 💪
Scyaa Glad's,molweni @lucky123 where is it broadcasted? @Lihle were you referring to a high court or state cap?
Jabulile Mazwane,molweni Iyooh the veteran Cheryl Kwasuka loko SAA thank you Thando "stop giving this guy platform
Nndoweni Malala,waiting
Lucky123 Thwala,Full bench hears AfriForum's bid to stop debate on land report . Siya Gladile@SABC Digital News nazonke
Lihle Sokapase,Mayiqale kaloku inkqubo yanamhlanje. Kulindwe ntoni ngoku? "Ndiyaxolisa Sure Mdu & Thando👍 Fils needs urgent psychological help. He is seeking attention in the wrong places. I think (s)he grew up as a homeless orphan who was deprived of parental affection and attention. "He needs professional help from a psychologist as a matter of urgency. Guys
Sizwe Retyu,"AfriForum must take a chill pill get*
Speckled Trim,🤓 Wrong legal advice? Denied 😂 🤐 "Government turned into a business through the PIC Why was the US & oyhers still entertaining ACSA excuses on lack of progress at SAA etc? *others Next "I also want to do business with SAA Do we know which witnesses are impli6 implicated? "Sad to say ...otherwise the outcome will not be significant in the greater scheme of things. @Mnqobi Mdlethse credible witnesses need to come forward otherwise this commission is going nowhere. sorry I got ur surname wrong ➡️Sideline comment: If EFF helps poor white people I will give them more consideration 🤔 "📣Fun Fact: ""Hypocrisy is the contrivance of a false appearance of virtue or goodness Ask Mbeki ✔ "He acknowledged that it was a mistake of government not to address increasing white poverty in 2004 already White privilege only applies to those who abused whiteness "✔2004: We welcomed President Thabo Mbeki's recognition that poverty among whites had increased in the last 10 years Only rich whites can do business with government 😜 True @Solly 12 EFF + some white people = solution. #StopRacism There is a growing divide between poor and rich whites "I have no land sorry Solly @Ntuthuko I'm in "@Frans Cherly=Cheryl @Kopz I will support them if they stand up for the poor of all races Andrew 🍻 Dont go there Johnno lol "Mugisha I think the rich of all races must subsidize the poor of all races @Kopz some areas EFF had one vote in the last election. White & Black middle class can do it together ✔ Solly the white areas @Kopz sorry I thought you were EFF @Maat true = codesa Solly because whites are scared of EFF "Kopz me too "@Solly yes "Mugisha Is she witness or accused? "@Mugisha Is Google allowed to witness here? @Mugisha thank you but I am not a social activist. I will follow you though in case I decide to get more involved ✔ "Thanks bro We need some more credible witnesses like Ramatlohdi 😋 What she is saying is technically incorrect Mutual benefit = integrity ? "So if they did benefit "Is this why we needed ""unity""?" So divisions & factional power battles killed the ANC Who were the two camps? WMC ANC vs De-colonialisation ANC All are unfortunately guilty of either 🚩A. primary state capture 🚩B. complicity in state capture 🚩C. turned a blind eye "These people are like dominoes Conflicted interests between factional representatives. You must support my connection *Control Freaks* "Don't be funny ANC needs a anti-corruption faction ✔ #NewANC Free from economy ✌ We need leaders who dont do business with government. order @Ernest spot on. Captured State in progress Is JetAirways center to the terms of ref?
Mduduzi Emmanuel,yebo Lihle
Fils de l'homme,"hello to my bantu can a bantu run a modern country a bantu can only run kraal caucasiens must help bantus bantus can only eat n make babies zulus r like wild beasts bantu have never built a country derek u know it's true "derek m not racist i want to help Bantu join humanity no but they leav their bantu kids with us sometimes bantu women must b ashamedof their men bantu men must STOP bein lazy only the none bantu can save s.a bantu langages r limiting reasoning "Yes John but we must keep on tryin to help the bantu
Desmond Matthews,yyt
holylady1000,HAHAHAHAHA WHO ARE THE TIKOLOSHES AM ZULU BUT I DONT KNOW THEM hI SINGI THANKS FILS AM ZULU AND AM PROUD HI JOHN I LIKE CAROL'S ARMS...SO NICELY TONED FOR HER AGE BLOCKED THANKS THANDO HMMM CAROL IS EXUMING THE SKELETONS FEEL LIKE CRYING WHAT A RESUME!!!! SHE DID AN OUTSTANDING INTRO I FORESEE THAT ROUHA "Yes Thando HE HAD TO INTERVENE "CHERYL IS RICH IN EXPERIENCE GOVERNANCE IS A PROBLEM EVEN IN PRIVATE SECTOR AM SO GLUED NOT MUCH RODNEY NOW SHE IS EXPLAINING THE GOVERNANCE FAILURE AND THE PROCUREMENT SYSTEM WOW
Singi Mathebula,avuxeni hallo holylady
