author,message
Harry Harryharris,u
Singi Mathebula,Very interesting DCJ "top chat 1.2k probably 👍 "money "The witness was not guided by principles  Principles+conscious =profit first. "India sound clear "@Lona Devu. people did not fight and some died to revenge what apartheid did to the black poor in particular "why on earth will you go out to source the skill  @Andre🤣🤣🤣🤣 the witness wil soon be in the DCJ radar🤣🤣 "So according to stupid Zuma "not providing services to the poor people has nothing to do with apartheid malibongwe✊ yes she did@Anne👍 Zuma will be cmg . judges decision is final. "you cannot use the same old tactic How is he related to the author of Gangster state? K@Anne cry my beloved mzanzi😭 "We will really miss this movie These clever blacks conieved with clever whites and look an advantage of Zuma. "Zuma did not understand the economic jargon  And he forgot that respect is earned not bought@Gordon yoo🙊increased to 50%?? @Lucky🤣🤣 "what is so painful is that people who captured the state are only half a cup Borehole costed R5M during COVID💔😭
Mzi Nto,Essa is Boss 🤣 "Mbuso is in Harare "@Zip true "These crooks must all be jailed Discomfort was taken away by the millions of Rands #Handshake "He cant be that clean 🤐 LOL and they went Round and Round 🤣😂🤣 I cant recall - Finally!!!🤣🤣🤣 That clicking sound is rather annoying @SABC News "I can not recall  @Cerebis 🤣😂🤣 Maybe eating the Mic would mean the end of this session for him 🤣🤣🤣 "He is hanging himself Is your life safe after throwing so many powerful people under the bus? "@Zweli Mxhego Maybe we are @big feet I can see the resemblance too "@MIKE DURBAN Dont even go there "No hon member Comparing BEE and Apartheid🧐🧐🧐 "They are cleaning them now She sounds very nervous 🥴
zip reeper,@mzi sparse results for r700m @mzi for r70m i could jail the whole cabinet with change this farmer bester was clean to the end despite mixing with the dark side @siya then i stand corrected! singh ate bath salts sabc as african broadcaster does not mind static @vpn learn to live it it .adapt or dye BEE leeches hobbled bester mckenzie people .. @val thats what i say but people jumped down my throat @anne .. mckinsey were the gupta brothers at each function bester was insulted by this crazy singh cele must leave his hat at the door i want a date with this lady @fielies askies man earning big bucks ask her where are the railway tracks coloured accent @heather deidre another faceless cog in the transnet monster she was unaware of the new transnet regime export what? everyone on strike zuma will get sick note or flee to cuba what are deidre's qualifications? cleans answers only pse @quinton cool if not from homeland varsity @dan her learnedness debases us @angelo so all this corruption happened under deidre's nose how do all these bums score these you and i cant get? so how much money did the taxpayer lose here? "@pastor we stroll across strange fields here what is sd? skelm donners SDs buy from white businesses and invoice taxpayer for sky high prices @gordon sacrilege! @thando if supermart opens another till theres a stampede. embryonic criminals mckinseys were A class crooks they came as cane cutters and end up as kader asmal @roza love @rox put your red light on. hi line manager 1st block in domino row leading to brown's office
Ntsapho Njisane,Is it me or there’s no one chatting at the moment? Hi RduP
Linda Ncapai,Yah Where is mbuso ndlovu 😂😂😂😂😂😂😂 🤣 He is so quiet Yah Where are these eff Zimbabwens mbuso ndlovu and abc
RduP,hi Ntsapho "@Erik mine gets ""timed out "" would that be same as you" Mr Myburg likes to hug himself to cute:elbowcough::elbowcough: said a 5 min break welcome Mahindra :oops: I would also be nervous with these Learned persons wonder how often this lady had to shatup to keep her job ^5 @Blake to this day Woman in the workplace are being harassed just because they work. ..... Heartbreaking you think Bernard? absolutely GBV! hey Bernard yeeees speak to me brothertjie:goodvibes: would still like to know what happened to the person who worked on Christmas day :-) thanks Bernard now I can sleep better:elbowcough: "benard jj stop please I admit i am hungry now ----going to wimpy:hydrate: aren't hamburgers all handmade Mmmm how does the patty get on da bun a Question please. ..Are all of you here Legal Eagles? thanks Mr L that leaves a thousand other's LOL the latter EasyD
Richard De Klerk,we start now chatting discomfort gone away because of redbull
ALTA,singi maybe signal problems sanB hi😘 VPN my sound is distorting as well wolfi hi😘😘 VPN...plesier jeevan hi there how are you andre 😂😂😂😂 andre .... that is true anne yes i agree with you thando hi
Ernesto Gonzalez,🧞‍♂️
Lennox Rashopola,Adv Seegirl has been seeing this boy for long now:goodvibes: #Behind the veil i agree #Adv Seegirl
Cerebis,Now I worry about this witness? controlled enviroment....what? They decided to join the club.....cannot otherwise beat them? Now I think they sold their soul for a pot of money. Very Disappointing indeed! Mr. Alan Gray sounds like an enabler? "When you go for such a huge contract This evidence leader is a slow poison adv. She quietly leads you into trouble with a gentle voice and a smile. Well done Young Lady
hjjIrtia Mafungo,lo
Siyabonga Kubheka,Why had that discomfort gone away now? This Joint Venture was a just a Corrupt Venture He doesn't mind to throw others under the bus as long as he look clean Why did they include them this time around? This guy wants to tell only some of the truth.... @zip reeper he was complicit Contract negotiations He must not drink that water!!! Thank you
Andre Gerber,Give us some more 🔥🔥🔥🔥 Mr. Bester yea 🤣🤣🤣🤣🤣🤣🤣🤣 You can hear Mr. Bester is Afrikaans speaking ahhh Mr. Myburgh is back She did well "Now all of you must write down the evidence leaders details "well Mr. Bester told us what a lot of South Africans has been saying Zuma will be here "Zuma wants a list of questions he'll be asked @zip reeper falls in love here every day @zip reeper can u see she's ringed ie. married Zuma hid Gadaffi's money from the Guptas "Jeeeee lady relax "@thando cezula all the they falling deeper and deeperguilty ones said they going to write books to tell there side  but they falling deeper and deeper "Hawks making more Covid-19 related arrests this week @Roza essack DCJ not dealing with lies today
Tshidiso Seleka,Hatch was finally captured in Phase 2 of this project 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 🤣🤣🤣🤣🤣🤣 "50% 😋😋😋😋 "She about to say ""I CANNOT RECALL""" Recolaction is becoming an issue now
Warren Manning,balls leading question watchout! whaaaaat!
ma baker,I find it strange too. think he is clean. there you go....cleaning. yes I think she did well. we must form our own Scopa was some money not recovered from McKinsey.
moremedi mokoto,This is not going to end well for this witness as clearly at some point they joined the frenzy Yes the is the twitching sound he is going to trip himself and too many coincidences don't add up. This guy is a clown. making up facts for phase 2 I now foresee memory loss from this witness going forward
Neil Paterson,He told Essa he didn't know what he was talking about. Then they're in bed with him?
Lona Devu,if you cant beat them @Singi Mathebula go read about it "@Zweli Mxhego imagine they took them in with out even proper processes i think based on your affidavit security should be provided zuma was never democratically elected he manipulated his way in power that's why he hasn't the slightest idea of democracy🤣🤣 dumb pastor goers
Keagile Pilusa,Our leaders🤦🏾‍♂️very disappointing 😂😂money neh
12 40,Pressure from this people is extrem They came with threats Henk Bester His boss was involved too McKenzie:chillwdog: The principal contractor was not in control. shame Spiiers I agree with you @big feet true No oversight McKenzie is not an engineering company. He did well compare to Mkhonazi second part is gonner be interesting starts by sipping water:hydrate: @Brian ready to fire Is difficult to respond facing the person who didn't ask you the question structure changed to accommodate this corrupt resources Parallel structures equals contracting reports Just like SARS stripped powers and accountability. you remain with designation only Naturally women answer more than the value of the question this is the tricky part Today Zondo is chilled .....yesterday he was fuming to avoid to be intimidated at least is composed. hands together @Bruinman she is a lady. she went for facials and manicures. properly dressed including the colour @Bongie this woman looks great. go ahead and block they are built in well done girl
Jacqui Baumgardt,Money makes the wheels go around difficult to turn such work down @Teunis van Ree - warrapen? @MIKE DURBAN - he needs to put the fire out with water from the fire pool
Minnib Prince,he was clean up until lunch time....curry time??? and Zuma still wants to know what state capture is or there was no state capture? ? @Jabo they will cry when Sodi goes to jail why is the Judge so quiet
Happy Modise,mr zuma want things 2 go his way . if he was still preriwid I think mkmva s
Alvino Theunissen,Why didn't Bester representing HATCH blow the Whistle... How on earth can he not recall? Agree @Val Speirs
Teunis van Ree,Clean until lunch. Then curry happened? @VPN off clicking all the time Well done all around Strydom is from Transnet telling her version of the story
Thandekile Sigwela,"hi guys
SanFran Arnold,"@Thandekile Sigwela former Managing Director:Rail for Hatch @ALTA hello all hearing it @Roza essack Former Transnet Executive Management: Capital Development: Ms Deidre Strydom @Radiant Nest the Former Transnet Executive Management: Capital Development: Ms Deidre Strydom @Roza essack always a pleasure @Radiant Nest always a pleasure @Roza essack I am here @Andre Gerber 😂😂😂 "@Valencia J I have also just come back @Valencia J I know that big daddy has been going on and on about Juju McKinsey and Regiments??? Now you know there was konkelling @Tommygun same here "@Val Speirs yes @Ndabezinhle Manzini 700million @thando cezula you funny @Zinhle Big Daddy Dee yes @Zinhle Big Daddy Dee nowhere so don't worry "@zip reeper skill development - find small business then if they don't have skills teach them "@zip reeper it is the usual "@zip reeper not skills @zip correct "@SABC News thanks for fixing the delay @Rox Former Transnet Executive Management: Capital Development: Ms Deidre Strydom @Rox always a pleasure BEE was never meant to help ordinary South Africans. Only big shot ANC cadres @Roza essack because these are the facts and then Transnet officials will come and play dumb...another Mr. Todd-like testimony
mafuta,exactly Teunis. curry for afternoon tea
Tshepo Mashikinya,"he he heeeee this lunch was a disaster for this guy.....they are now going after him. what i have learnt about this commission is that you must not get too comfortable...
Craig Johnson,"static on the signal leadSABC
Arctic,"come chair drill into him his hiding something  "we got all the skills in south africa  where you would pay someone R100K a month as an engineer in south Africa you pay R20K for someone from china or India "@Val I agree with you in part our labour policies needs to change drastically
Eric Mosinki,my network plays hid and seek
Quinton van Eeden,"Supplier Development - code for ""money for nothing""" "so show us the due diligence report for DEC and ""all the skills they could bring to the project""" @TRUE ISLAMIC FACT - she just gave you a 3min overview of the FEL process - something that requires a substantial handbook @zip reeper - engineer and an MBA "and the fact that any contracting company in SA has to essentially give away ~50% of the contract value before even turning the first sod
wet spaghetti,Is that sound twitching on my side or are you guys also hearing it? Okay thanks Probably the feed @zip reeper haha @ALTA Dankie Alta @zip reeper Fair enough lol PUNK'D Pieta very aggresive
꧁༒ Wolfy Cs SniperEye ༒꧂,Hello Alta!! 🍵
Paul Buchel,@zip reeper​🤣🤣🤣🤣 "@Heather Durr "Myburgh "@richard borain​
jeevan singh,Hi Alta True Jabu. True Jabu
