author,message
zip reeper,"kevin it behoves me to greet ya all "tommy hi Diane melds melds melds melds! "lerato alta alleges she was banned here 6 mins late goodness miss goodson this is our marvelous state broadcaster where journalists earn R800 000 a year?  cheers SABC "@Tommygun y ...s'true SABC had to get more billions in bailout "Former Chief Executive Officer of Trillian Management Consulting qualification is BEE beneficiary Hi de hey @SanFran Arnold  @Andre Gerber Zuma is seeking asylum "Former Chief Executive Officer of Trillian Management Consulting @Kevin W ANC bled the country dry constant smile points to? (newfound fear of censors here)  "@Terry Elkington Tokyo ... ah BEE luggage dragging SA into the abyss You're having fun with your cut n paste @SanFran Arnold ha ha  ha ha @SanFran Arnold  US Treasury secretary Timothy Leithner also always smiled like that ... dishonesty @kevindbn007 They like the Big Momma type @Louis C Ons buurman in Tamboerskloof het n Zephyr gehad singh's wife is indisposed Thought you had been banned? welcome @ALTA  Her job is to mind the honey pots no one will give me an employment contract Het jy nou klaar almal gegroet? @ALTA  working herself into a tizz "@Louis C My grandpa was a brakesman in the caboose on the railways - sad @ALTA @Louis C Its MY party and I will cry if i want As tears go by -- rolling stones @ALTA  @Louis C Dis hoekom ons daar gehuur het Smiling faces I can seeBut not for meI sit and watchAs tears go by I need a mr angel i need a booster "we could be heroes Zondo should demand the sealed CR17 bank records master of the trolls will regroup and come back stronger @ALTA  trolls and shills ... thrills and spills  @melds melds the molefe rent a crowd @Terence Da Silva Law enforcement has comorbidities maybe Karima did not want to live in the new SA "@Stix Mtolo All jokes must go "One must have a will to live to pull through @ALTA wot? things are hunky dory. Happy with groupthink  Prince Philip will probably also decide ... I'm done with this woke England! @melds melds :yougotthis: BEE is barefaced robbery @SanFran Arnold :elbowcough: @Andre Gerber DA only needs 50 million votes to succeed @Terence Da Silva Take a criminal electorate and you have SA "Ma Goodson Ma Baker ... Boney M? "@Wesley Myburgh soup had more meat then @Gerard Victor People dont want to hear that Coke says you must be less white @Sango Mnyani you tell me @Sango Mnyani ... bizarre .  @H A L O if you can mine it on smartphone it cant be worth much Zondo: Huh? @Rashaka Mathode he deaf and blind Zondo wil brook no further frivolity these guys' minds are in the gutter
bongile sango,Gm everybody in the room She spent short period of time but she's got a lot to say in that little time.🤔 Mhle umntana wabantu cala lakhe linye
Agusta Loesch,GM RIP Karima Brown...🙏🏻
Maboko S,This Covid is so cruel hey "Hi Lerato "Where is Msholozi? he was spotted in Eswatini @Tshepo Tau O opile kgomo lenaka How are you Tshepo? @melds melds Bongo said he's not corrupt @melds melds Yes and their Judge in WC must accompany them to jail Bianca doesn't want to leave anything behind Adv Seleka is having a great day today @melds melds🤣🤣🤣and now? Maite nkwana was minister of Cogta then? "This one will maintain the same energy till the last minute "So MKMVA are now looting the shops in KZN? while the boss is out of the country 🤣🤣🤣I think she's married and not available @alfred she's too beautiful to be single this one @Bandile Hadebe the beauty on the stand You see Adv Seleka is forever smiling today EFF may not be alive post 2024😂😂😂😂😂 @melds melds 🏃‍♂️🏃‍♂️🏃‍♂️
Moonchild,Morning all 🙂  I see the buffering has stopped 😞 Been watching eNCA but the live chat function is disabled. Hello @SanFran Arnold 🙂  @Pastor J.J - bonjour 🙂  @SanFran Arnold @melds melds - 100%! The cat is out of the bag bigtime!!! @Kevin Davis ha ha 🙂  "@Sango Mnyani - no
Tommygun,@zip reeper Is that where he plays Ghengis Khan? Terrible tewrrible movie 🙂 Me too...Morning all happy campers "Really "@Quinton van Eeden How u find out? Thats pretty bad SABC are back! @zip reeper I done a bit of work for sabc and dont know many/any earning that kinda cash...maybe Hauldi.... "@SABC News thnx "So @Pieter de Villiers in that it worked.... @sweetboy gwazela Mathmatics and physical sciences I think she said  "@sweetboy gwazela nah "@SanFran Arnold Ta "@sweetboy gwazela shes clearly smart @SanFran Arnold Not sure why ppl dont just look at the stream title sometimes... Finanace and creative accounting @Lerato Moleke I got some cream you can rub on your knee and it will all happen. Only 1k a tub. "@Lalitha C 'parently "@Lerato Moleke K Zuma? wow "So company was set up super quick with few employees What a relief to have an 'open book' witness. "@Kgosi Seobi One of main problems with SA @Johannes Siobo She wasnt there so long and they made her an offer she cld not refuse. It was career move...but not. @H A L O Why tell others...wont there be more for you? @H "@H A L O Warren Buffett criticized Bitcoin etc as risky and worthless. ""I can say almost with certainty that they will come to a bad ending "@BanditZA No
Diane Louw,gm @Moonchild  gm @Tommygun @zip reeper @Lerato Moleke  new broke 10 mins ago @Tommygun  @Quinton van Eeden unbelievable!!! Tell her hi and we miss her gm @melds melds  so who went and reported her i wander zuma in zambia...... mind boggling gm @ma baker very sad sad news wb melds so instead of doing 123 we must do the other thingy.... i would think so Lerato lovely face thank you gm @Pastor J.J  gm @Lalitha C  gm @SanFran Arnold  gosh i hope he can get help @Lerato Moleke  wb @Al Alta agree @Jonny Dreyer  Thank you for saying it @Jenny Whitewaves  gm @Louis C  people are not listening to what she is saying. they new she was a thorn in their side and they underestimated her at the interview yes Louis C yes Jenny  BINGO totally agree Lerato wow cuppa to make quickly oh dear for sure melds melds she is connecting the dots even more wow stop interrupting her yip she talks with her hands - get over it yes Kevin W o m hat DCJ let her talk spam oh shupt up and listen  spot on there hey melds melds Dynamte!!!!! gosh im for getting my spelling with all this.. mo was calling the shots for tmc
Lerato Moleke,Greetings All .. Yeah Karima's death a real shock "@Heather has been blocked "Heya @melds "Yeah @Stix Wow she's hooot 👍🏽🔥 "Yeah @Valencia - hi .. Spoke to her telephonically yesterday and she's been blocked since sometime during the day on Monday Bathong @farouq & @Stix Bathong @Rashaka @Valencia - the only muti I need is right now is for 1000% bonus & 100% increase  Hahaha @Tommygun like Khulubuse's covid-19 oil @R15k "@Tommygun - thee Khulubuse Zuma "@Valencia - your other half @Previous is unwell "@Akhonamandla shlobo sam "@Valencia Shuu they were gangsta "Imagine @melds 💯 NOT true @Rashaka Greetings @Martin  Tjoo @Siyabonga  "DCJ even forgot about tea @Valencia & @Diane - @Previous says a friend offered to drive him home to Polokwane tomorrow. Can give you his Twitter handle and you can exchange contact details via Twitter DM if you want them 🤣😅 welcome back @Big Daddy  @Big Daddy were you too busy to tune in for Koko & Molefe? Yooh sorry @Tshepo - WELCOME Heya @Kevin D  Greetings @Cyril @Abongile DCJ is actually behaving today Uqalile @Big Daddy with your CAPS Why didn't they Uber - your car your daughter's puke Yup @NN "@Stix @sammy s - you only need to press ENTER once 
Ishaad Mohammed,@Tommygun Its ture true
melds melds,Morning @Lerato Moleke @Moonchild @Diane Louw @Tommygun @zip reeper @Maboko S @Agusta Loesch @bongile sango @Kevin W @Albert Noah @corrie ferreira  Hi @Ishaad Mohammed and @Quinton van Eeden  "All a little crazy in here yesterday I am looking forward to hearing it yes @Albert Noah going to be interesting thanks @Diane Louw  hahahha @Quinton van Eeden  usually yes @Lerato Moleke  Heather never says anything that would be reason to block her oh WOW  thank you @SABC News  @SABC News please unblock Heather Durr no @Bongumenzi Nxumalo Heather is definitely no bot no @sweetboy gwazela at Trillion "@Valencia J yes CEO @sweetboy gwazela  hahahaha @farouq you cannot block her unfortunately @Stix Mtolo dedicated worker this one has integrity  lol @farouq  so refreshing to listen to a professional and capable witness  If only our leaders has this level of professionalism a bit below the belt or not??? @Christy  and know what they are doing in what they do @Khathutshelo Matlou  @Quinton van Eeden He's in court again today In Nelspruit it has to change @Kevin W  The community has already said he is an embarrassment to them @Terrance Henri Miles  Heya @ALTA  she must have been so frustrated Clive Angel............ @Lerato Moleke oversight seems to be a word that does not exist in any soe "Useless executives at all the soe's "absolutely @Khathutshelo Matlou  so many people making comments which clearly indicate they are not listening to the evidence lol @Rashaka Mathode  "Political connections have to stop when recruiting executives "People I agree @Diane Louw  being paid off @Slayer 2000  buddy buddy "GUPTA owns Eskom he was their main man @Koketso Tlhabi  "@Zakhele Sibiya ANY leader that steals I think this lady is far too advanced for any troll today Into Chairs tea time they completely confuzzzzled @Valencia J  lol @Wildthing  News just in: !!!!!! Eskom needs 1 Billion to keep the lights on "@Zweli Mxhego ANC needs to come up with something very drastic or they will be damaged forever Trolls have no cooking clue how Trillian was part of this whole thing Trolls having a tea party with Zuma today And with Brian and Koko "or they were not given any data or chicken today they had their fat curry fingers in everywhere in such a short space of time @7775dawn  "I worked at Dimension Data years ago of sa I think Cyril regrets being elected "you'll find the trolls there yes @ALTA that is how they started "lol @Stix Mtolo I must say Karima Brown was EXCELLENT!!!!! Not EGGcellent but EXcellent AMEN @Zweli Mkosana  It is very confusing @Stix Mtolo  Eskom spokesperson on 405 at the moment Eskom has spent 7 billion to avert power cuts.........like DUH "Why do they not focus on streamlining their procurement and go straight to the supplier instead of sub contractor we LOVE @zip reeper  Recover monies should be the PRIORITY at eskom Chief Procurement Officer at Eskom has been suspended lol ai ai @zip reeper  so true @Lee D. Hendrix  The President has to step in IMMEDIATELY @Kevin W  "state of emergency should be announced against corruption "Yet the government was so quick to deal with the virus but eish @Stix Mtolo the day people see that if you get caught there really are consequences  hopefully not because that causes the value to fall into the gutter @7775dawn  its disgusting @Louis C  "here come the numbers yip @Kgosi Seobi  But it is the main source of income that comes or should come directly into the coffers @Kgosi Seobi which would have helped in uplifting the nation The day Zuma won his rape trial is the day our country went into a state of indecency and lost all its moral standings @Sherwin Peters who is this witness and what did she do and how is she tied into the commission's investigation? urrrrg @Valencia J so irritating cotch bag................ "yip @Kgosi Seobi the majority are yip @Eddie Reddy  @Zinhle Big Daddy Dee HEYA how are you "Bianca Goodson Or watch this stream from the start makes you PUKE @Kevin W  "oh dear Mr Essa knew they had to get her out so made life difficult for her............. Bongo's case has been transferred to the regional court YAY "They put her in as window dressing she could have sat in a chair and do nothing they did not want her to do anything "@Rory Lee Farnham you is she "@Valencia J sorry "hahahha ya sure @Maboko S they need not even say that anymore cool @Celeste Breytenbach  I am GREEN "I am the NEW south Africa When a very well revered retired judge speaks out about an existing judge then you must know @Maboko S  "Zondo will not be swayed by trolls "lol @Zinhle Big Daddy Dee thanks she is wonderful!!!! Refreshing witness!! lol "no "When I was young hehehehehehe @Maboko S a little unsmooth lots of smile LINEs on my face now lol Vhair Chair I will be recording all my dinner meetings too from now on Lunch Dinner..........TEA parties too aaaaaaaaahhhhhhh @Cyril Grönemeyer thank you @Valencia J not the tea parties............hehehehe HECTIC big wigs The pretty face  lol I once made a minister carry toilet paper for our tea lady before I realised he was a minister so I know how she fely felt "Without knowing Andile Ngcaba storeroom cause you so pretty yip @Kevin W  ouch @Valencia J Tender documents "ALL NEW COMERs she is far too fast for Zondo lol @Lerato Moleke EVERYDAY over and over again @William Pieters so is Zuma ouch @Gerrit Van Schoor  Exactly Bianca "yip BOOOOOMMMMM Mr Angel..................BOOOOOMMMM "@BanditZA they have no corporate skills @Kevin W they were 1 step away 3 months off @Kevin W  Koko the KROKODIL I hunt Crocodiles for fun @Stix Mtolo  lol Chair exactly @Quinton van Eeden 
