author,message
kenneth mampa,"Time is now @African u r correct @African yes Nomvula and Vincent ' s houses "@Makhosi we will give u an opportunity to clean ur corrupt house while EFF is in power "wasteful of state funds to bring this witness
Amouni Kalenga,Molo Wish it could be Mr Watson
Fabian Davids,"morning all Zondo needs to start summoning the guys
Abel Manyedi,"morning Kenneth Mampa  terrible sound plz SABC
Desmond Masilela,Gorning guys No no Agrizzi guys Are you all guys experiencing this noise I hope miss Afro will not lead today I hope there will be no tea time because the adv is drinking tea The big fish This noise is irritating me really @Gabisile Mabuza. Than you Gabi. nice clarity. Thanks Gabi. But Gwede Mantashe rejected all this allegations against him. The adv make up today looks much better than before. Who she? @Cameron Kim . Gwegwe rejected all this. I even remember he show us an old house here in Boksburg. @Cameron Kim. Do you have any idea who are they referring to when the witness say 'She? @Cameron Kim. thank you Cameron. @Cameron Kim. I thought it was Mantashe's wife? @Erwin Sprangers. Eishh... Erwin that voice. I imagine. @Cameron Kim. thank you Cameron And who is patrick Mlambo? @Thando Nkutha. Thank you Thando @Thando Nkutha. I see thank you. @phahlana sammitto. The two of you😂😂 Who is the next witness? anyone with idea? The chair is getting irritated about this guy. Adv iya neh!!! I wish they could call off this witness. We not going anywhere with this witness. His evidence is not that up to standard. This guy was trying to hide some INFO I dont see any valid testimony given by this witness sorry @Sinawo Qhaji. 😂😂😂😂 Thanks his done @Dimakatso Tshinaba. sobonani?? @Sinawo Qhaji. Ayi let him go. @Dimakatso Tshinaba. Ayi i dont think so. but rather let me not judge. @Dimakatso Tshinaba. Thank you. Why is that if I may ask @Dimakatso Tshinaba. Are you no f/b? 🙆🙆🙆 And the chair will not do the talking Can the chair ask the witness to volume her self. She is a miner I dont think SABC do read our comments. @Velile Mkhohliso. NO SABC do not have technician. SABC please help us with the sound @makhosi nobhatyi. Why? @SABC Digital News. Are you getting irritated by our comments? @Marvel Ramatshela. Remember Vietjie Mentor she mentioned that she has spoken to this witness in regard to Guptas and the President. Wait and listen the chair Mr Le Roux Yebanaaa!! here is the man This Le Reux must speak loud @Cedrick Mabogo. He just took whiskey as it is. @Cedrick Mabogo. 😂😂😂 Seems like the witness is not using spectacle either to read nor to see. His glass are far from the his eyes @Marietjie Larney. Like the chair. If he read then he take off the glass and read put it back once his done reading. @Anne M.. 😂😂😂😂 Pity my nose is bit shorter unlike this man. @Anne M. . Really? @Anne M. . Oh oky then. @Thando Nkutha. I was wondering what is an energizer? "@Thando Nkutha . I also thought it was energy drinker @Thando Nkutha 🤦🤦🤦 Thank you Thando @Thando Nkutha. This all corruption yet our government is not doing anything about this. Mokonyane is still holding the office Mantashe the same. evidence is there but nothing is happening. "@Thando Nkutha. Even if the Zondo commission give the report @carnoth ngomane. That is what i'm referring to. What happen to Life Esidimeni? nothing @carnoth ngomane. Jail is for me and you. No one will lay charge. If maybe they want to prove point they we can say NPA will do so. "Mantashe once show on the news that
Kgalalelo Prosperity,"Mrng
Sibongile Nelo,morning all I could listen to her the whole day this guy must stop smoking during the break the sound is bad
Khaloli Manubijara,mrng i wish he could testify many ppl we tired of lies
makhosi nobhatyi,Sounds please @val Speirs Zuma has no ground here this commission is highly professional Gwede Mantashe why he gave wrong answers how mr Leroux knows where monitor is if it was not installed by Bosasa "We will continue voting for ANC @ kenneth mampa 😃😃😃 eff is way corrupt Malema was mocking tenders in Limpopo and buy farm 😀😀😀😀😀 stolen money and build a house in santon worth millions and the guy wear more than he earned I don’t trust the mr Le roux seems he is playing cards and invistigator do as he told Cameron kim what is better party than ANC? Gwede Mantashe will come here to testify he is the owner of these properties so calmed down he appeared publicly rubbishing that evidence that he buy his own camera so after his testimony then we can Mantashe must come here to account as ANC member if does wrong must step up and take full responsibility that is all "Cameron kim I can assure you that will happen nothing is hidden now Cameron kim you are just a hatred of the president I cannot help accept that Ramaphosa has done nothing wrong even his son disclosed contract which he did job for Bosasa as small company he run Cameron kim you are out of order brother Ramaphosa didn’t even benefit and you heard how that happened so why you accusing him? "African refugee state security agencies was captured by Zuma "Briony French this Bosasa thing was mafia within the state taking advantage to blackmail people such as Mantashe I think Mantashe when he comes to clarify matters then we connect dots This woman must come down she too energetic and chairman will intervene more than her coz she can make mistakes Sounds please Chair please instruct technicians Freedom activist becomes soft when they come to office So that they can care about sound they don’t see Much better Counselor coughing 😳😳 Watson was putting Agrizzi in mud nhe
L Karls,Shoots fired Fix that SOUND Thanks 🙏 SABC
funicanz,Morning everybody.
Born free,Can't wait for Zuma to testify 🤣
Dimakatso Tshinaba,this guy is nervous hey @Desmond Masilela it's not evident today kodwa at a later stage uzobona ukuthi it was necessary and evident @Desmond Masilela
Welile Ngwevela,Am waiting for the master mind GW
