author,message
Allan 28,1st Names please Agrizzi
Adolphus Rachekhu,second
FROSTED SHADOW,ha
Death Note,h
The Vuka Experience,4tg You’re waiting for your name to be called. Your body’s shaking with disbelief. Cause you’ve never ever been called BEFOREEE @Zolani Mnqika 😂 Agrizzi isn’t done..... Mti must come and sing “Aspheeelelanga” and name more 😂 "Agrizzi is a repenting thief .... he needs to apologise for being a racist too @Thando Cezula 😂 "Zuma warmed them Bathabile warned them "Juju said the DA visited Watson "@Matome Maak my brother they are exposing corruption "@Muzo Mkefa remember Zuma said the commission has no terms of reference Aren’t y’all at work? Lol @Asiphe 😂😂😂👌🏾 @Thando Maake 😂😂 @Matome Maak he’s ratting his big bosses out too. Aren’t you listening ? Matome is special "@Matome Agrizzi isn’t responsible for every private company "Ok I’m out of the chat @Matome ANC fought for you to go to Woolies? Yhooo! 🤦🏾‍♂️ @Gerrie Thomas so far there is no proof of that. Daily Maverick also retracted their statement. Until some other info comes please sit down @Matome just because he’s your father doesn’t mean he isn’t a thief 🤷🏾‍♂️ @Yose Human away with that divide and conquer mentality. Don’t tribalise black people. Don’t pin us against each other @Bongiwe Jali don’t allow this guy to pin black people againts each other @Yose Human you just tried to Pin Zulu’s and Xhosa againts each other. Don’t divide us
makhosi nobhatyi,5th 🤔names comes out 😀😃😃😃😃 be careful guys he might mention your name too 😀😃😃 bring more mr nandos 😀😃 🤦‍♀️🤦‍♀️🤦‍♀️kingpin? Matome maake that is truth But no one must steal on us Don’t tell him that is me he forgot Yes Anc is cleaning up now Commisioner and lawyers are superb professional
Amanda Bentsile,@King Vuka HAHAHAHAHAHAHAHAHAH
thando cezula,Name and shame! Correctional Services officials watching this with utter shock LOL@ Sofia... DCS will be without officials at this rate! @OMM wooooooooooooo mama here they are! They've arrived mama! Journalists? The ANC is the one that must leave us alone and refrain from politics Matome you're talking nonsense! Kamnandi Hlaudi confirmed that he got money from BOSASA so there's corroboration of Agrizzi's claims already! OMM please sit down! So we must ignore this picture? Is being popular a crime? Mama please come fetch MATOME! Kanti who is Gavin Watson na MATOME? HAYBO!!! He has implicated the kingpin - Gavin Watson! What more do you want? Now it makes sense Matome... So the only thing you're concerned about is Woolies... ANC has proven over and over that it is not fit to run this country! They must stay out of politics! Then leave Buyiswa! You don't have to listen if you're irritated! OKSALAYO HE CAME! Nam even with my gf I'd rather come later than not come at all! WE WILL NEVER FORGET ABOUT THE LAND! THIS HAS GOT NOTHING TO DO WITH THE LAND! Thuli Madonsela...A GREAT SOUTH AFRICAN! Files upon files... Now we get to the NPA!!! Jiba and Mrhwebi are shaking... She really is a Snake! """She was poison"" 😂😂😂😂😂" J & Snake... Yho! Snail😂😂😂😂😂😂
Nkazi Hlengwa,Agrizzi kanti unjan😮 😀😀 on my own I wouldn't take him to jail .I would use him to audit n catch other Agrizzi in Government and Municipality
Asiphe Mntuyedwa,10th 😂 Agrizzi is so organised. He is comfortable like akoyiki niks!!! in ten minutes there's like over 1k views already😂😂😂 Agrizzi akoyiki He is so comfortable Not voting at all this year even the journalist yhooo this country is rotten ibolile mhan @Matome no they're not black book 😂😂😂😂😂😂😂 what big picture Matome??? @King I am in the store room at work 😂😂😂 very special 😂😂😂 This is a mess Agrizzi knew this day would come and he prepared everything NPA is rotten as well how did these large amounts of money would be withdrawn from the bank??? 😂😂😂😂 Angelo doesn't care Angamchazanga uAgrizzi ngomlibeleyo otherwise I don't think he is going to leave any stone unturned!!!! like Nandos 😂😂😂 this guy!!!
Timothy Clouts,piemp my brother piemp lol Tell us who else got BOSASA doe lol This would only hold value if people lose their positions and go to jail
Diketso Moyo,I suspect the office TV at DCS HQ is off.😀😀 Name and shame the journalists please
Sofia Sofia,Hello ALLLLL -BLACK BOOK DAY TODAY WHOOOP How man this Man always stopping the NAMES Pravin Gordhan for Pres ! This isn't even betrayal ! THIS IS FAR AND BEYOND ! @ALL THESE ANC supporters how much from these deals did you get ? NIKS right ! ITS like TROLL DAY on this chat ! To hotttt oooooo someone is gassing him only his cover
Makwa Choma,"African national corruption That's why I see no reason for rewarding ANC with votes "Who remember KISS PARTY OR SOCCER Party in our first democratic election Asiphe No please don't do that go n vote for PAC OR AZAPO OR ANYTHING is long is not ANC I will be convinced if people can go to jail. Matome this is all because of ANC Matome not true get Ur facts straight if u steal our a thief if u kill our a killer Thato i agree with you Somdaka I wish so too but our people loves ANC Matome Our country is what it is because of whom?? The only picture here is that we need to SAVE OUR COUNTRY because we don't have a spare country somewhere Matome only you have benefited now I see the bigger picture Matome Ur politically bankruptcy is not ANC ONLY THAT FOUGHT FOR FREEDOM Matome leave history alone tuuu DA is to snow white "DA IS SNOW WHTE True Thando 100% Step 2 is reclaim our votes no party must own us Yose protect Ramaphosa like you protected Zuma "After 10yrs we will be going to Maputo to sell soffa covers "Ornert Ur being irresponsible There are people who staway from voting because they associate their votes with ANC TJEEEEER MAAN National party brought apartheid ANC brought corruption machines Vezi please leave history we talk about now n now is ANC True majita love Ur honesty
Christopher Pitt,lots of facebook/twitter accounts getting deleted this morning An old African proverb for the ANC supporters. The forest was shrinking yet the trees still voted for the axe because the handle was one of its own DA given more title deeds to SA ppl in the last 2 years than the anc has given in the last 25 years 😂 "came out last year very true Thando "every city and province the DA run is fantastic...I don't understand the logic of not wanting them to govern ( political parties don't rule "Ntokozo...really? Taking the city from bankruptcy to a healthy balance sheet. Sold off mayoral mansions and build home for the homeless "eff want expropriation without compensation of property....property in legal terms are homes true story moeta
Mihlayethu Somdaka,ANC is in trouble this time i really agree that we are in democratic country you can not do this in Zim 😀 ANC will lose votes straight this time lol Thuma but why this guy decided to come this year why
VIncent NKwagatse,I agree 100% Comrade Choma
Erik Avanesian,We miss the South African World cup but we are looking forward to the up coming world cup
Zolani Mnqika,King Vuka Lols DCS kyatshaaa List those journalist or Names Matome ..i swear you benefited aswell what echor sound... sound SABC
Philani Hlela,hw can u vote for anc black pple M waiting to here Cyril s name yose human :hus this man hu rubbish here ? yose human stop tlking rubbish
Xika Da Lodge,Agrizzi is more similar to Juju Bo Babes beMaFiles
Tshisevhe Ornert,Agrizzi O'Clock please raise your hands if you not gonna vote just like me ✋
