author,message
Simeon Kapenda,Oukay
babette fagan,I thought they were starting early today
Dams daily motivations Madamalala,Zondo times up lolest through you chair Ndi ngoho Advocate Hafmers is powerful Dzi khou vhuya hafha makhekhe makhoane mahlangu leave Daniel leave
Madelein R,Why are we waiting....
funicanz,Morning What have I missed? How is our Chair today? "@Felix Muyoba There is this email that he refuses to implicate himself on. He is stuttering. That shows how frightened he is. "JZ Comedy Show will be a waste of our money. He will laugh through out and demand ""proof from all that implicated him"" JZ will say "" that's hearsay"" I need evidence." "@Sindiswa Moolman I refuse that Ms Nhantsi and this Oke have never met and yet they've corresponded numerous times. refuse to believe. "@Thembisa Odendaal Was he subpoenaed or he volunteered to testify? "Heee @Lungelo Dlaba We want to know. Chair is fresh and attentive. This guy will regret ever taking the stay after today. "@Toibo wa Toibo Antimba "@Born free "Toibo wa Toibo Antimba "@Born free and @Thembisa Odendaal "@Thando Cezula Kaloku he didn't prepare them but people in his office. "@Thando Cezula Chair gives me goosebumps ma esithi: Yeeesssss!!!! Mmmhhhhhhhhhhhhhh "@Sindiswa Moolman AS I HAVE INDICATED I think we all need tea break. Chair is a roast master today. "@James Godloza Godloza Uyandichaza UChair. "@Robert Russell Stutter boy stutter. Miss Hofmeyer is on another level. His file has 59 pages by the way. "He can easily say I was ignorant AWEEEEE CHAIR. I am too thirsty. This guy ufuna ndisele This guy along with Ms Phumeza Nhantsi were Dudu Myeni's puppets who followed Mr Mngadi's instructions whether they liked it or not. I am still in awe as to how they communicated about all these fees and yet they never met. "@Thembisa Odendaal He doesn't listen at all wena @Sindiswa "@Thembisa Odendaal "@Dominic Przybylski "@Micheal Micheal "@Sindiwa Moolman yes or no "@Diana Sekatane "@Sindiswa Moolman "@Harold Mash BOOOOOOOM "@Harold Mash "He changed his ticket last night lona "@Makhosi Nobhatyi What is he saying now? "Uyandichaza ngoku coz uphika nento ebeyithethe izolo "Mhlawumbi "@Viwe Soga "@Cerebis LET'S LISTEN. There's no way you have cleared your name Mr Big English Names. "@Mafuta "@Wilson Hishono clearing his name @Thembisa Chair is breathing "Wilson Hishono What happened to his flight? He is thinking he won't be able to chill with these guys this weekend. 😆😆 Later guys 14:10 it is.
Thulani Bukani,she's gonna finish him off now @babette judge decided rather to finish late tonight instead of start early this morning Judge and Hofmeyer need to go out for a coffee after the commission is done its work dating Hofmeyer must be real tough imagine trying to negotiate with her for ukuya emajiteni @cerebis how do you connect the bots with the EFF? whose surname is Masimba now?
makhosi nobhatyi,Morning people! Mahlangu again grilled chicken 🙆🏻‍♀️🙆🏻‍♀️ This guy is covering something "This guy must listen to the questions and listen to himself  What he is going look because he doesn’t know nothing 🙆🏻‍♀️🙆🏻‍♀️ or he is just playing "@Raymond Fitzgerald Dudu myeni was involve indeed Everything yes yes "When he explain messes up Don’t put anything sir 🙆🏻‍♀️🙆🏻‍♀️ 🙆🏻‍♀️🙆🏻‍♀️ double D Does he came with Attoneys? This man is editing the letters "@Sindiswa moolman 😃😃😃 🙆🏻‍♀️🙆🏻‍♀️ I don’t know what he can defend with this 😂😂😂😂😂 Mahlangu is a joke Dudu myeni Zuma is exposed now He is running away He was used by Dudu myeni man Do we have any witness after Mahlangu? True @Anne m😂😂😂this guy will miss his flight 😃😃😃 @funicanz 😃😃😃 uyaxoka lo buti uphika into agqiba kuyithetha ngoku nabeyitsho izolo 🙆🏻‍♀️🙆🏻‍♀️ Miss information but you don’t have information yourself Mahlangu Watsapp received What does this guy want to say? Wat is their point? Mahlangu is a thief "Why people when they broke the law find an excuse for being black "@Ann M nothing wrong with chair the guy was not helping commission denial Where I am standing I cannot broke the law and have an excuse that because I am black they are after me @Dominic przybylski I agree with you Exactly @Dominic przybylski "@Spider Zuma also will blame that the are people whom fights him @spider his supporters will be outside and inside advising him how to respond "I love Gordhan he is a man ✊✊✊✊✊✊ comrade let us fight corruption up to the core "We want clear mandate "@Yin yang two weeks time parliament will sit and discuss about her circumstances  "This guy is making sense than mr Mahlangu Zimbabwean man @Victor chief procurement This guy knows his story not mumbling Dr Dahwa is really educated and professional discipline as executive "@felix Muyoba don’t be sayithetha 🙆🏻‍♀️🙆🏻‍♀️ I couldn’t follow his testimony was not in line at all Youth league of ANC must stop to embarked in division of the party instead of defending the truth and the party are busy barking elders whom speak the truth about corruption. They must defend nation Those changes makes SAA bankruptcy I want to be supplier of toilet paper also tjoo 😃😃😃 I need contract Transformation for their own stomachs Our own people eat from poor intended to present poor people 🙆🏻‍♀️🙆🏻‍♀️ 🙆🏻‍♀️🙆🏻‍♀️🙆🏻‍♀️🙆🏻‍♀️🙆🏻‍♀️ nkosi yam miss Kwinana Board defiance to the treasury 🤦‍♀️🤦‍♀️ Dudu myeni Zuma move I have seen money more than R500 000 #Dudu Myeni Eff wat has to do with this? Dr Dahwa is a right person to run SAA nothing wrong there #Neville Watson You have noticed guys it’s easy and quick to follow dr Dahwa’s testimony which opened gaps where and how the problem started which stripped SAA funds executives interfering on procurement without "Government procedures must be tight so that no one will just do as he or she pleases as they want to push without following due process and regulations Indeed #Born free Very much so # LYD online tv
Jabu Mkhwebane,popcorns ready... ✊ liar liar being exposed
Tich Ziny,mince meat today this guy is just not telling the truth. shame on him! "he continues to dig his grave here we go again
psyfo,may he please not say through you chair and hindsight o thomile ka i dont understand she got him with a throat chair le Hofmeyer are all over this guy left and right looool
