author,message
Peet Venter,The cow dung is going to hit the fan today! Last week was uneventful. I need my daily dose of adrinalin. Molo Tembelani The Estina Dairy Farm is on the menu for today. "Agreed "Thembelani
Thembelani,morning morning "Center Venter not center
Khutso Malope,"Always late "Ben Cole "The PP Bathong @Ibo Thabo they are delusional Mr Roy Jankielsohn seems very scurrred "@Kabelo Katjedi he was treated like other witnesses "I Am Free has landed  @Alwin Brits lolest "@André Du Plessis lol @Dominic P lolest Sound maaaan "Sawubona @Jacob Zuma Msholozi why so many wives? "@Kabelo Katjedi we”re not blaming 1 person
Alwin Britz,Zuma is going to play again i dont no game we known that Mr Zondo is still eating vetkoek lol ITS GOING TO START NOW GUYS YERR MY EARDRUM TO mountain lol brick wall is 2 million terrr public funds was use They really Milk the the public fum Arrow is not for Mr Zondo lol Zondo have a hang over he was drunk the hole weekend lol Neh Lucas he had black label beer Live the arrows Zondo dont like arrows lol Zuma is at home making the last child Zuma just forgot to put baby oil on his head thats why he is not there They have drones its just to look after Zuma No they did not make Milk they MILK the money Milk and Honey Milk and Money really Today nothing is clear for Zondo Hang over So Zondo dont studied the copies yerrr hang over We cant say Government money its our money the tax payers This money is a lot its sound like 650 million The sound off create jobs was just a ANC joke to let people to vote for them Daniel that zulu boy will walk we know that 2.5 million for garden tools yrrr tractors yrrr This guptas did eat a lot off money man How can you guys still call Zuma a president EFF will never run this country please stop with your dreams Dont you see that Mallema and Trump are the same 30 million for a wedding yrrr We will suffer becus we vote for people that is doing nothing for us Neh the zulus did show the hole wold how stupid they are and Zuma is to be blame for that During apartheid was no crime people did get jobs ANC people are old useless and cant think Right make there children CEO'S and make money from us Jacob is that you Zuma dont say hi why you here we need you on the inquiry ANC cant say anything off the Guptas they are still getting paid from them Dom Zuma Dont say we are Dom Zuma No that IS REALLY NOT Zuma 4.5 million rand yrrr where did this ANC come up with white monopoly This files is big no wonder zondo is lost Land back lol Zuma you will never get this Land Why must you get Land to sell it to the Guptas There nothing we can do whit the ANC let them eat i wonder if alle that graduate certificate is real off the EFF
Kevin Simon,Remember this session could also expose how biased our PP was in her review. Also how NPA under previous head messed up the criminal case. Waiting! Constitutional Court came through for all South Africans today. Yes. PP lost. DCJ doesn't see in 3D! Otherwise he is brilliant. Phumelela Mantwana ​THE EFF WON'T RUN THIS COUNTRY IT WILL RUN THIS CONTINENT Your condition can be treated. Phumelela Mantwana I assume EFF are planning to invade other sovereign states? bafana mthombeni Really ?
Pheladi Lamola,Morning. Looking forward to some serious stuff today. Not that idiotic throat-clearing I don't remembers of last week. PP made such a mess of her investigation into Estina that I'm glad DCJ Zondo is looking into it as well. I love judge Zondo's hands. Thuli started the investigation but Busi completed it.
SOTECK,what's wrong with time keeping???? Even the courts can't keep time...oh gosh. At last
Ben Cole,"When training people to strive for excellence Today’s hearing escapes those who are fiercely campaigning for political parties and personalities. Go and express your preferences somewhere please.
Sebation Nantsika,Volume thank you This PP yeeerrr @cele but your malema support zuma @cele dnt trust Malema and still waiting for your conference to see who will contest malema That will be the first President to wear Red overall if we let EFF to run the country This is not Zuma Zuma do you know anything about why inkatha killed our black brothers
Thozamile Yapi,My eardrum is gone
fikile mbokodi,who is this lawyer
Thulani Faku,Thank you Chair.
watson mutanga,"JZ has gone back to consult with fellow ANC gangsters. Let’s not be naive and gullible to think that within the ANC "@Phumelela Mantwana: In my opinion "@Derek Main: I agree and understand. The ignorant will cry discrimination
roberto wilco,They will eventually run out of money tp steal
Phumelela Mantwana,WHY DO WE STILL VOTE THE ANC IN POWER GUYS??? WHAT IS WRONG WITH US???? @Letladi Sekoele no politician is innocent and no political party is 100% honest but some are just filthy eg. ANC and DA LOL @I Am Free you are now advocating for communism I thought you were anti communism THE EFF WON'T RUN THIS COUNTRY IT WILL RUN THIS CONTINENT THE EFF DOES NOT NEED YOUR LOUSY VOTES
Derek Main,@Phumelela Mantwana True - they are a bunch of criminals who care only about their own pockets. Corrupt to the core. Zuma ran like a coward. I definitely don't feel protected by the PP - she is too busy protecting the criminals. @watson mutanga That's a can of worms. Don't necessarily disagree but that's a minefield. @Ibo Thabo They can't think. @Ibo Thabo I'm not sure why. I agree Zuma was given preferential treatment and was treated with kid gloves. We already know he thinks he's above the law. @Simphiwe Mkhatshwa The commission doesn't need Zuma at all. They are just giving him an opportunity to give his side of the story. The judge will make a decision whether Zuma testifies or not. @Kabelo Katjedi That was just the lame excuse he used. @Kabelo Katjedi Zuma is nothing more than a coward. "@Simphiwe Mkhatshwa If he refuses to give evidence Up with your hands all the ANC voters. @Simphiwe Mkhatshwa We all know Zuma's strategy by now after watching it unfold over decades. He cannot be allowed to hold the commission to ransom and must suffer the consequences of not testifying. @Dominic Przybylski I agree with you - politicians are just parasites. More trouble than they're worth. @Thapelo Motabogi Don't worry we'll get to them all. Zuma first. "@Musa Bakiti Even if that's true (which I don't believe for a second) @Dominic Przybylski We are he cows our government are milking. @Born free Only if you were blind. @Eyamahlubi Radebe We all know who killed Hani. It isn't a secret. Walus is still in jail for that. @Eyamahlubi Radebe Clive Derby-Lewis "@Eyamahlubi Radebe I don't believe a word Zuma says. Especially not his wild "It's not poison
Lydia Benade,let's hope truth and justice will prevail oh wow 2.6 mil for what cost most probably cost R16 000 why did nobody get charged with animal abuse and cruelty all those cows died
TY M,"morning
Magda Seguin,The PP appeal against the SARB/ABSA case was just dismissed with costs by the Concourt!! Yoo...the Judge had strong language saying her actions are reprehensible!!!
Bas Mdaka,PP lost
Kabelo Katjedi,"i will nvr take the current pp serious "She is drunk by power 2 a point whereby she recommended that parliament change the constitution  "it was within Zuma rights and sikhakhane to act like kids "Every 1 steals what he \she hs access to "Those made payments and inspectors should be responsible "Come on Zondo "Zondo still scared after stunt pulled by Zuma thats the gate i wants once appointed as a minister or MEC "Malema stole from limpopo government through on point engineering EFF is trying hard to be in power through exposing criminal activities while they r criminals themselves.They will do motions of no confidence until Bathabile dlamini appointed as president whoever saying Whites should be chased away needs mental check up. "We cant keep on blaming the apartheid "Gupta's and Bosasa came to south africa b4 Zuma became a president not every white person benefited frm apartheid if so why nt benefit from democracy "Cele which party doesn't have graduates "u will made vote of no confidence until Jesus comes 
makhosi nobhatyi,🙆🏻‍♀️🙆🏻‍♀️PP "There is no way to hide mr Zuma "Now we all know why these people meet  @I am free how can he come and make accusations who killed Chris Hani? he is trying to brainwash people. To me it is an insult to the family of Hani using his death a weapon where he never talk trut "@ david cele liqiniso phela lelo he couldn’t answer anything @David cele akazi lutho lo baba wosabisa abantu siskathi ama comrade akhulume coz uyimoshile le party "ANC is not corruption individuals within the party which occupied positions which make party look bad "When you look at ANC now what is going those whom were putting their money to NDZ are not happy at all "@ kabelo katjedi yes of course Zuma was warned by Vavi and Blade that he must stay away from business people "People will do their mistakes now currently and blame white people no people must not create things hatred to one race Did stina have ever happened? @ Micheal wild 😂😂😂😂 that one will never do that "People died because were fighting for this corruption
KOPORAL SIEMA,"The current pp is empty and useless "No "The gate only cost 2
Joe Khoza,"The next report to be set aside for PP is against pg "NoThando Can someone tell me how much is she suppose to pay "@Thando Nkutha. if you want comparison you have lost already. But please look at the present PP and her behavior
Dominic Przybylski,PP has extraordinary non-democratic powers. That's why the PP has to have exceptional integrity. This one certainly doesn't. "This Estina project is another PP case where she didn't investigate any of the political players i.e. Ace Magashule etc. Those who understand ethics and integrity hands up please. How many hundreds of millions were used to build these sheds? R2.5 million for two small brick walls and a gate! This is why we need a small government. The people of this country can look after themselves for far less than the the government pays itself to do it. Zondo is confusing issues now. "We need Thuli back as ""acting PP""." "Words instead of numbers would be better - eg ""Gate"" ""processing"" ""underground storage""" Google Earth would give a better image. This just shows that government should do nothing more than remove obstacles for private sector to create jobs. The wastage here and at SOEs is horrifying. We cannot have no government but we need a political party which will make it much smaller. Socialism is killing our economy/country and people will soon be starving. Reasl economic transformation needs cultural transformation where individual comes first. Then people with real initiative can be allowed to build a vibrant economy. Government/public sector are playing with other peoples money. If they blow it nothing happens to them. ANC were intodtrinated by Soviet Union who kept control via SACP who are in cabinet despite not having ever received a single vote. Zondo loves tea. Zuma is a confused man. He doesn't understand the difference between stealing and earning. He has so many supporters because so many in our country don't know either. I just had a look at new tractor prices. R150 000 for brand new tractor. R2.4 million will buy 160 tractors. Mistake. R2.4million buys 16 tractors. Was Zondo part of PP judgement. Government in business is guaranteed to be uncompetitive at best and corrupt at worst. "@daz tron You need to understand what ""invest"" means. It means ""buy"" and you can only buy that which is sold." "Heh! Look what happens when government does ""milk cows"". Where is the milk? Where are the cows?" @Salmaan Abrahams You can claim anything when your supporters have below average intelligence. They project did achieve the required goals. We just don't understand what the real goal was. R400 million for 100 beneficiaries! "What worries me is that so many millions of people in Somalia died of starvation when their state failed @Salmaan Abrahams I spoke to UN volunteers in early days of Somalian disaster. It was caused because people discovered they could steal from farmers if they had an AK47. Farmers couldn't continue. @Salmaan Abrahams Then you must know more than me. How did the West cause it? @bafana mthombeni How does the West create thieves in Africa?
justin colbert,Is the SG watching? and thos is just the start.... And the PP said there's no case to answer...🤣😂🤣🧟‍♂️
Ibo Thabo,can anyone here explain any genuine reason not just on why Zuma run from explaining he deeds in the last 10 years but why there some people still standing with Zuma? @Mrs Anderson Why CJ Zondo let Sikhakhane & Zuma set the rules and bullied the lead witness? @Derek Main "In the weekend I read the Book “A Simple Man” by former intelligence minister Ronnie Kasrils "And used people like Billy Maseltha to fabricate so many things including emails pretending Conspiracy against Zuma @Norman Zwane A Simple Man @Norman Zwane The author is former SA intelligence minister Ronnie Kasril Guys when Zuma keep asking what he did wrong? Why none ever bluntly & frankly face him and tell him exactly the clearer points of what he did? Why not the ANC or the justice ever be frank with him? @Thando Nkutha Sometimes i feel that Zondo is slow "@DrydenCurtWell He is slow & disruptive sometimes to the leading witness "@Thando Nkutha Yes but he should be fast and able to go with the story particularly when a sharp leading witness ready to strike a blowing Q have anyone closer to Zondo or himself ever raise the needs to have all phone records & every kind of conversation record between Zuma & the Guptas in the last 10 years??? @Thando Nkutha Did you saw this now? Lets talk on the shoddy video or images was showed there intended to explain the Farm structures. The bottom-line of Zondo inquiry is to spot incompetency & Corruption. was any competence these? 1/2 "Really the images didn’t show anything
Mike Moja,@Thando Nkutha but this one is loosing everything
TG Swartlane,Bethlehm free state chair Crazy crazy crazy What is 2.6 million on that ugly structure 🙆🏽‍♂️🙆🏽‍♂️🙆🏽‍♂️ 2. Processing plant 25million I was close 30million and unused 15million no.3 No amount specified for no.3 structure (questionable)🔥🔥🔥🔥👀 Silage chair come on now Mohoma mobung Mkhwebane @Thando
Simphiwe Mkhatshwa,Chairperson I’m now watching via YouTube "Remember "Derek It’s not about him. It’s about integrity of the findings. It’s a simple principle. Kasril is still active in intelligence. "Ibo Thabo Norman it’s by Ronnie Kasrils (‘former’. Intelligence min) They don’t have drones?
Thato Mosoma,waste
Vic SetheMasewawatla,Ace Magashule' name comes out so soon... Zondo must appear before the Zondo Commision regarding the poiting arrows....
Mthuthuzeli Ntlanyana,those who support corrupt hands up plz!! zondo legalized weed n sa "first black owned bank "do we need politicians n our society "n my village they laid water pipes n 2008 " "who came with idea that politician can lead the country? one day we wake country been sold "@ salmaan what law maybe bro? or how we have it "before 1994 a man knew his responsibilities would be to work and protect his family "what would then happened @bafana mthombeni bru tell thm @david cele why stil suffering? "we need justice as citizens of SA "blacks and whites we need justice which one z important between food and money? no food without money disagree who z the former premier in Free state?
My View,True story Derek...I agree
MJ,"Concerned South African "Wonderful I think the PP is a fake. Maybe she has money invested with Zuma and Ace? Zondo not so sharp this morning. He must be tired of all this negative news! Essop Phada introduced the Guptas to the government. Are they related? "Essop Phahad "Michael Wild 
alpheus masango,Public Protector lost constitutional court against Absa Sound is back
Singi Mathebula,"pp's post is again vacant "i smell a rat "some woman in position of authority tends to allow themselves to be used by powerful men zuma will walk free because he pays his inyanga very well🤣 "and through Zuma  sound "Gungubela had correctly summed it up malema has actually initiated all eff members. that why the jump when he jumps and sleep and snore when he does that. they need Alpha lukau to cast this demon out. malema will skin you alive @bafana mthobeni "it does not matter whether mtombeni is black or not CR is here to stay. he was duly elected . wait for next election. its easier said than done@cele "@ bafana mthombeni  🤣🤣🤣@bafana mthombeni
Norman Zwane,@Ibo Thabo Which book is that please Thabo? "@Ibo Thabo @Simphiwe Mkhatshwa A simple man Sharp guys @Ibo Thabo @Simphiwe Mkhatshwa E McKaiser interviewed Kasrils and I though I'd make a mental note to buy it but clean forgot. appreciate the reference. Funny how every one drives stupid when you drive on the right hand side instead of the left in SA.Seen nothing with Zondo but maybe peeps are not keeping left this morning. @Sifiso Dlamini I forgive you too buddy! "@Thando Nkutha Do you think the PP is going to get a nasty backlash from this week's evidence
Edwin Arthur,another brick in the wall arrows should be on the picture. again n again
Bonke Dyan,2.6 Million gate. 2. 2.6 Million
Njomane Mgabhi,Public Protector finished by the Constitutional Court 🗣🗣🗣
Cocong Khoboko,2.5 milliom🙆🙆😼
Daniella Morgan,Shew! let's build gates.
Sipho mgidi,1.2 Million for two walls is clearly looting
Lwazi,scrap the tender system
