author,message
Magda Seguin,I did some digging Kalandra Viljoen is a Benoni model VBS is also involved And SME bank in Namibia "Type Kamushinda money laundering in Google and you will even get graphs of the laundering Steinhoff I ordered the two books on Amazon "This witness is implicated Money was delivered to a Sandton hotel in Checkers plastic bags According to Markides court testimony "Do the research There is an article in Citypress called : How to rop off a bank and lender the money *rip "This women is one if the three main implicated The Namibia Sun also has lots of info on this case She has since emigrated to the USA guys I wanted to download the news links but is unable to "She has some nice model pics Robert I used to do forensic medical investigation in my work Yep Keith we live from month to month bru Some people hire cyber experts to cache their information or make it invisible on Cloud Thanks for the heads up Robert There is a nice graph on Republikein: 'Hoe hulle geplunder het' it gives a graph with the pics of the 3 main implicated if which she is one AFMS got 79.8m Namibian dollars I took a screenshot of the graph There is a link to just one article Viljoen was Director of her company yet she told the DCJ she didn't know her position in her company....she was lying plainfaced This is not a platform yo discuss farm murders "Stressed Keith Asset Coordinator This lady looks introverted for someone with a coordinators job or is she deliberately speaking slow and soft Hello Dabble Smith 😊 Reinette its Estelle Loock Airport asset coordinardinator at SA Express True Keith 👍 Naledzani 😂 "Naledzani cigarette stomped are now a serious environmental hazard What is the smoking gun here Me too Sofia She asks Who? not whether she met him! 😂😂 "Tell her DCJ "She didn't arrange the emails I agree with the DCJ Deputy Chief Justice Zondo It appears that it is about the fuel It could also about the grounding of SA Express "Keith you are so funny eNCA is too hyper for me True @Yolo More too much noise and nervousness "There are some journalists who are very hyper on eNCA "I am maybe biased They also have the best makeup artists I was always comfortable Keith That is why they are so nervous I suppose "I just read up on the grounding of SAExpress in May 2018 It is probably evidence gathering about Dudu Myeni management "Trump is a despot He supported the extreme right wing in Alabama "Yep "@Dabble Smith I live in Europe Trump lowered taxes for big businesses people have jobs but it is low paying jobs "I lived in a few countries "A sheep Its laighanke yes Keith...look at Venezuela and see the true face of populism "BTW...its populism not left wing Never ever put me in a box or label me You need to apologise @Dabble Smith "Thanks "If SAs just take the time to travel on the African continent they will be able to widen their horizons Have a hood evening Dabble Thank Keith 🙏😊
Thapelo Motabogi,😂😂😂😂 "@Felix Muyoba  school time now they got her she must confess 😂😂😂😂😂
funicanz,@Magda Seguin 😆
Anne M.,Well done Detective Seguin @Kgabo Manamela That's at the PIC inquiry Has she made a deal with the Hawks which allowed her to emigrate to the USA? Thank you @CJ30 X I was thinking the same thing. @Robert Russell Very scary @viva padrepio @Born free Please @RAMESHAN ACHARI go to another (appropriate) forum and leave the adults to discuss the commission of inquiry. "@Lex Luger Airport Coordinator -SA Express The Commission has a website and lists the days witnesses eNCA also broadcasts the inquiry (with a chat section) Our President or the BLF president? Ta
Mulunghisi Mulunghisi,VBS is also involved who is involved in this one heeeee felix there is no school here @magda you the mastermind is a founder of stealing the money from VBS TG wa kgala mfo "wena @ born free you mind have been robbed by malema "who's this woman are Justice Zondo reading our comment "@molatelo "@makhosi she a worker at SAA aa a co ordinator
Kgabo Manamela,"Magda Seguin OK
Felix Muyoba,true..it wasnt a cash in transit business.. @Thapelo Motabogi i think you were right..the commission was supposed to ask this ladys qualifications.. i dont think she went far in school.. she cant run a business without knowing what is happening.. she has to repay back the money..she is already a bankrupt person.. him or her.. the reason why these business close down is because they are illegal @Born free am starting to like trump as well especially after calling off the strike on iran..that was a very bold move because that doesnt mean america is afraid of iran.. today is a day of mevrou/juvrou @KEITH SINDILE DINABANTU 😂😂😂no man airport coordinator..what is that? no man this sounds like she was a cfo of sax..what are her qualifications in finance? a coordinator doesnt have to do all those technical stuff.. but didnt she prepare for this before she came? "she is stammering @Norman Zwane no man.. @Lex Luger claim to fame😂😂😂😂 @Norman Zwane there is no fluidity your girlfriend (adv september) lead evidence..its boring.. @Sofia Sofia am with you there..very boring..it is a circus..even zondo is very bored "true true..its immaterial no man finish focus on important things please..your lead evidence is boring
Bongani Ntuli,we are back guys
Caroline Hawanga,Thank you Magda!
clive oconnell,"I think she’s been groomed on Q/A by lawyers CJ30 X It wasn’t Capitalism that bribed Zuma into Russian power plants built in SA @Derek When you off to work in Venezuela or Cuba @CJ30 X This isn’t a haircut competition with Trump @Derek Main Your be going on holiday to N Korea to see the freedom of non capitalist state. Quite New witness! Stay on subject @Born free I think we should keep an open mind when dealing with the brain washed majority Trump Trump 🐘🐘 Enough 👀 🐘🐘Trump Trump Not again Blink blink yes chair ooops 💤💤 bored 😑
Derek Main,I don't think Ms Viljoen realises how much trouble she is in. @Cerebis That may be true but capitalism is not doing too well either. Something has to change. @CJ30 X I agree with you - capitalism is a system that rewards sociopaths. @clive oconnell But it is the nature of the beast. @CJ30 X Because he epitomises capitalism. @clive oconnell Lame argument. @Born free Holy c**p! You sound just like ANC members defending Zuma. @viva padrepio If only it were just national security - you lot spread your violence across the planet. The biggest rogue state around. "@Born free If you think Trumo has done nothing wrong @Born free So then you know of his links to the mafia and how he has flouted tax and city planning regulations etc. How can you say he's done nothing wrong? @Born free I guess that means you get your news from Fox. No - I don't watch CNN. @viva padrepio Is the US still bombing innocent civilians in the Middle East? @Born free Pull the other one - it's got bells on it. What about the drone strikes? @viva padrepio Now explains why the US feels at liberty to wreak havoc around the world. Yankee go home. @Born free That sounds like a convenient excuse. @makhosi nobhatyi They're all corrupt. @makhosi nobhatyi 😁 Just thought I'd remind you. @Born free Some capitalist c**t. @makhosi nobhatyi There have been plenty of charges laid against corrupt officials and those cases have disappeared into thin air. @makhosi nobhatyi So you say but I'm not so sure. Many of the same corrupt cadres have been appointed to critical positions by the ANC so what has really changed under Ramaphosa. @Born free Yes - he was sold out by a French impimpi. @KEITH SINDILE DINABANTU Thanks for the compliment but I'm too honest to be a lawyer. @viva padrepio The Trump website is for racists.
carnoth ngomane,@Felix Muyoba i think she did shes just playing dumb and acting as a victim The evidence leader is asleep already
