author,message
Talent P Sibisi,wiNdoda Zuma wiNdoda Msholozi ngeke bakuqede mnxn Zuma The King nobody will touch him thank u sit doan Am here to support Zuma and let's State Capture beggin Show is off go home guys. yes yes yes If he say I don't remember nothing please believe him Zondo u late mnxn @Derek Main why u don't like Zuma what's did he do to u calm on man Dankie Skhakhane phazamisa ntwana khona izophela lento vele kubuzwa umbhedo la kudlalwa ngoZuma mnxn @Luvuyo Zantsi thank u for correct him thank u Sir Kodwa lwathathwaphi loluNwabu lakaZondo Hhayi suka mnxn Volume please @Thando Nkutha Am on your side on that's point sesikhathele What's up with u guys with your numbers? phendula okwaziyo wena Msholozi ongakwazi awukwazi bangazodakwa laba la mnxn we Support u Mfoka Zuma no Ring in Finger Mr Zondo I wonder why he he he King Zuma for The Nation sigcwele ngawe ntwana @Thando Nkutha Am here u can Block me now This is not a Banana Site this one ok just shut up Amandla awethu Ngiyaphakamisa ngoZuma mina la mnxn weNja yeBhunu phuma kuzuma mnxn White People killed Blacks took everything from them but no one talk about it why @Nonto Ngubane I need to ask Whites People one day why they took everything to us in ourland why @Gerrie Thomas Thank u sit down we don't have nothing we don't have a land we work for whites and they pay us nothing because of they took what's belong to us why @Kids Collie how Am goner do that's cause to even my soul @Kids Collie What's did Blacks did from u guys why you took our Land and Gold and Food why @Devan as Black People we have all of that's @Devan u think Blacks depend on u sorry u go wrong @Nonto Ngubane ngiyabonga Matomela ngiyabonga Nyoni yeZwe wena oSindwa isila sakho If the person is not remember nothing on your side it a crime? This show is boring it for White People not for Blacks take your time about that's Page Zuma uZuma una 86 manje mele enzenjani anifunde ukuhlonipha abantu abadala please weZinja noma angaba nawonke lowo 77 Mdala nje manje ngeke abengangawe slima ndini mnxn @Thando Nkutha why u want Zuma in Jail whats he did to u? @Liza Komape who u talking about Zuma stole nothing to anybody here
zacharia mhuruyengwe,Secrecy Act..The former Head of Intelligence will never spill the beans!
Joseph Akwa,No surprises here - you remember the taped conversation btwn him and the former Public Protector - which he had always denied did not happen? Well take your pick.
fefe Mtshokotsha,@Siseko Davani but we must also be careful because all other South Africa n presidents were darlings.Why not any attack on them? some people act as if spies/enemies were never there or given post before Zuma became president.I wonder National Party members who end up being part of Anc.Under how's watch did that happen? if I'm late from now on I will blame it on Sabc "Papa Zondo's voice 🤔 @Siyabonga Magwaza👏👏👏👏 Tambo in 1990/1991 warned Anc about Pravin and others who were spies within the Anc "funny how Da were friends with the Gupta's but no @Musa Bakiti👏👏 let's play with De Klerk.I have been waiting law baba
Lorna Kavanagh,I feel that Zuma is making a mockery of the Commission. Zondo is treating this man different. Zondo you don't need to fall over yourself to please Zuma.
Derek Main,@Naledi Celma Are you saying it's totally irrelevant that the man is a crook? Don't you just love it when the comrats are taking chunks out of each other. "Judge Zondo has seen all this ducking "@fefe jez Given that the ANC is so corrupt @Talent P Sibisi I don't believe Zuma as far as I could spit at him. He's proven time and again that he is a consummate liar. "@Sindiswa Moolman Let's hope we don't have another ""Arms Deal"" whitewash." @sfiso mtolo Let these things come out. We love it when the comrats fight each other. @Musa Bakiti Anyone who stands for what is right and the rule of law want Zuma to be punished for his crimes. @Sizwe Zuma When was that? @Wesley Myburgh Correct the ANC is corrupt to the core. We just dealing with Zuma first. @Collen Lediga Corrwct. The ANC is on trial. @lungile Mllanga Yes - they are all complicit in the wasted years. We'll get to them after Zuma. It's becoming clear that the biggest hindrance to SA improving is the ANC's factional battles
abel kasi,ZUMA WE ARE WITH YOU ALL THE WAY. time to get my pop corns i had zondo is in the toilet please move on mr pretorious
Bahia Davids,Fear your Lord Zuma I am I salute that man Pretorius must rip him to pieces zuma is a liar . Zondo you letting SA down Rule 3.2 Assessing the truthfulness of the witness. Zuma is not being truthful bad thing is.....Zuma gets away with the lies and denial. And Zondo treat him with kidgloves Zuma please don't clean your throat in the Mic....It's sounds terrible Zuma was always a zero...not a hero give Zuma a tap How about this.... turtles need water We don't need in other words. state the case. We can comprehend He says lots of nothing simply said Pretorius...in few words He has no understanding. His fingers are too long qualifications matters bottomless glass well said Pretorius not deserving....like zuma Zuma is avoiding justification He must add It's important to the nation don't worry apartheid era will be blamed for his stupidity what Bronx wavy...true...deregister Ai tog....Zuma don't know loyalty qualifications is key We not winning not moving fwd either He can't read man...He pages nervously where is Angel Gabriel😱😱come get him👹uber if u must and the ministers employed by the Guptas.... where was the committee then He is mad at Barbara Hogan He don't remember why does he get an option to remember or not this is poor look at the lawyers attitude Mr skakani .... U really want to earn your pay ne you like a flea tell him to sit down the nation want to understand what happened man
Khulekani Nhlanhla Mdluli,Let's start 👏👏👏🤷‍♂️ page 30?🤣 .... 428 Zuma 428 Baba😄🤣🤣 they killing him will paragraph numbers🤣🤣3.2.5 Zuma ey there were so many memorandums🤣🤣 let's eat people
Andy Selepe,Zuma will continue to not remember the Zuma effect..now they all forgot they should start at 10 zondo being firm
Hillary Goro,Really I don't know Yaaaah GGb kkkk Can you believe he was a president
Nonelwa Ndlebe,"Mr I do know 
Andrew Marshall,what time does it start
LOGINS,zuma must die in jail ...bring it on. yes IDK makhandakhanda zuma slightly oo ma lord
Unathi Marubelela,ngu 10 ngoku kuqalwa nini?
Big boy Matshoboza,We waiting Very very interesting
Zama Ngwane,🙆 patiently waiting time to listen to lied @fefe jez you right💟 lol zuma his body language is saying every thing....ubuxoki bodwa ....😌😌 I wonder watya ntoni le imenza antinte umqala oko....iyanyanyisa maan🤔🤔😒😒
Sifiso Mavuso,lets start
Magda Seguin,Yesterday a law professor said that Zuma was asked 15 times to appear at the commission.His lawyers are just wanting to discredit tge commission "You will not get off so lightly Semantics "Zondo is soft on Zuma This is ridiculous funny how Zondo treated Mr Pienaar vis a vis Zumas legal team...its obvious he is not impartial The country is already dysfuntional @Thando Nkutha I did that the whole day yesterday @funicanz remember van Rooyen being made finance minister ...he was a backbencher and he only lasted a weekend He wants to implicate CR....how devious Zuma will end up like his pal el Bashir who is going the International Criminal Court Zuma must tell Ralphs family why hevkept him solitary confinement in Lusaka until he was emaciated and died 5 days after he was relased His colleagues he accused of bring spies says Zuma should never have become head of intelligence as he was alway paranoid "The country is at a standstill due to the ANC factional politics Thief Its not about ANC deployment its about Barbara Hogans testimony... The Guptas chose not you Zuma Tsepang I mentioned that so many times since Monday...Zondo is not impartial @ Gerald Beukes speak for yourself. He does not even refer to what is best for the country He adnitted that there are factions...Pretorious norvXondo mentioned the word faction Zuma should ask his chinese friends for Tiger Balm...there is definitely something wring with his throat RESPECT IS EARNED...Zuma and the ANC looted the country into oblivion Gigaba who gave the Guptas SA nationality was made Minister of Finance without quakifications or experience "@Ms Carol Barbara Hogan Deployment Committee = Gupta brothers at the Saxonwold shebeen SA dont have a 5th amendment...read the Constition and educate yourself His sangoma said he must drink lots of water Hahaha Hhlaudi....he and Faith Muthambi destroyed the SABC Constitutional Court Judge And he recalled Gordhan from London on a fake story I must have blocked about 60 since yesterday "Zuma is lying...other countries dont deploy people because they have the struggle credentials Gama was Zumas choice...it opened the door to the looting at Transnet Transnet is sueing Gama for R166m Gama is involved in the Transnet Gupta Regiments theft Gama was made CEO by Zuma to help the Guptas steal through Regiments Capital Anoj Singh was involved in the looting for the Guptas in all SOEs...he should be arrested Everybody lied according to Zuma Only choice because he was a Gupta lackey to steal through Trillian and Regiments Capital...Gupta iwned companies The Guptaleaks emails has all the evidence Does Zuma know what cognitive means? Gama is being sued by Transnet for R166m...he worked for Zuma and the Guptas to steal money for Trilluan and Regiments Capital owned by the Guptas Now Zuma says yes he knew the Transnet board said Gama was not CEO material. Zuma made Gama CEO after he got rid of Maseko.Brian Molefe is also involced in the mess at Transnet The China Rail deal money was never recuperated.The Guptas formed a fake shelf company in Hong Kong and laundered the money there.The locomotive moneyvran into billions of rands South Africans who support Zuma and the ANC dont inform themselves about the magnitude of taxpsyers monry stolen Zuma already implicated himself heavily today @saywhat the spine of the file is the back when you fold it ...usually the title or number is on there when you close the file @kagiso mathole read the Guptaleaks emails...there is a ton of proof
Mariki Erasmus,Let the lying continues....this man is competition for the devil himself Did no one wanted to kill him thistime? "Back and forth is fine He actually says nothing sensible Again passing blame.... Now hepulls in rama Hehehehm Mr 4 days minister... #zumamustfall "How onearth can everyone be wrong you moron Yes Devan.... Funny how never coughs when he speaks when there is no controversial point Gera Gerald😂🤣 Zondo heard exactly correct... he did say that I don’t know Ben barnard.....i also want to know....i think this moron was behind chris hani murder "Makwa "Today he is not sure....cannot remember...of course De klerk will not answer I don’t know to all questions. "How could i have said this? Because youdid "It could not This liar.... Zuma beats the devil on lying!! Zuma didnot follow the process that was supposed to be Kids Kollie...I tend to agree with you "Put your foot down zondo "There is a lot of things youshould not have done idiot
siphamandla malangeni,waiting Lol South African time 😂😂😂
clive oconnell,🤥🚿 Waiting 🚿🤥 23 children + 7 wives still alive. I’m still paying Giggles start after coughs 🤥🚿 Let the coughing begin 🚿🤥 @Sofia Sofia He can count his 23 plus children that we pay This build up before shooting Zuma down saying I didn’t select committee did 🤥🚿 Van Rooyan qualifies as the top guy to steal money from state loss making enterprises
JAMES SIMONS,Stop the bad comments...and focus on your people's need requirements.......
HOW TO?,zondo dimwits Zuma is wasting our data he is keeping zondo hostagee let's move to enca let's all move to enca this broadcast is delayed....sabc is broke lol he is wasting our time this one all rise zondi is now here don't greet that fool there we go zondo is appointed by Zuma if you forget luvuyo it is president responsibility to to appoint judge for any commission of inquiry you all lying molefi log out i am running out of data....can we get to the business of the day aleady @ram
nqubeko ngema,Lets get started
Maduvha Tshivhulungi,lets begin sabc sucks mxm
Busi Magwaza,azishe phela
kuda paradza,handei tione dcj zondo tryng to be too nice. man up wena
Edward Buta,Angazi Lutho!!!!! There we go! "He started again!!!!! ""I don't' know"" 😎😎" Not sure!! I don't remember "I don't remember myself saying this things I dont recall this!!! Huh! Whats wrong with Skhakhane? He want to drive this commission his direction???? Take your client and go wasting time
Tiro Thipe,Hauweng!!!
Hloniphani Xulu,eish engabe abamsabisanga yini ubaba izolo akesizwe. i think they are still forwarding pics to daddy... i can't recall...
Siyanda Sigwinta,Zuma is on AWOL
Nonzy,Jacob in Peniel. Hope this process turns him into an Israel. "Lawyers get paid to just make statements to stall proceedings. I don't ever wanna need a lawyer to appear in court
Nokwanda Masuku,"Hawu it's way past 10
Vincent Mtonga,whatsup
Level Ground Boerboels,nazoke
Johnny James,thanks Watson
Riccardo Silvestri,come on already
B3 SIRIUS,Here comes nothing! 😂😂😂 Why is the list being shifted now! 🤔🤔🤔
nkululeko sogula,we on this guy was not reading... he was thinking of a lie. zuma must be arrested and throw away the keys.... zuma's supporter are aware that your father is loosing so u guys want this commission to end..... it will end with zuma in jail. as its clear that he is lying under the oath. zuma is corrupt therefor must be arrested.... we cleaning SA
Zama CPT,"I don't know I wasn't there I think so I'm not sure
