author,message
FieliesSA,yeah this is weird
Person of interest,@SABC where art thou??? SABC always totally unable to make an announcement How hard is it to run a banner? "@Abie ah HLAUDI!!! Can you come and help us please "Ms Myeni can come "Oh Lord PK master @SanFran are you in da house?
Blake Yogi,Let us know chair and Adv are ok at least. hau 😱 @Gundo agree! @Lezil they should call her back To let her tie herself up in her own lies
Mncedisi Mthethwa,It delayed due to bad weather
Abie Torres,There's a pretty bad thunderstorm in Gauteng. Could be that comes are down.
Precious Tutu,ok what's taking long
rohan barnard,"@SABC News eish is it not maybe ESKOM load reduction? I read somewhere this morning about load reduction in JHB "o jesu @SanFran Arnold your friend is in the house!! 🤣🤣🤣🦌🦌🦌🦌 @Goat - she wants to be Bianca. She's an imposter "no "@Goat - I can only marry goats @Goat - send her digits send your digits then 😀 "yoh ENCA just went live @Goat - LOL!!! I am not a snowflake 😛 FINALLY @SABC News I am an athlete in ballet if you can do a 100m Plie in 25 seconds you can have a job @Goat - like dudu and zums? @Khanyi. AgeGracefully probably a new account 🙄🤣 @Khanyi. AgeGracefully seems like it 🤣🤣🤣 @Khanyi. AgeGracefully 🤗🤗🤗 just press those 3 dots again "@Goat - Time is money @Khanyi. AgeGracefully give it time 😅🤫 @Khanyi. AgeGracefully hahahahaha.... See my message in the other group @Goat - I am holding adult things @Thomas Cleghorn bad weather and storm in JHB im a ghost im only goasting around "@Michael Michael I saw reports on a huge storm in JHB watch using that link and pop out chat "nvm
Zolile Dola,are we miss the action now ppl ? Hawks must arrest this guy tonight pls he's wasting time .it's clearly that he knows everything was happening there . how old is Gugu Myeni now ? she still young and rich she's must prepared to go inside you right Dudu they must go inoba ebenento yokwenza noBaba
Pastor J.J,This is Goat.:yougotthis: @ALTA You love me? I can only marry another goat. So you are out of luck @SanFran Arnold Why you using Bianca foto? @rohan barnard Are you married? @rohan barnard @ALTA Wants to marry.Are you interested? @rohan barnard My sista is a goat.You want? @rohan barnard I am the one with digits @rohan barnard You want to play then we both play. But dont run off like a sissie and report me. OK? @rohan barnard Did you do athletics or ballet at school? @rohan barnard Can I get a job with you @rohan barnard I can do it in 17sex @rohan barnard What did they do? @SanFran Arnold Do you have a room for me to stay in? Please @rohan barnard Joh. You talk a lot. Are you everyones spokesperson? @Khanyi. AgeGracefully I am. Its that ballet dance @rohan barnard who is not behaving. Block him @rohan barnard Whats that pink thing you holding in your profile pic. A Barbie Doll? @ALTA Do you have a place for me to stay? @ALTA I can even sleep in the garage @rohan barnard Please answer my question @Khanyi. AgeGracefully I promise I wont jump on her daughters. @ALTA I am goat and not a rabbit @ALTA Can you see rohan holding a pink Barbie? @ALTA Do you have a boyfriend? @Yolo More Thank you my love. Do you have a room for me to rent? @rohan barnard Thats a pink barbie doll you holding. Go try and fool someone else. You like that Okay bye everyone. I need to find a room urgently
Sherwin Peters,Can't wait to Seleka to question the delinquent director "This ain't resuming today
