author,message
Ricus Ellis,"Corruption is the most heinous and spineless crime imaginable. Only the weak of mind participates in it. Greed "Isn't it time to brand Because they steal money from institutions that is meant to curb these crimes.
Magda Seguin,The ANC is self destructing yet the brainwashed will still vote for them. @goolamv I think his hair is grey..the lighting is bad EFF caused violent havoc in Houtbay that this morning at an SABC debate for small political parties @Peter pott..the ANC lost their moral compass...we are witnessing history of the implosion of the ANC @peter pott the ANC is entrenched in 'the collective'..they perfected groupthink and closing ranks...their skeletons are only being revealed now due to whistleblowers and investigative journalists @Peter pott economic development That is what the ANC does...use people...remember the eighties how highschool learners was used...there is credible research how those kids were left to their own devices after losing their education "The slogan was 'liberation before education' @makhosi there are a few videos of Jesse verbally abusing journalists @Dumile Mateza the ANC uses the party resolutions as a benchmark...not the Constitution "The AU is a talk shop I agree @Dumile Mateza...SA pays a huge member fee and nothing gets done.China and Russia are communist dictatorships and Brazil hard a far right wing President...it's a recipe for disaster. "Name one thing that SA has benefited from SADC The AU kept Mugabe in power...their so called peer mechanism was a joke "I am just mentioning the facts @welton paulse...I watched his body language in the interview last night at Luthuli house with the enca journalist..he was very dodgy Apparently Ace only worked with cash...same tactic as Watson Ace has a R10m house in a gated community in Bloemfontein Can't remember....read the book extract..I am trying to buy it online as I'm not in SA at the moment @Tshepo Mokoena it is apparently where the very rich live "Eskom spokesperson resigned I will look it up and let you know This morning there was an article on a school in the EC that has no toilets..only pit toilets... or classrooms.The school was eventually built by the community with their own money. The Eskom spokesperson who resigned is Khulu Pasiwe This is the umpteenth time someone witnessing says that they were dismissed immediately Is this man not maybe fearful? @Neo Mongale the ANC had more than 24 years...so your excuse is apartheid for state capture? So you are ok with the ANC theft of taxpayers money? I reported you for harassment hate speech @Neo Mogale...YT has community rules @Neo Locale where were you when I suffered under apartheid...go away and play somewhere else Blocked Neo Mogale The ANC stole the R1.7 billion Mbeki gave for the employment of Alexandra The ANC neglected Alex for more than 25 years now they instigate this blaming Mashaba who is only yhere for 2 years...people dont realise tvey are being used then read credible information provided by brilliant investigative journalists or do you also say they are stratcom So many paid trolls and botshere today Not just white people @Jean-Pierre Me Roux...Indians and Coloureds too. O reported and blocked Neo Mogale...he called me a racist They have the BLF and EFF The two most racist political parties in SA Racists have self hate...they project it on others Why was this guy allowed to budge in? This is unprecedented...never happened before...it's not a court of law that entertains rebuttals @Jean-Pierre Me Roux...the economy is only holding on with loans from China and elsewhere...the national debt runs into trillions I saw that this morning...maybe he will quote from it "ANC politicians involved their kids in state capture...Zuma CR is making excuses...why do he allow implicated state capture cadres on the list...he should have fired them already..or at least suspended them The EFF also claims that they introduced the commision...lol Floyd Shivambu owns the resruarant/bar in Vilikazi street allegedly using VBS funds...the EFF is quiet since the news came out @Peter pott...he could have done it long before the list was released The government should have fallen already ...it happens in other democracies but SA is too divided...political parties thrive of diving people just like on this thread *dividing "The Gumedes @Peter Sant I am talking about the population holding their office bearers accountable...they are succeeding in making SA a failed state Anyone voting ANC is happy with the status quo which is wholesale theft of state resources Another chance to steal? "People have short memories...Marikana happened not so long ago Yes @Peter Sant...the ANC stuck with Zuma in nine no confidence votes...I do t trust the ANC to repent or mend their ways...they take South Africans for idiots Cyril is just ONE man against a criminal faction in the NEC Maybe Cyril will be gone after the elections if the implicated state captured has their way @Luvuyo Zantsi you obviously know nothing about ANC history @Ty Bosch the ANC 'integrity committee is an oxymoron @Thulani Bukani 😄 @Peter Sant right now I don't see only a handful of honest one's against a mass of thieves @Robert Russell 🤣 YouTube Channel we are not hating just extremely traumatised and angry that the soul of our country was sold to the highest bidder...our tax money blood and sweat was looted in front of our very eyes @Afrika Centane I was already disgusted with the ANC since what happened before and after Polokwane Alex is in trouble due to ANC neglect now they are using people in a political ploy...the ANC stooped so low it is pathetic Why don't CR go to Alex and explain what the ANC did with the R1.7billion? Mashaba has only been there for 2 years...you are really brainwashed I often rode through Alex...have you been there yet? @Robert Russell hence the putrid state of our roads with potholes the size of a bath Mashaba invited CR to go with him to go to Alex...I saw it on Twitter but dololo from CR I would like to know why Mr Dukwana was summarily fired Mafia talk...spreading the millions of our money The ANC was leading the Gauteng government for 23 years and did nothing to uplifymt Alex...Mashaba wanted CR to account to the people
Dams daily motivations Madamalala,vote ANC COMES may 8 People who do not have plan for themselves have the guts to blame other State capture was introduced to help blacks to To Run the Country now we have a Donald J Trump as A Real estate guy running the state & SA Cyril Remember politians are Greedy Not Trump & Cyril if You do not have Rich dad mindset you'll steal
Nkululeko Mdluli,"Today it's probably going to be one of the most embarrassing days for the ANC
Abel Manyedi,mrng guys... my watch says 10 @Nkululeko Mdluli yes definitely with Mr 10 in d middle or is it 10% nw I knw y his nickname is Ace😀😉😀 ahaaa bra Ace aaaaaaaaace plz give us also millions brothers
Desmond Masilela,Mine says 10 as well. Zondo is late again SABC take us live please. SABC take us live so we can sort out the sound and the stream before Zondo get in. Ace Magashule will be exposed today @lucky Molepo. No former MEC of Free state. @lucky Molepo. Remember Ace Magashele fire this MEC because he refuse to take offer from Gupta. @lucky Molepo. Yes he will be dropping some boms. How old is this man @goolamv .😂😂😂😂 "@lucky Molepo. If he says his not currupt. Why did he fire this MEC of Free state Grey hair Here we go guys "@lucky Molepo. I remember Jacky Selebi says ""this hands are clean""" @goolamv. 😂😂😂 you heard the statement he just read not? now? @goolamv. That was a bomb as well. @Steven Ligege. but his face looks young and his hair deny all this. @goolamv. First paragraph imagine. "In the ANC once you dont follow the instruction "They defend each other. They have defended their former President and they still defending more. the likes of Gigaba @peter pott. He was fired long ago by Ace. Because refused to take offer from Guptas. They all learned this liar from their President JZ. They dont even respect the law of the country. @karabo gosebo. 😂😂😂 @Thando Nkutha. Yebo Thando. I'm responding on abantu abadala. @Thando Nkutha 👌👌 The Chair is quite today @Thando Nkutha . 😂😂😂😂 Now the chair is starting 😂😂😂😂 @Thando Nkutha The chair now is awake Here we come guys Boms💣💣💣💣💣 The chair My stream has just stop is it mine or everyone? @Cameron Kim. Thank you Cameron. @Thando Nkutha. Thank you Thando. Mine to does the same The chair is getting frustrated regarding this. And this ppl can not do anything at night because they sleep with their kids. Where is Mashaba??? The judge was corrupt as well Bombs Ace said ppl will be exposed in the court of law. And he even said there is different between commission and court. Ace Magashule sold our country to Guptas I can see the guy is telling the truth. This guy is 99 % to Agrizzi. I like him his telling the truth. @funicanz. Very well Chair is that time where we have to take long break This guy must get proper protective really. His life is in danger starting now on wards.
steven chisa,I think zondo even in school he was always late
dineo dikobo,is zondo late or am i late man in grey hair
kenneth mampa,Rea lotsha ma Africa we need to start deducting mny of being late everyday from Zondo 's salary/wage yebo
Thulani Bukani,Manje? Zishaphi? ⏰ "If South Africans voted for individuals to go to parliament instead of voting for parties "@Sanele yes you did not fall in 1994 ANC is a product of colonial poison on African people. "From the time ANC big guys were chilling in exile @Luvuyo talking to your comrades at branch meetings is not teaching. I know Cris Hani was ready to fight. Your top guys were setting up ANC branches overseas while people were struggling in SA. Your guys had no appetite to come and fight with Winnie. Oh please Afika "It’s fine Luvuyo. You can keep your history lessons. Now we don’t have jobs @Afika. I would like that. How do you think we can achieve that?
John Fagan,stay safe on the roads we need to clean this mess up together
PETER STAFFEN,SABC turn up the volume Sanele Mabaso please prove it is your land
