author,message
Frans Van Erk,From the cANCerous apple can there still be anything used for human consumption?
Mulunghisi Mulunghisi,whose is coming today what do you mean 94 "luvuko "country lead by political party not by just a human being or a company mzalwana you write im surprice tooo
Solomon Ndubane,"life will humble you
Born free,The outcome of voting the ANC in for a 6th term is a disaster for this country. 57% lack of wisdom Not arrogance but Wisdom. How much proof do you need that the ANC are corrupt state looters You have yourselves to blame Yes and Lynne Brown and the HOD I did not vote for them and I sleep peacefully in this regard It's like having 30 Years of Robert Mugabe a disaster a pity Most are not educated or qualified. They are professionals in looting taxpayers money Yes this chat site has been hacked by the Chinese 😈 A smart business owner would not involve themselves in unethical practices and corruption Everyone knows you keep records for 5 years It sounds as though she owned a cash in transit business The previous witness has implicated her and the Investigator She is not wise She had a job II would be suspicious if someone came to me with such a prospect "That's money laundering She stole existing clients The ANCs involvement in crime is mind blowing. Ramaphosa and his ANC campaign in under investigation by the PP. Investigating where their funds come from. YOLO you can focus on on the witness and not look at the live chat. it's simple Too young and gullible YOLO yours is not YOLO you can't tell people what they must comment on. cut off his head 🤣 YOLO what do you you not understand. You can block me YOLO has alot of educational advice 😂😂 So it would appear that the ANC has hijacked all State owned Entities to fund their campaigns pay bribes and enrich themselves. I doubt if any foreign governments other than the Chinese would fund it. Oh Lord now we gave a prostitute selling sex on this chat site 😲 I think they withdrew the cash from the banks that's why they had unmarked v She is an enabler that was the purpose of opening her business Most people involved in corruption and defrauding others use charm to be convincing. She received money lots of money ANC is the house of pain Their is no innocence here they are all enablers Yes Norman that is true Zuma nullified the Scorpions and brought in the corrupt Hawks not all but Jiba and many others. Sounds Greek This pertains to the Aviation Industry This is the enquiry into the Aviation contract and the missing millions. SAX and Korineka ..as per the previous witness The heist led to the investigation by the hawks Yes this all about the millions of cash that was paid to those implicated by the previous witness.
Thami Ngwenya,who was supposed to win the vote "Guys we are tired ""born free" Can we stop insulting people its Monday because Verwoerd will never come back again Uyabuza manje "Still waiting which Engel party Agree with you Magda bring back the money "At least she cant plead ignorant But banks control minimum cash disbursement per client per day Everyone bring back money stolen "Mashaba 0.3% George She broke now Banks asked where funds always "Uyabuza lomama "uYAKHALA MANJE
Sizwe Owen,power to that Born Free she's too light to be asked Fox please make sure she kept hydrated she'll need much more of those water bottles
carnoth ngomane,"@Born free just wait for another five years and gather more voters to outvote them @Born free you should blame yourself for failing to outvote them @Thando Nkutha waiting foe that as well @Derek thats the least you can do @Thando Nkutha the liquidators @Derek while doing that dont forget to recruit more voters otherwise you will wait for more years @Derek just put up with that s****t for five year and come up with a strtegy to oust them This woman is full of lies "@Mzalwane she must have known what she was doing "and she never kept records "This woman knew what she was doing she was in the crossroads of money laundering @Thando Nkutha its because the focus is on the inquiry not politics @Cerebis she definitely knows shes just playing hide and seek now we getting to the bone of the matter she is playing dumb now
Mzalwane Mzala,Arrogant people never accept defeat A question was asked about who was supposed to win @Thando Nkutha 😁😁😁 Miss Viljoen Words are important in legal matters Eish This advocate is kwaai This witness reminds me of Manyi who started with confidence and ended up with a wimp The smile has dissapeared @sanele songelwa I am also waiting @Thami Ngwenya Andries is like Brian van Wyk Derek only comes for political propaganda and nothing else. Just observe his behaviour. In the UK parents were recently convicted for giving money to their child who was part of Isis Yhoo I think like Babadi she allowed herself to be used. hahaha "Afetr Babadi DCJ must allow her to move on and come back to it There is clarity! They had 4 drivers and nthing about security guards Mntungwa! The more beautiful they are ....@KEITH SINDILE DINABANTU Subpoenaed It has to be like that Her kind of business was susceptible to being used for money laundering and she seems unable to wrap her head around this fact. Were you going to tell us if she tithed there @Pastor JJ Pastor JJ ?
Owen Nyilika,I Want To See Mr Brian VAN WKY All THEM NOT REMEMBER ANY THING BUT WHEN THEY STEAL THEY REMEMBER "MALEMA All TSOTSIS MUST GP TO PRISON THIS WOMAN IS LYING GUYS
Grace Kunene Kunene,Google him on facebook 😂😂😂😂😂Mzala
Thapelo Motabogi,"what does she remember 😂😂😂😂 "🤔🤔🤔🤔🤔 true "PLEASE PLEASE this lady i think she is involved in cash and transit robbery "where does she get the money from zondo is also lost is there a resturant where people order money who is her employer we need the guy who hired this woman yes "this woman is a criminal ]😂😂😂😂 this lady must be the one who was giving agrizzy and gavin money to bribe corrupt anc memebers @African Refugee true that LETS CALL AGRIZZY 😂😂😂😂 me too Estell loock-she's the co-ordinator for SA express 😂😂😂😂 😂😂😂😂😂 😂😂😂😂😂 "this lady is f..... up
Carvin Motsumi,I m happy that whatever is happening & happened b4 not happened with my vote.
Christian Boonzaaier,we should all hang our heads in shame over the ANC being back in power...we really have a lot of stupid people here in south africa
funicanz,Morning @Thando Nkutha 😆😆 What is Ms Viljoen testifying about? Who is she? This witness is so playful. How many pages is her affidavit?
