author,message
Alexander Dowding,I’m just here for the comments. I don’t have any problems with that @Felix Muyoba I’ve got to water my weed plants. Be right back "Parliament needs a whole generation of born free MPs to take the places of all these corrupt ... these political dinosaurs go. @Magda Seguin I never specified EFF when I said youth. There are plenty other other honorable and well educated black and other race youth who will make brilliant energetic and inspiring MPs. The brains of the present lot of aged MPs all suffer from a condition called Apartheid Hangover Syndrome. They cannot see the wood for the trees anymore. They must GO. We won’t make any real progress until they go. It’s much easier to get a person elected into parliament as an MP than it is to get them out! I’m voting ZACP 💜 🐮
S Nompozolo,PART 2 Im ready.... This sounds like a movie @Thando Nkutha THRILLER
Felix Muyoba,@Alexander Dowding as long as the comments are related to the discussions at the commission.. @funicanz and @Alexander Dowding in most cases i beg your pardon.. @Anne M. agree @Robert Russell he should have said it in afrikaans "numbers @Lucky123 Thwala same she is learning @funicanz 😂😂😂 "@Spider chieckens @Jean-Pierre Le Roux dont insult our parents please @Cameron Kim ethically those people selling arms should refuse to sell them to 3rd world countries then.. @Cameron Kim if you accept the money then you are also corrupt exactly @MELINDA CHANTELLE MARTYN @Cameron Kim no man..thats not legal @MELINDA CHANTELLE MARTYN exactly..politicians use all sorts of things to hide their intentions @Cameron Kim yes but you also should not sell arms to the leaders he is truly a policeman super..this is what we call to work for your country!!
funicanz,@Felix Muyoba 😆 "@Felix Muyoba  Commissioner Ngobeni appears to have been in a similar position as Nomgcobo Jiba. Things happening under her guidance and she'll appear to not being aware of the shenanigans. "Thanks "@welton paulse  😆😆 "@Thando Nkutha I am amazed as to "@Derek Main  "Which Zuma Thanks... @Magda Seguin "@EzaseDurban kzn Media  Family skeletons are being exposed here. Sons and cousins "DCJ messed up my ears today. He must finish at 16:00 and start "@Felix Muyoba  I'm calling it a day. I will chat tomorrow. Signing out!! ☮ "@Derek Main 
Magda Seguin,Commissioner Ngobeni appears to have been fully captured.She allowed Panday to act like the Guptas The commission is far from completed Robert who knows what skeletons will still be exposed.PS:Add Ace to your list Ace has his own personal 'state capture' in the FS Yes but he and Mabuza had their own parallel situations apart from the mother organisation There are so many...yes off course Supra is another situation "South Africa needs cleansing This trauma will haunt us for generations Young like he EFF? from the frying pan into the fire?No thanks Death penalty has been proven to be NOT a deterrent to crime The Sunday Times articles about Gen.Booysen was complete with fake photos CR today again blamed kids being taught under trees on apartheid...I completely lost respect for him Panday is a busy of Zuma *buddy Edward Zuma is Panday's friend too And in business together I hear you Alexander Dowding but first the ANC followers have to be exercised from the ingrained 'struggle' attachment *exorcised I think Zuma' s wife Thobeka is handling his Twitter account...she has the same style of writing on Instagram Not too worry Robert...exorcism has a wider meaning too There you go! Zuma's always chasing millions...so this is why Edward and Panday had a fallout...The truth always come out Just blocked the ANC troll @funicanz...Edward Edward also had a mind that went bankrupt without paying the miners I am blocking them as they pop up Could have been Khubulise Zuma who owned the mine All these trolls are paid Family skeletons @funicanz dry coughing is a sign of fatigue..and stress Panday must be arrested Govender and Patel too Khubulise and his Swazi wife also stays at Nkandla Thobeka has her own jouse in Durban...shd has tons of photos on Instagram *house The ousted wife who supposedly poisoned Zuma stays in Pietermaritzburg Theft and arson General Booysen needs protection Adv Madonsela did an excellent job...she called for a commission Lots of land has already been sold to the Arabs and Chinese...even the Waterfront in CT What is reverse racism? As far as I know racism IS racism...nothing else Not a valid answer There is no such thing as reverse racism Very funny Robert words are invented to suit circumstances Ask any English major about reverse racism they will cringe Yes Robert...White Monopoly Capital was made up for the Gupta/ANC agenda and they were paid royally for it I should stop being a teacher/lecturer They do...in front of Congress @Coder2100 the Mueller docs are being opened for the public today too Traditionally means chiefs in charge? Thank you @rohan barnard I am humbled You are making me blush "The group of people on this forum are amazing human beings @Robert Russell you can ask my LBGTQ friends...I'm not an ogre 😊 Please explain to @Matthew Adams why we block some people Melinda I will not call it 'blindsided' but rather 'abused' I am listening nothing escapes me @Matthew Adams but if you say I must shut up I will not He must have wanted proof of the bribe Indisputable evidence @Matthew Adams I think they may monitor us things being as they are...they are aware of our disdain Robert I know the trust is gone We are becoming a nanny state with 17 million grantees and only 8 million formal taxpayers.I know everyone pays VAT and levies but it is not nearly enough "Foreigner investment is very thin on the ground Two bar!! One learns something new every day ne @Spider a few car manufacturers have moved out to mainland EU or are in the process meaning new trade deals must be negotiated It was a sting Panday will not stand a chance in court...the evidence is clear Yes @Spykerhond they are cheapskates Just joking guys That person has been snoring the entire afternoon Real Gangster State The sister is an accomplice The DCJ has a blocked nose...shame he needs to rest The PC is the sister! "Wait till Mo Shaik testifies
Sindiswa Moolman,Very interesting @Thando Nkutha. We heard about husbands parties paid by service providers and over charges. Agreed @rohan barnard I thought I blocked him yesterday but I can see he’s on again. @SA Youth TV please you are distracting the real discussion I’m blocking all the campaigners Agreed @Thando Nkutha. If someone can read it to me @Gina Blackburn EFF is Julius @Thando Nkutha. Is CR following these proceedings? I want to believe that he is waiting for this testimony before he can make a decision on Jiba and Mrwebi. It’s an interesting chat btwn the chair and My Booysen @Thando Nkutha Ewe @Desmond Masilela Hey @Desmond Masilela Agreed @Desmond Masilela Walking to the car with my phone on just to get to 16:30. I’m hooked It’s crazy @Thando Nkutha Listening in the car... still parked @Thando Nkutha Hahahaha @Thando Nkutha Let’s hear the audio
Robert Russell,Ace is part of the ANC looting cabal... @Magda Seguin and you forgot Supra!!!! No doubt @Michael Wild Throw a net over the top 6 of the ANC and we have sorted out 80% of our corruption problems. The New Zealand parliament is made up of 88% of people aged between 30 and 59..... and a FEMALE Prime Minister aged 38..... Everyone in the private sector who is a crook is a friend of Zuma or one of his kids... eish... the general took arithmetic lessons from Zuma LO< and Zuma should say numbers in morse code hehehehe... You bringing the church into it again Magda.... 😃 @Derek Main ROFLMAO!!!!!!! and the ANC trolls are going to get worse leading up to the 8th... trust me @Magda Seguin ....exactly true.... Bell Pottenger springs to mind Magda Yes because blacks wanted to create a narrative that suited their own agenda... @Cameron Kim @rohan barnard ....yes her depth of knowledge is very impressive... but imagine being married to her @Magda Seguin .... you would never win a argument... 😃 😃 😃 "keeping me on the ""straight"" an narrow would be impossible as I'm part of the LGBT community @rohan barnard" yeah magda... but what will happen with that evidence under a ANC government "I am so angry about where we have found ourselves due to the leadership of the ANC
Wildthing,The large rhino horn find in NW has some smell of Supra we need death penalty back first then some healing and law and order restored. who is Edwards mother The ANC bots are out in full force if anyone doubts this man then they involved in this actions a big skellim he made millions by corruption with police purchasing but Gavin was doing ANCWL work where this guy was on his own. Goosen he is a ANC member
rohan barnard,@Michael Wild death penalty won't work with our current justice system. Innocent people will be killed by the hundreds "I do agree DCJ you need Strepsils your honor I love this blocking game SA Youth TV #blocked Is Toshan Panday also involved with Panday School Portraits from Durban? "@mvubu1234 I can honestly say that between my Indian friends @Magda Seguin I admire you. You have a lot of knowledge. @Robert Russell if one is married to @Magda Seguin it's a blessing! She will definitely keep you on the straight and narrow @Robert Russell me too! 😂 @Matthew Adams I block racists and bots I don't need that kind of negativity in my life I'm signing out. Everyone have a great day! Will chat again tomorrow. 😃
MIKE DURBAN,We really only need a Mutiparty Gov with each party having the same number of reps......or something like like........NO Majority party etc etc...... Rama is cut from the same ANC Cloth.........for sure. Heheheh....maybe trying to capture STI........heheheh Jacob is a brilliant Hacker...heheheh Shower with special ANC soap...heheheh Heheheh....STI capture... @MELINDA CHANTELLE MARTYN ...well then prove that they stole it......... @MELINDA CHANTELLE MARTYN ......and so it will go on for ever and ever............it a'int ever gonna stop.......or will it... @Jean-Pierre Le Roux ...spot on @Jean...heheheh...you wanted to show off to Jacob......heheh @MELINDA CHANTELLE MARTYN ........Geees Sista......you sound a bit cheesed off.....ne Eeeesh...the race card always get played.....ne
