author,message
Julia Mabula,morning
Mashamba Mthombeni,morning
Wildthing,Ace and the mafia. yes. but think it's good people from all areas that stood up against the thieves that pushed racism to divert all the things they where doing. turning people against one and other. now we see truth. it's a very big learning curve but it has a very big bill attached it's the once that did not take part on filling up there pockets. The words we should all use. We the South African citizens. it's our duty to do right.
funicanz,Morning SAA From Transnet now SAA. @Thando Nkutha it was disabled on my side. "Eish "@Craig Woodward  Imagine that suspension letter. "Dudu Myeni will be exonerated. She hardly appear s anywhere to defend herself from any wrong doing nor being Zuma's right hand lady all these years "@Don Johnson  Lamaqunibe asuka afike nje... ayahlupha shame. "@Magda Seguin  Soraya was brutally removed fired. It is quite sad.
thanyane mcrocky,morning
Olebile Teita,state capture...
clive oconnell,Gday Thief spotters
Craig Woodward,@clive oconnell I see you @Anne M. I thought they'd had enough of the inappropriate conversations and abuse that I've been seeing - unnecessary @Clickk Heree Clickk Heree Take your rubbish away from here "me too Just block & ignore @Don Johnson "It's people like Ms Stimpel that could have run our SOE""s in a direction of recovery and they were hampered by the thieving  "@Magda Seguin Exactly
Tulonga Henoch,On what is the commission focusing on today?
Wilson Hishono,SAA so lawlessness will always prevail
Christian W,do not fall into indentity politics we both been following this commission for a long time @Thando Nkutha I wish the entire nation would make the time to watch It is so important "I have obtained such a huge respect for these highly skilled and ethical people "I do believe that Africans perception of bribery needs to change "Yes Agrizzi was deep "The most important thing is for the whole truth to come out so that we can fix the systems that allowed for this to happen I love South Africa so much and all its people We need to educate everyone! that is the main issue Interesting how some of these testimonies are being attached by trolls
Reinette Raubenheimer,truth @thando.... salute all these brave people..
makhosi nobhatyi,Dudu myeni Zuma killed SAA I struggle to get in @Thando Nkutha 🙆🏻‍♀️🙆🏻‍♀️ these people were defending themselves by force ensuring their way is paved
Gontse Mashishi,Procurement heads should roll
Anne M.,@Thando Nkutha Only in the afternoons. The morning chats were switched off the past couple of days. @Craig Woodward Might be they didn't have a moderator available in the mornings. "@Thando Nkutha Interesting "@makhosi nobhatyi Yup @Frik Brits The rule might be that you have to be an employee. Troll alert. Block or report him. He enjoys the attention. "Hi Magda @Magda Seguin Troll alert - Don "Gosh @Magda Seguin Yes they are 😀 @Frik Brits Hlaudi Motsoeneng previous CEO of the SABC @Frik Brits Correction - previous acting COO of the SABC
Norman Zwane,@Thando Nkutha Ngizizwa ngathi ngiyimbuka. Ngithe mengibona ukuthi inakhunja yami yakwa SABC inenkinga ngaya kuTV ngacosha cosha. Philani Mtungwa nebandla. @Thando Nkutha Lo @Clickk Heree Clickk Heree ngathi yibutho lika Trump balungiselela ukhetho @makhosi nobhatyi Their infamous quote was "@makhosi nobhatyi ""We will work with you or through you - your choice""" @Thando Nkutha Usephinde wanyamalala. Kuwunwabu lokhu ngoba ukuvala ngapha lakubomvu ngakhona kubuye sekuphuzi. Kuwumpunyumpunyu. "@funicanz The bloody bullies. Dudu Myeni should just have stood at the SAA gate and simply said ""Tsek Soraya!' and make more sense than pretend she was doing something 'managerial.'"
cassim suleman,schoolboy way of looting at SA. AGREE TRUE HEROES.GIVE THEM A BELLS
Margareth Waterboer,"Sorry I couldn't access the live chat either... I hope Don has been removed from the chat. I reported him.. "It's clear the channel can't control the rubbish on the chat today.. I agree with you I keep blocking and reporting but the rubbish keeps popping up I understand you. Has anyone complained to SABC? Did you offer to do it for free... They don't have money.. Hlaudi has it 😂
Frik Brits,"@SABC Digital News  "@Craig Woodward  "@Anne M.  "@Margareth Waterboer  "@Margareth Waterboer  "@Margareth Waterboer  "@Margareth Waterboer  "@Anne M. Oh
Singi Mathebula,nine years of lawlessness👹
Michael Webb,why the laughter? None of this is funny!
Derek Main,@Wilson Hishono Yes - corrupt to the core. I blocked Don Johnson yesterday - he's just trolling. Don't give him the satisfaction. No problem. She was hindering the plunder of SAA. @Born free Don - is that you? @Born free You sound just like Don. @Raphael Anthony Don't feed the troll.
Le Roux Strydom,Don...you are disgrace and a racist!!!! I am reporting you !!!
Tony Better SA,"Don
Stephen Motlhabane,"Don Not going to entertain you Don
Nelson Musoliwa,Don your sentiment borders on hate speech; how can you label people worhless like any item
Buyani Mhlongo,@Don Johnson How is it superior? @Derek Main Thanks I did not know
Nobby's Photography,Don Johnson is a fake profile just trying to cause friction like Bell Potinger
Magda Seguin,"Hi everyone I followed the commission on Twitter but they only give a very redacted version Thank you my friends All humans are equal "I see the troll "So many honest "@Craig Woodward I read in the Daily Maverick that Zuma himself gave instructions at SAA.It was written by Jessica Bezuidenhout "When all else fails use the race card My worry is the safety of the whistleblowers
Born free,It is I.. Born Free freedom of speech
Raphael Anthony,"Don Are you lonely Don? Do you need some friends? Do you have low self esteem??
Senzo Nkosinathi Magagula,these people are just wasting our tax money because no body will be arrested for these crimes just like they let go of people who killed peple in TRC
Benton Lungisani Bhengu,waste of time
Francel van Eeden,ahh find out how to block idiots by by don
