author,message
karabo ramusi,😋🍕🍕
Walles Moyo,akuqalise phela lol lol personally i think the Guptas came with positive attributes to South Africa
Ashley Morgan,now Ist that the former president Zuma administration has place many official and Minister's into unbearable situation. Barbra Hogan testimony placed the former president in the helm of stste capture
Wesley M,Jacob Zuma is not the architect of state capture. the ANC is the architect. Zuma was just part of it. Julius Malema did not fight corruption. Malema himself is corrupt. Malema was fighting against Zuma because Zuma snubbed them and went with the Gupta's. not because of corruption. "the ANC for Ramaphosa the ANC is more important then South Africa. He will not tell you that. but look at his moves. Julius Malema is the biggest skelm. and I am not white. and I am not a DA member. I am South African. Tumelo dont let your mind be poisoned. "South Africa Tumelo are you still there? i want to tell you one last thing. Jacob Zuma is not the architect of state capture. the ANC is Zuma was only part of the. he just took things to the extreme. The ANC implemented state capture long before Zuma was president. that's Why the ANC made Zuma president. do you really want Zuma to come. he is just going to laugh at everybody. are we finished now??? "are we still having the state capture thy probably has tea. "noko you will vote ANC no matter what. not we. you vote for you i vote for South Africa. Ramaphosa is the ANC's president not the people's. if he was the people's president he would have done away with the rotten apples in the ANC already. Jacob Zuma is to stupid to be a State capture architect. the ANC is the state capture architect. the Zuma only exploited what was already in progress.
Norman Zwane,Hi all - trust people today are interested in the testimony rather their own opinions
Nelson Musoliwa,"The ANC is not on trial here but the ""ruling party is""" Zuma and Hogan opinions or personality is not the matter but government policies are.
Vusi Mbambiso,"With all due respect But we have not heard anything that even resembles state capture! All the characters so far were government officials and politicians! We need hard evidence. The judge is trained for this. And he is not naive! "@ Mopho "For now """State Capture"" is self-explanatory. It is the Capture of a legitimate government by external forces! So far none of that was said here!"
Andre' Van Zyl,all correct wesley julius will destroy this country with his hate. Its all consuming. "Ryk Botha agreed "im white. I dont hate black 19th moshakga you got a smile out of me "Thankyou Forty 2bit
tshepo aaron,"vusi beg to differ
Zoleka Mdluli,lol @Thato "No party is clean Eff-ers .. court now ordered VBS to be liquidated Noko.. what do you mean ? Thando i think Cyril moves with strategy without stiring the party.. all who cönspired with Zuma will fall not by him but by their deeds.. All will be exposed
Mpho Kgomo,"Thato their uniform means serious biznis Morning Thando "@ Thando @ Andre Malema must just work on his approach because we are stuck in the past and worse @ Sphiwe Morning and welcome. "@ Nkanyiso let's hang in there and be positive @ Thando I stand with you. Zuma will testify gathering the evidence before he rocks up is imperative the more he delays the bigger the risk he is skating on very thin ice. @ Ayanda hahaha 🤣🤣🤣 The problem with this party is that they have hidden personal agenda's State Capture has always been around it's just that Zuma exposed the reality or its existence "I look forward to see JZ testifying @ Forty do share the Trump card "@ Thapelo she spent the day explaining policies and she held the post for a year because she did not agree to Zuma's bright idea's I feel like this country was almost auctioned to the highest bidder @ Molly how so? Homework was does Jacob mean in biblical terms and he is doing just that. @ Chauke Thank you. People which party has potential. Really this is depressing honestly @ Noko you are really not for the white community. I say make the Magowa clean up vote them in for 5 years then remove them after the spring cleaning and put ANC back just hire them for cleaning we will take it from there. Serious and drastic change Thando. No they will not loot but be under pressure to prove a point. @ Thato hahaha true that just shut up and eat.
