author,message
Andre Gerber,"Unwarranted personal attack"" legal body slams Zuma Foundation for attacking Ngcukaitobi "where does this idiot think the evidence come from Size 4XL "he must just remember Dudu going to female prison @Naledi Barron 100% "@Carlos PixStar NPA Hawks SIU and other law enforcements gets the report from the commission  @Carlos PixStar they have to answer in court @Gabisile Mabuza a SKELM @Carlos PixStar Commission just get the facts Phetolo Ramosebudi "Warrant of arrest issued for Agrizzi  @Naledi Barron next court appearance 18 Feb 2021 They should arrest all these thieves a day before Christmas and let them stay there until after New Year "Adv is doing all the Bank statements  @ALTA and Kie did you see News24 what GCB said about Zuma and the Zuma Foundation """Unwarranted personal attack"" on Ngcukaitobi and Zondo" "@ALTA ""Unwarranted personal attack"" on Ngcukaitobi and Zondo" @Ismail Petersen 🤣🤣🤣🤣🤣🤣🤣🤣🤣😂😂😂😂😂😂😂😂 SC Tembeka Ngcukaitobi Zuma foundation target unlawful surveillance and online harassment against him after being briefed to argue CC aplication against Zuma Jou GAAAAAT gaan tronk toe @SanFran Arnold Hi LOL. Suade AKA Goat "@Yolo More he need 4XL Oh wehave White Tsotsi's to we just plainly call them SKELMS "1 o'clock  it might mean you going to jail this one Zuma's Dada in jai "It's a mixture Dutch Flemish different Euro languages @Barnie Huysamer for short he is DUHHHHH @Naledi Barron precise and he does not want to incriminate himself "@Naledi Barron emails  @R.m. B. because the other leg needs a rest Bye @ALTA "@Sabelo Nxumalo hope you see how we nail the corrupted wb @ALTA Hello @Khanyi Age.gracefully "in his previous position it was +- R14.5mil the next position R14.5 mil and climbing  He was with ACSA 2007-2011 SAA Nov 2011- Feb 2015 Gutter Adv still rambling on at CC "@Heather Durr I'm watching here @Aubrey De Bliquy they must still go to CC SC Tembeka Ngcukaitobi is handling it @Aubrey De Bliquy not yet Zuma Foundation hassling SC Ngcukaitobi @Mzalwane Mzala the GCB tackled them "@Anne M. Zuma Foundation took photos ofhim going to Zondo's house to finalise the charges against Zuma and prepare for CC  "@Anne M. GCB said they did ""personal attack""" GN @Teunis van Ree "ATM was started by mzwanele Manyi "should Ramaphosa be voted out the cabinet ministers and deputy ministers are all out  @Naledi Barron Alaska 😜😜😆😆😂😂😂 "@Mike v V true  @Naledi Barron ek stem👍👍👍👍 @Heather Durr or like someone finding 2 bodies buried together @Naledi Barron 😅😅😅😅😅 DCJ want opening space for butternut "he is not going to say ""I did nothing"" ""want a kickback""" DCJ and Adv Kennedy must go for a whisky afterwards 😂😂😂😂😂😂😂😂😂 Adv Kenndy @MOG ONLY making opening for JZ I wonder what their personal friends think when they watch this "@Naledi Barron say 3weeks ago you had a braai with him and his family @Goaten - Zuma and company trying to keep the SC from seeing CC @Fezile Willem wonder who will drop the soap first him or Zuma @Goaten - go play with Koko @Fezile Willem 🤣🤣🤣🤣🤣🤣🤣🤣 "@Mohammed Sheik this is a fact finding commission  now you want to singggggggggg @Naledi Barron yip @Louis C Miriam Makeba
Diane Louw,here we go ditto @Antoinette Meyer game over i agree...... the proof is alarming ahhhhhhhhhhhhhhhhhhhh voice getting faintier an faintier "hard manual labour should be given for all the ""fat cake""eaters." is anyone adding this amounts? 14 milllion on that one deal sjoe sjoe @Alta nou praat jy damm those are high figures of the swaps 290 million plus @ ALTA yes @Freddie Van Rhyn stand at the back of the line there is also a donation made to political party that must still come up which was aluded to early boggles the mind on how much food and houses could have been built with all those monies for the needy yes @Jenny Whitewaves move the mike closer to your mouth he is moving the mike further away..... who is doing the pravin interview - hofmeyr ? @SanFran Arnold thank you kindly any upates on Agrizzi? @Naledi Barron i agree bye start at 8am rather wb @ALTA amen @Mondli Nohashe night to those leaving until what time is evening session running too' @ALTA thank you kindly "please pray for calm and safety of all residents in the areas of kraaifontein and brackenfell tomorrow plse nite Teunis
Teunis van Ree,he is fading now... "doing a Dudu Raising my virtual G&T with eish... cheers! Middag @corrie ferreira 🌷 Garden and Chardonnay calling.... Bye all Nightnight all 🥂
Lucky123 Thwala,lemvubu
Sli Mpilo,Haibo this man 🙄
Person of interest,"Oh boy "@Naledi make it a double since you are offering "OK but I've been practicing @Naledi lots of customers today bless your heart @Antoinette - Juniper? @Val competition for @Naledi - cheers one and all🥃🥃 Who was his boss? "Ah Cheers @Teunis "@Thando no surprisingly timid voice @Ryan they get fried in the end 🔥🔥 Red or black????? What difference if you're going to dudu's voice over FFS??? @alex all his shell companies or his brothers Red or black chair 😂 😂 😂 R40m here we are talking about... @Naledi absolutely "@Peter and @Paul Not a waste of time at all @Heather think he can leopard-crawl out the back? He knows what's going to happen after the commission. He is being advised by expensive lawyers using OPM.... "@Naledi hic "@Kopz I will never forget those queues at Bara. Common Assault @Thabo Cremate Myself 🔥🔥 "@Heather watch this @Naledi making promises while she's dishing out our virtual G&T @Naledi you are a tonic anyway "@ALTA just join the drunk group around @Naledi Bar Lounge "@Naledi I'll buy @ALTA 's drink An MBA doesn't ensure integrity black or red chair? Angaaaaaz @Zinhle go home I'm here to assist the commission 😂 😂 😂 😂 😂 The right thing? The correct thing? Think fast and lie through your teeth. Sophistry at its finest. Hindsight back here again. You can't slip one past DCJ @Louis 😂 😂 😂
Sherwin Peters,haibo but the evidence is there in black & white hey madoda he knows full well that the public & especially SAn Twitter is going to find him guilty & ridicule him due to his non replies Pravin will be here Monday morning guys
Naledi Barron,"ANd I suppose that if they haul this witness's brother in @Person of interest Already poured. Lemon or lime? Sure @Antoinette Meyer Coming up.... 😉 "With pleasure @Person of interest . But be careful @Yes Ma'am @Val Speirs 😉 "Excellent!! @Person of interest  '@Person of interest As long as it brings a smile to your faces ! xx Yes @Val Speirs !! Agrr *Agre! Patience @Rob Nel Their time will come. Behind the COmmision there's LOTS going on! Cheers my dear @Teunis van Ree ! Plenty of crushed icea @Val Speirs !! "@Lucretia Mohaswane Circling high above the COmmission BIngo! @Antoinette Meyer !! @Maryann Diamond His Lawyer hypnotised him. No @Valencia J It's all part of a very carefully legally planned process. "Dankie @Andre Gerber ! I always defer to my learned friends in all things legal. Anything psychological @Valencia J I now my dear. But we are all learning SO much aren't we? @Carlos PixStar The process will continue i.t.o legal proceedings further down the line. @Carlos PixStar A pleasure "@Louis C Yes @Valencia J Possibly. Unless means have been taken to prevent that from happening. @Mahlatse Vincent LOL! I shall tae it that your silence indicates your assent! Thank you @Heather Durr. Heya @Xolani J Masemula Yes @Sonwabo wiseman mhlaba. Processes are happening behind the scenes. @Person of interest True dat. Top-up my dear? @Andre Gerber Interesting! Timing is becoming everything. @Person of interest Doubbel of course! "@Thabo Mzamani Yes @Andre Gerber I'll diarise!! @Person of interest Anytime! @Thabo Mzamani Have faith!! "As frustrating as this might be @Anne M. Thank you! Was getting ready to copy and paste! But @Anne M. People on this chat forum are entitled to vent a little as well... @Heather Durr I can give you a discount on any anger control sessions 😉 @Anne M. And we're lucy to have some very smart people here! *lucky "@Thabo Mzamani You @Person of interest I refuse to respond on the grounds that I might....whatever he said... @Person of interest Awwww. Top-up? @Antoinette Meyer Double ? Coming up @Antoinette Meyer @ALTA my skat. 'n Wine Coller miskien? @ALta Wine Cooler @ALTA Because you was besig!! "@ALTA So my dear @ALTA Coming up my sattebol! Topped with Cinnamon? or Nutmeg? @ALTA Just for you!! xx @Donovan Landsberg !! Long time no see! How do you like your cappuchino/coffee? @Person of interest You sterretjie! Hi @Joan De Beer "@Louis C With respect @Donovan Landsberg Coming up! @Yolo More Heya gorgeous! "Now that's the trouble with IRS Precisely Advocate C! @Suade - Tsek! @Sonwabo wiseman mhlaba Pretty much. And it's not yet the final total! @ALta nICE! @DokoloCity I beg to differ with your allegation regarding Pravin Gordhan and Trevor Manuel. Thanks @Sherwin Peters "@DokoloCity No "Ty @SanFran Arnold. Substantiate the allegation Thank you @French Schola - and then.... SAA. @Louis C I can't see Kopz. Don't know why.. @Joan De Beer I think the Major of Jozi is tomorrow? I stand to be corrected. @Pastor J.J Ah! Probably. @Louis C - Thank you! @ALTA I (the witness) get around - Beach Boys LOL @A:LTA & @SanFran Arnold xx @ALTA @SanFran Arnold @Louis C @Andre Gerber - Tae It To The Limit - The Eagles. @MIKE DURBAN Eloquent! Heya @MIKE DURBAN gtsy Ohh @S V 1 Brilliant! @Louis C One of mine too! "@Ismail Petersen But which one was worse. The 26ers @Ismail Petersen Ah! Thans for reminding me. AGh FFS Those McKinsey thieves again!! @Khayo Mjikwa LOL! U praat goed Afrikaans. And probabluy many of the other 10 taals. I salute you! A lot of us miss out on the chat when other S.A languages are use. So @Khayo Mjikwa perhaps we can all agree to English as the common denominator here? It's up to a vote by the Chat people. @thulani fadashe For YEARS! McKinsey Management Consultants. Been around since 1990s. LOVING this e-mail chain. It tells the whole story! Bye @Teunis van Ree Tomorrow... @Khayo Mjikwa Whatever happened to Fanagalo? @Andre Gerber Exactly! "@Khayo Mjikwa One must also consider that there are ""sub-chats"" happening here "Yes @Shakes Slow It's fun @Khayo Mjikwa But you're doing well! I respect anyone who is fluent in more than 2 languages! Go for it DCJ Zondo!!! @ALTA Nice! "@FieliesSA Yes. It's a process. But our magnificent DCJ Zondo gets to the bottom line Byeeeee @ALTA. Miskien later. Laat my weet. xx @thulani fadashe Too true!!! @thulani fadashe And tomorrow is going to be sooo interesting! @Goaten - Soon you're gong to be displaying symptoms of MPD! @thulani fadashe Uh oh! Was supposed to be the Major of Jozi. @Goaten - You hooligan LOL! @thulani fadashe Schedule juggling at the moment. @Zinhle Big Daddy Dee Are we still ignoring each other? @Goaten - Go for it kid! @AL|TA Yay!! @Heather Durr Breathe my friend!!! "@Zinhle Big Daddy Dee No! I responded and greeted you many times Lady K @Khanyi Age.gracefully Where have you been girlfriend? "@Louis C @S V 1 My friends "@Zinhle Big Daddy Dee Aiiee no! I have no masters. I am the Mistress of my own mind "@Zinhle Big Daddy Dee And after we come all this way @Goaten - Please apologise to Suade for me? @Louis C and @S V 1 Loved your connection! May it long continue! Zappa's back collection is massive! @Zinhle Big Daddy Dee I am now confused! WHO is my Master?? @Zinhle Big Daddy Dee Now I'm totally confused! And I repear @Zing @Zinhle Big Daddy Dee I have no Masters. I never have. So get your brain straight please. @S V 1 Had a friend who was nuts about Zappa. "@Zinhle Big Daddy Dee So "@Pastor J.J ROFLMAO! NO @Antoinette Meyer Noooooooo!! "@Pastor J.J I'm 60 @Antoinette Meyer Phew! Let the games re-start! @Roza E Danie engel! x *Dankie (sorree too many Gins with @Person of interest earlier!) @Antoinette Meyer Coming up - with that touch of ice x "@Roza E We do understand "@Tsepo Shabangu UYes ROFLMAO @Roza E !! "@Aubrey De Bliquy You know I respect you. But it is ONE thing "@Aubrey De Bliquy And my comment has nothing to do with communism. Rather True dat @Roza E @Aubrey De Bliquy Enough of that was stripped from S.A AND other African countries by Europe. It needs to be Payback time! @Mzalwane Mzala Exactly! McKinsey's tactics were simple. Create savings in the organisation by slicing jobs. "Very little common sense thought was given to process re-engineering "Classic ""Management Consultant"" approach! I KNOW Oh yes! I forgot about Gemini Consulting!! @Roza E Then everyone will sufer. @Roza E The people must have their voice. I support whatever happens. History teaches us... "A serious comment : A forum member spoke to the observation that Black witnesses were denigrated by Chat members @R.m. B. That was Rodriques! "@Roza E Sorry @Canis Africanis Had to do some household chores. I'm back now. @ALTA Is jy nog hier? "@Heather Durr The Denel testimony ties into the Money Flows in that ""sole source/services"" was applied both there @Heather Durr Exactly. Building a slow bigger picture ! @Goaten - Awwww. You are smitted!! Oops @Goaten - Meant 'smitten'! G'nite @Teunis van Ree See you tomorrow my dear! @Goaten - LOL! Don't know whether to be jealous! 😀 Hallooo my vriendin @ALTA ! Welkom terug! @Goaten - I can give you some pointers on how to behave with Lady B! @ALTA Patience! "@Goaten - Firstly @ALTA Courtleigh nodig!! "@Goaten - Therefore @SanFran Arnold Quessn B. You're in charge. "Now @SanFran Arnold A pleasure Your Maj 😉 @Heather Durr See? Denel already! "Remember Wolfy my chicken soup and awesome chef buddy! @ALTA Moenie worry. Just listen.. @ALTA I know! Just listen....... "So @꧁༒Wolfy Cs༒꧂. Lekker chicken soup met brood? LOVE this sort of stuff - forget how many times I had to dig into Municipality & Provincial shenanigans to sort out the k*k. This was in the 1996-2000 period! "IN fact @ALTA Ek vloek in my kop!! "@ALTA Not just me @Aubrey De Bliquy You got it LOL! @Aubrey De Bliquy LOL! "And now Well said @Thanda Sibisi Exactly what I just said! "@Heather Durr The SC was subtly ""hijacked""" @Person of interest Spot on! "@Person of interest Forgotten how many Tenders I've prepared "@Person of interest ..and how many RFIs "That's right (DLS) + LMT <> VRL. Hang on @Heather Durr. He'll park both feet in it... Well done DCJ Zondo!! You've got the bottom line argument spot on!! Go Adv Kennedy Go!! Exactly Adv Kennedy!! @Heather Durr Indeed! "@Heather Durr Maybe for you but "@Heather Durr And yes @Heather Durr Respect! "@Heather Durr How many times have we both experienced this ""preferentialism"" masquerading as AA/EE?" "@Heather Durr I know sis. Which gives a unique perspective when observing what is going down right now Shoulda Woulda Coulda @Heather Durr BOOM! @Heather Durr Not you personally - just the developments as exposed by Adv Kennedy LOL @Heather Durr I've never found any of your comments to be offensive. You're a smart cookie. Let it go!! @3RDCREWTEK Not too much of a whacky idea! But they should start by ramping up the e-mail security at all government levels. I've seen some stuff in my days as an analyst..... "@Heather Durr @3RDCREWTEK Which beggars belief "Alas "@3RDCREWTEK EVERY party "@3RDCREWTEK I will happily @Heather Durr I get you. Been there myself! Exposed significant malpractice and ignorance. Did my best. Took a ton of flak! "@Jabu Malinga Don't believe everything you see @MIKE DURBAN Please try to thing beyond labels? *think "@MIKE DURBAN No apology necessary. I undersand and respect your P.O.V Viva Adv Kennedy VIva!! Yeeees Mr Saloojee? We're waiting/...... "And again "@Barbara Sattler Only if you get out those prayer rattles @Barbara Sattler .... and not even then! LOL @Barbara Sattler Deal! Just don't specifiy which hemisphere/country/region..... "@Barbara Sattler I'm here in the UK "@Lerato Moleke You keep going up "Brill @Anne M. So Agreed @Barbara Sattler ! @Andre Gerber xx @Barbara Sattler xx @Anne M. xx Make sure you add our latest comments to his personal DCJ Fan Club web page!! @wandy Zouloe Really? What happened to the EPWP? The RDP? And all the others? "@wandy Zouloe What's that got to do with the upliftment and equality for many ordinary South Africans? All those houses (Ace Magashule) "@wandy Zouloe And where is the Monitoring "My apologies @wandy Zouloe. I can only hope you understand my passion. I spent YEARS working to put in place the new vision in pratical & meaningful terms that matter "This COmmission is incredibly vital to us all "@eliasmnisi72 What are your thoughts on a Government of National Unity as an interim "@Anne M. I justr have this sense of Dej Vu. Like the song by U2 says "@Heather Durr LOL! You are a contradiction in yourself @Heather Durr u2!! xx @Jemimah Zitha Ermmm. DCJ and the El are doing just that. And please remember @Jemimah Zitha This is a Commission of Inquiry. NOT a witch hunt.. @Heather Durr Licorice Allsorts. Love them! ...which takes us back to why Denel.s internal division couldn not meet the same criteria. No reaso why they shouldn't have been able to! Ohhh DCJ Zondo. Sooooo articulate! Heather!!! And it also depends on the overall psychology of all the individuals signing it up the chain. "Oppression within an organisaion such as Denel i.t.o its essential autocracy in a specific industry @Andre Gerber Right Down The Line - Gerry Rafferty. Whoa @Heather Durr You'll need to unpack that for me! @Elton Josea Lekka! @Andre Gerber Which is why it is SO importantt o allow this carefully choreographing of the Commission to play out. "@Heather Durr Agree. I mentored many young people @Fezile Willem I hear you. Is it really that bad? @Heather Durr !! Brick by brick g/f!! @Maryann Diamond HI sweetie. A drilling of the witness by Adv Kennedy. (Denel insourcing versus outsourcing versus a chimera of both). "@Fezile Willem I hear you @Maryann Diamond YVW xx Yes @Aubrey De Bliquy "@Fezile Willem I will always be me "@Heather Durr Ooh. And I remember those ""Restraint of Trade"" docs. Hilarious!" @Fezile Willem And I accept and will defens YOUR position and point of view. Always! x Hang on! A bit too late to introduce OTHER versions of MOUs!! Go Go GO Adv. Kennedy!!! "@Fezile Willem Thank you too. But this is me "First comes MOU @Andre Gerber Don't go there ! @Goaten - xx @Goaten - I don't know. She's been AWOL for a while. @Andre Gerber No problemo! "@Goaten - That may be so "@Goaten - Remember "@Goaten - I stand behind Pravin Gorhan and Trevor Manuel. So don't go there "@Goaten - Listen @Thanda Sibisi I respect your P.O.V! @Goaten - Facts please. @Goaten - Don't care. I'm still her protector. "@Goaten - Sweetie "@Goaten - Alright @L. M You also going to do the homework Goaten has set for us? @Goaten - and @L. M I will definitely do my homework! Thank you both! @Goaten - and @L.M Old Mutual = Nedbank. Maria Ramos = Absa. Well @Goaten - I'm on Twitter. How can I find you? "@Goaten - Careful sweetie! Pick your battles @Goaten - Want to take this onto the Tweeter forum? @Louis C Indeed they did! @Goaten - You have a Twitter name? @Goaten - Alrightee Gorgeous song @Louis C ! @Louis C And then there's Cold Play - Fix You. Give THAT a listen! "@Louis C Please do! And then seque into ""La Vida Loca""." @Louis C Nope. Ricky Martin = Livin' La Vita Loca. "@Louis C A luta continua. Think @Yolo More You still her my gorgeous girl??!! @Yolo More It's 19h38 this side. Seriously cold! "@Louis C Exactly - Frelimo. Yet it is bigger than that now @Barnie Huysamer I hear you. So much under the bridge neh? "However @Jemimah Zitha Gosh! I though that the connections thing would be over by now! When will my country learn FFS!! @Louis C LOL! I wish! @Barnie Huysamer Spot on! Used to transmit from LM Radio in the day... @Sal SA Did you bring me some snoek??? "@Lerato Moleke Because the DCJ is the ultimate authority in this Court @Louis C Oh yes! "@Sal SA In the UK @Louis C Eish! @Barnie Huysamer I must educate myself. So will add that to my list! @Louis C Yesss! Sheeeeez. Annual salary of ZAR5 Million!!!!! I want to be sick!! @Barnie Huysamer I cerrainly will! Thank you! @Barnie Huysamer Do you emember Forces Favourites on SABC English Radio? @Angelo Doubel It makes me physically ill to hear these numbers sommer just waved about! "Give me an Umshimi Wama And isn't this just the irony of Democracy? These b*****ds get away with this! Well @John-Louis van der Linden How much hae you lived? "@John-Louis van der Linden Ok. I hear you now. Just want to see EVERY SINGLE political partu come out on ann impartial platform "@3RDCREWTEK Perhaps. But this must be done. Just like the TRC "@Jemimah Zitha Agree! Imagine how much psychic pain our DCJ has to endure! I'll bring the bbbles @Sal SA How can ou say tha? You have lots of friends here! "G'night sweet and crazy people. Tomorrow is going to be very interesting. Sleep deep
MOLLY PHUNGULA,AIYBO IN CASE i incriminate myself
NICOLA MALGAS,eish I agree Salty Crack Cremate myself is the name 😂😂
