author,message
Riaan DW,Probably would have taken the money. Easy to get away with it. Just deny everything. "What's new I don't know Amen If he is really dead.... "She works under those conditions Kkkkkkk "She has really overused the word kkkkkkkkkk @Dada She can kkkkk "@Dada ngova @Dada mokaka Please protect me from your ignorance. You know very well who is doing the killing. Unless you have been living under a rock the last 26 years. You sound racist @Dada nkaka Don't be part of the problem... "kkkkkk @Pienaar:washhands::washhands::washhands::washhands: Zondo knows @Kevin Hall Lol:washhands::washhands::washhands: #corruptionmustfall Stole the bucket #corruptionmustfall "As long as the cowards don't confess 🤣🤣🤣🤣 "The "" Train "" is running out of steam" The TRAIN left the station without the passengers 😂 But she knows nothing about it as she is the lady of the house 🤣🤣🤣 The fact of the matter is that The beautiful country of South Africa is in big trouble. Sure we can ALL agree on that Going to the toilet to drop a @xhoixhoi grandson 💩 🤣🤣🤣 "As she has repeatedly said today  And they won't recover a cent "All criminals can't remember the past for a reason "Former president also couldn't recall anything "R900 000.00 a day She has made sure all the answers went with him to the grave I love those motorcycles ambulances that cost millions 🤣🤣🤣🥰 🤣🤣🤣Probably paid 5 times what it is worth R1 for every time she said I DON'T KNOW. 🤣🤣🤣 "She was a big help Amen
Rulani Maluleke,our evidence leader is stumbling. DCJ must baby sit now so far Advantage Nomvula!!:elbowcough: The adv I he only won cases that settled out of courts thanx DCJ we're embarrassed by Adv. close we will resume when we ready Adv must be demoted to filling.
mandisi ntauzana,"some amongst you are very disrespectful "Yall are disrespectful of Adv Notshe SC Adv Notshe SC - I apologise for my education (Bantu education caught up with me)
Paul Ely,myself being one of those disrespectful people im just here for the tablet lolol dead or alive its the husbands fault next to leg break street thats a white rhino 😅 they wrote a fake cell phone number in the guard book. trevor noah called it im allergic to wooden floors i have heard it all
Nicollette Ferguson,🤣🤣 "Oeps edokotelle What you live in your own house oe MARA!! correct Shane!! mr Agrizi was murdered guard house.... no register? Shane yes Where is Mr Agrizi? where is agrizzi‼‼‼ "It is very heartbreaking too Loose a child lies lies or the gardener "She is almost slouched down why is he saying shame man???? "This lady isn't even sitting up straight three hundred and ninety two...page number 😡 @The truth and your mind.
fuzile dazana,hebaana why now nt yet this is a deployment of combrade adv pragnant answer bar i thought the adv will come dololo hebaana kunzima zajika zinto deployment adv our combrade adv the adv dint pitch up angazi msholozi the adv is pitching up lut angazi same like jz of nkandla compound angazi angazi angazi zajika zinto
William Pieters,do you think the Adv was a BBeee apointment? lol Kevin if you can't blame Apartheid then blame your dead husband. lol Zondo has taken over. a bar stole and a bottle don't make a bar.
Adel Muller,when are they announcing about the schools
Welcome Kamogelo,"i feel like screeeming exactly Tlome!!! "zondo must take otherwise bar is an alter in this house😅🤣 Agrizzi is desperate 🤣😂 desd man tells no story(Garvin and Hubby) Adv hoffmeyer or Adv Prestorias😜
Kevin,Bring Katie back....!!!!
