author,message
MADIMETSA TEFFO,ive been waiting for so long now is time
fikile mbokodi,ich one are we watching jamnandas or zondo i see everyone is gone to watch jamnandas guys am not a politician but what i understand is that DA and EFF they dont support her but defending the constiution okay what is happening here is it tea
Anthony Fourie,who this man?
rohan barnard,this malume looks wild..... my ❤ is breaking for malume here.... nkosi yam 😧 "haibo Adv. out of order paperwork Gcabashe @goolamv i am also torn 😢😭😨😲 keep this man safe.... his life is on the line Adv. Gcabashe can replace Mkhwebane "she is excellent hopefully mkhwebane will be forced to resign after today's ruling with gordhan. She has already been proved wrong yesterday by concourt lunch time
funicanz,😆😆😆 DCJ doesn't want loop holes when he delivers his report. He is thorough. Bathroom adjournment. DCJ is my hero. 😆 "@KEITH SINDILE DINABANTU  "@KEITH SINDILE DINABANTU  "@KEITH SINDILE DINABANTU  "@KEITH SINDILE DINABANTU  "@KEITH SINDILE DINABANTU  "@KEITH SINDILE DINABANTU  "@KEITH SINDILE DINABANTU  @kagiso mathole and curious. 😆😉 "@goolamv  "@Lorraine Naidoo  "@KEITH SINDILE DINABANTU  @rohan barnard . I second that.
Danie Nilsen,goverment chameleon is back this is an ace man pp is also a zuma agent eff supports avery ting that is non esential in thye lives of the masses zuma has never stop running since he got fired "not only black people all were stealing from the coffers os state and did nothing for those masses who vote for the thiefs "it is like abc not anc or 123 get voted in as goverment get cronys in money pockets like SOE and love curry and chicken and loafes and watsons and guptas and be in anc goverment "lotto already had it no this commision is public for the very persons who voted for them hope you are ashamed sies man yes he had a hair cut and it seems to make him feel better and now he sits with the aunty that is leading the witness listen it is the judge doing her job and charmaine on 7nde laan is fired because she said some bad stuf of afrikaners she mast now vissit the aunty in jail who utter the K word one word ace aka hitsqaud we started on 450 are now on 1219 jobless are waking up @nosirnotme med i feel verry sorry for those unemployed people 25 years and the only people got rich is the goverment and some private company on cahoots with goverment she is worse than the public prosecuter i thought she was doing dishes in the kitchen \ sorry to say all the curry pot eaters has filled all vacancies so they started looting the vbs and kindergarde grants but Maleka is sharp as well but he seems to be anc patient an is on icu care the way he comes through my opinion though @TheC4RB1N3 true but if you are realy independant you will come across n bit more wild as if you are angry and already gound him guilty like in a court of law as in i put it to you that you are skelm judge just popped a gasket and aunty is goin to get crapped on from a dizzy height lol that is not his job he is the Boss ther the underlings like the aunty they should wake up here we go hi that has already been said we must convince them to vote for judge Zondo he has daiarea and ran to a pit toilet "@tholl modise i hope you are not refering to cr "she sounds  lol WATERGATE and GUPTAGATE LOL GRSCE IS GOING TO TASTE MOMPOERIE FOOD GRAND STYLE sorri caps now this dairy farm was taken without compensation or was it paid for like i hear lots of millions for a non working farm it smells like a gupta farm in conjunktion wit the ACE I SMELL HIM IN THERE "sounds familiar ""i cant remember"" aka zuma constipated amnesia" silver fox did not only look but had a big pair of greased hands his life style should be investigate d i have i think six rand and 30 cents so there is some left what fault my six rand and thirty cents what is ghee like mageu oh... ok from the pregnant cows this is and was money laundering something smells like a rat here no work is ever done period on ly steal schemes get done i just stopped wow to watch zondo and this crap happens how can you bankrupt an already bankrupt country he is an confusianist yea zuma broke it i will sai nightmares rather say yes a bit over board but there must be a tip for the gate opener i remember a akid we opened the farm gatesand got a penny or some mula for sweets lol @Yin Yang true no it is not safe it is a stupid qeustion and milking pregnant cows wow i am right tthat onme is easy no vrede just stealintg 2 language and translater doing her own thing
Frank Peter,Corruption at a satanic level
Lorraine Naidoo,OH took public Protecter to court shoo the bad words used by them...really uncuth I may read a artical Zuma is going expose all. on fb cannot wait.tears rolls dawn when I see the poor walking so far schools in the cold they suffered for to long.i don't know why all these parties get together nd help build a new S.A cannot to jail the top 6 nd Jessi Durante got jobs for all her family I said gold gates from Dubai as a child I grew up in the apartheid government. we fought for this ANC to come into power my brother went to university with PG my qualified as doctor PG pharmacist I think they will be charged .will take a while I'm going to watch Public P court case see later that will great yes 🤣🤣🤣 she's werk week I'm typing nd watching tv Public P agree Ace councilors is sitting in yesterday Zuma preparing for war 99 year lease shoo ha ha ha silver fox his a advocate in Dubai account for Ace 😂😂😂😂😂 Breaking news one of Zuma son is. getting married to Tony Guptas daughters 🤣🤣🤣🤣🤣just kidding nothing it was a ghost plan shoo 600 million Ace nd cronies are in deep trouble this is a attorney. he should account for all this .nd report this long time ago silver fox watched all this happening Yes definitely looks like his finished bank statements in Dubai milk in the dairy I hope so Yes nd ghee is so expensive Yes Guptas put the ghee on heads it's melted butter. but processed yes Mr Venter no more maga m maga I'm manga manga it's all gone long time ago they to farm nd stole everything Ace is watching very closely who is next 🤣🤣🤣🤣 drinking milk from the farm mail g chai tea again it's long time bankrupt put all the Ace nd cronies watch the space his got his spies in there shame this poor men. Please forgive me watching tv nd on this chat sorrry this lady is sharp don't know he was supposed to benifit Yes for sure shame used the poor again to enr o yes the poor people got nothing To brave I salute you sir they will kill him Wow this unreal he needs heaven protection. heavy Wow Ace got his attorney sitting in. ag shame I got a cold shiver for this witness top 6 with Zuma I'm watching olso yo yo uo there wife's also became politicians this lawyer is excellent the Guptas hate Blacks eish this was hectic
Mbuyiseni Nxasana,state capture is being used for political agenda. people come with claims having no proof to produce. are we suppose to take this seriously.
TheC4RB1N3,"lol the Public Protector will be gone soon @Mbuyiseni Nxasana How must we take you seriously mampara ? Zuma even ran away from Zondo lol @Mbuyiseni Nxasana Part of the Zuma fight back campaign you @fikile mbokodi NO! The eff support the public protector fully sad reality that lol "Yes @SABC Digital News The sound and video is out of sync 😃 aka Gangster aka “Mr Ten Percent” lol many nicknames for Ace "these crooks are robbing us in every way possible "@Danie Nilsen these days you never know oooooh and Zondo was appointed by Zuma right? People used to take breaks like this at my work "@Jabu Malinga joooh
