author,message
Danie Nilsen,something why soun no sound
Mnyakeni Mduduzi,Am I early?
Mandla58,Morning Where are these people ? So now we watch pictures Please kindly fix the sound we can not hear anything Ridiculous THANK YOU SOUND PLEASE Hard to follow now Missing other things Again No no no Sound please can someone fix it permanantly Sound please Thank you
G T,Having breakfast!!! No sound again!!! "Its a plot Orchestrated by the implicated cops!😂 Just plug into the external audio. Do they still have employed sound engineers? I thought Hlaudi was fired? Now they are going to adjourn until the problem is fixed. No wonder they need another year!!! The sound is probably being attended to by an outside contractor which they haven't paid.😂 "Epnet Streaming
Person of interest,"judge gave keynote speech at the Bram Fischer event last night. his voice was very bad by the time he finished did anyone watch the siu sabc presentation to parly yesterday? "same problem as yesterday *SABC EXTERNAL AUDIO PLEASE* sabc channel led the 🎤 funds into hlaudis pocket how will they work out how to broadcast the rugby? I didn't realise Hlaudi still has friends at sabc. hope he paid them to stream the rugby
Thola Nhlebeya,What happened
Pastor J.J,Is it just me or the sound is messed up again? NEWS ALERT FROM SABC DIGITAL........Due to Budgetary constraints together with all the money stolen by Management we have employed the Tea Assistant as Sound Engineers. Please be Patient. The Tea Assistant a.k.a Sound Engineer is back and so is Ms September thankfully. @KEITH SINDILE DINABANTU I remember a chat a few months ago. You said she looks like your ex-girlfriend. Ndluli's sentencing procedures start today on his conviction for kidnapping Mdluli @KEITH SINDILE DINABANTU I became more interested after you said she was an ex.hahahahahaha. Just kidding I am too old for all of that
babette fagan,SOUND PLEASE SOUND PLEASE sabc is useless
welton paulse,Jirr SABC cant do anything right where is the sound at? SABC can only pay for the picture but not the sound The technicians are working from the Gupta compound Eating Curry without meat "@Eddie Neluonde technicians finding it hard to choose between the curry and their job Bring Hlaudis talent back But dont they test all equipment before they start the procedures Let Hlaudi come and glamratize and mezmarize these people @SABC Digital News mara the sound issue started yesterday already typical government it is going to take 72 hrs before sound could be fixed Hlaudi came to take his speakers "They hire the sound from Hlaudi and talented as he is ...he came to take his stuff SABC is like that one special uncle which we all have @Tshwane Yamošate & Derek Main you guys are spot on and evertime you would say lets give him one more chance and invite him MAYBE he will get it right this time At times he would even outdo his previous record @Tshwane Yamošate "What is wrong with Zondo Zondo wants to be a populist now Eish Mar Zondo
Nherera Karls,Sound please
adrian albertyn,sound please
A A,even on ENCA the sound is bad
PETER STAFFEN,sound please he got a lot still to do
Pierre de Beer,Why are they muting the sound? Is it because a journalist is implicated?
Jaytee Morifi,hebathong the
Eddie Neluonde,technician can't fix the problem curry is too hot♨️♨️♨️♨️♨️ @Welton masala spice
Keith Hodgson,Sound absolutely terrible AGAIN. It shouldn't be rocket science but it seems it is! Sound again! Are yoi not embarrassed?! SABC competency is zero.
Johan Le Grange,sound BEE guys
JS Bach,"Hlaudi 👻👻👻 💀 🤖 👽👽 He fled
Thapelo Motabogi,so SABC is so broke that they hired a swaak sound engineer WE CAN'T HEAR S....... 😂😂😂😂
Keith Hadden,Why wasn't the problem fixed overnight? And the live feed was late in streaming
Harry Boonekamp,most discussing
SABC News,"We apologise for the audio glitches
Ben Fraser,sound is terrible.
Lew464,AMATEURS you mean geographically.
FRANS SEBOLA,Whats wrong with SABC sound? SABC please fix sound Sound sound sound pls This is sabotage guys
Tinashe Mangena,Sound please
Mario Johnson,is sum1 attending 2 the sound👎 sabotage😎 are we back
phelelani mbele,sounds plz
Epnet Streaming,Sound can go horribly wrong. Video is never a problem it is always sound. yeck
Cerebis,Just tuned in....Early tea? @Person of interest SABC will not be streaming any RWC games on radio or TV. ENCA also no sound "Wow 3 tea break before lunch.....really? I love Namibia.....would love to live in Swakopmund Put the evidence in electronic form and get someone to put the right page on a PC in front of the Judge? He is forever looking for the right page? "This commision is absolutely necessary Sorry....about R 360 m This detective colonel knows his stuff. He keeps to the right path. @Margareth Waterboer Agree! Sad that such people always intrude and spoil it for everybody! No respect for women....not real men sorry. "@I Am Free To stop that guy Ace in the hole Ohh Judge Zondo is ill.....that why he is so grumpy? He has been sitting on that chair for over one year......he needs comfort?
Sindiswa Moolman,Are you serious @Cerebis? I thought they approached NT for R500m bailout for that purpose. And they confirmed that they met all the requirements for a bailout from NT @Cerebis You can become a Commisar
Norman Zwane,My ancestors are telling me that the road to OR Tambo needs to be cleansed with a white male goat and the sound will improve and Watson shadow will pass. The slaughter must be public.
Zamankwali Ngema,"Nice one
Lorna Kavanagh,NT says they are spending billions on live sport that they cannot afford.
Vic SetheMasewawatla,Sound? Put the volume for us SABC now we adjourn... what did we miss?/ @welton paulse The Uncle that we wish we never had and he will dissapoint again...as usual.. @welton paulse Is it me or what? The evidence leader seems nervous
makhosi nobhatyi,Sound please Jiba and Mrwebi are both sinking down into corruption which we never heard from mokgoro commissions "Kobus is telling the truth  @ Gee Peex1 bayethe mhlekazi this is what we want to know so that we knew what went wrong and start to put new laws to guide this infighting within departments get rid of rotten potatoes
Toibo wa Toibo Antimba,"haiboo
magdeline matsholwane,Sound please thank you for the sound
Mike Moja,sound please
monaheng raboroko,TECHNICIAN!!!!!!
Takie Moses,sound tnx
Thuso Mbambo,no sound pls
Derrick saperstein,"Wow
Fabio Pitt,SOUND
Jabulile Mazwane,"Mnr Roelofse is still around together with Buthelezi Mbulase
Dorothy Milne,I feel for adv September. Not easy to follow judge today. "All evidence leaders need practice
Sthakathi Khumalo,"Zondo has always been hard on September nje!! Maybe Zondo knows something LaChap ikhala ngeGremlin😂😂 "Kodwa ungcono Mangethe kuButhelezi No Mabena shame!! Zondo is not fair to this woman indeed and it’s obvious. In the spirit of gaining experience this is not how it’s done!! The viewers can see iit also!! "Derek Main Zondo is interupting haaai suka haaaai Zondo let her lead.. "Zondo is just being dramatic today Hosia Modiga On your what? what is a Mac 😛 Hamba uyochata we Ying yang "Just got back
Mashao Mohale,Again? Running to eNCA did not help. It seems the sound problem has to do with Commission's technician unless otherwise
Willie Mutele,Sound is terrible
mandisi ntauzana,SABC
Tony Jantjies,sound............
