author,message
Grace Kunene Kunene,🙇🙇🙇 😂😂😂😂😂😂 Lex😂😂😂😂😂😂
PETER STAFFEN,what is happening
ELTA BOSHARD,"Commission resumes right after lunch break adjournment
funicanz,"The commission doesn't have that ""thing' on FRIDAY. I have been lost since they started and now that they are back "CFO at the Department of Community Safety and Transport "@Lex Luger 
Bernard Matolino,who is testifying? what was her role and where? just got released from real work not looting state coffers! thanks guys. so today its NW in the fray. this disease covered the whole country. no one is safe from this flu!!! corruption virus "@Margareth Waterboer You are so right!!! Cry the Beloved ""Cowntry""!!" @peter pott Never underestimate the intelligence of apartheid thugs. those guys were smart. You dont keep such a system running when you are daft @Thulani Bukani No. Terreblanche was just a later day buffoon. We are talking of architects here. "@peter pott It's not a language issue. When you are hiding something "SOMEONE Blessed🤣🤣🤣🤣😋😋😋😋 I am NOT Blessed🤗 But who is this van Wyk guy? But the Deputy Chief Justice is asking some tough questions that make this lady's story very shaky. How do you just sign coz you trust someone? Even if my wife were to bring me something I'd check it Guys you can't even trust your mother's daughter/son. Listen to the deputy chief justice's questions. This lady is not as naive as she is making out This lady is stammering now. Her story is not convincing. Under thorough cross examination she will fumble Thanks @Pastor JJ Pastor JJ I can never be as naive as this lady esp when doing business. She thinks she is so likeable van Wyk just liked her so much @Magda Seguin Just listen to the deputy chief justice. There is an experienced lawyer there. Not you and I This lady sees the trouble she is in and she decides let me make it van Wyk's story. It's pretty much like me trusting you guys. I don't know you. You could be killers. @goolamv you are right @Magda Seguin You misunderstand me. All I am saying is that it is imprudent to trust a stranger. Just like those ladies who hand their babies to strangers at taxi ranks and the strangers run. @Magda Seguin You are obviously not after unearthing truth but defending the witness. "@Magda Seguin I am worried why this lady did not see it. I also would not sign even what a colleague hands me A HUSTLER IS NEVER THIS NAIVE THIS HUSTLER HAS BEEN BUSTED She didnt even know how she was going to be paid. Easy picking for a half baked lawyer "@Derick Mampuru She is not confused @Magda Seguin Is she your connection? Were you also in the scam? They will arrest you!! "@Derick Mampuru Exactly @Magda Seguin Unfortunately I am illiterate. I can't read or write. Happy Now? Yes you won!! and supplied meat When you supp with the devil you must use a long fork. "@Mzalwane Mzala It is this belief "A blessee thinks she is so lucky A break at 6? What time are they adjourning? @Thando Nkutha I like this slender but would have loved Maleka or Hofmeyer @HERCULAAS KRUGER You are absolutely right. This judge's work ethic is absolutely wonderful. He was in parliament yesterday and he is making up for it today. Where are our parliamentarians today? @Danie Nilsen This lady would sell her soul and her grandmother's feet for a pound!!! @Magda Seguin There you go with your erudite platitudes @Pastor JJ Pastor JJ 😁😁😁😁😁 rhetoric
Anne M.,"Chief Financial Officer at the Department of Community Safety and Transport Ms Kutlwano Phatudi "@Kay Kay Of course @Pastor JJ Pastor JJ Don't say that around Adv Hofmeyr 😃 "@Thulani Bukani Yes Use the @SABC Digital News tag and ask them to sort it out. @peter pott Yes we do "If you can believe IOL @Pastor JJ Pastor JJ I thought you were also on a break because idiot's spam is still here. @Magda Seguin It can be quite depressing at times. I like to watch some Trevor Noah to lift my spirits. Go Pastor! "Yes "I wasn't able to listen to all of it last night Any damage at your place? Ms Tlatsana definitely does not want to be at the commission. @goolamv Where did you see that the commission is sitting tomorrow? "Okay @Kearabetswe Ntsane No such luck. He's supposed to attend 15 - 19 July @Diana Sekatane What's the alternative? @makhosi nobhatyi Who is going to get fired? @Tsepang Ranneileng Van Wyk is gay and his life partner is a man "No Hello@Thando Nkutha. Ms Babadi Tlatsana @Danie Nilsen Have you told the municipality (or whoever issued the work) that you were given sub-standard material to work with? "@Danie Nilsen Okay "@Danie Nilsen It might cost you some work in future He was General Manager Commercial at SA Express The agmt was envisaged to move R400 million out of North West gvnmt into SA Express and a third party that SA Express nominated to conduct ground-handling services at those airports named Koroneka. R97 million of that amount was paid out of the North West government and siphoned off through a “detailed scheme of money laundering” "@goolamv She had registered for a tender and Van Wyk needed a ""clean"" business to channel the money" "Yup @Pastor JJ Pastor JJ 😂 "I'm a night owl "Yup Storm weather and also snow
Pheladi Lamola,I can't hear a thing
peter pott,will western cape also come to light since bosasa is also have contracts there? "ah ah  This transcript is gonna be a mess. "eish Prof mokgoro anything bosasa must be brought under microscope he is the one who wrote this letter they discussing say comrade phatudi we got a very astute deputy chief justice here SA she is prepared. Only now before the judge she realise what a mess she got herself involved in "make no mistake "you are right apartheid is the system that in return could have resulted in huge death of a certain minority population . holding back from revolt by majority shouldn't be confused with stupidity This is an unfair question speak in setswana mama$😀😀ho thata fano "wait up until zuma speak in deep zulu "and like in Oscars case "example
Kay Kay,So Zuma want to play his delay tactics with the commission like he has been doing with the courts
Born free,Wow if we do any government work we only get paid a year later. In the private geotechnical Sector and this common practice kills the private Industry. I am aware of many small to medium businesses that have folded because Government takes forever to pay for services rendered. Yes just like a pack of Hyenas Infact they are Hyenas Yes I think she is contradicting herself as she states she knew there was something wrong with the Invoice but she paid it anyway. It was servicing Luthuli House They are gay lovers Yes Danie.. it would seem that corruption is the order of the day in S A. thanks Pastor 🙋 A witness rendered to Van Wyk as being very dark This witness looks familiar.. has she ever been a member of Parliament or in the government?? This witness is not as ignorant as she is making out to be. Is this witness a volunteer or was she supeoned?? I can understand why my luggage had been tampered with 🤤 @some guy... haha Insurance policy It's all fishy Trust leafs Trust leads to Betrayal R31 million The players are all connected. She is acting naive
Thulani Bukani,the rain preceding the cold front just landed in cape town. it's gonna be heavy rains tonight in the mother city @Lex Luger you should check a video of Louis Theroux interviewing Eugene Terreblanche. the guy was very very very far from smart or intelligent well said Peter
