author,message
Heather Durr,@Goat - Hey there How U doin @Simphiwe Njamela We have to wait for Koko and Molefe and watch them squirm "today I think "@Diane Louw @Kevin W @Louis C Hi "And after Teetoes disgusting racist remarks last night @melds melds Euwwwww I HATE Duran Duran-only Evanescence and Nirvana please Ebola spreading in DRC I wonder if i t would help if people had fewer kids-but then they have a lot to collect the grants Ugh @Diane Louw Thats a 'just because' grant but they are looking for a SOE to loot for cash Norma has 2 Silks representing her-she must be really guilty @Pastor J.J Hi there @Quinton van Eeden @Lerato Moleke @Stix Mtolo Hi there @a b c Cool thanks and you Another council appointed by CR I mean................ Seems someone tried to hack Comms Twitter account-it says suspicious activity The Bachelorette had its start last night-first bachelorette of colour in ZA Did you see all the cute picture of our DCJ at Parly-he looked very smart in his judges robes Koko is lit today Ooooohhhhhhhh Smoulder Sizzle smack DCJ 100 %correct Whose fault is that This guy is making my post menstrual hormones perspire  DCJ rejects both actually A slight dispute is like being a little bit pregnant Here we go Point 1..............waiting waiting waiting Where is POINT 2 HURRY UP JUSUS "@Louis C I am not Catholic Jy lieg jou skelm  CR infects DCJ's brain whenever they are too close @Mncedisi Methula Go back to your RET brigade @Kevin W Are you an attorney Why does he take so long to make up his mind @Kevin W Then you have no clue as to the significance of the error-It was not a 'Botch up' @Kevin W Well it is way off base for such an irrelevant minor oversight which had been agreed between the parties "Mr Mbanjwa *Argued SHUT UP @melds melds Did you say that about Seleka and Singh @melds melds Why not @Antoinette Meyer dont know what you are asking @Lerato Moleke Hi there What a flattering angle And those shoes walking down the stairs Jacinda from NZ is starting vaccine rollout-if only we has a female president altho with our luck it would be NDZ "I have 2 mobiles-so if they pull me over for talking on the phone "Yes point 1 Bobby who ? the CONCOURT has just ruled re recording without knowledge @melds melds RICA unconstitutional. As an aside you can record a conversation with another person as you are a party to he discussion @Quinton van Eeden there is no obligation to inform you are taping the conversation. Dont know about the crime The face of South African Intelligence services Royal Air Force LOLOLOLO Profound stuff this Oh-now you tell us Not a very successful murder if the gy was still alive *guy Adv Seleka would be in fits by now Mampara that's EXACTLY what I am saying HURRY UP So you wasted all that time on the postponement for nothing Now I am gatvol
Simphiwe Njamela,I hope we're waiting for someone to spill the hot sugar beans... @ Heather Durr those ones they sing.
Kevin1,"GM all - Molefe "For there to be a fix in this country "Surely with all the stuff that is coming out here Duran Duran - RIO not bad extending grants keeps the vote @Louis C - agreed - his head is thumping after the big afterparty  @Louis C agreed The DCJ likes Abalone and Moet @Andre Gerber Zuma probably did do DUDU @Heather Durr lol it has started - reboot youtube buffering again postponement is no longer acceptable - send them to jail The DCJ is supporting the rebels today @MK Nzuza i hear you - they also blotched it with Anoj Singh @Heather Durr relatively close to private and public sector governance processes @Heather Durr botch up is more of a lay mans term for error This guy did not have Abalone and Moet last night but rather fish and coke OK he is an undercover agent @Quinton van Eeden i am sure you are right i must be sleeping - but i dont know where this process is going - it is Friday and nearly time for a Johny Black @melds melds lol even the DCJ is confused i am sure the RAF has been totally looted as well - this will end up being saga No. 100 this guy works for the NPA???? help "he speaks in ""special agent"" language which is a secret code of sorts" @Thabo Seoko thanks for info @Heather Durr exactly bye all
Rhodney Van Staden,"Morning guys Indeed it will be interested to find out when those skelems will appear again? Will never vote anc ever again!!!
Siyanda Zulu,Guys what if he’s kidnapped 🙆🏿♂️
Louis C,"Anyway "Deputy Chief Justice Raymond Zondo Shame on you Satchmo!! Hope you find your thrill on Constitutional Hill @Diane Louw not even enough for 2 bottles of Amarula! @Pastor J.J Moruti🙏 @Lerato Moleke Hi Sweets Saville Row suit "Don't venture too close to Nkandla. General Niehaus has deployed a ""platoon"" of MKMVA to guard Zumpie!" Zondo hungover "@Stix Mtolo howzit brother @Kevin W Too much canalone and Moet e Chaddon @Stix Mtolo You're right but he felt obliged after the whisperer told him last night that Mogoeng's days are counred because of vaccine critisism "MKMVA ""platoon"" members to be court martialed for swimming in firepool whilst on duty at Nkandla" @Akhonamandla Gala It never bothered the late Jackson Mtembu @M Place Zam buk @M Place Vaseline @Lerato Moleke guilty conscience. he was hauled off to Mavericks for a lap dance after SONA to celebrate him getting Mogoeg's job @Lerato Moleke My sources are confidential! "@Pastor J.J It depends Padre @Heather Durr First promiscuity and now blasphemy@Pastor J.J time for Confe Heatherssion for young  @Pastor J.J Live and let die😀 14h06 on a Friday am and still no evidence. R1bn and counting @S V 1 generals gathering in their masses... just like witches in their masses... ring a bell? @FieliesSA Congratulations!!🎆🎆🧨🧨 Send your banking details for your reward to be p-aid into your account "@Anna-marie Nel If at least 50% of dockets didn't ""grow feet and walk away"" cases in sunny SA would be remanded for 10 instead of 5 years. What do you say to that?" "@Lerato Moleke an immaculety dressed and well groomed man is always so much more convincing  "@Bongumenzi Nxumalo Take this witness for instance "@ALTA Meisie ENTRAPMENT! DCJ is paranoid! @Shohail Dawood how's what? They want to Lazer you Judge! "@Pastor J.J Don't suspect Padre "@Pastor J.J Got your back Padre "Die kinners rook nyopi hier buite "@Blake Yogi did the Angel have too be so hard handed "South Africa's own Magnum P.I. Sorry no Ferarri @Pastor J.J Par for the SA course Kyk Vettie al klaar weer op sy horlosie! "Sherlock "Die keer dent hulle jou van agter Bra
STEVEN REDDY,zondo is boss Zondo is a handsome man  Zondo  lol
꧁༒ Wolfy Cs SniperEye ༒꧂,HI and now? just joined ah ok thanks they look gatvol lol!!!!!!! Echo Echo Echo He looks ready to slap someone joh ! heaven in the background so bright lol all broken
Diane Louw,hi all they should Kevin W as its now all public knowledge hi heather had awful dream and we were trying to get hold of you here lol hi melds "melds what a waste of money yip oh they will vote gain for them re the huge housing project should up the grants kevin w praat jy Louis C tsk action plse norma back in courst i c "hi pastor jj "hi quinton hi teunis magician i mean  yes Quinton we ladies do all the inspiration..... oi yes elizabeth that tooo hi andre hey valencia j here we go who is this EL couldnt see with the mask on dont think the farmers liked that fynbos comment last nite watch tonite or tomorrow we back to loadshedding melds yes and kevin w i too picked that up last nite and did you all hear that Durban is going to be the harbour....... taking everything away from CPT what me and the companies he mentioned was first CHINA< INDIAN and then others...... connect the dots folks Andre i see beeeg shyte happening at Koeberg yes Adv Hulley toodles melds brb recording gone missing very strange umbusi kwo talk louder EL oh we spray happy today  talk louder plse back and we still not started with witness lol heather hahah SABC 2 page avidavite 14 days to discuss 2 pages sound please higher why is Hulley knodding all the time hi north korea talk into the mike dammit oh sorry hi south korea goat disappeared again haha sv1 afternoon agree Anne M why is this so so hard to understand and get over it..... funny how everyone is in isolation when they have to appear hey lol pastor jj must take place in JHB as that is where the commission is. 20 hi sal sa that is what they saying Sal SA they asked for evidance.... yes salsa evidence and avadavat are two different things... no you read what is written and act on that not on what your thoughts were..... haibo wb melds "yes melds hi alta hi antoinete no why DCJ you are wrong.... yes sal sa bingo dcj hi corrie finally hi tommygun troll is someone who comes here just to cause trouble.....stir block is if someone continues to insult etc which is unnecessary... ihmo not at the moment... haha pastor j j  "mathys lol no mathys you are your own manager here el needs specs i think /did he take the oath thanks sal sa  thanks walter tx anne m and melds buffering grrr fuzile welcome to the club durban again eisch.... /a hit no mathys not him at the moment shame man he talks with his hands..... yes melds that was with spy wear is it not Heather... ware i mean too true melds.. whose cell is pinging i think so.... haha pastor jj j wouldnt surprise me there goes the sound wb goat yes Heather that is what i assumed could happen he is reading the file that they sent him on his pc and video call is on his laptop ditto teunis who is he woman mentioned he is the he is using a tablet guys who is the woman mentioned  is that the high ranking female officer the cele had removed.... lol phone..... no she is a high ranking police official haha he is a joker too walter hey we are matured not old lol salome no we getting warmed up hahaha julian there goes the tea cups and koekies tooo put the aircon on mr joubert melds we have to have entertainment .... 30 mins left lHAHHAHAHHAHA melds i think thats his battery life he is referring too bingo lol Kim sjoe hectic Terence.... DCJ is slow This will be the most viewed session melds drugs also mentioned dcj forgot about tea okay did it mean that that guy was an informant to the drug world thats what i understood tooo yes heather so its seems nite valencia j baaaaiiiiii bye bye melds same toyou
melds melds,Hello everybody...............Gigsy does not understand why the commission is not willing to pay his own lawyers 1 mill  "How you today @Diane Louw lol @Heather Durr okie dokie will tell the Djay "The most boring sona address every "absolutely "@Heather Durr again yes lol Khumalo: They just give you food parcels when they want your vote................DUH R350???? What is that??? Have you seen how much toilet paper costs these days? @Heather Durr was the one not a lawyer and the other an advocate? hey @Pastor J.J right back at ja! Norma was in tears in court heya @Lerato Moleke  saved a front seat just for you @Lerato Moleke  was an absolute waste of tax payers money @Lerato Moleke  @Heather Durr had called it hello @a b c  oh they say 1 here hi @Mike Moja were meant to start at 1 "But someone said ENCA says at 2 "lol @a b c yip @Heather Durr I also saw that I think the R350 grant is an insult to behonest @a b c the greedy morons do not agree he sure did yes! surprised that the spca has not responded to the chicken matter GA for me @Andre Gerber hehehehe - middag mnr "@SABC News whats happening hahahahha ok thanks @SABC News that was a teaser ne lol @John Roger gives me the nose runds I want to know if he made a play on the nuclear deal again in his address last night but he said by 2050 we will have emission free power supply @Teunis van Ree  @Diane Louw I think he just threw it in hoping nobody would pick it up.........but he dont know us commission watchers @Teunis van Ree how would that work? "@Diane Louw yes yes @Andre Gerber and they have been warned about that for years........... @Diane Louw we as a nation need to put a stop to the sell outs @Valencia J no they dont like Malema blocked me "shyte I have to leave now "hello everyone thanks @Diane Louw is this still asking for postponement? heya @ALTA hoe gaan dit? hahahahahaha oh my word.......... hectic @Maboko S  was the commission at fault here? "ah ok NO I RULE NO Yes thank you Chair!!!! no @Heather Durr  Application is dismissed sit now lets move on because I did not hear that argument @Heather Durr  "HEY @Blake Yogi how are you BLAKEY long time no see lol @Pastor J.J @Diane Louw she takes no prisoners hahahahahaha  up the nose angle AGAIN he is lying from the floor it seems excuse the pun resembles his signature hahahahaha a friend of mine's Whatsapp was hacked today 😞 @WC Mr T Joubert @fuzile dazana a long afternoon you mean? you welcome @WC  "oh OF course yes @SABC News please move the screen banner down to the bottom @Diane Louw yes he did lol @Diane Louw  no background into this evidence? "@Walter Moloto lol lol @styx ndlovo sies hahahaha @Lee D. Hendrix is going through the herbalife guidelines I am already very confused What is the point??? I really do not get it I am so glad I am not the only one that does not get what he is talking about a ok thanks @Diane Louw  and he must turn off his cell phone lol @Gerrit Van Schoor  with sign language @Phumlani Nxumalo hahahahaha VERY disjointed hahahaha so he is a whistle blower? "He recorded without permission thanks @Diane Louw  I'm starting to put the dots together hahahaha @Phumlani Nxumalo sorry hahaha thanks @Walter Moloto  @Heather Durr pray tell?? "they also ""wear"" it @Diane Louw hahahahaha" it is the witness cellphone Chair @Diane Louw the witness's cell dude we cannot see you brother what are you doing? hahahahahha  Your phone is vibrate dude he knows it is his phone @Pastor J.J public platform hello @Goat -  @SABC News what is going on they doing the interuption on purpose oh my WORD hahahahah this witness is pretty funny fiddles with everything its his phone @Cooler Cat so is sabc HE is in Durban hahahahahhaha this istoo much hahahhahahahahhahahahhaha he is using his phone  my friend "you see "@Kevin W dont tease me @Thembelihle hahaha I agree nice @Antoinette Meyer  this is a investigator who does not know how to use technology.........ai ai hahahahhaha a dark plabe this thing @Thembelihle hahahahhaaaa no they just adjourned to fix technical issues "ai shame people this is going to be a looooooooooong afternoon "@Rene Ngwenya Witness is Mr Joubert this one is patient!!! you welcome @Rene Ngwenya  lol @Blake Yogi touched by an angel lololol lol @Kim Polly HAHAHAHAHA "my makeup is running down my face from laughing hahahahhaha now he is gone HAHAHAHA "@Quinton van Eeden for sure @Diane Louw agreed His new name is Inspector Gadget lolol 30 minutes ssssuuuuuuurrre buddy i wonder how many do @Akhonamandla Gala  you were right @Diane Louw about the woman "ah ok @Diane Louw now that aint going to work lol @Kim Polly  ai tog this terrible people who are so corrupt "oh my word they are bribing her ok lets try again hahahahaha Chair is leading evidence now  @Louis C no our very own Inspector Gadget Hectic scary place we live in if this is what our protective forces look like.............. maybe after 50 times I will eventually get it ah noooooooo @Malcolm Fredericks I had hope I wonder if he watched this recording if he would know what is happening lol @Heather Durr  oh nooooooooooo now Chair is also lost hahahahaha thats for sure @Heather Durr  @Thabo Seoko and he wants the commission to pay his lawyers Chair is still lost like me @Thabo Seoko they should pay their own legal fees "joh take your mask off bye all
Riaan DW,Nothing wrong with Durran-Durran 😉 "Amazing I definitely going to move to Smart City 👨🎓The others are mostly a bit D@m Greetings and Calculations Smackdown "@Goat is by me
Perfect Ntini,"15 feb
Pastor J.J,I wish you all and your Precious families a Blessed and Peaceful afternoon.🙏🙏🙏 @Heather Durr Greetings Dearest Heather @melds melds Greetings my Dearest friend @Lerato Moleke Greetings Precious Lerato "@Quinton van Eeden Greetings Bro. But ""infidels"".I dont know Bro" @Stix Mtolo Sawubona Mfuwethu @a b c Greetings my friend @Diane Louw Greetings Precious Diane @Teunis van Ree Blessed Greetings Prof @Mike Moja Greetings Bro @Louis C Blessed Greetings my Precious Bro. @Valencia J Greetings Dearest Queenie @Andre Gerber Greetings Brother @John Roger Greetings Johan @John Roger My apologies.John and not Johan @Anne M. Greetings Dearest Anne @Diane Louw South @호구막장...... 내 친구 인사. 오늘 어떠세요 @Louis C I ordered the beeeeeg booom from him. Only need to send him the GPS coordinates for Nkandla @Louis C We need to send Heather her 1st warning via a Sec3.3 notice @Adv. Hulley...You tell him Bra. @Antoinette Meyer Greetings Dear Antoinette @melds melds hahahahahaha. Going by the guidelines from @Diane Louw then half the regulars should have got that 1.2.3 treatment already. hahahahaha @ALTA Greetings Dearest Alta. I Pray that you are well @mathys botha No not me @ALTA No Alta @Lalitha C He is a Bharatha Natyam student and was told to practice for tommorows lesson @askar niko15 your comments are confusing bro. Do you speak another language? @Phumlani Nxumalo I believe yeas dependant on the circumstances @Phumlani Nxumalo hahahahahaha @Louis C I know the agents but cant mention any names for my own protection @Louis C But I can give you initials if the price is right. Imagine sitting and recording in a Confessional. Yoh a bestseller. hahahahahha @Antoinette Meyer hahahahahaha @Tsietsi Van Vuuren Greetings my friend @Louis C I think he was controlling traffic in the KFC parking lot. Stock take was his happy moment
