author,message
Wildthing,Yebo look at the majors nice Gold watch now he is looking shocked Zonda is getting upset please ask him how he went from non commission officer to officer right to the pointn point Judge Zonda is correct. if the author is not there to state where he got his evidence then it cant be used. but does not mean it is nit true or correct. The book just opens your eyes. if.it was not true why is there not 100s of cases of the author been sued. makes you think it was a reference only on rumours The Major can sue the author if it is fails The poor Judge he listens 2 times. once in aMaZulu then English and it probably changes in between "name
makhosi nobhatyi,Evidence was layed b4 you major general Interpretation yabhuda Request not report Real mabena @legae nyalungu Mojar General came with his father as interpreter 😂😂😂 DCJ kubo that has nothing to do with agreement "Alright this guy can write English Hayi interpreter phandle we have people in the commission 🤦‍♀️😃😃😂😂@thando Nkutha Quiet interpreter the guy can hear I don’t trust this document should be legitimate @spider I agreed with you The man is laying now This man is a trustworthy person to defend president "DCJ becoming serious now Counselor is out not even getting involved question 🤷🏾‍♀️ she must go Hoffmeyor take over Why you give the number if you are not satisfied? Interpreter please shut up This guy must be fired Van zyl will be testifying? Is anyone whom higher than you at soldiers when you are not satisfied? Anyone higher than you sir can do something you are not happy to do will you just do it because they say do it 🙆🏻‍♀️🙆🏻‍♀️
Tulani Tulz,molo iStulo masithethe isiZulu qha "Uyabonakala ukuba lixoki ne menene lomfo  "uMajor makamxele u number 1 lol zondo: ndikufumene😂 lixoki lomfo 😂😂😂 Hayi noba ngunyana ka ka number 1 lo andimqhondi 😂😂😂 lol The power of number 1 great 😂😂😂😂
Thulani Bukani,sounds lovely in Zulu You can hear the interpreter likes brandy Is it not frustrating for Zondo to speak English when he can perfectly communicate with the gentleman in vernacular. @Tulani Tulz exactly gama lam bendizbuza iSiberia ingena phi why can't senior people speak in their native tongue Fred? Bathabile Dlamini did it in her inquiry You may be on to something because Bathabile clearly had something to hide @Bronx Wavy 😂🤣😂 im dead I've been blocking and reporting this guy finally chair. tell him in Zulu
carnoth ngomane,Lost in translation its getting hot now
Legae Nyalungu,This interpreter is slowly becoming a Mabena the interpreter needs an interpreter himself "The way the DCJ is dealing with the junior evidence leaders is ruthless😂😂miss September non verbal or note verbal deny deny deny third force😰isandla sesithathu dCJ not entertaining hearsay hostile witness😂
Ewald Kruger,Special Needs Major. Earning R400k a year hehehehe. 😀 @Sibonelo Khumalo. Interruptor indeed.
Khaya Nomoyi,"They must change this interpreter.Can you imagine this in a criminal case when the lawyer They must play the audio recordings if they are not destroyed. This interpreter is killing the flow of evidence and the adv is not systematic how is she leading this evidence.Can see she is holding the documents now. In the army you comply and complain later unless the order is illegal.The Col said to him the President knows about this thats why he complied as well as the email from Mr koloane. "Right judge Hostile witness. Two ranks inbetween. These juniors are giving Zondo tough time as he has to ask questions himself to get clarity.
PETER STAFFEN,they can always get somebody else to listen in at later stages
clive oconnell,Nearly Gold watch Gives orders on Amazon translations
Yanela Nokhele,I find myself assisting the interpreter 😂
Lee D. Hendrix,...Breach of the National Security by Presidential Authority 101 "...He is obligated to Military Code of Law and Conduct "...He must follow Orders from a Superior Officer ...Here is the Interjection of Authority(President). ...At this point the Officer is being persecuted for an obligation to Military Codes of Conduct. "...@viva padre pio
Siyabonga Dladla,hahahaaha hay kodwa le interpreter yethu vandag exactly @Legae Nyalungu I'm struggling with his broken english and Ndebele like siZulu He sounds Ndebele @marorazsa The interpreter I mean The Major is umZulu
marorazsa,I can see its one of the corrupted fat cat... Is he Xhosa or Zulu? Major??? From Major I hear Xhosa mixed with isiZulu.. "@nelson Crew!!! Tjjioooioo... He is not answerin What did you Major. Quick. Quick... Tjoooooooo!!! Major is burning... Tjooo We about to hear what happened.. Claster...
Vish Govender,SABC Focus please.Picture blurred
Derek Main,@Thando Nkutha Auto-correct needs an interpreter. @Bronx Wavy Spot on note verbal "@Felix Muyoba Non-commissioned officer eg. corporal Yes - a medic @Khulubuse Z Are you THE Khulubuse Zuma? "@@Khulubuse Z In that case @@Khulubuse Z OK - when's the big day? "@@Khulubuse Z The problem is He must still explain how he became a Major so quickly. Seems like he was promoted for his role in this debacle. Many of the things Myburgh wrote about we already had a fair idea they were happening. Yep - the fall guy @Ibo Thabo Yes - exactly. He hasn't answered that question. @Felix Muyoba The question still remains regardless of the book. @Tsepang Ranneileng But they shoyldn't follow orders from someone outside the military. @Tsepang Ranneileng Now you are getting closer to the truth of it. Nobody wants to say it though. @Khulubuse Z Pay your workers what they're due. @Khulubuse Z You must go to jail for your crimes. You're part of the state capture rot. @Dominic Przybylski It's the ANC way. This week I think @Ibo Thabo Infroming people they will be implicated by witnesses testimony. @Ibo Thabo For Kolwane
Thapelo Motabogi,😂😂😂😂
Sibonelo,They must just change the interrupter @FredBKevin 😂😂😂
Dan Bourne Yeshurun,ola reported lol always dividing yourselves she ehm.. did it for ehm... sympathy. but ehm ehm.. it failed people forgave BD corruptness because she has epilepsy😣 nawn verbaly report this guy spamming please I did it 3 times was he eating SABC doesn't use moderators... shameful interpreter must fully chew his food @Thando oh wow captured translator will be called to testify next week😂 "@spider English language is deliberate trickery. especially in courts. you must be spot on and must be aware of ""blacks law"" and etymology" block spider that was my point maybe its a dialect from Namibia😅 when is Zuma making his guest appearance in the gallery? thank you lol don't waste our time that's not Zondo style to allow it "books? rumors? lol give us a ""Pule response""" a moderator! hello mod she's not hitting him with the question. no confidence in her voice state capture... next I don't blame books.. ppl will not turn to write books if the state would actually prosecute somebody he should have just stayed as a warrant officer
dominic mabe,this interpreter he is too slow he also forgot some of the words
FredBKevin,Senior ppl insisting on doing the discussion in a language other the English always has something to hide or cover up Zuma will do his in Zulu also They can but they senior enuf to also do it in a language that all of mzansi understand Yes but she is a special kind of incompetence He is a major general he understands English and can speak it His phone is English But I agree I guess it is his democratic right so be it . Now that im a major i can push back lolzer hahahaha hahahaha he is proper bullet proof vested with his laywer entourage tactic and this guy was promoted
Sbusiso Mabura,Labantu bazdidekele nje😂 😂 yes Thando hey Just live the guy alone😏
Kevin Simon,"Zuma did not need an interpreter in parliament Non verbal as used here is not even English Must have Latin origins. "King Zuma Hmmm. is this a gotcha moment? Now he doesn't need the interpreter. Statement was a lie or transcription wrong. "It's easy Three ranks Agreed Call Myburg So you can ignore military structures in favour of DIRCO Should court marshall this guy. Took orders from DIRCO What happened at the NURENBURG trials t the Germans after WWII Van Zyl was told after the fact if I understood correctly
