starttime, endtime,message
time,-28:53,message Where is people Waiting this comission is still asleep It's tea time already Hiya guys how are you all @John Fagan i am corrupt and how are you? when is the commission starting? ???? 
-28:20,-23:18, heheheheh same hey my Brain has fused Musa you made me laugh...I needed that Weren't they supposed to start at 09 :00? 9.30 is what they agreed to its now 934 Twitter say they start at 10.00. But we all know Pretorius doesn't like early starts 😀 What time are they starting????? 
-22:37,-12:58, I thought they agreed on 9:30? Gauteng burning protests and total shutdowns They eventually agreed to start at 10:00 folks. I see there are loads of protests again today when is it starting I heard yesterday that Load shedding is going to smack us in our faces very soon after elections Its all Pretorius' fault he doesnt like starting early @John Fagan we have dark President and he is going to bring use darkness😂😂😂 Yoh 
-11:45,-1:40, EFF is bring Pravin back to the commission.Viva EFF I see ...Musa 310 unhappy people at the moment - goo time keeping greetings @Epnet Streaming its now 328 people what happened to tue signal "@SABC Digital News Please be so kind as to put up the starting time true what are we starting kante 
-1:38,1:31, ? .........................loading 99% i have my popcorns alrready They call it state capture All rise Ola bafethu We wannavgo into the weekend with a bang At last Viva EFF 
1:42,9:22, You may sit down cdes and focus. Protests are out of hand today Nothing this side At last thank you "Karima Brown has a crus issue with the EFF. Now I beleive she's and ANC agent. She's asked about the PP and Pravin I'm hoping that turning of these pages and going through annexures will bear fruits of criminal charges and sentences of all corrupt leaders who looted cdes going forward. he must drop some high ranking names today "Kaklego Person PP has no case to charge Gordhan you would be surprised this is a fight back "@Katlego Peterson​ Karima Brown was Iqbal's lapdog 
10:07,17:43, we want names going into the weekend. McBride must stop bluffing "Katlego Peterson Eff is using wrong attempts to attack Gordhan I am not saying if there is a case they can’t do it but look at this as squabble Poignant statement! "Malema always criticize Anc and even going beyond with ANC affairs saying Ramaphosa won’t finish his term once he started to chase people who did wrong "Malema still angry for ANC That Junior is pretty ✨ "@cikizwa dineka she is she is beautiful and well spoken 
17:50,22:40, Malenema will use anything to create a diversion of the VBS scandal hanging over the EFF's head I don’t get you guys however we may be different from views but that doesn’t give anyone a space to attack someone whose not black by color because she or he has point out problem I am actually starting to like MCbreezy so McBreezy was also a victim of the ZUPTA administration "@ Robert Russell exactly what the man did Robert Russell please advise me where is the page that implicates or talks about EFF in the Motau report. I have that report in my desk right now pages and file names has always been a problem The Zuma captured did all in their power to get rid of McBride "@Magda Seguin 
22:46,27:09, "Deep respect for people like McBride for the sacrifices including death row experiences in the course of a struggle against an evil system correctly described by the world ""a sin against humanity""" "All these parties have interest what is happening with ANC and talk about it  "I said ""scandal"" this is by way of investigative journos reporting... I did not say they were implicated..@Mzu Yeko" CR promised a million houses in Alex yesterday yet there is NO space Under the zuma administation you had to do as you were told or you would have been shipped out "They thought MCBreezy was a moemish @makhosi ANC never did anything in Alex for 24 years and yesterday CR had the gall to talk about sewerage flowing in he streets...the ANC must do serious introspection @Robert Russell am asking you on lawful recognised not by journalists who cant even bring evidence that can stand in Court. Point to me a page or paragraph in the report That works out to building 23 houses a hour every hour for 5 years.... give me a break... Ramaliar at hi best again.. @Magda Seguin 
27:19,31:43, "@Magda Seguin "I think Anc understand people better and they respond I know gentleman but The way the ANC are taking South Africans for idiots is off the charts "Ramaphosa promised to fix a lot of things It's Friday let us not talk of black and white.Can we spend time on smoking and drinking there is the black card!!!!! "@Musa Bakiti mara i dont drink or smoke @musa Cheers to that. i grew up on a farm in the Karoo where peole got paid every Friday a bottle of wine and seeing how people abused alcohol and the violence following i just didnt like it 
32:14,35:17, "Being persecuted by a minority "Welton paulse I understand frustration you have Ramaphosa is trying to fix administration system by hearing what really happened how deep it is You may fix it @welton that was a definitive apartheid strategy to keep people enslaved @Be It is because of people like McBride that we will continue to vote ANC @Ndim your words are so significant in the context.Are you a writer? If Ace gets involved in the Alex housing project... there will only be 900k houses built cause he will take his 10% as per usual..... @Robert 😅 
