starttime, endtime,message
time,-6:42,message I do not think the witness will show up today. oh dear @HeatherDurr Magnesium!!!! when is the deputy president squirrel coming to speak? @HeatherDurr 🤣🤣🤣  I guess Anoj got another excuse coming. "@melds melds so you will love to have Kate to lead the evidence than Mybourg ebanna its almost tea time ☕😂 "@melds melds my friend 
-6:35,-5:46, Can't be UK time @melds melds. Maybe Russian time...? cloic baby and he overslept @Bongani its only melds here? "@Valencia J that's what I think too Hey @Bongani Gwamanda how are you???? You been busy oh I saw the R350 that gov gave the serfs comes to an end this month. .. does that mean lockdown is coming to an end? His wife says she needs help this morning with the baby.... @SanFran he he he... lauging in jacob of nkandla 😂 i wish the venue of this commission was at the church and nothing could not be stolen..Church of Pastor JJ 
-5:23,-4:04, @André du Plessis what lockdown?? you mean the curfew? Can't stand Anoj attorney. Agree @Cruda Bex ! "@Kathy i think you are the only one @Cruda Bex church of Pastor My PaPa it was going to be okay i suggest they even will steal Pastor JJ🤣🤣🤣🤣 "@Valencia J my apologies What is the delay? "R350 buys you what??? not even enough to buy a loaf of bread a day for the whole month 
-3:45,-2:23, @Valencia J 🤣🤣 you are o point this morning :yougotthis::yougotthis::elbowcough: We're all speculating about that @Fred Desrosiers  am doing just fine @melds melds thanks for asking  Is that hubby @Naledi Barron  Lol. Imagine meeting her in a dark alley one night. Eish! Very glad to hear that! @Bongani Gwamanda  "@Fred Desrosiers unclear at this stage lol @Kathy Hellyar  Where have you been @Bongani Gwamanda  
-2:20,-1:06, @Kathy Hellyar Hit and run....hehehe May be we ask Ramaphosa to go to church before coming to this commission. I wonder if he found his bank records for Mr. Seleka. @SABC News is there any update regarding the delay? Please advise... @melds melds - it reminds me of Marie Antoinette who said ‘Let them eat cake...’ and we all know what happened to her Is adv Kate finish with SAA? Was there a bomb threat chair can atleast update us then go again.. Now we must sit here stare at a blank screen and make up our own frulatie @Peter Lukas yep 
-0:57,0:21, absolutely the same @Pieter de Villiers but we have too many Marie's here "I really do want to speculate all day SABC whats a delay please share with us. link to the feed on twitter "Argh! Just received a 2nd recorded call 1st from the Tax Office "@Pieter de Villiers only people that got decent education Anoj Singh is fasting ramadan so he is not coming SABC please advise  YES! 
0:21,0:48, here we go An hour late! This is not on. Always a delay when Anoj needs to be in the hot seat. Here we go here we go Liewe Heksie fell off her broom  I hope they apologize for being this late. jinx finallt @FieliesSA - let’s all hope not 
1:00,1:57, yesses alweer heksie se nonsens @hirsitus 🤣🤣 10h55 why are we late again??? why are they always the hold up ja nee valencia Why could they not work out their things before 10 this morning Now an issue with sound. No explanation about delay. Where is my Skelmpie 
2:07,2:49, "here we go ebanna  Why are we late today?? lol bouncy boy Anoj Oath but he lie so much wow purple shirt and yellow tie. I see combinations here like never before What’s the excuse this time - really Anoying Mr Singh Sound please SABC Why did she sound like she wants to cry? "i thought he always ""affirmed"" !!" 
2:53,3:45, tea in 5 min "Today he looks very confident  Yes Adv. Myburgh let him squirm please Oh Sigh😍😍😘😘🥰🥰 "I wonder if it's warm in the commission this morning lets see @sammy sammido he thinks he is too clever "so chair you just pop up like nothing happened That Turtle Lip has not been removed........ Behave @HeatherDurr !!!!! 
