starttime, endtime,message
time,-11:35,message hello hi morning Morning morning Waiting... "Morning Are we starting proceedings at 10 
-9:24,3:06, African time ... timekeeping as usual hi morning all morning fix the sound Number 1 Tsotsi "I suspect that today we have another I don’t know It will remaining l don’t know. 
3:53,7:49, morning guyz sicela uchedo siyabulawa ngabelungu apha ekapa:washhands: Mr tsotsi is one of the big fish of state capture he is not goin Yusuf Towing yusuf Dintshang? @Yusuf Towing yusuf sinincede njani lol @Yusuf Towing yusuf yenzen ngok istelly/? it must be be very difficult to work with this evidence leader uthathakade loTata yi diesel Adv. keen to start with this witness Mr Cameraman please give us Mr Tsotsi’s face 
7:54,12:31, Show us Tsotsi Very keen to know this Tsotsi Is Malema still on top of Clicks group ???????/ morning family morning naze nathatha iskhathi 😔 Tsotsi actually means criminal in Shona😳😳🤣🤣 is he tsotsi in real life?? """BOTANI 
12:32,17:40, we are about to find out Yooooooo the real Tsotsi. gupta suit n tie people always say you follow your name.. he became a real life Tsotsi this man is the real criminal he's definitely a tsotsi 😂 goodmonring as in Mr TSOTSI yoh i cant huuuuu aaaaa this evidence leader noooo manh🙉🙉🙉🙉 
17:50,27:35, 🐴🌅 "the 1st time he was approached and given the position "But guys tsotsi does the name really mean skelm lol this guy is a another innocent thief DCJ doesnt look or sound like he is in a friendly mood today live? "@James Godloz He did not ask because JZ made sure his puppets were appointed to the board 
27:57,31:06, he's even wearing a corrupt suit useless individual sies.. "if so i can see why Zuma wanted him there u took the instructions from jz strange he did not ask him for his reason. a coverup for jz. let me put it to you another way.. let me lie further morning from cameroon This is a tsotsi of Zola from Soweto """ SLEDGEHAMMER DCJ - MR TSOTSI WAS HEAD- HUNTED SO HE WAS COMPROMISED AB INITIO ( FROM DE BEGINNING)." this people should be in jail by now.. You not going to untie the knots you have tied yourself in ... thief 
31:34,34:26, Tsotsi🙈🤸‍♀️ This South Africa 🌍 "Hi 😂😂😂😂Tsotsi Tjooo this guy is totally innocent and telling the truth ask magashule How befitting he is not as innocent as he looks in zondo we are represented yoh...... his too much I am compromised chair. 
34:35,38:11, dont tramp on DCJ toes today he is really serious @Kevin Davis I wonder what he actually did when at Eskonm for his R8m pay cheque each year? Eddie he is innocent he used to go with Brian Moore to uncle Tony shebeen Mike lol gave access to the gupta machine to enrich Am loving Judge Zondo's direct questioning. NPA needs to strike the iron whist it's hot 🔥 They need to axt immediately after someone appears at StateCapture "Mike is it true It means JZ knew the agenda to be discussed chairman of the board doesn't know the rules and laws all the board members are just puppets used 
38:13,47:03, well done genius I am waiting to hear Chair I don't remember "Sit tight lol for the sake of completeness chair still not happy with the answer. how do these people manage to justify their actions when they know their actions were wrong. seasoned criminals. "@Syug @Syug Absolute puppet on a string. was minister Lynn Brown also corrupt she was captured 
