starttime, endtime,message
time,1:51,message Oukay I thought they were starting early today Zondo times up Why are we waiting.... Morning she's gonna finish him off now Morning people! Mahlangu again grilled chicken 🙆🏻‍♀️🙆🏻‍♀️ 
2:28,4:39, @babette judge decided rather to finish late tonight instead of start early this morning popcorns ready... ✊ mince meat today may he please not say through you chair and hindsight kuzoba lit today.... SABC's parrafin cameras was cold! lolest through you chair chicken with lemon Judge and Hofmeyer need to go out for a coffee after the commission is done its work 
4:43,7:57, "Morning quick money will kill you. "O ntena bjang ka through u chair and hindsight who passed away SABC will have to invest in solar battery rechargeable cameras. The lights go out in October. """...passed away for some reason...""" Zero dilligence. here we go again for an embarrassing 30 minutes how awful His in a world of pain 
8:01,9:37, this guy is a disgrace to the black executives.. Felix soo agree Agree Felix his being boxed into a cul de sac Gavin Watson subpoenaed to answer questions at SARS pertaining to Bosasa and tax evasion. At least it is progress. it was very nice when they were getting free moola of taxpayers blood and sweat. @Born free thats great if it is so Thats True... On the news this morning 
11:50,12:50, this guy should get out of business and go and complete (successfully) his MBA and then come back again into business because for now he is a hopeless so called executive.. o thomile ka i dont understand this runs a business and does not understand the question whew "Let me break it down Ops lol oops @videoboer Spot on. @videoboer Precisely! 
13:00,14:50, Not before he pays back the money and face the law @Felix Muyoba Kanti Judge Zondo listen and while reading records @Sindiswa Moolman 😂😂 the youth must take heed of not being used by greedy politicians and connected comrades. "So many people loose their lives My question is when are these criminals going to be arrested? """ can I qualify"" haha" Makes me wonder what he did in all his other contracts he was boasting about. A SARS Team watching these proceedings very carefully. They are determining who could be implicated in tax evasion. 
14:53,16:24, @Floyd Ramoshaba i asked the same question here we go again with this stooge. NPA is there taking notes @Floyd Ramoshaba. Their day is coming. its just going on and on its starting to annoy Nothing will be paid back. The money has been blown long ago. Hi David this poor Judge is really a star for not losing control with people who are not telling the truth makes all of us sick pay the money back stooge Shamila says there’s R3 trillion out there to be recovered. The suspense is killing. 
16:50,17:57, gees we could bring our bills down Same as with the whole country. There's nothing left. The only way we can pay our debts is to borrow. Patience patience @Floyd Ramoshaba @Dominic Przybylski they can attach their properties and send them on to the streets if possible.. 9 wasted years... "R3 trillion When 💰💵💰is involved due diligence is not considered 🙈🙉 What have I missed? How is our Chair today? Felix you are such a star help the poor Judge he has a full day of rubbish like this 
18:06,20:18, @Dominic correct there is nothing more to steal... he is trying to be cool Nothing @Funicanz Never heard of a judge leading a witness? He is not in court now @KQ. He is a chair "@KQ Proud American Woman This is an inquiry this is not a court of law ... it's a commission of inquiry this guy clearly stole millions...u can c it from his eyes an body language. even crooks? 
20:19,21:00, I know everyone he’s not a judge "@Felix Muyoba I wonder what goes into the minds of those who where governing the country. zana yes he does not even know who hos board was He just said he did not enter into a consortium!!? i am in business "hahahah Guilty @Zama Kubheka @Thami Ngwenya iamgine 
21:24,22:35, There is this email that he refuses to implicate himself on. yes or no plseeee Mike Meyer 👍 "@Dominic Przybylski Yes - the more things change yes or no.please yes lol this guy is pathetic Busines has ethics and responsibility. You are a 16.1 appointee 
22:48,24:14, no where is Mr Mngadi When are these corrupt implicated people going to be locked up !!!!!!! Mr Mgnadii will get his day """To be honest..."" Does the man not realise he's speaking under oath." He is coming @Jabulile Mazwane. And the Dudu Miyeni after him @Nigel Bird we all wonder chair must tell him to answer questions directly without explanation it was nice pocketing all the millions now grapes are sour. 
24:23,25:51, they don't understand oath look at some of the people that were in Government "Cannot wait for Zuma! Hofmeyr will ask the questions no one dared to ask. Interesting times ahead assumption He thinks speaking English so fluent it means u r smart morning everybody morning this guys is lying through his teeth This man is as clueless as the meat delivery lady from Koroneka. I want front row seat for the JZ comedy show 
25:51,27:08, Morning @david cele likhona nje indiya lakho He is stuttering. That shows how frightened he is. "You will be disappointed @MJ Odendaal Jorgensen. Zuma will evade answering any questions. He will want to lecture them about the struggle mlume Chair @Dominic Przybylski you killed me. JZ show is nearing sold out @Dominic my goodness that girl from Koroneka unbelievable and this boy what a mess Waffling man 
27:10,28:16, ZUMA WILL BREAK THE INTERNET! @Naidoo he is not the only one think of our politicians. hopefully Miss Hofmeter will be on duty Zuma will not be able to move Tks are on sale for the zuma show This guy is not credible at all. "They will have to up the security around the venue. ZUmas supporters will be bussed from NW this game lol into this game loool he is spinning 
28:26,29:30, criminals "JZ Comedy Show will be a waste of our money. He will laugh through out and demand ""proof from all that implicated him"" JZ will say "" that's hearsay"" I need evidence." @Toibo wa Toibo Antimba Fill-up-theDome Where is this all going? Standard BEE operation where a frontman does not do anything other than collect his share. This boy won't even pass the RE1 board exam for key individuals he's too dom "Sindiswa Moolman I agree @funicanz His laughter is not hurtful is healthy 
29:47,31:30, cough cough rut roh hahahaha Let’s hope @MJ Odendaal Jorgensen if zuma wont he wont take the commission serious he will loss more suppoters "@Sindiswa "@Sindiswa Moolman His laughter is hurtful to the poorest of the poor because he mocks them. did bnp cap make any money ? when a thief is caught he cant give a reason that i didnt know i will be asked about my crime..this guy doesnt make any sense.. this guy is just not telling the truth. shame on him! 
31:44,33:02, I refuse that Ms Nhantsi and this Oke have never met and yet they've corresponded numerous times. refuse to believe. This guy lies like a toddlers saying they didn’t eat the ice cream even though half of it is on their face This guy did nothing except let other people put his signature on documents. @funicraz JZ must not think we are fools he's the one with grade 1 it's easy to get proof this is not rocket science one just needs to conduct a lifestyle audit on zuma it will reveal the bribes no wonder SAA bankrupt and these fat guys have made zillions This guy is covering something I wonder what is in the nKandla bunker? "@Thembisa Odendaal 
33:04,33:57, This guy is ridiculous! Nervousness @david cele this guy smh "one off the crook which make money over the poor people' s back @Raymond SAA has new Airbuses at 1billion a go where do they get that money Mudle Chair today they will grill him till truth comes out "in the bunker is some of ghadaffi disssssssss...Gusttttt....ing 
33:59,34:50, the letter!!! Grill him Chair "shame for this guy He is the worse one.he is smelling new orange overalls.he cant answer simple question of yes or no. THE LETTER! this lad was used......... Answer the question about the letter! who's this mafia kengoku "I feel sorry for his family. Although they all benefitted from the loot 
34:54,35:21, "This guy must listen to the questions and listen to himself  @funicraz angasiqheli sana sivukile my form 5 sadluls ke futhi masingagezeleki Thanks to our President who made provision that years of financial abuse can be exposed. Kudos to CR! this is white color crime @Smod Zid Used willingly "the letter mhlekazi but the letter lol "Heh! ""Maybe not obviously""" l can feel for this young man its hot out there 
35:24,35:59, he looked bright but money can change and become dom He is an absolute liar What nonsense is he talking! @luzuko masoka me too shame Shame umfazi wakhe inoba uyazichamela just nonsense Was he subpoenaed or he volunteered to testify? answer Yes or No. STOP LYING ITS REALLY NOT HELPING YOU 
36:10,37:14, yaxoka qha ude akaziva uba uthini actually Nonsensical indeed @MJ Odendaal Jorgensen That's an old ANC lie. Thuli Madonsela ordered that this commission be established. The ANC had to be dragged kicking and screaming to set it up. "Heee @Lungelo Dlaba no man..too many things? neither here nor there lol scraping his knuckles on a cheese grater "Hence i have sad he will bleed now now 
37:23,37:43, "Derek At that point in time I'll eat a hat if this boy is 30years old he's a ninkempoop yep usenjeni mjita Zibanjwa kweziwudlayo I can see him in ORANGE this fellow is such a liar i am surprised that he was not a cabinet minister in the Zuma cabinet or at least a chair of a parliamentary committe Which contract??given contract without computing with anyone you was not doing your job 
37:56,39:28, @MJ Odendaal Jorgensen You say that like CR had some option. He didn't. "Its to painful He didn't do anything. priority was to steal he should work as head of one of the Committees that have now been put in place could loot even more mr hence....... Mlume Hoffmeyer liar liar being exposed hey lomfana uyageza namhlanje 
39:34,40:06, mr. hindsight lol Mrs Hoffmeyer We must thank Thuli @Derek Main and @MJ Odendaal Jorgensen for finalizing her report before this new PP took over. First it was through you chair now it's Sir ....next it will be My Baas. This guy need to be locked in immediantly. he need powerfull lawyers.he is just a candidate. @Mark Maner 😂🤣 he’s from Zimbabwe He is soo cocky today 
40:21,41:04, We want to know. punch and Judy show has nothing on this Tuli hope u watching liar to be honest....says it all Cele molo MR MAHLANGU GUILTY AS CHARGED! @Sindiswa Moolman Yes - exactly. Otherwise this commission would never have happened. You can be damned sure that neither CR or the ANC would have set it up on their own account. What he is going look because he doesn’t know nothing 🙆🏻‍♀️🙆🏻‍♀️ or he is just playing he's a drifter because he's a lier 
41:05,41:49, arrogant do you think Zuma is always watching these testemonies This man is wishy washy """To be HONEST"" Liar lol you have been honest mfondini please answer the question asked he cant remember his LIES so he will spin another lie Chair is fresh and attentive. This guy will regret ever taking the stay after today. Zuma must be given to Advocate Pretorius! 
41:50,42:34, Uqale nini ukubopha uMkhwebane @david cele? It’s not her mandate to do so gonna get caught out now now @Zama Kubheka I think his lawyers have someone watching every day. What was the biggest contact he ever got from SA ? mayb he needs an interpreter Only way to save contract is to bribe. Cele ewe sometime ndiba bizy and I miss out.nice to c u. Commission wasting a time on this guy. liar liar pants on fire!!! 
42:39,44:34, Zama great he needs a new suit not ling now before he gets overalls "Come on dude eish I wish Gerrie Nel was here just for zuma but I trust my girl Hofmeyer she can take the challenge but Gerie would have been for 4D His partner was a second hand car dealer I think zuma will ask for ms buthelezi it Gerie Nell is a racist Advocate who doesn't deserve to be part of our judiciary I am sure DUDU is also involved in this knees deep oh wow 95% labeling this guy a lair I fully agree.letter can now take an hour to answer.Mahlaguuuuuuuuuuu.realllllllyyyyy.u are so young. 
44:34,45:11, possibly a bad decision to watch this as its so frustrating on a friday . this guy lying and nothing really being achieved ! "Imagine the level of corruption His partner was negotiating on behalf of Nebank at the same time - that alone is fraudulent. @Toibo wa Toibo Antimba.... wha makes you say that? who represent SAA? DCJ send your Registrar to give him a klap to wake him up. THE LETTER! come on no racialism now Free if Bel one of the best white or black look at Oscar Pretorius """there were many letters chair""" 
45:18,46:05, Hahaha @Anne M @Toibo Gerie is my personal friend you don't know him how racist can he be Why did SAA contract with them in the first place. This stinks to high heaven. "@Toibo wa Toibo Antimba David is she what is she doing now cleaning Dumas house????? stop destroying our country Oh my Just tell the truth He is shaking. @ Ann M. well said. Mr Mahlangu a LIAR 
46:06,47:11, """WE HAVE A DEAD MAN WALKING"" aka The Green Mile." Wrong Gerrie Nel is not a racist he has represented many black people with the Esidemeni cases. Afriform is a multiracial platform. this guy is just totally lost. even his employees will implicate him because he doesnt know what he is talking about rabbit in head lights "He represent a racist organization called Afri Forum cat got his tongue "@Born free @Thembisa Odendaal ....if he is your personal friend tel me A) where does he live and B..... what does he do for sport?????? eeeeeeeee yes chair. 
47:14,48:12, I agree @Born free. It’s a pity he’s no longer with the NPA. lights out on this thief "@Raymond Fitzgerald Dudu myeni was involve indeed e e e e e e e e e e e e YES CHAIR yyyyyyyyyyyyyy hana ngoho.lets check if he waz not one of VBS diretor Is a public knowledge is a fact Google taking too long @Thembisa Odendaal "Toibo wa Toibo Antimba 
