starttime, endtime,message
time,-5:32,message isnt the commission starting at 9.30 today? Yes it is "lorna Bonjour The Daily Maverick has a riveting article on the of alleged implicated in the judiciary that may be divulged here today We are waiting with baited breath "5 "Pretorius again 
-4:06,-1:42, I hope Pretorius wont have another excuse for postponement today its on today Is it showing on your screens yet? Not yet Zondo...lets go The Zondo Commission has not been great at respecting time. He is still busy with depriving or logistics matters Okay thanks The Chair is late as usual 
-1:11,2:24, This chair likes foods Nada no time wasting today Wow!! McBride is there Yep! #kenneth mampa​This chair likes foods-🍯🍮🍵🍲🥗 Morning all goodday all 
2:31,4:44, Morning Madelein its starting at 10 lol this pretorius is useless his captured Yoh!! Oh Cr#p. Problems This guy is starting to work on my nerves. @Mbuso please no nonsense comments today Morning guys. I thought commission is Friday. did i miss anything? 
5:28,7:56, "What happened Yesterday at the Public Protectors Office "@Desmond Masilela  who is now zondo jr @funicanz. Thank you Funic "@Desmond Masilela @Eslon Eslon. Thank you Esl Who is zondo jnr? is that Zondo's son? @Desmond Masilela zondo's brother Desmond his younger brother 
8:01,9:31, "Eish @carnoth ngomane. Implicated also? jirrrr Zondo son also captured. same like zumas son and also Ramaphosa's son "This Pretorius clown is starting to work on my nerve dammit B-) @Desmond Masilela in one way or another @Welton we must hear the evidence first my 1st time following these SC inquiry @Eslon he has to outline to the Chairman how proceedings will go...very necessary 
9:31,10:55, "@Magda Seguin  @carnoth ngomane 🤦🤦 damit!! "I have always maintained the view "David @welton paulse not zondo son but brother @welton...agree but we still need to hear the what and why "Where is Advocate Maleka now this matter must go back to mogoeng to check if he can't recuse Zondo. haikhona Dawid wellcome! Just be ready for some moronic comments! Best is to ignore them or block them??? 
10:59,12:25, At least on track. cerebis😁😁 "We will hear full of evidence about police "Apparently as soon as the NPA is ready during the commission zondo must recuss himself here you all globally ... me in NZ "mcbride is a real mk comrade "@Magda Seguin @romeo you are jumping the gun 
12:26,15:05, "Jip Magda @Thando Nkutha he chaired one of the disciplinary hearings concerning one of Mcbride's colleague Chair we are all in hot waters. "no he cant chair this one his must recuse himself I still have the first book McBride wrote about his imprisonment and being on death row Guys I'm lost. the adv is talking about recuse. Who should recuse himself? We are now going back to a situation like Omotoso or what? Zondo Desmond "@romeo shavhani Chief Justice must take over this case 
15:31,16:21, "@nkosi @romeo you have not even heard what it is about yet you make judgements...Pretorious is asking now but we don't know the details hence we can't just make judgements yes but he will only recuse himself only on evidence relating to his brother if he agrees to recuse himself the chair..becos McBride is goin to give evidence from an inquiry that was chaired by the DCJ younger brother who's an advocate some are blowing this out of proportion @romeo glad you see the light morning "you are wrong Mr pretorius I give up 
