starttime, endtime,message
time,-2:01,message is this mashaba guy gonna pull a zuma @zip reeper Lets hope that the subpoena is not defective and we dont have Ms Mbanjwa's sister Cruella making speeches and getting apologies again. She seems to represent all the hustlers much to follow in this multifaceted arena ... dont wanna say 3 ring circus Who is our witness today? GM @Heather Durr 🌹 and @zip reeper 🤗 Morning - who is this Mashaba guy who's trying to pull a Zuma? anoj? hi @Moonchild 
-1:31,3:13, GM all @Teunis van Ree hi there-I am off to the dentist but anticipate that there will be a no show of the Mashaba guy at 2 pm chat later Greetings @zip reeper Such an apt description - 🤣🤣🤣🤣 🙋🏻‍♂️@Heather Durr hi @Kevin W HALLO EVERYONE Morning all 🙂 ! are we ready for another bombshell 
3:18,5:32, hello @sweetboy gwazela hi... hello @Elaine Morris🌹 "kevin Still Prasa and EL Soni "days of our lives Aww I get in and its break. What did I miss? Hi @Heather Durr @Teunis van Ree @Kevin W  Teunis van Ree:yougotthis: "ok ok I am here 
5:37,6:24, morning everyone sorry to have kept you all up hi @FieliesSA Greetings to all Mornin all melds we will overlook it @Teunis van Ree are you ready for another bombshell hello @melds melds @FieliesSA @melds melds gm guys 
6:35,7:46, Mashaba is AWOL "I wish you all a Peaceful Evening everyone from Lorne.. HAVE HIM ARRESTED TOO DCJ. THIEVES!!! We will be issuing a warrant for his arrest............lets hope I like EL Soni as all EL's  Seems like is everyone is following on Zuma's foot steps  @Pastor J.J Thank you @Pastor J.J Morning! I hope you locked the Monis away:P 
8:02,9:27, Another one giving the Commission the middle finger. Time the CC acts against Zuma.? @Pastor J.J 🙏 @FieliesSA The bottle had a leak. THey talking about Auswell Mashaba? "Does anyone know what this guy has specifically been implicated in yep tommygun If people can just ignore the summons just like that 🤔  ta "Eventually we'll have ""uBaba and the 40 Thieves"" behind bars" 
10:30,13:48, "Nice Is it just for today or ? This unfortunately falls at the feet of the dcj! "This evidence leader looks very old yes Mfundo. He needs a red bull! The Day Zuma goes to jail we will be all out assisting him and his RET forces to obey our laws inclufing this Mashaba man.. Aweh! "@Moonchild @Mfundo order chief😃😃 
13:59,14:49, :elbowbump: This guy must now be arrested - total disrespect for the law - his legal advisor must also be censured  "Mr Mashaba "mafuta Zuma will never arrested this is SA "Arrest him and Zuma The evidence leader might look old but very sharp! "@Mfundo.Evidence leaders are given different workstreams like LEA Thanks @Mfundo - his time has come & now he's running scard! 
15:07,16:30, the commission should have a bailif or sergeant at arms to nab these absentee witnesses "lufuno shumani muloiwa Mashaba is trying o pull Zuma's stunt! @zip reeper agreed Refusing to appear is a clear sign that you are guilty of something........... yes Sir DCJ "Lerato Moleke Adv Soni is a brilliant and methodical legal mind. Keep up the excellent work Mashaba = Swifambo Rail ( Now In Liquidation ) Was The Unknown Entity That Was Shovelled In To Take On The MULTI-BILLIONS Tender / Contract Scam For PRASA Afro 4000 OVER-SIZED Locomotives From Spain 
16:30,17:25, Mashaba is in deep trouble here and his lawyers are to blame too "yes Chair The quilty are afraid.. It takes one person to set a precedent.. And the rest will follow.. Act now.. they are guilty 😂😂😂😂😂😂✋ "sibongile matlala DCJ very serious now  Poor legal advice from his counsel The attorney must get hammered as well 
17:34,18:34, Arrest those that do not want to appear. Start with JZ.  People are starting to make a mockery of the commission. "Zuma is going ""he he he he"" while watching this and sipping his tea" auswell forgets he's not zuma unlike abo Koko and Brian why are those other RET forces defying summons? they must come and prove to us that indeed this commission is biased. This clowns of RET forces are misinformed 🤣🤣 "you pay for a lawyer. they give you an illegal advice. they submit. you are liable for their advice. you get to face the night of the law. you pay them to defend you there mooooorning 😊😊😊 "Moffat Segal "Attorneys of these people should be dis barred 
18:56,20:15, Morning @Valencia @Lerato Moleke take leave and rest Lerato  "From now onwards hey @Valencia J sweetie 🌹 "Lerato Moleke @Sal hey ❤️ @Teunis more my eie❤️ Does Auswell also have tin pot army Auswell meant to be All is well? 
20:15,21:02, "lufuno shumani muloiwa this defying of summons by the gang shows that there is a collective that holds teleconferences and decide to act as the defiant movement. hi everyone Will be changed to Ausnotwell "melds melds "when is Ace @styx I’m thinking he has the resources to fight in courts  It means to that they are also defying the law. Lolz @melds melds  
21:06,22:26, @Kubeka correct. The zuma faction orchestrated it all. Morning @Mfundo  @Mfundo.Apperently allegedly the younger once wanted to be paid more & the madala took the lesser amount. But I totally agree with your view. "The problem is that there are no consequences morning all They all think they are above the law.............. Why cant the DCJ in his Capacity as a Judge and not the Commissioner issue and authorise a Warrant of Arrest.????? "Too late Banana Republic!! 
22:45,24:24, "Read the address "You stole our money "@Mfundo yess but those are real looters abo Ace They are all taking queue from someone which is so desturbing The commission will now end in June with the 3 months extension  "Zuma knew what he was doing "President Ramaphosa can pardon all these criminals including accused number one..Zuma @Mfundo the report has to be completed by then Those attorneys and legal representatives must be also held accountable as to why they are playing hardball. 
24:40,25:33, Melds what is treason? @Valencia J I agree No show admission of guilt. "lufuno shumani muloiwa "Once criminal behaviour was allowed during the 9 wasted years. Then the criminals got bolder @Pastor J.J. Hope u well bro. I think it's better if warrant is issued by a court to create impartiality on a very serious action The law enforcement that went to arrest Zuma at Nkandla had tea with accused number one instead of arresting him. what is treasonous about not complying with the summons? halalaaaa tenderpreneurs halalaaaa. 
25:34,26:34, "the chair has to little powers zuma supporters let's wait and see who is going to win at the end. DCJ and Cj both two are very strong 💪 let's wait and see 🇿🇦🇿🇦🇿🇦🇿🇦🙏🙏🙏 @Pastor jj well I think he is there as a commissioner/chairman more than as a judge. "Mfundo completed how hopefully the cops will knock on Mr. Snot Well's door shortly ! @Sabelo Nxumalo Zuma's treasonous actions as he set an irresponsible example Judge got bigger balls than Zuma. Melds what is treason? "@mahapa one is strong with our stolen money 
26:43,28:16, @Sabelo Nxumalo google it "melds melds @Mfundo EXACTLY!!!!!!!  @Mfundo my problem exactly..how can they be radical whilst they are living large at the expense of looting state funds meant for poor ordinary SA citizens. Go to FS town its a mess😀😀😀 @Melds lol. "melds melds Wonder if Zuma still thinks Zondo is his friend "I did Mfundo Zuma akajikelanga umbuso but he didnt comply namasummons 
