starttime, endtime,message
time,9:45,message "Consent what happned to the sound? Where is the SABC Tea Lady. She is the only one capable to sort this technical issues. Woza Mama Volume pls sound so soft!! Just checked. Perfect sound on the other channels like eNCA etc. @SABC Digital News .....Pleeeeeez ask the tea lady to fix the sound. sound please 
11:13,14:25, Please SABC TURN UP THE SOUND. Very low at present SOUND PLEASE @SABC Digital News ...I am sure that I read somewhere that Treasury paid you salaries last month. What now????????? HLLLLLAAUDIIIIII! WENA! Phone your friends there🙏 he is starting to speak slower enca is busy with 16 days sound please!!!!!!! "Sound is better in ENCA Bye all... going to eNCA 
15:01,27:12, "me too bye. enca 🚶🚶🚶🚶🚶🚶 Sonibona later ke.. thina siziblomele noBaloyi haha bbb sound? Singing names haha "I just love Baloyi shame @SABC SOUND PLEASE Idiots never learn to check the sound!!!!! 
30:27,45:37, "all these state capture felonies all have the old criminal tendency to .."" I can't remember""" fat from all the state capture monies ! Or they’re just dumb "the supercilious smile on this guy's dille / face .. in the under ground / unlawful  "He said I have doubts with Mr Baloyi's version. "Must remember Mr Baloyi is lying Tjooo All they do is spew lies! A bunch of ANC LIARS!! 
46:21,52:02, he is wearing in his jacket pocket ..the future colour of his clothing ..prison garb !!! "Baloyi didn’t have place for him "He reminds me of Hlaudi Howick number 2!! weak audio. "Consent Fortunately for the ANC Chabane is not here to speak out I wonder if he was bumped off .. purposefully ? Not inconceivable @Terrance H. Parkin 
52:42,1:04:33, "It was in a motor accident He's a man who clearly knew too much Answer sir Who is on the stand? "He said Mr Baloyi is getting entangled. Mr Baloyi started to behave like Zuma and manyi this f&&__£#_£_& is so guilty ! "I wonder what was for lunch 
1:05:00,1:08:28, sentence this coward .. "Baloyi is resolute shame Mr Baloyi is about to twist his version. "As his fellow cdes this one is snookered ! """exactly"" is this skelms escape !" prevarication """exactly "" ..this is this future prisoners escape word !!"" exactly b""" guptas class they've attended to answer here it is 
1:09:01,1:26:16, six of one and half a dozen of the other "@Jacqui Baumgardt ""prevarication"" is BRILIANT...Spot on!" Why would want to have documentation if you know there was minutes he's trying to outlawyer the lawyer "Uyaxoka there was a meeting Where is memorandums then mr Baloyi? sometimes is fishy why is it difficult to get evidence which might prove otherwise the commission is biased How do you cosign for the minute of a meeting where you were not present? Not surprising when Zuma is involved. 
1:27:12,1:39:59, "Andrew adams "@ makhosi nobhatyi ​ & @ Andrew adams A sure sign of guilty ...is when these criminals get their legal / lawyers to assist them inlying ..so as to also get a slice of the cake/ stolen monies !!! ilgotten gains ! sis "Phillip Cwezibe he is liar jooo such lies This man is running away but we will get him he must go and look and come back with it @ makhosi nobhatyi ​ he is caught out nje. 😂😃😃😃😃 he thinks he is clever enough @ Phillip Cwezibe "I really dispise that grin on his face 
1:40:42,1:46:29, shuuu @ Paul Buchel ​I that grin is after swallowing fact that he is caught out. Baloyi is lying. Wa hemba mani. Are you still afraid of Zuma? a prison sentence will be the only shock these guys of the old anc needs!!hahaha !! "What a credible description of himself what kind of watch is he wearing? """Shocked by my own action"" - Initially I thought this Baloyi is honest but it seems he's a muppet." state capture money bought that watch. !! Chair - Protect me from myself 
1:47:08,1:57:40, You can't associate with Zuma and still be honest. Looks like a Breathing navimeter watch hehe wa hemba Breitling navimeter watch Nice - wish I could afford one "Price: R39 Its a pricy watch but for these skelms its nothing haha It was a gift from the Guptas this is 4x4 territory. Pathetically slow. 
2:04:19,2:11:20, Gauranteed ! ! ! All the State Captured Accomp!ices Are Checking This Out. ...! So as to prepare their lies accordingly ..Zuma inclusive ! ! ! I agree.. "DCJ is correct. He got the documents last Wednesday where is a lie dictator? Mr Baloyi is now Stellingrading the matter Lol Zasha Baloyi hehe @ Sthakathi Khumalo kumnyama ebusweni benkawu. 
