starttime, endtime,message
time,1:22,message come on im waiting ...I can't wait for logger than this They start at 10am Loool funny thing i am laughing at the growing numbers of people waiting while i am part of them. bazalwane so ready hle woza nazo mzala Gud morning guys Morning Morning morning 
2:38,7:12, vhathu no view? ndi matsheloni she is the 1 who fired by zuma xem babra ndaaah!!! hurini lo lala ngeyo? "in the mean time "we have power outage in my area what's this about guys 
10:41,19:44, these journalists are tjatjaraag... lo lala SA ikude.. you'll never see such things(transparent process) happening in our sister countries Ja I think she’s going to drop bomb lol bombs away bugebengu Dzo rahuha vhana vha mukalaha y zuma firing mrs hogan its on 
20:05,25:16, He fired her simply because he wanted to loot bro u rahuha ndi u itani murumba a u tambele tshanda "Barbara hogan is so free n relax Wits is a varsity of Legends💪 Bring it on Barbara did zuma have any qualification from university Let the bombs out.. Hahaha Joseph don’t start bro 
25:37,27:02, Bombing up Mrs Barbara more than likely a corrupt one 😃 "He’s got PhD in umkhonto wesizwe "yes Polygamy kwaaakwaaa Zuma has a PHD in Looting from the Tsosti University Y is she talking politics at these commission? Thats why he showers no Patrick i just want to know 
28:01,30:51, YOH GUYS the lady was deep withing the ANC right @Thando Nkutha... LOL...😂 @Tsireledzo Michael Mandane LOL for Bachelors in Polygamy It's 2:30 in the am but I'm in watching until I fall back asleep So the lady was also fighting apartheid? "On a serious note guys Jacob butternut zuma was nothing but state wrecker "yes 
30:53,32:36, @patrick mukatshelwa. None. "If I was Miss Barbara she's a strong woman. Some whites also fought vele "@Lindokuhle Mnisi. And she was privilege to be in her own cell strong indeed Let’s vote them out then comrades Yet she was fighting apartheid. "People of all races 
33:14,37:46, Why is this lady testifying again guys? ANC forever✌ she is setting the stage ANC is the future.✊✊ present n future Amen. "but politics is not fear very true Sitting in a double bed ? ANC is so corrupt but EFF is communist ! 
37:57,40:20, Mr katz is president CR personal advocate. hmmm! @Thando Nkuta have you ever spent 7 years by your self in a small confined space. Stop dismissing people pain chief just listen true He is so ungrateful I thought when Cyrial Ramaphosa took over he would clean up all these rotten cabinet of Zuma and appoint his own cabinet. He still working with all that rotten cabinet. Cyril is inteligent. after elections he will remove all that rot thanks matji i miss some text message its not easy to remove someone from his position unless due process have been followed. "masilela! he was the deputy president in this ""rotten cabinet"". meaning he must excuse himself too following your reasoning" 
40:22,47:23, also reduce cabinet size.. its intelligence in politics @Mr Q. lets hope so. @peter pott. Eishhh tricky on that one. but what is stopping him now @Mr Q He wants them to campaign for him for the 2019 general elections Barbara now speaks like she at the bar. Hope for meaningful testimony Hogan. Here is just one question: was the lives of black people improved during the turn of Barbara Hogan as a public enterprise minister? yes/no black out ~ 
47:31,52:08, Yes.. SAA was making profits back then 😂😂😂 Mr Q. which year? back then cannot be the answer "Today 😂😂😂😂😂 Mr Q which year was SAA making profits and how much profit did it make . Please support your statement.... Maria Ramos white capturer of note "@peter pott 2011 was the last time SAA made an operating profit "Dude. that was not profit. We sold our fleet 
52:33,56:18, I sense trouble in this commission today😞 morningsssss. just got here whatever Hogan says the zuma people will say nothing implicates him.trust me So ? "@peter post go check your facts Coleman was part of SAA in 2001 "Dube. Here she is out of her own mouth kubi @peter pott do you understand the concept of going concern? 
