starttime, endtime,message
time,-7:14,message these boys are clever ...they change the name of video title continuously making searching for commission live more challenging ...hiding something ...???? Has it started? Im definitely ready for the ride. morning morning Has Thabete finished? hope he will come out clean @Tommy Mty I think Thabete is going to do another affidavit and come back some time in the future. Thank you @Ann M 
-6:34,-3:33, 👍 Morning pp why are they waisting tax money on this swine lock him up Hope you had a wonderful weekend "@I Am Free And those that you miss to block @Pastor J 😀 You may need more than one can "China is now a super power. It took the introduction and implementation of tough measures on corruption to get them on the right path doom is not strong enough @Anne M. That should jot be a problem. I bought a 3can special. 
-3:26,-1:06, EWN live now 😀😀😀 t "I was wondering. Who do you guys think the Zumas spend more time with "@watson mutanga As much as I'm opposed to the death penalty dont waist tax money on this criminals he is going to lie Aaaaagh this is just formality none of this guys is going to jail the sooner we accept reality the better agree with you i think sangomas 
-0:30,0:27, are we live? I already know Duduzane has been advised from his father not to remember or recall anything. Not yet "Are these guys EVER on time not yet there we go "@Derek Main: Without drastic measures @Rob Nel Maybe Tea and Samoosas. That will delay me too.hahahahahaha live now 
0:29,1:40, on now Nazo "@HlokwaNapoleon.. Come clean. They never do... his father had long story to tell here we go... @watson mutanga I agree - we need a drastic solution. news24 live its on yay mokoena! hang the criminal I don`t mind taking Dudu straight to prison after he is done here today 
1:40,5:48, hang father and son We need to get the corruption gene out of the gene pool. @SABC Digital News The sound is out of sync. Please sort it out. guys fix your technical problems it's on "sound out of sync No money to pay techs Viva Zuma Viva Zuma 
5:48,6:30, noooow the fun starts ! Viva Zuma Viva Zuma Viva Zuma Viva Zuma Viva Zuma Viva Zuma @Pheladi Lamola Kevin Wakeford who was named by Agrizzi Tino blocked 
6:38,6:50, AW Nxamalala Madoda Viva Zuma Viva Zuma Viva Zuma Viva Zuma Viva Zuma Tino blocked! Viva Zuma Viva Zuma 
6:50,7:04, power to the Zuma Viva Zuma the voice and mouth don't are not synced Viva Zuma @Tino Vusi Nkwanyana what rubbish are writing? @Derek Main ...ditto Viva Zuma Thank you @Anne M Viva Zuma 
7:06,9:03, Viva Zuma Lol @ Derek let's wait and see Timo first troll blocked Tino blocked Tino you have a stuttering problem why so many lawyers how many lawyers do you need? plenty lawyers = plenty of BS coming ... 
9:03,9:37, only the guilty bring so many lawyers lol Duduzane is represent by WMC while his father tell the people to use black lawyers Haaak Motorokisi Zuma must have lots of money to pay all these lawyers!! Let him speak for himself.These lawyers must go right NOW lawyers are dictsting He must be asked questions Mr Zuma protected by white males haha 
9:58,11:23, yes many many many money waste of time... He's a Zuma I thought I would see Adv Sikhakane @wendy hardy duh..he's a billionaire im running on 144p...sound just about audible ... YOU ALL MUST SHUT UP HE CAN HAVE MANY LAWYERS AS HE WANT "Ya! this Tino seems to be a problem Only growth left in SA after daddy Zuma is Lawyers "mokoena is astute 
11:25,12:55, LET THE TRIAL BEGIN Does Dudzane still bend for the Guptas? he must reveal more spies lol Yin Yang don't lie "Before Zuma begins zuma's lawyers will object to ALL questions and the hearing will be cancelled as per his fathers mbuso don't be rude dectator is unreliable nothing but the truth 
