starttime, endtime,message
time,-4:27,message Nooo lets just let JZ tell us all the conspiracies and the read out that list of his. Stop asking him questions because there wont be answers they went for extra time 14:00 has babas throat been cleared coz yesterday it was irritating Akubuywe Phela eish andidibani kemna nabantu abangalibambiyo ixesha ngu2 ngoku siseko😂😂😂 
-4:22,-3:22, All I want is the spy list.... Mr Drink Water So you all thinking all this South African situation was created by Guptas ? they are not digging Gold and Diamonds as we speak "Enough with the questining now @Lwazi me too "just tell them u don""t know anything and you don""t remember Zuma" Zuma must go and rot in jail...he is a old stupid lier ayyy nam.I cant.wait.4.spy.list and drink water 
-3:02,-2:10, luch is not finished kant To think this lying clown was President As much as our Law students had a chance to question the Law but to take it as it is lol a different lying clown is president now 😂 Mshoooooooolozi One former Lesotho student has been named... Another one is missing Land corruption next he denies everything #STATE CAPTURE INQUIRY 
-2:05,-0:54, "I just want the SPIES were* noma.kanjn MALEMA.uphakathi.kwi.list "And according to him chair time Redi😂😂😂😂 spie Jacob Zuma is going to change the way we perceive this commission. "@kuhle Does one retire from being a spy? 
-0:53,-0:12, Any single ladies here The insults i see here against us Zulu speaking people are shocking but we are called tribalist of note . "that""s what you get when you ask MKVA HEAD OF Intelligence stupid question will get i don""t know" what if Zondo is on that list? kkkk nhlakanipho how old are you kqala? The State Capture Inquiry is postponed to 1st of September everyone he's 12 @nhlakanipho 😂😂😂😂😂i also need one 
-0:05,0:29, Has the commission invited Rupert yet? you are a spy 48 400 they will edit 🤣😄 Allen nawe how old are you? This commission is Important and vital. It will only change the minds of of the ignorant. Lwazi Silolo doing what capitalist does most. capitalizing 😂😂😂 Zuma at some stage he claimed not to know Mentoor now he knows her Nazo! CLEAR HIS THROAT WHEN HE IS LYING 
0:31,0:59, @zamo sno I'm 33 Habashwe "@ALLEN MATHEBULA They wont "lunch is over we want to hear more spy""s" Zuma is old that is why he cannot recall all this no sense These people manipulated the Rand to fail Zuma Administration HE DID NOTHING WRONG??. HE DID EVERYTHING WRONG!!! Single ladies spy on you "Clear Pic 
1:01,2:18, m old enough zama 😁😁 Ar ewe back live ? untanga wami kanti zama are we back live ? mr water butternut Welcome back to the ZULU NATION Summon Mara Ramos and Rupert who manipulated the Rand to fail Zuma administration L baph laba beSuthu abaz konke la 
2:19,3:30, Gm can we go private Zama😁 Adv Pistorious sounds tired.... Zumas lawyer played it well by disrupting before the tea break because zuma was in boiling water whoz zulu nation Does he ever sound exciting I don’t know this person.... @Sabelo Mbatha imina lowo nesinabo ngokuseka uZuma uzwileke ask him who is the state president. 
3:34,4:35, Question should be WHAT not WHO @Thulani Bukani because you are black These people manipulated the Rand to fail Zuma Administration put the face to the name Thulani y?? HA MUSA Pistorious o lapile shem....someq please take over You are correct TK i understand your point in this regard @Gen Jackson Do you believe in 🧚‍♀️ Fairies 
4:38,5:46, so Zuma didn't know vetjie mento🤔🤔haibo Pristorious is like a robot HAW MUSA BAKITI hahaha Zuma doesn't know mentor what a lair @kgaogelo are you single? Zuma ke Rra maaka Adv Pritorious is representing Afrikaans. 
5:49,6:41, Nobody like those ones who don't like Zuma where we are How can you not know someone who you appoint to the National Assembly Allen Mathebula who is asking😲🤣🤣🤣🤣🤣 Nxamisto Allen this is not datting cite Musa continue with bad comments and you will be removed me I like zuma bakithi Zuma is questioned by a white man... 
6:51,7:27, @kgaogelo I'm asking 😎😎 "The first answer that come to his mind for any question is... I don’t know 😁😁😁😁😁😁 #FreeZuma He appointed her without knowing he was appointing her. >making it a race thing Prefer Adv Hofmeyr Kushubile lana king Zuma will win this case 
7:30,8:00, Lawyers when preparing ZUMA all they told him to say was I DONT REMEMBER @nodza 😂😂😂😂😂😂😂😂😂noted Can zuma be questioned the same way he was before the Tea break please because he definately will break loose as he was so what Thami or thamie in white @lonwabo mtsotso u think he care? PRETORIUS IS UNDER MUTHI NOW Allen im very much single I don’t know @Apla Bodlani. That’s the response Are we on the same page? I don't recall. 
8:00,8:25, he can't count to anywhere near 55 kkkkkkkkkkk phambili ngomsholozi the red... lol. he knows colors he must care look at the vat I love Zuma if this is what take to be remove let it be.Pretorious is not a zulu . small one Small one "kgaogelo i'm here "Corrupt Zuma is supported by his corrupt supporters 
8:25,8:55, datting cite struuuu🤣🤣🤣🤣🤣😲😲 The puppet masters kaked after yesterdays bloodbath of guilt... zuma the king "@kgaogelo that's good It small one I'm h he remembers the color at least Zuma likes acting stupid and he is not mxm lol nibuye nijolane la? 🙆🏾‍♂️😂😂😂 
8:56,9:11, It doesn't matter how BIG the CAPS are he won't recall @Musa Bakiti you are a racist fool Argh Suka... All I Say Is That All This Happened Under Zuma's Nose And He Do Hear About It But Did Nothing About It... Zuma Always Plays A Victim this is painfully slow... NO HE DINT READ just becoz of him and still we have some fools supporting him @Kgaogelo Lelo Mogale osa nkgopola?? @Njabulo Mdumbe King of fools maybe Bring Adv Hofmeyr 
9:13,9:41, HE CANT REMEMBER @Njabulo Mdumbe Zuma king of kings Zuma the lying King... muthi is playing it part in this house. Allen prophesy Sir 🤣🤣🤣🤣🤣🤣🤣 It looks like @ Sindiswa Moolman. "Zuma is a joke  "ZULUS RULE THE WORLD Pretorius is so mad🤣🤣🤣🤣 
9:41,10:10, Whats happening here haha Zulu Nation @Derek kukhuluma amaZulu la shut up wena aaah no they didn't give cause the printer is smaller "that man he too smart @Masewawatla from kae?? Zulus own South Africa Allen need a person😀 Adv Hofmeyer is a Savage!!! 
10:10,10:44, 💃💃💃💃 banyise MSHOLOZI The print is smaller ther😂😂 Miss September lols.. so like her Xhosa's own South Africa AmaZulu iwona aphethela niyezwa nizozwa ngathi #FreeZuma Ey Zumaan pages 🙆🙆 literally kzn should be like lesotho Mr Maleka??? Pristorious is Short Circuiting right Now 
10:45,11:02, Limps THIS IS BECOMING A CIRCUS learned friend😀 Adv Masuku is useless gupta own south africa Boring @thabang yesssss😂😂😂😂 ntokozo u talking bull so much confusion 😲😲😲🙄🙄🙄🙄🙄🙄🤷🏾‍♀️🤷🏾‍♀️🤷🏾‍♀️🤷🏾‍♀️🤷🏾‍♀️Zuma your muthi is working sir 
11:10,11:20, Its the MUTHI GUYS... ITS STRONG The President is being crucified for no reason to please the white monopoly capitalist who were in his administration snakes muthi at work Tomorrow let Adv Hofmeyr lead the proceedings Zuma wamaZulu obunywe emazulwini "@carnoth ngomane it may already be one his legal reps are useless Big circus This advocates are settling scores 
11:21,11:28, Why so serious SON talent sibisi not so talented 😆😆😆😆😅😅😅😂😂😂 WMC!!!!!! moron Zuma Is Acting Like A Kid Nxaa "hahahaha sanibonani what next truth hurts....ZULU NATION 
11:28,11:43, masawawatla from kae Honorable J. Zuma is 77.. Some of u will not be able to see/walk at that age... 💃💃💃💃💃💃💃💃🛀🏇🤺🤺🤺🤺 Miss September🤣🤣🤣🤣 Zuma need to give us more juicy stuff his legal representatives didn't give the evidence wala "The lawyer Maseko played them again zuma is a free man theirs no proff here of wrong doing y is he here @Mandla Msimanga the ANC and EFF are the only terrorists in this country 
11:48,12:06, Chairperson is patient - a quality very important for this task # zuma makayekwe wats next nice Zondo Zuuuuuuma Hai this Zuma team is full of jokes Abanye benu bahle yazi @James Godloza Godloza uyathanda awuthandi uZuma ngeke aboshwe kodwa suka mayb this copy is holding bomb 
12:08,12:26, HAS ZUMA SUNG FOR US ANY LIBERATION SONG I lyk Mr Zondo shame💕💕 "What did these people think these copies were for? File Zuma is on mbeki Pretorius is right though 🤷 Pistoriuos is now pulling some white tendency pretorious is really angry Yoooooo I’m bored "Lawyer played them again 
12:27,12:46, "Corrupt Zuma is supported by his corrupt supporters name and shame the snakes These lawyers just play dumb Yhu hayi! Zondo uthakathiwe😐 zuma wa gafa Pretorious don't derail baba we must continue from before lunch. obani aba Single lana umuntu ake ashele "Mr zondo We behind you jz 
12:50,13:03, "The credibility of the judiciary of South Africa is on the line here I want Mr Zuma's Sangoma Can we continue...ffs mxm we wasting our time lana This copy is taking up our time dont remember Bring Hofmeyr masewatla whats this now The lawyers play what they paid for. 
13:04,13:12, NNNOOOOO Pretorious I'm slowly losing confidence in Zondo. Always affording this witness special treatment useless please leave Race comments of this chat. keep it clean and show respect. Adv Masuku did that on purpose "You must be clear when you give out documents for discussion AM WATCHING FROM UGANDA AND I USED TO LIKE THE SINGING TALENT OF ZUMA Racists out to play here Zondo isn't a DCJ by chance. he knows how to facilitate 
13:12,13:27, that might be so mmmm baba bayakumbambezela lababantu with these copies yawubonake umuthi 5min talking copies Be Vigilant the enenmy is still around Muthi all the way in this house. Masuku has rattled Pretorius so much "Mr Zuma Jacob is accusing everybody Msholozi wethu 
13:28,13:42, no matter how long the night is the sun will finally rise even if it's an eclipse Pretorius is emotional - he is falling for the trap. soon he will be accused of being unreasonable to witness 😂😂😂 bakhafule msholozi abaxabane bodwa Wherz hofmayer? Itsho ubuphinda @Thantaswa Danstile my sister. P A G E 5 5 "Zuma is but a witness in this commission this white Evidence Leader is turning this Commission into a circus. Zuma 
13:43,13:51, Pretorius was clear when he handed these copies before lunch that he is handing out clearer copies. evidence leader has a very negative attitude Zuma Why nithi uMuthi??? Zuma The font is too small Baba doesn't remember anything maar make him angry he will remember when you were recruited to be a spy ka 1973 and the time too. Trust me on this one Zuma "uma so kuvulwa amafiles then we are talking 
13:52,14:05, Zuma Zuma I hope this copy is not some assumptions Zuma ZUMA PL IZ SING FOR US THINA SIZWE @Lukhanyo Makahla is a silly racist who wants prophecy here? haibo awasaphelel yini ama pages kwashoniswa ilanga nje Zulus rule this country whether you like it or not and there is nothing you all can do to change that.....ZULU NATION 
14:05,14:31, The font is secretive 😂 Zuma 🙋‍♂️🙋‍♂️🙋‍♂️🙋‍♂️🙋‍♂️ Adv Pretorius se geduld is werklik merkwaardig . . . Zuma HAAAI I want this muthi nami hawu ngeke zuma bathathe AM WATCHING FROM UGANDA AND I USED TO LIKE THE SINGING TALENT OF ZUMA Zuma 
14:31,15:08, Nxamalala is our president hence special treatment. chair is tired and seems not to be sure how to deal with an old friend Zuma Zuma To the drain @Ntokozo Ngema. miss mento though does she have all copies of receipts for flights and what's so ever Zuma always loses the docs skelm "let us find solution to rebuild the country 
