starttime, endtime,message
time,12:36,message Morning Goodmorning Advocate Minyoi.. you can proceed ready EFF Sound is bad Thanx SABC "Julius Malema got that no brainer Zuma elected in 2008. Malema is a partner of State Capture especially in Limpopo. Malema is being investigated for tender corruption 
13:47,22:26, Have you ever wondered how Malema made his millions.. just google it. @Val Speirs how did your forefathers made their millions which you and your generations will inherit? I am poor no millions not even my ancestors made money but they worked hard to out food on the table. I hope to win the lotto Malena is a partner in State Capture @Val Speirs you seem to have a problem with the CIC..why? "When Malema was expelled from the ANC in 2012 because he is an embarrassment to them Which race is synonymous with economic mismanagement? The Black race. Sorry but true 
23:57,26:07, why does this have to be about race? a cheat is a cheat is a cheat regardless of the colour of the skin. why make it a Malema also hashed up false stories in order to get Pravin Gordhan axed. Malena is worse than Zuma. No sound at all!!! Apologies But I did not ask the question about race. @Magda Seguin Sound is fine this side. Maybe reload your streaming? @Karen Hewson and @Michael Wild ask @Val Speirs why ask dumb questions like that. individuals make the choice to do wrong. Not so Felix 
26:09,33:12, and they come from all walks of life. "No it's not @Val Speirs get the latest copy of #Noseweek. The publication wrote an article on the rogue unit and Mr. Joshua Doorre Exactly. They could not corrupt Booysen because he is not that kind of of man. Thank you SABC! Is Joshua Doore still around?? A person is either corrupt or not. Booysen is NOT. "@Thando what goes around comes around . when u pray for rain  so much money wasted to protect the corrupt 
34:12,40:54, Which continent is synonymous with economic mismanagement which inevitably results in under development? "@Thando Nkutha Your advice is too late for Jiba You can't make this stuff up!!! "Hopefully the cases of corruption against Zuma Africa @Louis Opperman True. @Val Speirs yes Joshua Doore is around he was a pharmacist now a 'world renown' spineless askari Flying them down from joburg to pretoria? To Durban 
42:48,48:56, Yes Judge...subpoenas people from PTA and JHB to Dur Were they all so blind with power and greed thinking this rot things will never come out? They though they were above the law I wonder if they still feel that way? haha I think their world of greed and corruption is crashing down on them as we speak. Work a man on his mind(indoctrination) then you will control him for a long time than enticing him with material things which may be lacking at times. Yes Nelson that is Malemas agenda with the poor and unemployed. "Remember Zuma was intelligence head in exile 
49:30,57:52, vert true. Agree with you Val it is not coincidence let the poor be warned against this type of leaders he also ordered the killing of ANC members that started an uprising in Mozambique. what a great leader. Political killings in SA is not widely reported and it goes on unabated It is easy to understand why Malema said he will kill for Zuma "Why do you think Malema said ""I will kill to put Zuma in power""?because Zuma is not an intelligent man and was corruptable and of course Malema had an Agenda." Zuma had so much more that he exonerated Jiba's husband and employed her a DD of the NPA knowing full well she was never admitted to the Bar as an attorney I can full well understand that CR was not included in the Zuma faction while he was deputy president...everything happened underground Power next to the state coffers(money) is not as healthy as we would like it to be. Is this without regard to race? 
58:27,1:04:29, Hi Nelson the poor people are not going to listen to my warnings but they may listen to yours. Malemas agenda is not only to capture all government entities but to capture private business entities and loot the lot. @seguin that will make sense to Maimane Val you cant loose before you fight but your point is understood . You have a role to play in awakening the poor on this matter malema once collapsed limpopo . we didn't forget that f OK Nelson I will try my best. Can you help please? "@Magda Seguin you know when people don’t want you to know coz you may expose them they hide everything until people who work for them tired and speak out Of course Val 
1:04:56,1:10:59, They were scared . I can understand why they were scared to come forward while Zuma was President. ATC submission to have ATM struck off the ballot paper has nullified by IEC. Vote #ATM whoop whoop @makhosi nobhatyi true "We have seen these people are willing to work with the state to help the country and anc come clean from corruption And flying down on New Years day!! "ATM is corrupting our people Precisely Service delivery must get to the people but this has not happened because of corruption. The municipalities are just as corrupt. It's the same as the fake pastors @makhosi nobhatyi they enslave people psychologically Wonder if those Advocates are going to be Advocates for very much longer? 
1:11:18,1:13:33, 🤣🤣 he wanted to take our booze They must be suspended by the close of this testimony. @Val speirs yesterday I was listening to the president when he delivered maiden speech on the endorsement of election saying time to play is finished no excuse service must go to the people Can someone tel me what are we owing this guptas that makes them to take advantage of everything that we own. Many advocates are going to be struck off the advocates roll after this I hope the President is sincere. The Guptas was first introduced to Zuma by Essop Pahad in India that's where it all started We all hope so Val. 
1:13:37,1:19:18, ANC gov hav ba "china is here "@Val speirs me too The Guptas are Zuma comrades. A Gupta helped Zumas son many years ago so when Zuma came into power.. thanks to Julius.. Zuma allowed his anti-apartheid comrades to capture the state. "South Africa should never have joined BRICS *oppressive I think we need to fix our national security we not safe in this country "They are fighting a humble person like Ramaphosa for wat he believes law should apply to any one who did wrong including him Yes National Security needs attention. 
1:19:43,1:23:46, "@manzi Booysen memory is out of this world names places etc I wonder why these crooked prosecutors and policemen and women are still in state employment shocking He was making notes!!! so tell me also need compulsory military training for 2 yrs. us this time to teach hands on trades as well. also gives employment for short time. Advice:Keep a diary...I do and save them for all my life OUr national security was at a very high rist It is broken Nelson. we are listening to some very intelligent people. they see the bigger picture . 
1:23:51,1:37:33, CP was with Zuma as deputy for how many years.....and did nothing. Whats changed since he came in......nothing.... While the security services was working for Zuma other countries may have all SA secret info...they created a gap for others to spy on SA We back thx for updates. Pleasure😂 "Why does the SABCNEWS battle so much with their sound? This is getting annoying. Today is press freedom day and we want to hear this news they thought they would get away with all if this🤔 @Granny Mokwena And they did - for quite a few years. Hello to all my BANTU 
