starttime, endtime,message
time,-35:16,message @Goat - Hey there How U doin I hope we're waiting for someone to spill the hot sugar beans... @Simphiwe Njamela We have to wait for Koko and Molefe and watch them squirm "today I think "GM all - Molefe "Morning guys Indeed it will be interested to find out when those skelems will appear again? Will never vote anc ever again!!! "For there to be a fix in this country 
-29:07,-16:05, Guys what if he’s kidnapped 🙆🏿♂️ "Anyway "Deputy Chief Justice Raymond Zondo Shame on you Satchmo!! zondo is boss HI @ Heather Durr those ones they sing. Hope you find your thrill on Constitutional Hill hi all 
-15:56,-8:25, "Surely with all the stuff that is coming out here they should Kevin W as its now all public knowledge hi heather had awful dream and we were trying to get hold of you here lol "@Diane Louw @Kevin W @Louis C Hi "And after Teetoes disgusting racist remarks last night Hello everybody...............Gigsy does not understand why the commission is not willing to pay his own lawyers 1 mill  hi melds "How you today @Diane Louw @melds melds Euwwwww I HATE Duran Duran-only Evanescence and Nirvana please 
-7:48,-4:13, lol @Heather Durr okie dokie will tell the Djay "The most boring sona address every Nothing wrong with Durran-Durran 😉 "melds what a waste of money Ebola spreading in DRC yip "absolutely Duran Duran - RIO not bad "@Heather Durr again yes 
-4:08,-2:35, "Amazing I wonder if i t would help if people had fewer kids-but then they have a lot to collect the grants lol Khumalo: They just give you food parcels when they want your vote................DUH oh they will vote gain for them re the huge housing project extending grants keeps the vote Ugh R350???? What is that??? should up the grants kevin w Have you seen how much toilet paper costs these days? 
-2:30,1:12, "15 feb @Diane Louw Thats a 'just because' grant but they are looking for a SOE to loot for cash @Diane Louw not even enough for 2 bottles of Amarula! praat jy Louis C tsk I definitely going to move to Smart City 👨🎓The others are mostly a bit D@m Norma has 2 Silks representing her-she must be really guilty I wish you all and your Precious families a Blessed and Peaceful afternoon.🙏🙏🙏 @Heather Durr was the one not a lawyer and the other an advocate? @Pastor J.J Hi there 
1:25,2:42, hey @Pastor J.J right back at ja! Norma was in tears in court @Heather Durr Greetings Dearest Heather Molweni ✋🏽 fellow clever people heya @Lerato Moleke  @melds melds Greetings my Dearest friend saved a front seat just for you @Lerato Moleke  @Lerato Moleke Greetings Precious Lerato salaam infidels 🙂 
2:45,4:42, action plse Greetings to all 👋 "@Quinton van Eeden Greetings Bro. But ""infidels"".I dont know Bro" Yo! 🖐 Thanks @Melds 😉 @Stix Mtolo Sawubona Mfuwethu was an absolute waste of tax payers money @Lerato Moleke  @a b c Greetings my friend @Heather Durr had called it 
4:44,5:37, "@Pastor JJ hello @a b c  How are doing this day?🙃 @Heather Durr @Quinton van Eeden @Lerato Moleke @Stix Mtolo Hi there @Melds melds R350 is an insult what time are they starting guys? because enca livestream is scheduled for 2pm norma back in courst i c oh they say 1 here "@Pastor J.J - you a Jeff Dunham fan? then you'll know Ahmed - the Terrible Terrorist 🙂 - besides 
5:51,6:26, @abc & @Angelo were Silili's cheersleaders last night🙃 @a b c Cool thanks and you "hi pastor jj hi family. are we starting soon? Hi Diane "hi quinton Another council appointed by CR I mean................ "@ Heather Durr hi there @Pastor J.J 
6:36,7:44, @Lerato Moleke Only for a moment before it got unbearably boring snd I went to clip my toenails hi teunis hi @Mike Moja were meant to start at 1 @Diane Louw Greetings Precious Diane @Heather Durr Quite well as always @Teunis van Ree Blessed Greetings Prof "The fynbos simile was the best part @Mike Moja Greetings Bro "But someone said ENCA says at 2 
