starttime, endtime,message
time,2:04,message anything anyone??? Morning morning MM my favorite advocate is here Morning "Molo waste of time and money...when is this going to end Ms Hofmeyer is in the house 
2:10,7:07, morning state capture thingy is wasting tax payers money his tie though He lives in you:you wake hot this morning is all OK Tie in da house! yebo who is benefiting in these commission really because it's clear this is another way of wasting our tax money This corruption seems like is pre-arranged in the ANC. That is why nobody is held accountable. The commission is just to pass time. nobody is yet is benefiting but I think we must just be patient 
7:23,14:11, Vuyo Mvoko🤔 who else did not benefit from the Guptas except for me and my wife man is thirsty @Spider Yess he slep here So the ENCA Vuyo Mvoko worked for the Guptas? 👋 who is the witness today?👋 The HRC is a joke Stop your racism guys 
14:13,18:35, This mans looks like a real brain trust Rob Nel :ask him which HRC cos we don't have such a thing "Man are dominant by nature Oh boy the white woman ain’t gonna help much Why can't they try to recover the money instsead of wasting our ⏰⏱⏲ G'morning South Africa Hi "@Thulani Bukani this is son South Africa What is that supposed to mean @James Smith 
19:03,21:49, "They have to build a narrative to nail the big fish. it could be a diversion Hi "@Mbuso. They trying to find out who stole money "Its amazing to see this political hot potato person of interest big words this morning "Zondo is a very sharp and honest person "Yes Did Guptaz loot Eskom too??????????????? am wrong to think politics is a stove one group replaces the other or what? 
22:00,23:56, listen to the questions here.. tricky one person of interest ohk |Did Guptaz loot Eskom too????????????????? guptas cleaned eskom "Elvis limenemene lendoda kodwa Allways other people are at fault "Niek 
24:22,25:24, "Any verbal discussion person of interest me 2 hmmm wonder who is lying Who put Gigaba in? he's lying who is this chap? he always has long widen answers jz Mandela introduced Guptaz in South Africa😀😁😂😂😁😀 
25:32,31:49, Gigaba was minister Hey this JZ is slippery. Who is protecting him? I doubt he would have stopped the breakfast. Anything to do with food he sees red. Guptas were busy before Mandela. Not a tikkie bow again! Does wearing a bow tie mean that you are the ring master in the circus? He is gonna get pieced up He won't catch up to Agrizzi but of what he says is not in a paper report form like that guy of yesterday this man is caught 
32:23,34:20, jfk yes THIS WITNESS IS CLUMSY!!!!!!!!!!!!!!!!!!!!!!!!!!!! Lying swine. And I like pigs Blood old liar lol "Note the statement ""yes Chair is smart it's like stolen your bread... but not on that day Adv Hofmeyer is cool and very clever she is sinking him humbly 
34:46,36:30, Give him enough rope what is this? whats going on? "Brennan "Give him rope DCJ.....if guilty lola cookie stay here Every time he takes a sip of water..... oh my word! "Not being judgemental but this chap is lying between his teeth His meds making him thirsty JFK he is lying himself into a corner 
36:42,38:28, But Hofmeyr will corner him "Deny he received a R100 bribe. Does not say we have the amount wrong "saying no with his mouth she will "@lolacookie lola cookie he is confusing himself 🤣🤣 He says Nooop then his head is nodding yesss! Body language is showing lots of conflicting messages. Mouth says one thing....body says the opposite 🤨 "lol i'm in los angeles 
38:53,40:17, he is lyimg always look at body language above what someone is saying Lola Cooks....ha ha...I so agree "Yes Lola what's going on what is this where am i i'm from south america i have seen this BS/corrupt body language my whole life Who wanted the breakfasts. This guy should pay back his salary. 
40:27,41:14, it's nice to have these two witness right after each other "He is now turning around so fast state capture zondo commission at least pretorias gave facts and figures this chap is thirsty and coducting a choir lying thru his teeth - gets popcorn Guy is trying to spin Go Springboks! Who agreed to the breakfasts? 
41:19,42:17, He is getting confused..... Well it's no different here in SA Government Lola Cookie...plenty more to see and hear... I have enough popcorn with me "Yes Lola Hahaha @Sherraine Higgs i get it! "He is caught already where are the police. take this one already please... asha amadamu anamanzi 
42:20,42:49, Ok from UK not getting any of this did he say Breakfast??? and is he talking about oscar pestorious???? Body language speaks volumes!!!!! Sure is Adv "take spectacles this one talks alot Eish "is it legal for zondo to administer lie detector to some of this witnesses This one is not so bright! @mkabayi I doubt anyone will go to jail 
42:56,43:45, WHO IS THIS BUSTAAD I feel for this man. Defending lies is difficult lol @Mark Connelly i'm in los angeles i just came upon this by mistake as well so just trying to find out what this is "@Mark Connelly Yes commentary is entertaining in itself No one will ever go to jail they are all comrades No Mark. Multilayered thievery thanks ann "@Mbuso Ndlovu True 
