starttime, endtime,message
time,-3:41,message why Tsotsi coming when there's Molefe Tsotsi must right an Affidavit A Somewhat Harsh Observation : After Watching Yesterday's Proceedings; Its Unfair To Ask Elderly; Learned Mr. Soni To Perform For Hours On End .. He Became Heavily Fatigued and Made Several Mistakes ! where are the wags with their bons mots this morning Morning 🙂  GM all who is taking stand today? "former Board Chairperson at Eskom 
-3:39,-2:11, @Kevin W @zip reeper Hi there Eskom-related evidence today Tsotsi Greetings hi there @Heather Durr 🌹 @Heather Durr Hi H hello @Kevin W hi @Moonchild @Teunis van Ree Hi there @Kevin W How do you know that H is my nickname with colleagues 
-0:54,3:27, GM @Teunis van Ree 🙂  thanks Kevin Watching from Los Angeles California 00:06am 26 February 2021.#ZONDO  so the commission is done with SAA? "@Ngwetoh Wanka - wow @Heather Durr just use H as i am lazy to type your looonnnggg name (lol) "heather Greetings All mowing the lawn this morning 
3:27,4:41, @Teunis van Ree Hi Teunis I don't think so @khuthadzo moji . I think there are still a couple of witnesses for SAA. DCJ must make recommendations about what punishment for those who are found guilty for deliriction of duty. Problem is that there is no consequence management for inaction or unlawful action Morning gud ppl ohk thanks Anne M @Kevin W That is one heck of co-incidence. Kept me up at night 🙂 Pleased Adv Seleka is back - i like him Morning everyone Greetings to all 
5:04,8:24, Stix mkanami He hasnt been sworn in @Lerato Moleke 'Mommy Morning all bunnies-is the aircon off I see the hunky EL wiping his brow "@Previous Nkopodi Gud morning i am happy to see my best Mr Seleka Seleka... the 1 who sent Anoj Singh a summons which was not legal or binding GM Lol plz leave my best Mr seleka 
8:49,11:24, I like Mr Seleka too but I do like all the EL's though 🙂  @Anne M. Hi there-Kate will be back-I watched Gorillas in the Mist and Kate looks just like Sigourney Weaver and has the personality of Weaver in the Sci Fi movie Alien Greetings everyone Is Salem Essa ever gonna testify? Is he in the country or he also ran away? And now DCJ speaking in low tones - trying to be sexy on a Friday morning  @Lerato Moleke 😂 "all d crooks should be in jail @Lerato Moleke 🤣🤣he doesn't want to upset people on a Friday 😜 Ao Lerato!!😂😂😂😂 
11:33,13:32, He's playing it cool "@Lerato  The fall of ANC will be the greatest @lerato Moleke mara keng ka wena 😂😂😂 hi @Lerato Moleke 🌹 Where`s Kate Hofmeyer? Greetings @Teunis😊 Hello Jacob  Gavin you’ll only see Kate during SAA matters  
13:33,15:18, Am glad to finally join the family "...All foreigners and non compliances must comply with the Constitution and revocation of citizenship  "Poor DCJ hi sound? Thanks Musa. @Gavin there is about 9 streams in this commission no every stream has its own Evidence Leader so Kate is on SAA stream which is left with about two witnesses to wrap up Tsotsi looks extremely nervous. Adv Sloooow Poison  
15:23,16:10, Is miss Daniels going to look for the Guptas overseas? Can somebody help. What is she going to do there? lol that was a dig Red tie Tsotsi ... his name says it all mr Tsotsi is not a tsotsi as I had suspected kkkkk Sound  "Hi everyone Tsotsi is always here Poor Tsotsi 
16:13,17:17, @Jabu Malinga kkkkk I think he is not as tsotsi as his name Oi Koko clearly has a thing about the emails and Daniels. I trust the Comm prints out his tweets as he just cannot keep quiet @Hirsitus - Seleka still going with the month of love theme why are youtube ads much louder than the videos we waiting to watch ?? Mr Tsoootsi vs slow poison advocate Seleka "@Moonchild  Tsotsi is back......... He is a Tsotsi..wait n see @Lerato Moleke 🤣🤣 
