starttime, endtime,message
time,-4:57,message New Name says ⚠️Think twice b4 investing in Sectional Title Schemes‼️That thing’s a Scam...Managing Agents are scamming people! Angor defrauded us our Special Levy monies‼️Case open with SAPS But mum Shame poor New Name Loading! Thanks for sharing on her behalf cc bcuz she’s blocked here to comment Kazi iyozala nkomoni 😜 She’s telling the truth thou and has all PROOF! Why she’s blocked? "Who is New name loading? I cannot see her Too much truth lool She’s blocked from commenting @Xolani 
-1:55,5:04, Sorry Xolani we r on edge right now! Incase they block us too for saying much 😆 what for? Telling the truth? Greetings and Respect to all here! Greetings Dear @Naledi Barron "Hi @Naledi Barron Always a pleasure to have you here-a calm She said ⚠️Think twice b4 investing in Sectional Title Schemes‼️That thing’s a Scam...Managing Agents are scamming people! Just been defrauded us our Special Levy monies! Case open with SAPS But mum Heya @Heather Durr I greet you too! yhoo I like this job 
6:07,9:20, "@Naledi Barron Greetings zoleka there is an Ombudsman for the Sectional Title Industry report the matter She says Angor defrauded them money they were paying for a debt of R1.9 to the City of Joburg "As we whiteys say when something happened a long time ago 'my granny was a virgin at that time""" hello bomathandizindaba @Ddurr😆😅🤣 TY @Paul Buchel !! A special levy must be agreed to by all the owners or at a special trustee meeting with a quorum 
9:45,11:44, @Blezza...😂😂😂 confess:chillwcat::chillwcat::chillwcat: "eBook : ""Enemy of the People"" by Adriaan Basson & Pieter du Toit. How JZ stole S.A Yaaaah ummm premature 😂 Deon Meyer they top agreed on it but Angor decided not to pay as they were paying... she says het jou premature = false "Youve been caught 
11:50,13:04, "This guy is too harsh The Ombud is your 1st line of action Where is Mr Seleka? premature statement Mr Seleka works on the Eskom Stream I feel Mr Myburgh is doing a splendid job🤸‍♂️🤸‍♂️🤸‍♂️ Telling the DCJ do not forget... @Bleza Tijolojolo 🤩but you are also here Yes DCJ Zondo!!!! Cut through the crap!! (Apologies friends!!) 
13:14,15:28, "@Blake Yogi excellent job even Agree with you @Blake... @Naledi Barron apology accepted 😄 @Mduduzi Thabede 😆 TY darling @Yolo More !! those fingers Ministers Gigaba's instructions were what ? "@Yolo More lol """Minister's Instructions""" 
16:21,18:16, Funny dynamic 🙂 @Bleza Tijolojolo I see😆 This guy is now using contradicting statements to hide his lies like all other zuma stooges ....this guy is a liar Spill the beans mkhulu @Yolo More 🤩🤩🤩 He keeps looking at messages from his counsel. much better i don't think he's lying so much as desperate to keep his master's names out of the record 
18:51,21:00, @Jenny Whitewaves True dat! "@Paul Buchel Yes @Paul Buchel and that is cheating 😋 baleka weñà busy hanging himself slowly eish wena Mr “condonation” Mkhwanazi "Gigaba in his short spell had som roguish habits No one cares about the documents you requested. Answer Hopefully he will answer🤣 "Nasi STOCKO 
21:06,24:27, 😂😂😂😂😂😂evading Oh WOW!!!! Tjo Mr Myburgh. You dont play:washhands::washhands::washhands: Advocate Myburgh 😊 myburg going in deep. ROFLMAO!!! Yes indeed. YES - In Deep!! ANC SACP turned SA in a corrupt criminal RACIST failed state and EFF doing the henchman job STOP PLAASMOORD stop alle moorde @piet 
24:38,25:47, Ai @Piet Vast @Fred Desrosiers That is the hallmark of liars "Stop alle moorde. Oral. Op please STOP PLAASMOORD ! Not got to the inflated lawyers bills yet a this rate we'll have this guy back *plase rumbling and stumbling liar ja netso@Valencia J STOP ANC GENOCIDE ON the BOER ppl 
26:03,26:55, Stop ANC GENOCIDE on the Boer PPL. Stop alle moord!! @piet is a troll. Mr Makunazi? are ancestors are waking up to creare my land piet n afriforum bot EFF is ANC attack dog again and again. Dat zien we allemaal. GENOCIDE is not 'normal crime' "myburg is happy... remember these guys gets R2.5k per hour there's no such thing Piet 
