starttime, endtime,message
time,6:22,message waiting for u Mr zondo "my favourite advocate I'd back Morning everyone Mrng to u too vutomi hofmeyer "hello everyone "Advovo is back 
6:27,10:48, She’s my lesbian crush...if I was one. 😁😁😁😁 slender is back Lesbians @Sindiswa Moolman Any confessions this morning??haahahahaha "zondo is concerned "Hahahaha @Pastor J. I mean i like this advocate leave her alone she is mine 
11:51,17:24, Sho @phelelani Mbeki. I can see that she’s on demand. she is totally efficient and well spoken Gumede withdrawn her resignation letter as kzn mayor......ANC i don't weather we are moving forward or backwards... morning Gumede must be fired from the party "They are done with ace magashule "vote of no confidence hi Lorraine "😂😂😂😂😂😂Mthuthuzeli Ntlanyana ANC is in trouble man 
17:26,21:38, mayor had a meeting on Monday with top six then withdrew She says she met with the Top 6 before her withdrawal of her resignation @makhosi nobhatyi. I can only guess that her Top 6 is the SG and his Deputy. Interest vs Passion crook this men how ive missed adv Hofmeyer my advocate i also missed her Lorraine... indeed "I am having problems with ANC how they deal with people when they cross their line Put Party in disputes 
22:19,24:27, "My Advocate "Does anyone know why one of my favorite advocates eish what a lie hybo tell the truth don't ague he didn't understand😂😂😂 he understands. very well I think he left the Commission @Ashne Hesselberg. He is now representing privately Ashne Hesselberg i dont know tell me He look like a crook this one. 
24:32,27:05, HE HIDE SOMETHING 🙆 he is so arrogant I agree @makhosi nobhatyi. Thanks @Sindiswa Moolman 😭 Thats what man do...we sell buy vintage cars and cars are made from parts....this advocate..what you want to get at.?.. this guy knows how to play his game hi everyone who is this man? 🤣🤣🤣😂😂 
27:08,29:59, Lorain i think the advocate is arogant.... who is this bald cat? this men is a crook looks like one of the sheik brothers 😂😂😂😂 @Thando Nkutha Yes Thando. Believe it or Not. She is back. Much love for Miss Hofmeyer😍 Adv Hofmeyer has that thanggggg. 😘 who is this chiskop chap? 
30:21,33:54, chiskop chap beautiful ladies handsome gentlemen nice day I have been asking the same question and I'm still waiting for a response from anyone who knows @Vuyisile Ngesi The devil’s advocate. 👩‍⚖️🥰 thando can I dance with you @Vuyisile Ngesi Vivien Natasen CEO of Neo Solutions. Part of the SA Express enquiry this guy is going to block up all the 🚾 's in the building. @Vuyisile Ngesi CC = chiskop chap lol my two favourite adv hofmeyer and adv mokoena 
34:06,35:44, Sha we @Nkululeko Malapane. She just flows 🤣 msholozi Hawu @Jacob Zuma 👋👋 Hofmeyer is back....yey!!! "So what do you want us to say when you say Where’s Maleka? @Mthue... I hear you loud and clear 😂😂 they are all inocent Ms thonda 
35:45,37:12, you dont believe that you are zuma? We know mfokababa @Jacob Zuma I believe you Msholozi just dance with me and smile "Indeed  this is crook...u can just hear the answers lol say that again @zama TSEK @ jacob zuma "Am I seeing things 
